record_type,dataset,nominal_height_mm,position,directory,region,v_median_px,policy,point_count,bias_mm,mae_mm,rmse_mm,p95_abs_mm,max_abs_mm,height_difference_mae_mm,height_difference_bias_mm,height_difference_rmse_mm,measured_height_mean_mm,measured_height_median_mm,measured_height_std_mm,valid_baseline_count,valid_height_count,baseline_inlier_count,height_inlier_count,s_min,s_max,s_domain_min,s_domain_max,s_extrapolated_count,s_inside_count,correction_mean_signed_mm,correction_mean_abs_mm,correction_max_abs_mm,raw_extrapolated_correction_mean_abs_mm,raw_extrapolated_correction_max_abs_mm,within_0_2mm,center_sha256,baseline_sha256,height_sha256,worst_position_rmse_mm,worst_position_p95_abs_mm,position_bias_range_mm,position_rmse_range_mm,all_positions_within_0_2mm
position,20mm,20.0,P08_v2905.0,frame_012686_measure,bottom,2905.0,boundary_clamp,61,-0.046628004411696504,0.04686104780802359,0.05282055443395542,0.0876376054866661,0.10235674354000324,0.04686104780802359,-0.046628004411696504,0.05282055443395542,19.9533719955883,19.951942291092227,0.02481612732263556,169,67,160,61,0.1946902776541396,0.2037112277937999,-0.1641225636200761,0.19495848459253196,65,2,-0.04521394668378842,0.04521394668378842,0.04522504373034775,0.05409350752685758,0.06365442169385203,true,90576924b58de162a4e97798e46921c7c5572aa16e1ac9397bab7cf3168d01be,359deb9bc7d364659fbc4314a9c8f763fdde01ee55f2f2157784477358391398,19c212dccf90930bd2d53781b49d2df38518bcfcbeb97bea21bb5d90cef75f2c,,,,,
position,20mm,20.0,P08_v2905.0,frame_012686_measure,bottom,2905.0,fallback_c0,61,-0.09141409396359675,0.09141409396359675,0.09464501349908729,0.13288348659264315,0.14760237356577477,0.09141409396359675,-0.09141409396359675,0.09464501349908729,19.9085859060364,19.91025530180645,0.024518197426750606,169,67,160,61,0.1946902776541396,0.2037112277937999,-0.1641225636200761,0.19495848459253196,65,2,-0.0013389042588241938,0.0013389042588241938,0.044980045932811165,0.05409350752685758,0.06365442169385203,true,90576924b58de162a4e97798e46921c7c5572aa16e1ac9397bab7cf3168d01be,359deb9bc7d364659fbc4314a9c8f763fdde01ee55f2f2157784477358391398,19c212dccf90930bd2d53781b49d2df38518bcfcbeb97bea21bb5d90cef75f2c,,,,,
position,50mm,50.0,P01_v429.5,frame_065292_measure,middle,429.5,C0_baseline,64,0.010971754746485263,0.012416244019218703,0.01602972265160801,0.02920173675389854,0.03431459286440486,0.012416244019218703,0.010971754746485263,0.01602972265160801,50.010971754746485,50.00991718161193,0.011686428285428062,145,76,145,64,-0.1430906886742937,-0.13286152907480264,-0.1641225636200761,0.19495848459253196,0,76,0.0,0.0,0.0,0.0,0.0,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd,,,,,
position,50mm,50.0,P01_v429.5,frame_065292_measure,middle,429.5,raw_extrapolation,64,-0.041098484346213215,0.041098484346213215,0.042846034078309704,0.06155444912137291,0.06544754339181225,0.041098484346213215,-0.041098484346213215,0.042846034078309704,49.958901515653785,49.95870927956249,0.012111862808162252,145,76,145,64,-0.1430906886742937,-0.13286152907480264,-0.1641225636200761,0.19495848459253196,0,76,0.04789336028088135,0.04789336028088135,0.07144066216790676,0.0,0.0,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd,,,,,
position,50mm,50.0,P01_v429.5,frame_065292_measure,middle,429.5,boundary_clamp,64,-0.041098484346213215,0.041098484346213215,0.042846034078309704,0.06155444912137291,0.06544754339181225,0.041098484346213215,-0.041098484346213215,0.042846034078309704,49.958901515653785,49.95870927956249,0.012111862808162252,145,76,145,64,-0.1430906886742937,-0.13286152907480264,-0.1641225636200761,0.19495848459253196,0,76,0.04789336028088135,0.04789336028088135,0.07144066216790676,0.0,0.0,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd,,,,,
position,50mm,50.0,P01_v429.5,frame_065292_measure,middle,429.5,fallback_c0,64,-0.041098484346213215,0.041098484346213215,0.042846034078309704,0.06155444912137291,0.06544754339181225,0.041098484346213215,-0.041098484346213215,0.042846034078309704,49.958901515653785,49.95870927956249,0.012111862808162252,145,76,145,64,-0.1430906886742937,-0.13286152907480264,-0.1641225636200761,0.19495848459253196,0,76,0.04789336028088135,0.04789336028088135,0.07144066216790676,0.0,0.0,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd,,,,,
position,50mm,50.0,P02_v1272.0,frame_063995_measure,middle,1272.0,C0_baseline,77,-0.12547577842126598,0.12547577842126598,0.1278467030690807,0.15891024054725023,0.1647592245645555,0.12547577842126598,-0.12547577842126598,0.1278467030690807,49.87452422157873,49.87155796488725,0.024507315544772548,158,77,158,77,-0.02838371861578747,-0.018040408596567394,-0.1641225636200761,0.19495848459253196,0,77,0.0,0.0,0.0,0.0,0.0,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3,,,,,
position,50mm,50.0,P02_v1272.0,frame_063995_measure,middle,1272.0,raw_extrapolation,77,-0.11974017578766055,0.11974017578766055,0.12227075961575913,0.15352510335074215,0.16007532919631018,0.11974017578766055,-0.11974017578766055,0.12227075961575913,49.88025982421233,49.877330511515446,0.02474730206214209,158,77,158,77,-0.02838371861578747,-0.018040408596567394,-0.1641225636200761,0.19495848459253196,0,77,0.03019862545050514,0.03019862545050514,0.03287506818195856,0.0,0.0,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3,,,,,
position,50mm,50.0,P02_v1272.0,frame_063995_measure,middle,1272.0,boundary_clamp,77,-0.11974017578766055,0.11974017578766055,0.12227075961575913,0.15352510335074215,0.16007532919631018,0.11974017578766055,-0.11974017578766055,0.12227075961575913,49.88025982421233,49.877330511515446,0.02474730206214209,158,77,158,77,-0.02838371861578747,-0.018040408596567394,-0.1641225636200761,0.19495848459253196,0,77,0.03019862545050514,0.03019862545050514,0.03287506818195856,0.0,0.0,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3,,,,,
position,50mm,50.0,P02_v1272.0,frame_063995_measure,middle,1272.0,fallback_c0,77,-0.11974017578766055,0.11974017578766055,0.12227075961575913,0.15352510335074215,0.16007532919631018,0.11974017578766055,-0.11974017578766055,0.12227075961575913,49.88025982421233,49.877330511515446,0.02474730206214209,158,77,158,77,-0.02838371861578747,-0.018040408596567394,-0.1641225636200761,0.19495848459253196,0,77,0.03019862545050514,0.03019862545050514,0.03287506818195856,0.0,0.0,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3,,,,,
position,50mm,50.0,P03_v2084.0,frame_062878_measure,middle,2084.0,C0_baseline,62,-0.13196422976612507,0.13196422976612507,0.13239296495349173,0.14916021375136063,0.1576947558293753,0.13196422976612507,-0.13196422976612507,0.13239296495349173,49.86803577023387,49.870014391986636,0.01064608995875245,126,81,107,62,0.08187239102376341,0.09277088454022052,-0.1641225636200761,0.19495848459253196,0,81,0.0,0.0,0.0,0.0,0.0,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419,,,,,
position,50mm,50.0,P03_v2084.0,frame_062878_measure,middle,2084.0,raw_extrapolation,62,-0.13167383448895445,0.13167383448895445,0.13209649348299482,0.14861571274532218,0.15713522287206416,0.13167383448895445,-0.13167383448895445,0.13209649348299482,49.86832616551105,49.87007336533226,0.010558641081044795,126,81,107,62,0.08187239102376341,0.09277088454022052,-0.1641225636200761,0.19495848459253196,0,81,-0.00047788450097313107,0.0005042764908344719,0.0010204974835797936,0.0,0.0,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419,,,,,
position,50mm,50.0,P03_v2084.0,frame_062878_measure,middle,2084.0,boundary_clamp,62,-0.13167383448895445,0.13167383448895445,0.13209649348299482,0.14861571274532218,0.15713522287206416,0.13167383448895445,-0.13167383448895445,0.13209649348299482,49.86832616551105,49.87007336533226,0.010558641081044795,126,81,107,62,0.08187239102376341,0.09277088454022052,-0.1641225636200761,0.19495848459253196,0,81,-0.00047788450097313107,0.0005042764908344719,0.0010204974835797936,0.0,0.0,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419,,,,,
position,50mm,50.0,P03_v2084.0,frame_062878_measure,middle,2084.0,fallback_c0,62,-0.13167383448895445,0.13167383448895445,0.13209649348299482,0.14861571274532218,0.15713522287206416,0.13167383448895445,-0.13167383448895445,0.13209649348299482,49.86832616551105,49.87007336533226,0.010558641081044795,126,81,107,62,0.08187239102376341,0.09277088454022052,-0.1641225636200761,0.19495848459253196,0,81,-0.00047788450097313107,0.0005042764908344719,0.0010204974835797936,0.0,0.0,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419,,,,,
position,50mm,50.0,P04_v2846.5,frame_061303_measure,bottom,2846.5,C0_baseline,74,-0.19678834452285895,0.19678834452285895,0.19768265897867088,0.22273625860614565,0.22825559151414865,0.19678834452285895,-0.19678834452285895,0.19768265897867088,49.80321165547714,49.80146546796561,0.01878246844347289,171,74,163,74,0.1863643564578584,0.1963396721901564,-0.1641225636200761,0.19495848459253196,11,63,0.0,0.0,0.0,0.046544732487461715,0.047852484211092366,false,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db,,,,,
position,50mm,50.0,P04_v2846.5,frame_061303_measure,bottom,2846.5,raw_extrapolation,74,-0.1641612767710444,0.1641612767710444,0.16528089305469534,0.19317936414904083,0.1944560761931271,0.1641612767710444,-0.1641612767710444,0.16528089305469534,49.835838723228946,49.835060548672345,0.019205437195185235,171,74,161,74,0.1863643564578584,0.1963396721901564,-0.1641225636200761,0.19495848459253196,11,63,-0.039045544534021676,0.039045544534021676,0.047852484211092366,0.046544732487461715,0.047852484211092366,true,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db,,,,,
position,50mm,50.0,P04_v2846.5,frame_061303_measure,bottom,2846.5,boundary_clamp,74,-0.1643576594592865,0.1643576594592865,0.16548499791042848,0.19317926815394984,0.1944559802104351,0.1643576594592865,-0.1643576594592865,0.16548499791042848,49.83564234054072,49.83479065591817,0.019283265036806725,171,74,161,74,0.1863643564578584,0.1963396721901564,-0.1641225636200761,0.19495848459253196,11,63,-0.038849374583639865,0.038849374583639865,0.04522504373034775,0.046544732487461715,0.047852484211092366,true,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db,,,,,
position,50mm,50.0,P04_v2846.5,frame_061303_measure,bottom,2846.5,fallback_c0,74,-0.17108777748012366,0.17108777748012366,0.17307051333956852,0.22272894910850063,0.23071811874152104,0.17108777748012366,-0.17108777748012366,0.17307051333956852,49.828912222519875,49.83081147667843,0.0261223081777523,171,74,161,74,0.1863643564578584,0.1963396721901564,-0.1641225636200761,0.19495848459253196,11,63,-0.03212673294804764,0.03212673294804764,0.044997729885280384,0.046544732487461715,0.047852484211092366,false,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db,,,,,
overall,20mm,20.0,All_positions,,global,,C0_baseline,565,-0.06246664545152259,0.06507149228894908,0.07461590036211495,0.12550839367896457,0.1566264140533562,,,,,,,,,,,,,,,144,445,,0.0,0.0,,,,,,,0.1177823993484182,0.1499827631694753,0.12328602450290067,0.10217827037874158,true
overall,20mm,20.0,All_positions,,global,,raw_extrapolation,565,-0.08105715283493527,0.0813095093159711,0.10810273389869857,0.2651379061575475,0.3213906666137447,,,,,,,,,,,,,,,144,445,,0.07715851432163259,0.456333256709506,,,,,,,0.24848524877889885,0.30082416132096607,0.2075665796666865,0.20770401520939583,false
overall,20mm,20.0,All_positions,,global,,boundary_clamp,565,-0.058702310975479045,0.05873478213638609,0.06391529487535756,0.1037340200516567,0.11976377681948236,,,,,,,,,,,,,,,144,445,,0.055035505245443525,0.21876875420989125,,,,,,,0.08503403871027197,0.11318578434001123,0.04424928095026745,0.044252805140768944,true
overall,20mm,20.0,All_positions,,global,,fallback_c0,565,-0.03339907977786312,0.07238242793166239,0.08173355286717232,0.15053661241027497,0.17345664540777506,,,,,,,,,,,,,,,144,445,,0.0222050306660866,0.13965038278605776,,,,,,,0.14245642775904965,0.16891687971481276,0.2325773064518022,0.10167519418954662,true
overall,50mm,50.0,All_positions,,global,,C0_baseline,277,-0.11445329377203516,0.1198570191186238,0.13771637604945605,0.21560475951076938,0.22825559151414865,,,,,,,,,,,,,,,11,297,,0.0,0.0,,,,,,,0.19768265897867088,0.22273625860614565,0.20776009926934422,0.18165293632706286,false
overall,50mm,50.0,All_positions,,global,,raw_extrapolation,277,-0.11610833484902516,0.11610833484902516,0.12563246486230115,0.1830245532689645,0.1944560761931271,,,,,,,,,,,,,,,11,297,,0.029410451689060656,0.07144066216790676,,,,,,,0.16528089305469534,0.19317936414904083,0.12306279242483117,0.12243485897638565,true
overall,50mm,50.0,All_positions,,global,,boundary_clamp,277,-0.11616079809425951,0.11616079809425951,0.12570422282803,0.1830244572598872,0.1944559802104351,,,,,,,,,,,,,,,11,297,,0.029361409201465204,0.07144066216790676,,,,,,,0.16548499791042848,0.19317926815394984,0.12325917511307327,0.12263896383211878,true
overall,50mm,50.0,All_positions,,global,,fallback_c0,277,-0.11795873576047594,0.11795873576047594,0.12840412483962155,0.1921676003511095,0.23071811874152104,,,,,,,,,,,,,,,11,297,,0.02768074879256715,0.07144066216790676,,,,,,,0.17307051333956852,0.22272894910850063,0.12998929313391044,0.13022447926125882,false
