record_type,frame_index,filename,u,before_valid,after_valid,before_v_px,after_v_px,center_difference_px,abs_center_difference_px,before_selected_response,after_selected_response,before_valid_column_count,after_valid_column_count,before_frame_center_median_px,after_frame_center_median_px,frame_center_difference_px,before_response_median,before_response_p95,after_response_median,after_response_p95,before_accepted_frame_count,after_accepted_frame_count,paired_frame_count,before_column_center_median_px,after_column_center_median_px,column_center_difference_px,column_difference_p95_abs_px,column_difference_max_abs_px,raw_peak_y_px,before_distance_to_raw_peak_px,after_distance_to_raw_peak_px
frame_column,12,images/multiheight/0012.tif,1876,true,true,891.364219933748,891.321790218353,-0.0424297153949738,0.0424297153949738,3.96307015419006,4.15277671813965,,,,,,,,,,,,,,,,,,891,0.364219933748245,0.321790218353271
frame_column,12,images/multiheight/0012.tif,1877,true,true,891.440323978662,891.393047958612,-0.0472760200500488,0.0472760200500488,3.79809546470642,3.98569202423096,,,,,,,,,,,,,,,,,,891,0.440323978662491,0.393047958612442
frame_column,12,images/multiheight/0012.tif,1878,true,true,891.572193473577,891.508529305458,-0.0636641681194305,0.0636641681194305,2.92900061607361,3.68507766723633,,,,,,,,,,,,,,,,,,892,-0.427806526422501,-0.491470694541931
frame_column,12,images/multiheight/0012.tif,1879,true,true,891.709499895573,891.614554792643,-0.094945102930069,0.094945102930069,3.0247790813446,3.87934231758118,,,,,,,,,,,,,,,,,,893,-1.29050010442734,-1.38544520735741
frame_column,12,images/multiheight/0012.tif,1880,true,true,891.740922242403,891.632341384888,-0.108580857515335,0.108580857515335,3.18561220169067,4.10272884368896,,,,,,,,,,,,,,,,,,892,-0.25907775759697,-0.367658615112305
frame_column,12,images/multiheight/0012.tif,1881,true,true,891.677192538977,891.579042881727,-0.0981496572494507,0.0981496572494507,3.27069354057312,4.18922758102417,,,,,,,,,,,,,,,,,,891,0.677192538976669,0.579042881727219
frame_column,12,images/multiheight/0012.tif,1882,true,true,891.557782351971,891.481089711189,-0.0766926407814026,0.0766926407814026,3.21988487243652,4.08830642700195,,,,,,,,,,,,,,,,,,892,-0.442217648029327,-0.51891028881073
frame_column,12,images/multiheight/0012.tif,1883,true,true,891.402717024088,891.341110855341,-0.0616061687469482,0.0616061687469482,3.25989437103271,3.46114349365234,,,,,,,,,,,,,,,,,,892,-0.597282975912094,-0.658889144659042
frame_column,12,images/multiheight/0012.tif,1884,true,true,891.17191414535,891.126241579652,-0.0456725656986237,0.0456725656986237,3.15766763687134,3.33865118026733,,,,,,,,,,,,,,,,,,892,-0.828085854649544,-0.873758420348167
frame_column,12,images/multiheight/0012.tif,1885,true,true,890.993581783492,890.965241860598,-0.0283399228937924,0.0283399228937924,3.25018382072449,3.42460060119629,,,,,,,,,,,,,,,,,,890,0.993581783492118,0.965241860598326
frame_column,12,images/multiheight/0012.tif,1886,true,true,890.984016360715,890.961907852441,-0.0221085082739592,0.0221085082739592,3.50554323196411,3.682621717453,,,,,,,,,,,,,,,,,,891,-0.0159836392849684,-0.0380921475589275
frame_column,12,images/multiheight/0012.tif,1887,true,true,891.055871650577,891.027394035831,-0.0284776147454977,0.0284776147454977,3.5860595703125,3.78548264503479,,,,,,,,,,,,,,,,,,891,0.0558716505765915,0.0273940358310938
frame_column,12,images/multiheight/0012.tif,1888,true,true,891.089619249105,891.052620369941,-0.0369988791644573,0.0369988791644573,3.59148263931274,3.82065463066101,,,,,,,,,,,,,,,,,,892,-0.910380750894547,-0.947379630059004
frame_column,12,images/multiheight/0012.tif,1889,true,true,891.069263681769,891.028982605785,-0.0402810759842396,0.0402810759842396,3.78537750244141,4.03060579299927,,,,,,,,,,,,,,,,,,891,0.069263681769371,0.0289826057851315
frame_column,12,images/multiheight/0012.tif,1890,true,true,890.982688350603,890.948688350618,-0.0339999999850988,0.0339999999850988,4.16400480270386,4.41217851638794,,,,,,,,,,,,,,,,,,892,-1.01731164939702,-1.05131164938211
frame_column,12,images/multiheight/0012.tif,1891,true,true,890.882289431989,890.859673306346,-0.0226161256432533,0.0226161256432533,4.42561864852905,4.68904781341553,,,,,,,,,,,,,,,,,,892,-1.11771056801081,-1.14032669365406
frame_column,12,images/multiheight/0012.tif,1892,true,true,891.071820341051,891.032037347555,-0.0397829934954643,0.0397829934954643,4.62427282333374,4.90131998062134,,,,,,,,,,,,,,,,,,890,1.07182034105062,1.03203734755516
frame_column,12,images/multiheight/0012.tif,1893,true,true,891.362485170364,891.292750418186,-0.0697347521781921,0.0697347521781921,4.30721998214722,4.65093660354614,,,,,,,,,,,,,,,,,,892,-0.63751482963562,-0.707249581813812
frame_column,12,images/multiheight/0012.tif,1894,true,true,891.575070351362,891.492312073708,-0.0827582776546478,0.0827582776546478,4.15991449356079,5.61073589324951,,,,,,,,,,,,,,,,,,892,-0.424929648637772,-0.507687926292419
frame_column,12,images/multiheight/0012.tif,1895,true,true,891.613744139671,891.514471769333,-0.0992723703384399,0.0992723703384399,4.66379165649414,6.04423666000366,,,,,,,,,,,,,,,,,,892,-0.386255860328674,-0.485528230667114
frame_column,12,images/multiheight/0012.tif,1896,true,true,891.423661917448,891.356188207865,-0.0674737095832825,0.0674737095832825,5.30794048309326,5.67508220672607,,,,,,,,,,,,,,,,,,892,-0.576338082551956,-0.643811792135239
frame_column,13,images/multiheight/0013.tif,1860,true,true,891.940286356956,891.801548466086,-0.138737890869379,0.138737890869379,2.73913931846619,3.48316788673401,,,,,,,,,,,,,,,,,,891,0.940286356955767,0.801548466086388
frame_column,13,images/multiheight/0013.tif,1861,true,true,891.914235785604,891.774636000395,-0.139599785208702,0.139599785208702,2.54558682441711,3.26012849807739,,,,,,,,,,,,,,,,,,893,-1.08576421439648,-1.22536399960518
frame_column,13,images/multiheight/0013.tif,1862,true,true,891.914688289165,891.783562093973,-0.131126195192337,0.131126195192337,2.71855449676514,3.44262266159058,,,,,,,,,,,,,,,,,,892,-0.0853117108345032,-0.21643790602684
frame_column,13,images/multiheight/0013.tif,1863,true,true,891.92732475698,891.804183781147,-0.123140975832939,0.123140975832939,3.21568942070007,4.00400018692017,,,,,,,,,,,,,,,,,,891,0.927324756979942,0.804183781147003
frame_column,13,images/multiheight/0013.tif,1864,true,true,891.908248245716,891.787193134427,-0.121055111289024,0.121055111289024,3.79781150817871,4.64990043640137,,,,,,,,,,,,,,,,,,892,-0.091751754283905,-0.212806865572929
frame_column,13,images/multiheight/0013.tif,1865,true,true,891.784914091229,891.6881968081,-0.0967172831296921,0.0967172831296921,4.19816398620605,5.05123233795166,,,,,,,,,,,,,,,,,,892,-0.215085908770561,-0.311803191900253
frame_column,13,images/multiheight/0013.tif,1866,true,true,891.57320356369,891.552579402924,-0.0206241607666016,0.0206241607666016,4.11740922927856,5.14995098114014,,,,,,,,,,,,,,,,,,892,-0.426796436309814,-0.447420597076416
frame_column,13,images/multiheight/0013.tif,1867,true,true,891.45331171155,891.408383637667,-0.0449280738830566,0.0449280738830566,5.03910732269287,5.27271175384521,,,,,,,,,,,,,,,,,,891,0.453311711549759,0.408383637666702
frame_column,13,images/multiheight/0013.tif,1868,true,true,891.411014139652,891.363143980503,-0.0478701591491699,0.0478701591491699,4.84450006484985,5.09084463119507,,,,,,,,,,,,,,,,,,891,0.411014139652252,0.363143980503082
frame_column,13,images/multiheight/0013.tif,1869,true,true,891.461304813623,891.406678080559,-0.0546267330646515,0.0546267330646515,4.64767742156982,4.90745449066162,,,,,,,,,,,,,,,,,,891,0.461304813623428,0.406678080558777
frame_column,13,images/multiheight/0013.tif,1870,true,true,891.580656707287,891.514632701874,-0.0660240054130554,0.0660240054130554,4.43501472473145,4.70643520355225,,,,,,,,,,,,,,,,,,891,0.580656707286835,0.514632701873779
frame_column,13,images/multiheight/0013.tif,1871,true,true,891.652152061462,891.565552353859,-0.0865997076034546,0.0865997076034546,3.60483503341675,4.59543514251709,,,,,,,,,,,,,,,,,,891,0.652152061462402,0.565552353858948
frame_column,13,images/multiheight/0013.tif,1872,true,true,891.650751650333,891.569262832403,-0.0814888179302216,0.0814888179302216,3.47112488746643,4.41774702072144,,,,,,,,,,,,,,,,,,892,-0.349248349666595,-0.430737167596817
frame_column,13,images/multiheight/0013.tif,1873,true,true,891.564786612988,891.505252510309,-0.059534102678299,0.059534102678299,3.33442044258118,4.20054626464844,,,,,,,,,,,,,,,,,,892,-0.435213387012482,-0.494747489690781
frame_column,13,images/multiheight/0013.tif,1874,true,true,891.50588363409,891.450276583433,-0.0556070506572723,0.0556070506572723,3.89806079864502,4.11307191848755,,,,,,,,,,,,,,,,,,892,-0.494116365909576,-0.549723416566849
frame_column,13,images/multiheight/0013.tif,1875,true,true,891.405515909195,891.358837515116,-0.0466783940792084,0.0466783940792084,3.97536849975586,4.17526769638062,,,,,,,,,,,,,,,,,,892,-0.594484090805054,-0.641162484884262
frame_column,13,images/multiheight/0013.tif,1876,true,true,891.362038731575,891.319502711296,-0.0425360202789307,0.0425360202789307,3.98370742797852,4.17552471160889,,,,,,,,,,,,,,,,,,890,1.36203873157501,1.31950271129608
frame_column,13,images/multiheight/0013.tif,1877,true,true,891.4393235147,891.391513347626,-0.0478101670742035,0.0478101670742035,3.79772520065308,3.98709797859192,,,,,,,,,,,,,,,,,,891,0.439323514699936,0.391513347625732
frame_column,13,images/multiheight/0013.tif,1878,true,true,891.588522017002,891.541355848312,-0.0471661686897278,0.0471661686897278,2.87573933601379,3.64946579933167,,,,,,,,,,,,,,,,,,892,-0.411477982997894,-0.458644151687622
frame_column,13,images/multiheight/0013.tif,1879,true,true,891.722101479769,891.619580715895,-0.102520763874054,0.102520763874054,2.91006851196289,3.76159906387329,,,,,,,,,,,,,,,,,,893,-1.27789852023125,-1.3804192841053
frame_column,13,images/multiheight/0013.tif,1880,true,true,891.750165656209,891.635515481234,-0.114650174975395,0.114650174975395,3.03490567207336,3.94489002227783,,,,,,,,,,,,,,,,,,892,-0.249834343791008,-0.364484518766403
frame_column,13,images/multiheight/0013.tif,1881,true,true,891.688967317343,891.58413335681,-0.104833960533142,0.104833960533142,3.10372304916382,4.01681184768677,,,,,,,,,,,,,,,,,,891,0.688967317342758,0.584133356809616
frame_column,13,images/multiheight/0013.tif,1882,true,true,891.578188508749,891.492584466934,-0.0856040418148041,0.0856040418148041,3.04967069625854,3.9275438785553,,,,,,,,,,,,,,,,,,892,-0.421811491250992,-0.507415533065796
frame_column,13,images/multiheight/0013.tif,1883,true,true,891.43513661623,891.363582730293,-0.0715538859367371,0.0715538859367371,3.06477475166321,3.27810072898865,,,,,,,,,,,,,,,,,,892,-0.564863383769989,-0.636417269706726
frame_column,13,images/multiheight/0013.tif,1884,true,true,891.199029818177,891.146063521504,-0.052966296672821,0.052966296672821,3.03086829185486,3.2238507270813,,,,,,,,,,,,,,,,,,892,-0.800970181822777,-0.853936478495598
frame_column,13,images/multiheight/0013.tif,1885,true,true,891.012575127184,890.980274273083,-0.0323008541017771,0.0323008541017771,3.20752310752869,3.38950324058533,,,,,,,,,,,,,,,,,,890,1.01257512718439,0.980274273082614
frame_column,13,images/multiheight/0013.tif,1886,true,true,890.990848631598,890.967391848564,-0.0234567830339074,0.0234567830339074,3.53381586074829,3.71058702468872,,,,,,,,,,,,,,,,,,891,-0.00915136840194464,-0.0326081514358521
frame_column,13,images/multiheight/0013.tif,1887,true,true,891.045705065131,891.019440526143,-0.026264538988471,0.026264538988471,3.67418551445007,3.86408305168152,,,,,,,,,,,,,,,,,,891,0.0457050651311874,0.0194405261427164
frame_column,13,images/multiheight/0013.tif,1888,true,true,891.074088022113,891.041752304882,-0.0323357172310352,0.0323357172310352,3.70417213439941,3.9201512336731,,,,,,,,,,,,,,,,,,892,-0.925911977887154,-0.958247695118189
frame_column,13,images/multiheight/0013.tif,1889,true,true,891.0664973557,891.030494816601,-0.0360025390982628,0.0360025390982628,3.90512180328369,4.13965606689453,,,,,,,,,,,,,,,,,,891,0.0664973556995392,0.0304948166012764
frame_column,13,images/multiheight/0013.tif,1890,true,true,891.003989685327,890.972213076428,-0.0317766088992357,0.0317766088992357,4.32787418365479,4.56582260131836,,,,,,,,,,,,,,,,,,892,-0.996010314673185,-1.02778692357242
frame_column,13,images/multiheight/0013.tif,1891,true,true,890.918653771281,890.896417871118,-0.0222359001636505,0.0222359001636505,4.64876556396484,4.89927005767822,,,,,,,,,,,,,,,,,,892,-1.08134622871876,-1.10358212888241
frame_column,13,images/multiheight/0013.tif,1892,true,true,891.088639803231,891.051570877433,-0.0370689257979393,0.0370689257979393,4.81965351104736,5.08526229858398,,,,,,,,,,,,,,,,,,890,1.08863980323076,1.05157087743282
frame_column,13,images/multiheight/0013.tif,1893,true,true,891.366157829762,891.301166296005,-0.0649915337562561,0.0649915337562561,4.46161317825317,4.7906436920166,,,,,,,,,,,,,,,,,,892,-0.633842170238495,-0.698833703994751
frame_column,13,images/multiheight/0013.tif,1894,true,true,891.565734416246,891.490848839283,-0.0748855769634247,0.0748855769634247,4.30331230163574,5.71907424926758,,,,,,,,,,,,,,,,,,892,-0.434265583753586,-0.50915116071701
frame_column,13,images/multiheight/0013.tif,1895,true,true,891.605745941401,891.51237782836,-0.0933681130409241,0.0933681130409241,4.76490879058838,6.11885499954224,,,,,,,,,,,,,,,,,,892,-0.394254058599472,-0.487622171640396
frame_column,13,images/multiheight/0013.tif,1896,true,true,891.407598257065,891.34520944953,-0.0623888075351715,0.0623888075351715,5.47490215301514,5.83028841018677,,,,,,,,,,,,,,,,,,892,-0.592401742935181,-0.654790550470352
frame_column,14,images/multiheight/0014.tif,1860,true,true,892.002333950484,891.845474019647,-0.156859930837527,0.156859930837527,2.76997351646423,3.55561661720276,,,,,,,,,,,,,,,,,,892,0.00233395048417151,-0.154525980353355
frame_column,14,images/multiheight/0014.tif,1861,true,true,891.975540703163,891.817133799195,-0.158406903967261,0.158406903967261,2.57085108757019,3.32645964622498,,,,,,,,,,,,,,,,,,893,-1.02445929683745,-1.18286620080471
frame_column,14,images/multiheight/0014.tif,1862,true,true,891.967991188169,891.820508077741,-0.147483110427856,0.147483110427856,2.76058578491211,3.522212266922,,,,,,,,,,,,,,,,,,892,-0.0320088118314743,-0.179491922259331
frame_column,14,images/multiheight/0014.tif,1863,true,true,891.965240873396,891.830725580454,-0.134515292942524,0.134515292942524,3.28182411193848,4.09504747390747,,,,,,,,,,,,,,,,,,891,0.965240873396397,0.830725580453873
frame_column,14,images/multiheight/0014.tif,1864,true,true,891.930227659643,891.805721566081,-0.124506093561649,0.124506093561649,3.87623190879822,4.73202037811279,,,,,,,,,,,,,,,,,,892,-0.0697723403573036,-0.194278433918953
frame_column,14,images/multiheight/0014.tif,1865,true,true,891.800093650818,891.704453498125,-0.0956401526927948,0.0956401526927948,4.29115056991577,5.13092994689941,,,,,,,,,,,,,,,,,,891,0.800093650817871,0.704453498125076
frame_column,14,images/multiheight/0014.tif,1866,true,true,891.58880597353,891.569054782391,-0.0197511911392212,0.0197511911392212,4.23501634597778,5.18906545639038,,,,,,,,,,,,,,,,,,892,-0.411194026470184,-0.430945217609406
frame_column,14,images/multiheight/0014.tif,1867,true,true,891.469858855009,891.425142467022,-0.0447163879871368,0.0447163879871368,5.13298749923706,5.36526298522949,,,,,,,,,,,,,,,,,,891,0.469858855009079,0.425142467021942
frame_column,14,images/multiheight/0014.tif,1868,true,true,891.432563304901,891.383335977793,-0.0492273271083832,0.0492273271083832,4.91817903518677,5.16959619522095,,,,,,,,,,,,,,,,,,891,0.432563304901123,0.38333597779274
frame_column,14,images/multiheight/0014.tif,1869,true,true,891.486673682928,891.428107827902,-0.0585658550262451,0.0585658550262451,4.6215558052063,4.89164686203003,,,,,,,,,,,,,,,,,,891,0.486673682928085,0.42810782790184
frame_column,14,images/multiheight/0014.tif,1870,true,true,891.598485767841,891.526560723782,-0.0719250440597534,0.0719250440597534,4.32017087936401,4.60324859619141,,,,,,,,,,,,,,,,,,891,0.598485767841339,0.526560723781586
frame_column,14,images/multiheight/0014.tif,1871,true,true,891.644806832075,891.555440753698,-0.08936607837677,0.08936607837677,3.44766759872437,4.45584964752197,,,,,,,,,,,,,,,,,,891,0.644806832075119,0.555440753698349
frame_column,14,images/multiheight/0014.tif,1872,true,true,891.623050808907,891.545770585537,-0.0772802233695984,0.0772802233695984,3.34121942520142,4.2856273651123,,,,,,,,,,,,,,,,,,892,-0.376949191093445,-0.454229414463043
frame_column,14,images/multiheight/0014.tif,1873,true,true,891.595624625683,891.48881238699,-0.106812238693237,0.106812238693237,3.8274929523468,4.10783386230469,,,,,,,,,,,,,,,,,,892,-0.404375374317169,-0.511187613010406
frame_column,14,images/multiheight/0014.tif,1874,true,true,891.510844767094,891.454826235771,-0.0560185313224792,0.0560185313224792,3.83490991592407,4.04719591140747,,,,,,,,,,,,,,,,,,892,-0.489155232906342,-0.545173764228821
frame_column,14,images/multiheight/0014.tif,1875,true,true,891.430800288916,891.382125884295,-0.0486744046211243,0.0486744046211243,3.888023853302,4.08780670166016,,,,,,,,,,,,,,,,,,892,-0.569199711084366,-0.61787411570549
frame_column,14,images/multiheight/0014.tif,1876,true,true,891.400675565004,891.355246663094,-0.0454289019107819,0.0454289019107819,3.89620494842529,4.08919858932495,,,,,,,,,,,,,,,,,,891,0.400675565004349,0.355246663093567
frame_column,14,images/multiheight/0014.tif,1877,true,true,891.472270309925,891.422780781984,-0.0494895279407501,0.0494895279407501,3.7426073551178,3.93126821517944,,,,,,,,,,,,,,,,,,891,0.472270309925079,0.422780781984329
frame_column,14,images/multiheight/0014.tif,1878,true,true,891.597730189562,891.530883818865,-0.0668463706970215,0.0668463706970215,2.90517449378967,3.66056346893311,,,,,,,,,,,,,,,,,,892,-0.402269810438156,-0.469116181135178
frame_column,14,images/multiheight/0014.tif,1879,true,true,891.725767165422,891.631062448025,-0.0947047173976898,0.0947047173976898,3.00786423683167,3.83790302276611,,,,,,,,,,,,,,,,,,893,-1.27423283457756,-1.36893755197525
frame_column,14,images/multiheight/0014.tif,1880,true,true,891.7563726753,891.650974869728,-0.105397805571556,0.105397805571556,3.1814911365509,4.05997800827026,,,,,,,,,,,,,,,,,,892,-0.243627324700356,-0.349025130271912
frame_column,14,images/multiheight/0014.tif,1881,true,true,891.699720203876,891.604512900114,-0.0952073037624359,0.0952073037624359,3.29446458816528,4.16810321807861,,,,,,,,,,,,,,,,,,891,0.699720203876495,0.604512900114059
frame_column,14,images/multiheight/0014.tif,1882,true,true,891.587424248457,891.513017505407,-0.0744067430496216,0.0744067430496216,3.25333213806152,4.07958316802979,,,,,,,,,,,,,,,,,,892,-0.412575751543045,-0.486982494592667
frame_column,14,images/multiheight/0014.tif,1883,true,true,891.442298024893,891.382376164198,-0.0599218606948853,0.0599218606948853,3.13600420951843,3.3209011554718,,,,,,,,,,,,,,,,,,892,-0.557701975107193,-0.617623835802078
frame_column,14,images/multiheight/0014.tif,1884,true,true,891.218272998929,891.17234544456,-0.0459275543689728,0.0459275543689728,3.01203083992004,3.18095755577087,,,,,,,,,,,,,,,,,,892,-0.781727001070976,-0.827654555439949
frame_column,14,images/multiheight/0014.tif,1885,true,true,891.039488658309,891.009852436371,-0.0296362219378352,0.0296362219378352,3.13401770591736,3.30121254920959,,,,,,,,,,,,,,,,,,890,1.03948865830898,1.00985243637115
frame_column,14,images/multiheight/0014.tif,1886,true,true,891.01816435717,890.994618399534,-0.0235459576360881,0.0235459576360881,3.45837068557739,3.63480377197266,,,,,,,,,,,,,,,,,,891,0.0181643571704626,-0.00538160046562552
frame_column,14,images/multiheight/0014.tif,1887,true,true,891.077065676451,891.047172665596,-0.0298930108547211,0.0298930108547211,3.62703633308411,3.82951378822327,,,,,,,,,,,,,,,,,,891,0.0770656764507294,0.0471726655960083
frame_column,14,images/multiheight/0014.tif,1888,true,true,891.100020870566,891.062775410712,-0.0372454598546028,0.0372454598546028,3.70260286331177,3.93558549880981,,,,,,,,,,,,,,,,,,892,-0.899979129433632,-0.937224589288235
frame_column,14,images/multiheight/0014.tif,1889,true,true,891.078668899834,891.039002660662,-0.0396662391722202,0.0396662391722202,3.95713543891907,4.20829486846924,,,,,,,,,,,,,,,,,,891,0.078668899834156,0.0390026606619358
frame_column,14,images/multiheight/0014.tif,1890,true,true,891.004679113161,890.970720043406,-0.0339590697549284,0.0339590697549284,4.40369606018066,4.65772199630737,,,,,,,,,,,,,,,,,,892,-0.995320886839181,-1.02927995659411
frame_column,14,images/multiheight/0014.tif,1891,true,true,890.92429446429,890.900769211352,-0.0235252529382706,0.0235252529382706,4.71416521072388,4.9767370223999,,,,,,,,,,,,,,,,,,892,-1.07570553570986,-1.09923078864813
frame_column,14,images/multiheight/0014.tif,1892,true,true,891.116106390953,891.076766803861,-0.0393395870923996,0.0393395870923996,4.85005474090576,5.12052202224731,,,,,,,,,,,,,,,,,,890,1.11610639095306,1.07676680386066
frame_column,14,images/multiheight/0014.tif,1893,true,true,891.400158852339,891.332406103611,-0.0677527487277985,0.0677527487277985,4.42435264587402,4.75067186355591,,,,,,,,,,,,,,,,,,892,-0.599841147661209,-0.667593896389008
frame_column,14,images/multiheight/0014.tif,1894,true,true,891.579192399979,891.50342386961,-0.0757685303688049,0.0757685303688049,4.37131452560425,5.75120830535889,,,,,,,,,,,,,,,,,,892,-0.420807600021362,-0.496576130390167
frame_column,14,images/multiheight/0014.tif,1895,true,true,891.609638810158,891.519369542599,-0.0902692675590515,0.0902692675590515,4.7900071144104,6.1229133605957,,,,,,,,,,,,,,,,,,892,-0.390361189842224,-0.480630457401276
frame_column,14,images/multiheight/0014.tif,1896,true,true,891.430662721395,891.365372151136,-0.0652905702590942,0.0652905702590942,5.37387895584106,5.73075246810913,,,,,,,,,,,,,,,,,,892,-0.569337278604507,-0.634627848863602
frame_column,15,images/multiheight/0015.tif,1860,true,true,891.964418966323,891.818204849958,-0.146214116364717,0.146214116364717,2.77734851837158,3.54731178283691,,,,,,,,,,,,,,,,,,892,-0.0355810336768627,-0.18179515004158
frame_column,15,images/multiheight/0015.tif,1861,true,true,891.922288551927,891.774491131306,-0.147797420620918,0.147797420620918,2.53936672210693,3.28602695465088,,,,,,,,,,,,,,,,,,893,-1.07771144807339,-1.22550886869431
frame_column,15,images/multiheight/0015.tif,1862,true,true,891.897759057581,891.759411841631,-0.138347215950489,0.138347215950489,2.66199278831482,3.4183976650238,,,,,,,,,,,,,,,,,,892,-0.102240942418575,-0.240588158369064
frame_column,15,images/multiheight/0015.tif,1863,true,true,891.888759113848,891.764043465257,-0.124715648591518,0.124715648591518,3.13271903991699,3.93671083450317,,,,,,,,,,,,,,,,,,891,0.888759113848209,0.764043465256691
frame_column,15,images/multiheight/0015.tif,1864,true,true,891.868264406919,891.751416891813,-0.116847515106201,0.116847515106201,3.69317102432251,4.53816890716553,,,,,,,,,,,,,,,,,,892,-0.131735593080521,-0.248583108186722
frame_column,15,images/multiheight/0015.tif,1865,true,true,891.761521726847,891.668446153402,-0.0930755734443665,0.0930755734443665,4.07499027252197,4.90967750549316,,,,,,,,,,,,,,,,,,891,0.761521726846695,0.668446153402328
frame_column,15,images/multiheight/0015.tif,1866,true,true,891.591019332409,891.541046798229,-0.0499725341796875,0.0499725341796875,4.84274911880493,5.06174564361572,,,,,,,,,,,,,,,,,,892,-0.408980667591095,-0.458953201770782
frame_column,15,images/multiheight/0015.tif,1867,true,true,891.442540705204,891.399386227131,-0.0431544780731201,0.0431544780731201,5.04135036468506,5.2675895690918,,,,,,,,,,,,,,,,,,891,0.44254070520401,0.39938622713089
frame_column,15,images/multiheight/0015.tif,1868,true,true,891.394418776035,891.349186271429,-0.0452325046062469,0.0452325046062469,4.9476957321167,5.19017648696899,,,,,,,,,,,,,,,,,,891,0.394418776035309,0.349186271429062
frame_column,15,images/multiheight/0015.tif,1869,true,true,891.440880268812,891.388358026743,-0.0525222420692444,0.0525222420692444,4.75993061065674,5.02082300186157,,,,,,,,,,,,,,,,,,891,0.44088026881218,0.388358026742935
frame_column,15,images/multiheight/0015.tif,1870,true,true,891.558541715145,891.49290022254,-0.0656414926052094,0.0656414926052094,4.4850811958313,4.76226186752319,,,,,,,,,,,,,,,,,,891,0.558541715145111,0.492900222539902
frame_column,15,images/multiheight/0015.tif,1871,true,true,891.636582702398,891.54999101162,-0.0865916907787323,0.0865916907787323,3.55010914802551,4.55392932891846,,,,,,,,,,,,,,,,,,891,0.6365827023983,0.549991011619568
frame_column,15,images/multiheight/0015.tif,1872,true,true,891.637570410967,891.559102118015,-0.0784682929515839,0.0784682929515839,3.43381428718567,4.38127946853638,,,,,,,,,,,,,,,,,,892,-0.362429589033127,-0.440897881984711
frame_column,15,images/multiheight/0015.tif,1873,true,true,891.559328645468,891.502805441618,-0.0565232038497925,0.0565232038497925,3.3161416053772,4.1695384979248,,,,,,,,,,,,,,,,,,892,-0.440671354532242,-0.497194558382034
frame_column,15,images/multiheight/0015.tif,1874,true,true,891.511308431625,891.456298112869,-0.0550103187561035,0.0550103187561035,3.84203600883484,4.05072402954102,,,,,,,,,,,,,,,,,,892,-0.488691568374634,-0.543701887130737
frame_column,15,images/multiheight/0015.tif,1875,true,true,891.414731830359,891.368481278419,-0.0462505519390106,0.0462505519390106,3.94061350822449,4.13509893417358,,,,,,,,,,,,,,,,,,892,-0.585268169641495,-0.631518721580505
frame_column,15,images/multiheight/0015.tif,1876,true,true,891.365492969751,891.323916405439,-0.0415765643119812,0.0415765643119812,3.99700880050659,4.18453407287598,,,,,,,,,,,,,,,,,,890,1.36549296975136,1.32391640543938
frame_column,15,images/multiheight/0015.tif,1877,true,true,891.429000079632,891.382974475622,-0.0460256040096283,0.0460256040096283,3.85640072822571,4.04354047775269,,,,,,,,,,,,,,,,,,891,0.429000079631805,0.382974475622177
frame_column,15,images/multiheight/0015.tif,1878,true,true,891.578714847565,891.517384767532,-0.0613300800323486,0.0613300800323486,3.54216289520264,3.7431972026825,,,,,,,,,,,,,,,,,,892,-0.421285152435303,-0.482615232467651
frame_column,15,images/multiheight/0015.tif,1879,true,true,891.672689944506,891.58445635438,-0.0882335901260376,0.0882335901260376,3.02044057846069,3.87922143936157,,,,,,,,,,,,,,,,,,893,-1.32731005549431,-1.41554364562035
frame_column,15,images/multiheight/0015.tif,1880,true,true,891.696119487286,891.598018527031,-0.0981009602546692,0.0981009602546692,3.22270894050598,4.13002490997314,,,,,,,,,,,,,,,,,,892,-0.303880512714386,-0.401981472969055
frame_column,15,images/multiheight/0015.tif,1881,true,true,891.624348551035,891.540590286255,-0.0837582647800446,0.0837582647800446,3.32336235046387,4.21858310699463,,,,,,,,,,,,,,,,,,891,0.624348551034927,0.540590286254883
frame_column,15,images/multiheight/0015.tif,1882,true,true,891.563966333866,891.446766376495,-0.117199957370758,0.117199957370758,3.24628472328186,4.07068872451782,,,,,,,,,,,,,,,,,,892,-0.436033666133881,-0.553233623504639
frame_column,15,images/multiheight/0015.tif,1883,true,true,891.381479531527,891.321393162012,-0.0600863695144653,0.0600863695144653,3.08378982543945,3.27818775177002,,,,,,,,,,,,,,,,,,892,-0.618520468473434,-0.6786068379879
frame_column,15,images/multiheight/0015.tif,1884,true,true,891.167562901974,891.121041715145,-0.0465211868286133,0.0465211868286133,2.92545366287231,3.10195398330688,,,,,,,,,,,,,,,,,,892,-0.832437098026276,-0.878958284854889
frame_column,15,images/multiheight/0015.tif,1885,true,true,890.991437455639,890.961775839329,-0.0296616163104773,0.0296616163104773,3.0573832988739,3.22971343994141,,,,,,,,,,,,,,,,,,890,0.991437455639243,0.961775839328766
frame_column,15,images/multiheight/0015.tif,1886,true,true,890.960913769901,890.939195156097,-0.0217186138033867,0.0217186138033867,3.43137502670288,3.61010360717773,,,,,,,,,,,,,,,,,,891,-0.0390862300992012,-0.0608048439025879
