row_type,frame_id,is_frame027,source_dataset,valid_point_count,used_point_count,uniform_subsample_cap,bias_mm,mae_mm,rmse_mm,p95_abs_mm,max_abs_mm,a_frame_mm,k_frame_mm_per_normalized_stripe,remaining_rmse_after_a_k_mm,pnp_rmse_px,rvec_x,rvec_y,rvec_z,board_origin_x_mm,board_origin_y_mm,board_origin_z_mm,board_center_xc_mm,board_center_yc_mm,board_center_zc_mm,plane_nx,plane_ny,plane_nz,board_x_min_mm,board_x_max_mm,board_y_min_mm,board_y_max_mm,board_z_mean_mm,board_z_rmse_mm,board_z_p95_abs_mm,board_z_max_abs_mm,stripe_angle_board_deg,stripe_angle_to_x_deg,stripe_angle_to_y_deg,laser_intensity_mean_dn,stripe_contrast_mean_dn,fwhm_median_px,fwhm_p95_px,spearman_e_sensor_u_px_rho,spearman_e_sensor_u_px_p_value,spearman_e_sensor_u_px_n,spearman_e_sensor_v_px_rho,spearman_e_sensor_v_px_p_value,spearman_e_sensor_v_px_n,spearman_e_board_Xb_mm_rho,spearman_e_board_Xb_mm_p_value,spearman_e_board_Xb_mm_n,spearman_e_board_Yb_mm_rho,spearman_e_board_Yb_mm_p_value,spearman_e_board_Yb_mm_n,spearman_e_grid_x_mod_20_mm_rho,spearman_e_grid_x_mod_20_mm_p_value,spearman_e_grid_x_mod_20_mm_n,spearman_e_grid_y_mod_20_mm_rho,spearman_e_grid_y_mod_20_mm_p_value,spearman_e_grid_y_mod_20_mm_n,spearman_e_distance_to_grid_intersection_mm_rho,spearman_e_distance_to_grid_intersection_mm_p_value,spearman_e_distance_to_grid_intersection_mm_n,scope,predictor,outcome,frame_count,spearman_rho,spearman_p_value,loo_spearman_mean,loo_spearman_std,loo_spearman_min,loo_spearman_max,loo_spearman_sign_consistency,bootstrap_reps,bootstrap_seed,bootstrap_spearman_mean,bootstrap_spearman_ci_low,bootstrap_spearman_ci_high
frame,030,False,laser_plane/fit_edge_extension,900,900,900,-0.004974403309395383,0.037054830050501926,0.04980465265449555,0.10795034921867452,0.2176005635784577,-0.0049744033093953866,-0.008160444944435864,0.04935666377152015,0.13097439600221755,0.20375693135617604,-0.22746860547817596,-1.6331232856276952,-81.04855512193963,85.75799958554362,666.8651241019113,-21.216158675847183,-18.87062608764741,686.1766498121419,0.26781031475056094,-0.024623256442074554,-0.9631569604978171,0.20635486388106627,199.81353329018887,80.22397763343466,99.91556279627002,4.44051880952044e-14,5.930149999958881e-14,1.0789415900259103e-13,1.309329437114874e-13,5.625834736940701,5.625834736940701,84.3741652630593,116.4,118.82444444444444,2.0,2.0,0.052400410370877004,0.11620428041076196,900,-0.05359176986638255,0.10812603715840716,900,0.05359176986638255,0.10812603715840716,900,0.05357619783069691,0.10822868712357918,900,0.05092612048492241,0.12684781592553168,900,0.05357619783069691,0.10822868712357918,900,0.12239448855286653,0.0002327060733741808,900,,,,,,,,,,,,,,,,
frame,031,False,laser_plane/fit_edge_extension,900,900,900,-0.008343921554837708,0.03552229265334454,0.04727016027487855,0.10221260412117203,0.1862512849105542,-0.008343921554837718,0.037579586283713905,0.04262398391434486,0.11366432285426602,-0.11251922565543475,-0.18609944434437692,-1.5649024918151964,-124.96437926150759,111.00247017469428,661.7810183997505,-55.443610949274415,13.144941949323282,683.9342787218231,0.04659939949271159,-0.18894895442076434,-0.9808806189288373,0.14383301216718977,199.19688503944977,114.33700000524779,128.86017663731303,7.808198305731025e-14,8.947011979343509e-14,1.5005546198341983e-13,2.0419841992591403e-13,4.177499868796245,4.177499868796245,85.82250013120375,91.65333333333334,93.52333333333333,2.0,2.0,-0.3144885857883776,4.1275595437869915e-22,900,0.3144616227921269,4.1629343425203274e-22,900,-0.3144616227921269,4.1629343425203274e-22,900,-0.3144885857883776,4.1275595437869915e-22,900,0.05276933263703618,0.11365364625510053,900,0.15200828642998326,4.637457076397062e-06,900,-0.10713925984270763,0.0012864731968806158,900,,,,,,,,,,,,,,,,
frame,032,False,laser_plane/fit_edge_extension,900,900,900,-0.038611208492630514,0.047561011299442145,0.0628222871463383,0.13226837298909117,0.224776359654129,-0.03861120849263053,0.024083001487032463,0.047566211455959205,0.12936397098229507,0.15955946431597998,0.1598399691892527,1.5031919183443838,22.58426304279517,-89.18247543059432,668.8268834323239,-39.69919556961469,14.912665579244944,682.4273393591639,-0.20355802373905296,0.006120781790006509,-0.9790437513215282,0.12406945037475783,199.85282047079465,29.730567005594576,43.716178223438845,-4.6565108863678166e-14,6.0442298415532e-14,1.1080099916157989e-13,1.3584219660486687e-13,4.00669367884314,4.00669367884314,85.99330632115687,107.81222222222222,110.12666666666667,2.0,2.0,-0.274232223331963,5.446173525580977e-17,900,0.2596386744510384,2.483444160780339e-15,900,0.2596386744510384,2.483444160780339e-15,900,0.2597345099603004,2.4237691492492747e-15,900,-0.036178678409891044,0.27827307726855854,900,0.013045316516851669,0.6959212548439309,900,-0.18850095699706626,1.2098799320335116e-08,900,,,,,,,,,,,,,,,,
frame,033,False,laser_plane/fit_edge_extension,900,900,900,-0.01805334789815068,0.03602476094949566,0.04963451106374957,0.11106563712359047,0.21709741553161166,-0.018053347898150687,0.021936620613911856,0.044765757895807286,0.12213124401352428,-0.21870391325863447,-0.23176533303915872,1.73418634215298,58.49372126508098,-79.10179050704878,705.5189520627313,-25.014600131865507,7.432391021335533,684.5858279605595,0.2743424290048581,0.03225592303650399,-0.9610909359039745,0.4323181316887385,199.84046636639258,27.699094459268196,64.33982231243151,2.1910261071354708e-14,4.435595160470479e-14,8.428375558452251e-14,1.1194500678829888e-13,169.57643139521338,10.423568604786624,79.57643139521338,110.21444444444444,113.5988888888889,2.0,2.0,-0.31795971764574193,1.3657778064816518e-22,900,0.16518861545919605,6.259223772862914e-07,900,0.16518861545919605,6.259223772862914e-07,900,-0.16518761134273008,6.260217743290355e-07,900,-0.06289005295068266,0.059302147319659375,900,0.16027652709036266,1.34565448539324e-06,900,0.3779072155233114,6.24716962527471e-32,900,,,,,,,,,,,,,,,,
frame,034,False,laser_plane/fit_edge_extension,900,900,900,0.024590308596557534,0.03969054104463832,0.04920492869684565,0.09382398019129139,0.19257829051491626,0.024590308596557538,0.02423703104509997,0.040351457154797696,0.10025242603529741,-0.048373358531145695,-0.05619738320743424,1.5643919515514755,34.92642238411956,-91.44059478621315,673.4877997579825,-34.357340300361216,8.97157536466699,669.3457816663702,0.06659094922539804,0.004789208620765251,-0.9977688655004462,0.198336938583787,199.65351279921933,42.78373511500064,45.5863572551319,-6.5066814573333e-14,7.633789314853751e-14,1.274503367279654e-13,1.5318605159898003e-13,0.8171884445921747,0.8171884445921747,89.18281155540782,86.42222222222222,88.15222222222222,2.0,2.0,-0.3087911301948109,2.4570466451348428e-21,900,0.30167479219110155,2.160154628306146e-20,900,0.30167479219110155,2.160154628306146e-20,900,0.30487392371266303,8.190309937038512e-21,900,-0.08745915324175298,0.008660828955158266,900,0.30487392371266303,8.190309937038512e-21,900,0.12765052796361478,0.00012307810022221864,900,,,,,,,,,,,,,,,,
frame,035,False,laser_plane/fit_edge_extension,900,900,900,-0.09407392427100376,0.0942587098894425,0.11067932451594452,0.20617711149517956,0.3558094103600524,-0.09407392427100378,0.0632513327541284,0.04946812011518279,0.13316052201322937,0.12998107087142513,-0.19502283150822802,1.5880714183948235,8.9321519307187,-74.78720168780697,661.3095873126372,-63.75765459180239,21.720781138343142,678.6992761697147,0.038551903298624374,0.20525312514983082,-0.9779493368105945,0.1369325816090303,199.83677106821696,3.4129350459501833,19.98219622010082,-1.2340984395950287e-14,4.015016829053307e-14,7.734543554857988e-14,1.0471676203243298e-13,175.2694600332214,4.7305399667785935,85.2694600332214,87.94,90.19111111111111,2.0,3.0,0.44999853086238384,4.441131705767882e-46,900,0.4501585804426919,4.093652569896357e-46,900,0.4501585804426919,4.093652569896357e-46,900,-0.45009877789972585,4.220208664666521e-46,900,0.023320325086821095,0.4847192354554649,900,-0.45009877789972585,4.220208664666521e-46,900,0.09422339204533998,0.004668358168816366,900,,,,,,,,,,,,,,,,
frame,036,False,laser_plane/fit_edge_extension,900,900,900,-0.0508804878444721,0.06295005319686778,0.08148477524107368,0.16585598952730718,0.3137394859527376,-0.05088048784447214,0.03136612822581807,0.0612742690793571,0.09079797262944811,-0.044980742490408454,-0.026011222977222997,1.7190144584812117,43.97613193067639,-78.42822918398403,715.0324222225527,-39.951520622857174,10.090724822003068,710.4998822570045,0.04498063102906658,-0.008502920230179763,-0.9989516720941941,0.15854679267441688,199.83758880845616,11.636998788954056,38.9313866109826,2.640160525842178e-14,4.819765648369093e-14,9.202179814155644e-14,1.49954870449041e-13,172.20665738726515,7.793342612734847,82.20665738726515,69.03111111111112,71.64555555555556,2.0,3.0,-0.24351486853687476,1.2911602714489055e-13,900,0.23508633138230214,9.122945126485923e-13,900,0.23508633138230214,9.122945126485923e-13,900,-0.23488463566004403,9.551212261166199e-13,900,0.0023215666521399004,0.9445515963637134,900,-0.12295603657123856,0.00021765322543024733,900,0.32857943446020715,4.228955842037829e-24,900,,,,,,,,,,,,,,,,
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_board_deg,bias_mm,30,-0.04427141268075639,0.8163091671300231,-0.04423645320197042,0.04030146776497425,-0.125615763546798,0.058128078817733984,0.9333333333333333,300,20260814,-0.06688485550401078,-0.4774907328806846,0.3647536625147171
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_board_deg,a_frame_mm,30,-0.04427141268075639,0.8163091671300231,-0.04423645320197042,0.04030146776497425,-0.125615763546798,0.058128078817733984,0.9333333333333333,300,20260814,-0.03876878280966397,-0.429905384523951,0.352284691947335
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_board_deg,k_frame_mm_per_normalized_stripe,30,-0.016240266963292546,0.9321204011287032,-0.01623973727422003,0.040466834141773454,-0.11527093596059108,0.05270935960591132,0.6,300,20260814,-0.024921208791545163,-0.38612617921173986,0.38934519319480854
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_board_deg,rmse_mm,30,0.3984427141268076,0.029195126778298344,0.3981280788177339,0.036670943997737855,0.3374384236453201,0.49655172413793097,1.0,300,20260814,0.4011191129767579,-0.043807886000450144,0.7462943455395822
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_x_deg,bias_mm,30,0.26896551724137935,0.15065332474676146,0.26865353037766826,0.034047947383626924,0.21083743842364527,0.3354679802955664,1.0,300,20260814,0.2508753191231554,-0.09071669427199729,0.5382937850194303
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_x_deg,a_frame_mm,30,0.26896551724137935,0.15065332474676146,0.26865353037766826,0.034047947383626924,0.21083743842364527,0.3354679802955664,1.0,300,20260814,0.2553523698864266,-0.09123215824715511,0.5819345952928116
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_x_deg,k_frame_mm_per_normalized_stripe,30,-0.2707452725250278,0.14786640205577326,-0.2704761904761904,0.03017803675177238,-0.3467980295566502,-0.21674876847290636,1.0,300,20260814,-0.2716617182112703,-0.567126477573231,0.053022287153676365
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_x_deg,rmse_mm,30,0.2863181312569522,0.12505193483139973,0.2860262725779967,0.0381950584555435,0.2133004926108374,0.37586206896551716,1.0,300,20260814,0.2898459628190759,-0.08559881724943874,0.6485989373742453
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_y_deg,bias_mm,30,-0.26896551724137935,0.15065332474676146,-0.26865353037766826,0.034047947383626924,-0.3354679802955664,-0.21083743842364527,1.0,300,20260814,-0.2508753191231554,-0.5382937850194304,0.09071669427199701
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_y_deg,a_frame_mm,30,-0.26896551724137935,0.15065332474676146,-0.26865353037766826,0.034047947383626924,-0.3354679802955664,-0.21083743842364527,1.0,300,20260814,-0.2553523698864266,-0.5819345952928116,0.09123215824715473
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_y_deg,k_frame_mm_per_normalized_stripe,30,0.2707452725250278,0.14786640205577326,0.2704761904761904,0.03017803675177238,0.21674876847290636,0.3467980295566502,1.0,300,20260814,0.2716617182112703,-0.053022287153676476,0.5671264775732308
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all30,stripe_angle_to_y_deg,rmse_mm,30,-0.2863181312569522,0.12505193483139973,-0.2860262725779967,0.0381950584555435,-0.37586206896551716,-0.2133004926108374,1.0,300,20260814,-0.2898459628190759,-0.6485989373742455,0.08559881724943821
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_board_deg,bias_mm,29,-0.03645320197044334,0.8510854765594947,-0.03640790442217314,0.04274969629152232,-0.11932129173508485,0.07060755336617405,0.8275862068965517,300,20260814,-0.04874617534633205,-0.48223745213077795,0.3340178627117959
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_board_deg,a_frame_mm,29,-0.03645320197044334,0.8510854765594947,-0.03640790442217314,0.04274969629152232,-0.11932129173508485,0.07060755336617405,0.8275862068965517,300,20260814,-0.03815063947813784,-0.4919895258431905,0.43567476938158706
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_board_deg,k_frame_mm_per_normalized_stripe,29,0.0014778325123152706,0.9939295221196491,0.0014532963403355787,0.04476876882350003,-0.10782703886152162,0.07991242474001095,0.6551724137931034,300,20260814,-0.0022194746080987306,-0.45178124173702294,0.4147124793499289
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_board_deg,rmse_mm,29,0.4325123152709358,0.019113709594185745,0.4321763584545987,0.03853929964604034,0.37328954570333883,0.541871921182266,1.0,300,20260814,0.44483161483908984,0.0335628561505512,0.794787923971908
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_x_deg,bias_mm,29,0.23251231527093594,0.22483934932841254,0.23224430477700395,0.03679828625605905,0.16694033935413247,0.2961138478379857,1.0,300,20260814,0.22964774928896403,-0.12094323713157792,0.5265929937289299
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_x_deg,a_frame_mm,29,0.23251231527093594,0.22483934932841254,0.23224430477700395,0.03679828625605905,0.16694033935413247,0.2961138478379857,1.0,300,20260814,0.22112892683275986,-0.175062488077368,0.5407444209084873
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_x_deg,k_frame_mm_per_normalized_stripe,29,-0.3433497536945812,0.06821997665337338,-0.3429590623407507,0.02992165265753872,-0.43185550082101803,-0.2857142857142857,1.0,300,20260814,-0.34195113840566177,-0.6410865545076988,-0.004459715305550182
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_x_deg,rmse_mm,29,0.2591133004926108,0.17468465415100912,0.25883774040730045,0.041054120557727,0.18062397372742198,0.3574165298303229,1.0,300,20260814,0.2463836762616896,-0.11608214395214526,0.5999622360040815
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_y_deg,bias_mm,29,-0.23251231527093594,0.22483934932841254,-0.23224430477700395,0.03679828625605905,-0.2961138478379857,-0.16694033935413247,1.0,300,20260814,-0.22964774928896403,-0.52659299372893,0.12094323713157781
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_y_deg,a_frame_mm,29,-0.23251231527093594,0.22483934932841254,-0.23224430477700395,0.03679828625605905,-0.2961138478379857,-0.16694033935413247,1.0,300,20260814,-0.22112892683275986,-0.5407444209084878,0.17506248807736796
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_y_deg,k_frame_mm_per_normalized_stripe,29,0.3433497536945812,0.06821997665337338,0.3429590623407507,0.02992165265753872,0.2857142857142857,0.43185550082101803,1.0,300,20260814,0.34195113840566177,0.004459715305550078,0.6410865545076987
frame_relation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leave027_out,stripe_angle_to_y_deg,rmse_mm,29,-0.2591133004926108,0.17468465415100912,-0.25883774040730045,0.041054120557727,-0.3574165298303229,-0.18062397372742198,1.0,300,20260814,-0.2463836762616896,-0.5999622360040815,0.11608214395214522
