row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
839.0,65.390086,-0.205547,-0.03464511783233303,-0.17090188216766697,8,0.0455467198926788
840.0,65.29300950000001,-0.20709850000000002,-0.03468628506916997,-0.17241221493083003,8,0.0522331510277306
841.0,65.19560100000001,-0.205372,-0.03472759309726567,-0.17064440690273433,8,0.06228074046247019
842.0,65.09863200000001,-0.20798,-0.03476871474657155,-0.17321128525342844,8,0.06807109833619866
843.0,65.001621,-0.2101795,-0.0348098542068198,-0.1753696457931802,8,0.0640867666348856
844.0,64.904143,-0.2077365,-0.03485119170778442,-0.17288530829221557,8,0.05531754183671888
845.0,64.80679599999999,-0.206593,-0.034892473655571646,-0.17170052634442834,8,0.04945576067539699
846.0,64.70998449999999,-0.210764,-0.03493352851384363,-0.17583047148615638,8,0.05202451064917107
847.0,64.6137385,-0.220577,-0.03497434356049868,-0.1856026564395013,8,0.060788389156858844
848.0,64.516838,-0.223885,-0.035015436161005685,-0.1888695638389943,9,0.06227556514953875
849.0,64.422061,-0.248407,-0.035055628248747785,-0.2133513717512522,9,0.06199319739249173
850.0,64.323751,-0.237652,-0.03509731857599939,-0.20255468142400063,9,0.058225661588722596
851.0,64.2253445,-0.2258905,-0.03513904982601144,-0.19075145017398856,10,0.05545303414161493
852.0,64.126591,-0.210614,-0.03518092822833309,-0.1754330717716669,10,0.056433016758415055
853.0,64.028378,-0.200716,-0.035222577420789214,-0.1654934225792108,10,0.05892506487395665
854.0,63.930234999999996,-0.1914915,-0.035264196928341394,-0.1562273030716586,10,0.06418056720396152
855.0,63.833357500000005,-0.194982,-0.035305279775237106,-0.15967672022476287,10,0.06391140114982095
856.0,63.7365875,-0.19956600000000002,-0.03534631703460174,-0.1642196829653983,10,0.06441695331104831
857.0,63.638462,-0.190459,-0.03538792912092793,-0.15507107087907207,11,0.06619419342675144
858.0,63.5411575,-0.189633,-0.03542919304573776,-0.15420380695426222,10,0.05003520362438164
859.0,63.4449455,-0.1998675,-0.03546999367401088,-0.16439750632598912,10,0.0462432161295038
860.0,63.348571,-0.2084745,-0.035510863213668184,-0.1729636367863318,10,0.048193569254736786
861.0,63.2515275,-0.2103045,-0.03555201645619327,-0.17475248354380674,10,0.05184332120287477
862.0,63.153279,-0.199878,-0.035593680703136406,-0.1642843192968636,10,0.05067420231779129
863.0,63.055054,-0.18965100000000001,-0.035635334984433206,-0.1540156650155668,10,0.052447070819170744
864.0,62.957871499999996,-0.19003,-0.035676547172696145,-0.15435345282730387,10,0.05319877321434312
865.0,62.8603325,-0.1867625,-0.03571791054193421,-0.1510445894580658,10,0.05189523508644871
866.0,62.762116,-0.176547,-0.035759561218635535,-0.14078743878136446,10,0.05401135057261369
867.0,62.6652345,-0.17997449999999998,-0.03580064576181147,-0.14417385423818851,10,0.052043221449526396
868.0,62.568439999999995,-0.1842975,-0.035841693410892494,-0.1484558065891075,10,0.054156618105474626
869.0,62.470008,-0.171813,-0.035883435474690986,-0.13592956452530902,9,0.03530922257042455
870.0,62.372779,-0.171652,-0.03592466738221155,-0.13572733261778847,9,0.031613672398628063
871.0,62.275937,-0.175478,-0.035965735174620254,-0.13951226482537973,9,0.029839046863035765
872.0,62.179634500000006,-0.184882,-0.03600657418123349,-0.1488754258187665,10,0.041639906254697545
873.0,62.0821095,-0.181677,-0.03604793161349077,-0.14562906838650924,10,0.04035051658061173
874.0,61.984719,-0.179835,-0.03608923200832545,-0.14374576799167454,11,0.048949574156008195
875.0,61.885256,-0.156515,-0.036131411288352164,-0.12038358871164782,11,0.046184230408421685
876.0,61.7883095,-0.15924100000000002,-0.03617252339608178,-0.12306847660391824,10,0.04662584069245055
877.0,61.6919415,-0.1679795,-0.03621339017928371,-0.1317661098207163,10,0.053113218769384
878.0,61.5965145,-0.1865345,-0.03625385791256251,-0.15028064208743747,10,0.05766439818428313
879.0,61.5002695,-0.196607,-0.0362946725351475,-0.1603123274648525,10,0.06252756683691157
880.0,61.4013695,-0.1789925,-0.036336613063732426,-0.14265588693626757,10,0.06465978391799823
881.0,61.302233,-0.1588485,-0.0363786538848857,-0.1224698461151143,10,0.06864161946945081
882.0,61.2038325,-0.146347,-0.03642038259047742,-0.10992661740952259,10,0.0684447188674513
883.0,61.106989999999996,-0.15014149999999998,-0.03646145059492115,-0.11368004940507884,10,0.0641592558730054
884.0,61.010490000000004,-0.15753250000000002,-0.03650237335537054,-0.12103012664462948,10,0.07053920860919204
885.0,60.913519,-0.159989,-0.036543495852816535,-0.12344550414718346,10,0.06990569877135276
886.0,60.818938,-0.187611,-0.03658360482282756,-0.15102739517717245,11,0.07318761055049487
887.0,60.7186035,-0.1546405,-0.03662615367990849,-0.1180143463200915,10,0.06247111712392465
888.0,60.620996500000004,-0.15037250000000002,-0.036667545885910396,-0.11370495411408962,10,0.04977897608752336
889.0,60.5246085,-0.15898099999999998,-0.03670842115051347,-0.12227257884948652,10,0.04500130726113533
890.0,60.427229999999994,-0.1571105,-0.03674971645650747,-0.12036078354349251,10,0.04095948432034867
