frame_a,frame_b,normal_angle_diff_deg,translation_difference_mm,tvec_difference_mm,depth_difference_mm,camera_board_distance_difference_mm,v_overlap_100px_jaccard,v_overlap_10px_jaccard,v_interval_overlap_px,v_interval_union_px,v_interval_iou,lambda_interval_overlap_mm,lambda_interval_iou,lambda_span_difference_mm,geometric_distance,geometric_similarity,near_duplicate_strict,near_duplicate_candidate,similarity_rank
004,032,14.692350732690016,64.66459254950308,178.2100946193308,33.74514829723307,31.869996394332702,0.6,0.589041095890411,1733.7229030302062,2905.9970528650733,0.596601741671038,0.0,0.0,2.2645004744637163,1.8007428302605575,0.16517614479978715,False,False,163
012,032,14.836733516391304,45.903018144515606,212.71221028098554,22.731382049183253,22.539935129115065,0.7407407407407407,0.7175572519083969,1872.0063428395893,2611.008931562057,0.716966656149907,0.0,0.0,10.097548077309852,1.8050914759821088,0.16445941180283594,False,False,164
005,032,14.217305894016029,90.76757578337683,90.08322849528057,29.513333544797206,29.21500421872031,0.9642857142857143,0.9595588235294118,2611.008931562057,2710.0179797018127,0.9634655382800634,0.0,0.0,5.460852392662332,1.813834938215968,0.163027735172747,False,False,165
004,006,0.8710295948393327,80.24691932051901,80.11321271112499,54.29852407325211,51.22368684782384,0.5769230769230769,0.5742971887550201,1439.7334192341564,2475.9871451258127,0.5814785517236597,0.0,0.0,2.547269720653958,1.8267666631491999,0.1609330782988885,False,False,166
018,032,14.322330829908967,100.82904774902674,108.37531440205892,26.733257694769463,27.532357526733335,0.7666666666666667,0.7777777777777778,2236.999266775195,2867.0032982546513,0.7802569561524451,0.0,0.0,5.26813393953671,1.831718888119167,0.16013807164071822,False,False,167
009,050,14.008772077875514,91.62251945941404,192.5808323146056,29.74909234048789,30.215845620647087,0.3793103448275862,0.3568904593639576,1014.9221885888337,2830.987252682253,0.3585046833493275,0.0,0.0,1.7937874724898393,1.8336195273446863,0.15983399600084083,False,False,168
007,033,13.572597620880595,108.67509425434825,97.1074265999661,22.401508551568554,26.53551616780885,0.5862068965517241,0.587360594795539,1661.0008053264223,2801.022197867989,0.5929980871235868,0.0,0.0,6.78453457813589,1.8357105884681273,0.1595001225421602,False,False,169
005,007,1.2822185698687134,76.71812529464094,151.58033952547444,54.073330697761435,57.08979819547744,0.6206896551724138,0.6083916083916084,1742.981471850294,2842.0560942921315,0.6132818684862787,0.0,0.0,5.822377735080295,1.86261981964864,0.1552653299120298,False,False,170
014,053,13.916707371299493,65.38259109432752,84.88787719316298,41.624906822572484,44.451011105005136,0.9523809523809523,0.8274111675126904,1853.9266759971947,1972.9968626861894,0.9396500881775943,0.0,0.0,2.7317879092512385,1.8689628394400313,0.15428359572275788,False,False,171
029,052,19.055161274907515,39.74165138143476,211.89145406064634,13.707486256617699,12.249169610871604,0.7407407407407407,0.7111111111111111,1909.0030943063534,2691.96729525605,0.7091479520091184,0.0,0.0,5.823621831967557,1.8770327850409738,0.1530435457956305,False,False,172
002,004,18.24634379925443,69.1855085770936,291.9276711747522,16.0314144398086,15.094866280762858,0.4642857142857143,0.4074074074074074,1205.725760093401,2765.9917146555995,0.43591083577903234,0.0,0.0,1.9703893411870013,1.8802831098349508,0.15254691211178928,False,False,173
007,032,14.317123024210856,125.24421170772057,69.10031213072381,24.55999715296423,27.874793976757132,0.5862068965517241,0.5824561403508772,1650.0035472227623,2836.024970779907,0.5818014877242111,0.0,0.0,0.36152534241796275,1.889160251000939,0.15119872451782757,False,False,174
004,008,1.4953404519082945,74.51119686315431,152.28828749433015,56.57591267827479,54.14830128957499,0.7037037037037037,0.6833976833976834,1785.7034022625226,2577.6498858408836,0.6927641384004285,0.0,0.0,4.952647190950415,1.8904206980724318,0.1510082665845832,False,False,175
005,009,4.315157260432047,113.65091739003452,149.0406008141622,51.03170165704921,52.016737551134156,0.6551724137931034,0.6205673758865248,1771.9432997267113,2810.023875504163,0.6305794463788307,0.0,0.0,0.8558741691210798,1.8968783124812103,0.15003625524146988,False,False,176
015,031,9.194200426187516,60.39789779488268,218.96811357634095,11.294296029966631,10.276812592327246,0.5333333333333333,0.4755244755244755,1520.9609476695307,2926.9933988404496,0.5196325172007804,29.005441596394803,0.6284192723940938,17.15075200010733,1.899709266376434,0.1496121101711076,False,False,177
007,053,13.981834759245668,90.69107254628696,103.09674076611607,38.73987300548788,41.679032288003896,0.9047619047619048,0.8291457286432161,1875.0195864406126,1972.9968626861894,0.9503408859392797,0.0,0.0,2.853510252807837,1.9048213446306654,0.14884923296150612,False,False,178
018,050,13.459373063698317,108.74243099919369,268.13820193389216,34.96398192300535,34.94646981496658,0.5333333333333333,0.5448275862068965,1572.956080264849,2893.997798944966,0.5435235924637831,0.0,0.0,0.7451948502431378,1.9132550150222518,0.14759916632707692,False,False,179
004,014,0.8188304556102763,63.19995533173907,62.701823434495715,61.190179267281906,62.516769188091075,0.9523809523809523,0.9064039408866995,1853.9266759971947,2028.7110243332227,0.9138446302900758,0.0,0.0,2.5043034733250806,1.9248637746330823,0.14589563018832474,False,False,180
018,053,14.26306843926342,82.00420819875796,242.10007255097594,40.913133547293114,41.3365958379801,0.8076923076923077,0.66015625,1912.990053832795,2553.0004423211835,0.749310506226747,0.0,0.0,2.7761490291468363,1.935095692735991,0.14441044913134737,False,False,181
036,053,13.951923311409322,74.4810168363338,177.42345821512316,42.25241875036431,41.7542841341442,0.5666666666666667,0.4671280276816609,1562.736210162458,2905.976190875002,0.5377663502782903,0.0,0.0,2.1461549927003034,1.94294030708902,0.1432820366165482,False,False,182
005,013,1.2142864294221216,75.08181143374067,280.5531635413531,59.36246396574791,57.83580599439972,0.9285714285714286,0.8823529411764706,2472.0161313560816,2710.0179797018127,0.9121770223930696,0.0,0.0,5.020076771986737,1.9495708889721801,0.14233513606038675,False,False,183
016,051,5.2467516305951465,30.15307317805454,219.67980698597287,22.355276226440196,21.096322737598143,0.9259259259259259,0.748,2357.0172068366523,2674.020645309483,0.8814506391231913,61.8171374162888,0.577932788945013,19.604470175477218,1.9535263232447995,0.1417732507677667,False,False,184
016,017,0.9714883013597161,61.953631886830784,234.8222752166247,2.6549201671439278,3.053357859650532,0.6666666666666666,0.5572519083969466,1757.9795296777963,2641.9122806337173,0.665419341347741,53.91897405418456,0.7228947569042463,20.66861084557229,1.9563477765581678,0.1413738079292847,False,False,185
013,053,13.937145057085631,73.12419593414589,236.45802251248955,44.02900627347435,42.425040086926174,0.6206896551724138,0.5072463768115942,1607.9920119343071,2837.020982107964,0.5667889035982866,0.0,0.0,2.0512092897142793,1.9630698560450976,0.1404266688934334,False,False,186
034,052,20.219815406102178,61.24366199318992,152.20199827103457,13.476301756129942,12.318269310174514,0.6,0.5753424657534246,1678.9863542967921,2918.966766816921,0.5751988591934863,0.0,0.0,0.3447588592755437,1.9649867638035592,0.14015774175894044,False,False,187
005,052,18.803652006391463,84.70812849261121,228.48503909872412,2.9554740958735692,3.440027381876348,0.6,0.5791245791245792,1723.980999470361,2961.0087612591706,0.5822275914973103,0.26905657302575037,0.034882128282827295,6.626491477464015,1.9722330993135906,0.13914578266349886,False,False,188
014,050,13.095561224225222,104.97486478195903,100.02730644028942,35.67575519828472,38.060885081991614,0.3333333333333333,0.3161512027491409,910.9019165916563,2916.9850051475637,0.312275145393,0.0,0.0,4.762742088154937,1.9803773902945343,0.13801714115166866,False,False,189
002,005,18.829593583655377,96.09310412393602,216.94600544213313,11.799599687372734,12.439874105150466,0.7142857142857143,0.5110294117647058,1943.0064504157779,2710.0179797018127,0.7169717931648445,0.0,0.0,5.166741259385617,1.9944342217183932,0.13609062951181458,False,False,190
005,036,1.2364525143208034,103.24425480662364,90.09323289887743,57.58587644263787,57.16505004161775,0.9285714285714286,0.9117647058823529,2495.715538351271,2710.0179797018127,0.920922133005877,0.0,0.0,5.115022474972761,2.0065003881518075,0.13445840447879437,False,False,191
034,049,20.783639606731228,38.636351588931355,172.94323014353782,21.6681313804296,20.889904829515444,0.75,0.5335820895522388,1965.999598926358,2680.9918886116056,0.7333105360286943,0.0,0.0,1.9104543451578593,2.0178299911330817,0.13294364117484753,False,False,192
004,036,0.8152350939907941,79.75922087241575,211.06447850774393,61.817691195073735,59.82004221723014,0.5666666666666667,0.5605536332179931,1639.4634260524635,2884.96313663203,0.5682788127290976,0.0,0.0,1.9186705567741456,2.022556816977601,0.13231672257067173,False,False,193
012,053,14.24432356076003,92.43202685072448,307.34911545436194,36.911257901706904,36.34417344036183,0.41379310344827586,0.3010752688172043,1012.9829236847708,2832.0202818410075,0.35768914869008717,0.0,0.0,7.605563166919978,2.0628685311472506,0.12708888808694402,False,False,194
031,035,22.740410352162318,13.041226598996372,229.01158373182048,5.235002552108426,4.270396887581796,1.0,0.8823529411764706,2511.0032496042018,2538.9730782974875,0.9889838025726366,42.913356955324275,0.8076712175671021,3.7331800255376493,2.0703790183805895,0.1261379640368635,False,False,195
007,050,13.037278552785402,136.0896483726565,135.16902371098934,32.790721381200115,35.28890626499037,0.3448275862068966,0.34843205574912894,985.9603607124163,2863.0194714702216,0.3443778048097258,0.0,0.0,4.884464431711535,2.081206946925213,0.12477951902073015,False,False,196
002,006,18.545905745766756,56.934328972188034,231.35003904599174,38.26710963344351,36.128820567060984,0.7391304347826086,0.6417910447761194,1653.001880885991,2177.014109556533,0.7592977342818943,0.0,0.0,0.5768803794669566,2.0903814895368167,0.12363995946851554,False,False,197
004,013,0.7863734889093122,95.88970810797855,241.9850630968896,63.59427871818377,60.49079817001211,0.6206896551724138,0.5992779783393501,1684.7192278243126,2816.007927864992,0.5982650869529381,0.0,0.0,1.8237248537881214,2.115919645808969,0.12052240065107098,False,False,198
002,008,17.23672291404777,48.64433850295098,202.8632590686867,40.54449823846619,39.05343500881213,0.6666666666666666,0.5780590717299579,1754.664621601062,2522.9840925848994,0.695471932129123,0.0,0.0,6.9230365321374165,2.1212403609068557,0.11988283826774179,False,False,199
004,007,0.8736832034434491,132.84929025579868,134.42614154170485,58.3051454501973,59.744790371089834,0.9047619047619048,0.9166666666666666,1875.0195864406126,2028.7110243332227,0.9242418284077083,0.0,0.0,2.626025816881679,2.121842241404642,0.11981070483539984,False,False,200
015,030,7.862434062665372,41.47303758351255,205.57443632249223,13.536667120285415,10.736906133394314,0.7692307692307693,0.588,1916.9908510675443,2553.990148989363,0.7505866269007008,7.513226813985625,0.2590281823159511,21.492214782409178,2.1290728285171525,0.11894752749721749,False,False,201
004,012,2.5037344777889627,105.6425157867269,331.6098982830649,56.476530346416325,54.40993152344777,0.41379310344827586,0.37809187279151946,1089.7101395747763,2811.0072275980356,0.38765824892806044,0.0,0.0,7.833047602846136,2.131651784256395,0.11864116230944269,False,False,202
004,018,2.971180969960666,121.17498006127467,279.224970748958,60.478405992002536,59.40235392106604,0.8076923076923077,0.7725490196078432,1989.7172697228004,2531.9873880782116,0.7858322198172574,0.0,0.0,3.003633465072994,2.14436170445971,0.11714278490315685,False,False,203
004,049,21.735430728412897,82.84479404587482,90.00471591428912,1.0045407759902218,2.4766159618521897,0.4,0.3048327137546468,1124.7244413245326,2927.9967304606594,0.3841276288404805,1.3751012131295965,0.24268816531629828,1.174926354831996,2.151379320077892,0.11632359959194084,False,False,204
005,049,22.28706639365936,79.13867314131029,240.1695874366983,5.236355528426088,5.131608137464582,0.75,0.5441176470588235,2008.0415933686077,2725.9865337851743,0.7366293151053601,2.82365046783616,0.3808576257967756,4.371278273030612,2.1684045751231675,0.11435992411128479,False,False,205
005,014,1.2599060837925526,134.86254014410366,283.25486872126726,56.95836451484604,59.86177701247868,0.6,0.5724137931034483,1667.923027729534,2896.0216279694737,0.575935970788653,0.0,0.0,5.700655391523696,2.177037789979329,0.1133768798374255,False,False,206
029,049,22.009874521183207,56.42003617935275,137.10206087791846,21.899315880917356,20.820805130212534,0.6,0.43902439024390244,1739.000127365487,2911.008628621167,0.5973874863398068,0.0,0.0,3.568408627534154,2.187760484273452,0.11216766880089739,False,False,207
002,036,18.460981878634424,49.722336420861275,183.29336696253478,45.786276755265135,44.72517593646728,0.7692307692307693,0.5622489959839357,1943.0064504157779,2495.715538351271,0.7785368246332169,0.0,0.0,0.05171878441285571,2.1977998777604593,0.11104720722547991,False,False,208
010,030,22.88264890229584,66.12457684927925,227.1011387148392,5.7009226962400135,4.128969954583567,0.8076923076923077,0.7024793388429752,1921.996563184487,2553.990148989363,0.7525465843887605,0.0,0.0,5.529629584780764,2.200411624148217,0.11075755849230091,False,False,209
028,029,23.774865282462077,46.32444113832934,47.350084932822654,5.769440414927203,2.4439036096472364,0.9642857142857143,0.9527272727272728,2625.998608534685,2743.914691060923,0.9570263306981143,0.0,0.0,4.105562630393592,2.2043329092185453,0.1103240969503214,False,False,210
015,033,10.967443284515198,59.93296341966951,220.1198029969136,11.94584526870301,9.05603766750346,0.5666666666666667,0.5294117647058824,1619.9928977090149,2884.001370112328,0.5617171040546067,8.26658449396541,0.2850011597476556,20.738857102429392,2.228790341287578,0.10765858154166222,False,False,211
010,053,23.858359815389655,59.78548169493375,296.2172861589227,12.228263609261717,12.69541463150233,0.9090909090909091,0.7523809523809524,1807.0006407647475,2087.9927851059288,0.8654247532148795,0.0,0.0,2.3519629394324966,2.2413157556524035,0.10631852311113656,False,False,212
004,028,24.022385887313558,40.97056751272066,206.7255679539382,15.125334689999931,15.900285558713108,0.75,0.7335766423357665,2028.7110243332227,2743.914691060923,0.7393491608694402,0.0,0.0,1.712080357691434,2.242251804974348,0.10621905029266344,False,False,213
002,009,18.28465114423118,79.31576437888002,76.40292373381135,39.23210196967648,39.57686344598369,0.48148148148148145,0.4051724137931034,1150.9682321623745,2663.9874137824645,0.432047173424206,0.0,0.0,6.022615428506697,2.2475123143016797,0.10566175111180393,False,False,214
001,017,7.678053467373792,76.09884709056006,85.38240017780994,6.288196369529601,6.468670876241731,0.5,0.4375,1184.9747767974495,2532.957207474141,0.46782265934097783,53.91897405418456,0.7080384502003748,22.233633249734453,2.263785834772621,0.10395617792225094,False,False,215
002,013,18.44891126714425,68.99493947892819,111.29870598649472,47.56286427837517,45.395931889249255,0.7692307692307693,0.5551020408163265,1943.0064504157779,2472.0161313560816,0.7860007164880015,0.0,0.0,0.14666448739887983,2.2709834853966777,0.10321062401033258,False,False,216
028,034,24.925976185719698,41.658598747031846,252.11489118478673,5.538255914439446,2.5130033089501467,0.8666666666666667,0.8512110726643599,2477.9417138393646,2888.9543173075526,0.8577296286736568,0.0,0.0,1.3733003422984211,2.272849207259134,0.10301824121487817,False,False,217
012,015,10.13818238548106,100.04357937056,330.59386569666435,32.51873871649059,30.256694987670244,0.3793103448275862,0.34558823529411764,964.9828761499249,2824.0143177572086,0.3417060848743502,0.0,0.0,17.064318260837467,2.2804963102381635,0.1022334546119782,False,False,218
011,015,22.773415398051185,57.47820232138717,298.9108237004254,6.313691532311054,3.7756789662074652,0.9047619047619048,0.8366336633663366,1787.9735493296664,2050.0217626186964,0.8721729602741926,29.005441596394803,0.7450324198695869,9.926342877456705,2.2900382314474665,0.10126259036447371,False,False,219
015,029,11.269185838364859,40.85995431150468,204.81377666654342,3.063016524998602,5.809047367417179,0.7407407407407407,0.6554307116104869,1886.995659068879,2655.99380053335,0.7104668914098938,5.588550165440097,0.18679277404820335,22.503883590981445,2.294129330963957,0.1008491612963587,False,False,220
008,015,9.718384482451984,63.376388464998406,147.9363320222203,32.61812104834905,29.995064753797465,0.6666666666666666,0.609375,1660.9761388376714,2590.6569760000566,0.641140897550319,0.0,0.0,19.944718672733188,2.300836952069948,0.10017496698132176,False,False,221
010,033,23.408934286047497,79.30209607327703,148.9568944701275,4.110100844657609,2.448101488692714,0.6551724137931034,0.6325757575757576,1782.9888676636006,2726.0111122746853,0.6540651502245008,0.38486476932064306,0.03901190109968659,6.28298726476055,2.3049684706227644,0.09976194603606273,False,False,222
002,012,18.994288285037936,57.27928632121926,51.17782115007456,40.445115906607725,39.31506524268491,0.9047619047619048,0.64,1826.9908298971532,1988.021963358214,0.9189993187051901,0.0,0.0,9.803436944033137,2.3192463208884737,0.09834768027134037,False,False,223
011,031,23.295105611548752,77.35590030071377,246.93437900943388,4.980604497655577,6.501133626119781,0.5862068965517241,0.5551601423487544,1653.9918592206827,2797.9760971025717,0.5911386666002846,34.7780008972685,0.691274432059851,7.224409122650627,2.3230533838069767,0.09797397627333877,False,False,224
006,052,18.898342160313625,71.90590577753959,48.09945586634476,47.111235224942675,45.1286672903351,0.5384615384615384,0.5335968379446641,1337.0135910467795,2524.9677300076855,0.52951710041962,0.0,0.0,0.8828698386114411,2.3281593982285953,0.0974749947251289,False,False,225
002,014,18.424128658718026,90.119169490637,301.8878403073516,45.158764827473306,47.42190290732822,0.42857142857142855,0.37130801687763715,1046.9479601651972,2749.9851662477754,0.38071040273781115,0.0,0.0,0.5339141321380794,2.3327095634497703,0.09703247492678846,False,False,226
031,054,24.17105037081501,79.84263185618468,242.11160170413422,7.671595249625511,8.450972737331313,0.5333333333333333,0.4797297297297297,1514.9529073197693,2949.0119174860856,0.5137154239143279,33.771490122457976,0.6222321730038248,4.266155924606892,2.3571258134229476,0.09469199490862826,False,False,227
015,053,8.721117045129663,35.890962033373114,46.248741969636725,4.392519185216315,6.087478452691585,0.9523809523809523,0.7918781725888325,1916.9908510675443,1972.9968626861894,0.9716137350860283,3.989936615509123,0.13593839253135112,24.669881427757446,2.3662850273888973,0.09382865048014584,False,False,228
009,052,19.36193919781825,55.01398431149349,227.64225941874972,48.07622756117564,48.57671016925781,0.9047619047619048,0.8916256157635468,1823.986895272711,2022.934081284069,0.9016541429342695,0.0,0.0,7.4823656465850945,2.3980936411384417,0.09089105921214792,False,False,229
015,054,23.24746655748293,47.029237925922764,284.6831556476325,3.6227007803411198,1.8258398549959338,1.0,0.9076923076923077,1910.982810717783,1939.0093697131801,0.9855459393682338,28.960281906730643,0.6905960560299537,12.88459607550044,2.4166641925624224,0.08921873814544576,False,False,230
005,028,23.52264879000339,119.1165430274536,313.29612261390344,10.893519937564065,13.245293383100716,0.8666666666666667,0.8503401360544217,2522.9363590129333,2930.9963117498023,0.8607777324382719,0.0,0.0,4.90843227589005,2.4236475307045855,0.08859786393880295,False,False,231
014,052,19.021081769066306,70.33504507071513,57.71373723969741,54.00289041897247,56.421749630602335,1.0,0.9343434343434344,1853.9266759971947,1974.9717810277186,0.9387104635148075,0.0,0.0,0.9258360859403183,2.426789806687808,0.08831990194414727,False,False,232
002,018,18.503298402549724,117.78185755063565,237.68910374812432,44.446991552193936,44.30748764030318,0.5862068965517241,0.5294117647058824,1709.00212383839,2726.9979600451775,0.6266972505582943,0.0,0.0,4.974022806259995,2.437154049978422,0.08740926020084404,False,False,233
033,050,26.60621433354671,38.901397279005934,197.89180761201564,10.38921282963156,8.753390097181523,0.7407407407407407,0.6641221374045801,1911.9629721397926,2649.0006903560316,0.721767638302435,0.0,0.0,1.9000701464243548,2.441882047168413,0.08699696489778809,False,False,234
009,015,13.98660610726936,32.090060887732534,255.11196765104148,31.30572477955934,30.518493190969025,0.9047619047619048,0.8477157360406091,1801.9794600352366,1986.9605865613692,0.9069024681328679,0.0,0.0,20.845139776363908,2.4498881923230105,0.0863032353242124,False,False,235
030,050,25.909822435865937,65.17327948042097,121.20797086803711,11.980034681213965,10.434258563072376,0.5333333333333333,0.5274725274725275,1572.9615099155692,2954.9888848158193,0.5323070817620384,0.0,0.0,1.1467124664445691,2.454113270310485,0.08593936665244735,False,False,236
007,052,18.956488800115828,101.27436581936604,84.44802134798064,51.117856601887866,53.649770813601094,0.95,0.935,1856.0191140606796,1993.9722534076516,0.9308149152470837,0.0,0.0,0.8041137423837199,2.454623864902585,0.08589549767716997,False,False,237
002,007,18.485387961987485,142.25842141163932,230.16371032407875,42.2737310103887,44.64992409032698,0.4444444444444444,0.3940677966101695,1122.0064042859572,2696.0196325704333,0.4161714516953336,0.0,0.0,0.6556364756946778,2.4882786943919277,0.08305280286278768,False,False,238
005,015,11.369834334122324,109.99356778979579,267.0503264599309,19.72597687748987,21.49824436016513,0.6,0.5482758620689655,1701.9735642328865,2925.0352665364708,0.5818642885110203,0.0,0.0,21.701013945484988,2.498684286874996,0.08219307001383706,False,False,239
036,052,18.98564656893927,82.97029134225596,166.56993401161813,54.6304023467643,53.7250226597414,0.5333333333333333,0.5255972696245734,1536.7435978650865,2933.943721513903,0.5237808709814424,0.0,0.0,1.5114690024912534,2.505939774098075,0.08159887742950411,False,False,240
006,028,23.614315922249357,73.10774628163051,175.0034721578183,39.17318938325218,35.323401289110734,0.7142857142857143,0.6897810218978102,1887.0095400267464,2743.914691060923,0.6877070727359758,0.0,0.0,0.8351893629625238,2.5146744617969716,0.08088924045902855,False,False,241
030,032,27.338710839065552,38.69096506342921,203.34153363075492,3.7493104529780794,3.020146274839135,0.7666666666666667,0.7554744525547445,2237.0046964259154,2927.994384125505,0.7640058015664654,0.0,0.0,5.669651555738142,2.5322343284233013,0.07948123456251059,False,False,242
013,052,19.000168772856583,84.6139852309737,237.92377398372932,56.40698986987434,54.39577861252337,0.5862068965517241,0.5622775800711743,1581.9993996369358,2864.9885127468647,0.5521835053084253,0.0,0.0,1.6064147054772775,2.53902710755692,0.0789431656514521,False,False,243
018,052,18.98593332605627,93.86340467654678,233.6772394708599,53.2911171436931,53.3073343635773,0.7692307692307693,0.7297297297297297,1886.9974415354236,2580.9679729600844,0.7311200531369813,0.0,0.0,6.433773024338393,2.5468995605881584,0.07832412915269327,False,False,244
032,033,27.71118015400774,16.62079792532314,52.32033351121159,2.1584886013956748,1.3392778089482817,1.0,0.9011406844106464,2576.006158650139,2622.006189665717,0.9824561699370196,0.0,0.0,6.423009235717927,2.549423051891103,0.07812672806867939,False,False,245
004,015,11.213582253122182,24.980198315823493,14.828372044047923,23.957791629925737,24.153236535777523,0.9523809523809523,0.8627450980392157,1903.9837609083713,2041.7181144923957,0.9325399757163504,0.0,0.0,24.897365863683603,2.554784062873097,0.07770901051615747,False,False,246
008,052,20.530992010807104,74.67331395777016,162.41778494362143,49.388623829965354,48.05328173208625,0.6666666666666666,0.6425855513307985,1682.983574075146,2626.6304707227564,0.6407386165789998,0.0,0.0,8.382786750215814,2.5763402513753335,0.07605182589887803,False,False,247
009,028,23.99980083442981,59.05897441527034,200.77523866549438,40.13818171948515,38.77144416803344,0.7142857142857143,0.6751824817518248,1871.9491955290614,2743.914691060923,0.6822184383601518,0.0,0.0,5.76430644501113,2.5787884598553785,0.07586586290476331,False,False,248
015,017,13.009961977295092,63.217762222441486,301.7569656570557,1.584988940239441,3.6996874874566856,0.8571428571428571,0.7722772277227723,1751.958779940714,2046.985503250443,0.8558725878413643,28.687512460037397,0.5289297650209503,24.913532457789756,2.580275974886874,0.07575309518594693,False,False,249
028,036,23.701818035556208,59.40770510562655,250.01036193937998,46.6923565050738,43.91975665851703,0.8,0.7938144329896907,2335.6989574076592,2903.9312720045345,0.804323084339171,0.0,0.0,0.20659019908271148,2.5974655448277466,0.07446206001724896,False,False,250
014,028,23.73709650546458,61.91667978761984,212.2465214625707,46.064844577281974,46.61648362937797,0.7142857142857143,0.6715328467153284,1853.9266759971947,2743.914691060923,0.6756502605700113,0.0,0.0,0.7922231156336466,2.60207889139766,0.07411933189773272,False,False,251
050,053,26.908996213966766,91.66684899909396,105.9961521996934,5.949151624287765,6.390126023013522,0.36666666666666664,0.281786941580756,992.9525006298547,2954.0046077983598,0.3361377629569472,4.3355601686373575,0.6809943293871449,2.0309541789036984,2.6173124608808713,0.07299878652764567,False,False,252
006,049,22.094320855471302,66.74801351749745,102.01475377637522,55.30306484924233,53.70030280967603,0.7083333333333334,0.547945205479452,1572.0005621171226,2339.019125361593,0.6720768312974372,0.0,0.0,1.372343365821962,2.6577098416814016,0.07010859781976093,False,False,253
008,049,20.635804971568064,67.26436163882785,118.74990243963703,57.58045345426501,56.62491725142718,0.6428571428571429,0.47307692307692306,1673.6633028321935,2684.9891083899593,0.6233408163937758,0.0,0.0,6.127573545782411,2.667993248203905,0.06939133687137343,False,False,254
032,053,28.29840951882426,67.15179104727159,140.7846968052866,14.17987585252365,13.804238311246763,0.6,0.4965753424657534,1656.9956871402007,2927.0101071080453,0.5661052153924235,0.0,0.0,2.491984910389874,2.6689991938166737,0.0693215680581827,False,False,255
016,031,6.908966271851201,29.15688949937375,38.821661484621636,15.53420513735,17.029857939434464,0.9259259259259259,0.8509803921568627,2410.914448362534,2637.9874252678032,0.9139218880536487,43.61670441003389,0.5655174259725203,28.431391303254713,2.6712396484343413,0.06916643008561099,False,False,256
013,028,23.716564746617458,88.99444535119525,69.94755671387134,48.46894402818384,44.590512611299005,0.8620689655172413,0.8162544169611308,2380.954759179508,2834.9760632374964,0.8398500396721151,0.0,0.0,0.11164449609668736,2.6901554183309737,0.06787039024924409,False,False,257
008,028,25.247865536972377,59.00571705141202,60.2812228667691,41.45057798827486,38.24801573086188,0.8928571428571429,0.8436363636363636,2334.6422637701835,2743.914691060923,0.8508436036207467,0.0,0.0,6.664727548641849,2.6962842800134657,0.06745569412077541,False,False,258
012,052,19.28755525323046,101.40320527302819,309.0940396226061,49.28924149810689,48.31491196595903,0.3793103448275862,0.34494773519163763,986.9903113873994,2859.9878124799084,0.34510297808981766,0.0,0.0,11.263187162111535,2.69838089206883,0.06731441385598509,False,False,259
015,018,13.494764625096602,111.14845978894954,278.1212948664565,36.5206143620768,35.249117385288514,0.7692307692307693,0.6784313725490196,1864.990006297949,2544.9944782373846,0.7328070933928337,0.0,0.0,21.89373239861061,2.7400795111473943,0.06456521303490155,False,False,260
003,035,7.115601000144841,52.14655233824195,57.76723207469663,14.675437177035633,17.7396600404669,0.8275862068965517,0.6544117647058824,2253.0247237002145,2802.0136495429324,0.8040734291454043,47.54358250291784,0.58537958468646,28.98321688105193,2.7491871491946704,0.06397984614530973,False,False,261
012,028,23.976061703811233,89.4367364537175,227.41034439583888,41.351195656416394,38.50964596473466,0.6551724137931034,0.6232394366197183,1785.945670929972,2829.97536297054,0.6310817027945143,0.0,0.0,9.54512796053757,2.753662538503112,0.06369415120081641,False,False,262
015,034,11.564739766896775,57.0471162526102,191.11365861486303,3.294201025486359,5.739947668114269,0.6,0.543859649122807,1656.9789190593176,2882.993272094221,0.5747425549334285,1.0226950327213444,0.035258729963568596,27.98274656367346,2.7806859542283546,0.06199596639315408,False,False,263
017,035,28.8475571642432,98.45228725280359,145.13107282523265,7.644282418097646,9.706103192202136,0.6071428571428571,0.5817490494296578,1630.995354014195,2769.9709105686707,0.5888131704889833,40.47473734248024,0.639072005041142,4.029600432144775,2.781760909715376,0.061929359295153155,False,False,264
002,010,28.374138038349972,110.01564215935218,123.50262143129046,15.762121614162538,15.666306433825412,0.5185185185185185,0.4605263157894737,1243.9944666231352,2621.0085469771298,0.4746243456771108,0.0,0.0,0.15408916231933745,2.7956212215006615,0.06107692024880976,False,False,265
036,049,22.00752569146259,70.93818797440038,196.34110929905162,62.82223197106396,62.29665817908233,0.8076923076923077,0.5669291338582677,1980.97655362334,2538.7491321799002,0.7802962996672191,0.0,0.0,0.7437442019421496,2.796311272159618,0.06103478861789668,False,False,266
012,049,22.27228364581531,60.116778088749186,269.2604699314133,57.48107112240655,56.88654748529996,0.9523809523809523,0.6600985221674877,1872.0063428395893,2024.0101474519693,0.9248996825417413,0.0,0.0,9.007973957678132,2.8009777192976184,0.06075063650926404,False,False,267
002,015,12.948699857789295,74.51385894664666,290.704715618305,7.926377190117137,9.058370255014665,0.42857142857142855,0.37662337662337664,1080.9984966685497,2778.9988048147725,0.38898847124211017,2.1376863915241984,0.07369949477996914,26.867755204870605,2.80670930323038,0.06040343509466104,False,False,268
