row_type,frame_id,model,train_frame_count,fit_success,fit_status,fit_nfev,fit_robust_cost,fit_raw_mse,fit_invalid_count,parameter_normalized_delta_l2,heldout_bias_mm,heldout_rmse_mm,heldout_p95_mm,heldout_invalid_count,grid_global_bias_delta_mm,grid_global_p95_abs_delta_mm,grid_global_max_abs_delta_mm,grid_top_formal_edge_bias_delta_mm,grid_top_formal_edge_p95_abs_delta_mm,grid_top_formal_edge_max_abs_delta_mm,grid_middle_formal_bias_delta_mm,grid_middle_formal_p95_abs_delta_mm,grid_middle_formal_max_abs_delta_mm,grid_bottom_formal_edge_bias_delta_mm,grid_bottom_formal_edge_p95_abs_delta_mm,grid_bottom_formal_edge_max_abs_delta_mm,parameter_theta_axis,delta_parameter_theta_axis,normalized_delta_parameter_theta_axis,parameter_phi_axis,delta_parameter_phi_axis,normalized_delta_parameter_phi_axis,parameter_c1,delta_parameter_c1,normalized_delta_parameter_c1,parameter_c2,delta_parameter_c2,normalized_delta_parameter_c2,parameter_s_ref,delta_parameter_s_ref,normalized_delta_parameter_s_ref,parameter_log_q,delta_parameter_log_q,normalized_delta_parameter_log_q,parameter_S00,delta_parameter_S00,normalized_delta_parameter_S00,parameter_S01,delta_parameter_S01,normalized_delta_parameter_S01,parameter_S11,delta_parameter_S11,normalized_delta_parameter_S11
jackknife_holdout,016,Elliptical,28,True,3,35,6.082957989251781,0.005357449039668478,0,0.026405879767893468,-0.039724051598581125,0.06401525800819431,0.11500645833564249,0,-0.0021591862368062526,0.0036505226336203123,0.004045954984462696,-0.002587810224780682,0.0036398132616568546,0.0037275931655358363,-0.002162543298390763,0.00366132085218851,0.004045954984462696,-0.001355111298788116,0.0033587950539413214,0.003533038097430108,1.8710240053464509,-1.0733730640088979e-05,-0.000614997464107354,0.009977166493331613,3.745872643845516e-06,0.0002146226930858594,-343.7958728798295,-0.061117335197366174,-0.006111733519736618,-22.933383613317893,0.24037720054887046,0.024037720054887045,0.37729919869322226,-0.0005841363305583158,-5.841363305583158e-05,,,,-14.083268056145505,-0.0001387153495429061,-0.0006935767477145305,-0.12103549304669056,0.0017625629769944806,0.008812814884972403,-10.937313748753695,-0.00037580646229251613,-0.0018790323114625807
jackknife_holdout,017,Circular,28,True,2,98,6.542562809919246,0.005906861682742407,0,2.217067146180658,0.024724883683755028,0.07156198188858942,0.1292384227713228,0,0.0005115144832689759,0.004215375764715645,0.008067397862532744,0.001152566935968203,0.007389635564663877,0.008067397862532744,0.000528448153108745,0.0038860759293584124,0.007588092496803256,-0.0012628803480887788,0.0037432813136319965,0.004158354793730723,1.8512820990010341,-0.0009753352510610824,-0.05588259349613257,0.009168705165757317,7.84354397709297e-07,4.494019663126836e-05,-463.1948363506084,-21.615527700085465,-2.1615527700085466,-27.611704915743935,0.11682124289549378,0.011682124289549378,9.638663588473582,0.8742645457393134,0.08742645457393135,-3.881349293390906,0.04818439891492554,0.4818439891492554,,,,,,,,,
jackknife_holdout,017,Elliptical,28,True,3,22,6.027945339995102,0.0053021509910117755,0,0.0009666441251480259,0.026928693967109986,0.0726761509872535,0.1414368168624378,0,0.0007180243269198695,0.0020762749850291584,0.002495343244618198,0.001261955291591598,0.002397532778218192,0.002495343244618198,0.0007134712966491198,0.0020615961390149096,0.0024655723567548193,0.00012067333290826531,0.0015504474042700167,0.0016671809142962957,1.8710430091714063,8.270094315365739e-06,0.0004738415004455909,0.009971743071110702,-1.677549577064688e-06,-9.611651068976287e-05,-343.73168126708276,0.003074277549387716,0.00030742775493877164,-23.17994230473506,-0.0061814908682968905,-0.0006181490868296891,0.3780255783323423,0.00014224330856171807,1.4224330856171807e-05,,,,-14.0831339040691,-4.56327313891336e-06,-2.2816365694566798e-05,-0.12277845786424718,1.9598159437861362e-05,9.799079718930681e-05,-10.936845488739607,9.245355179565706e-05,0.0004622677589782853
jackknife_holdout,018,Circular,28,True,2,230,6.416364852041262,0.005764712311248712,0,8.091490775414792,0.06347049551727461,0.09697244341951684,0.16890784918189183,0,0.0004715171549885521,0.010679237287263277,0.014095006181037206,0.004911898706895991,0.012545902379429208,0.014095006181037206,0.00034406852455466576,0.010644851953315992,0.012962367956220078,-7.152091204605356e-05,0.0027404268656709974,0.0030222626123759255,1.8487748396306807,-0.0034825946214145365,-0.1995379735620137,0.009051570971202134,-0.00011634984015747307,-0.006666354788044948,-520.758019775755,-79.17871112523204,-7.917871112523204,-30.114669397061306,-2.3861432384218766,-0.23861432384218767,12.103798476951436,3.3393994342171673,0.33393994342171673,-3.76918321710982,0.16035047519601164,1.6035047519601164,,,,,,,,,
jackknife_holdout,018,Elliptical,28,True,2,19,5.930672466099305,0.005209280576612768,0,0.030483842155385875,0.06390139523850077,0.09191962706683547,0.16132205769201846,0,0.00031900192535585484,0.008063581003284526,0.013117319997377308,0.004417170412418414,0.012079396064564207,0.013117319997377308,0.0002444152089114528,0.007846120428666836,0.012636823472689684,-0.0022480884159066833,0.007788176017925252,0.008268285394365193,1.8709968637792207,-3.7875297870249014e-05,-0.002170094715766104,0.009953453422392174,-1.9967198295592695e-05,-0.0011440361910382722,-343.9805690351682,-0.24581349053602253,-0.024581349053602253,-23.32108501698068,-0.14732420311391436,-0.014732420311391436,0.37858131337637946,0.0006979783525988825,6.979783525988826e-05,,,,-14.08323745501154,-0.00010811421557832546,-0.0005405710778916273,-0.12139448829636569,0.001403567727319352,0.00701783863659676,-10.938385870814345,-0.0014479285229427319,-0.0072396426147136594
jackknife_holdout,025,Circular,28,True,2,52,6.415903772442676,0.005734296090928429,0,1.3866553329295157,-0.05349157509103646,0.09537777484432554,0.17277068732983025,0,-0.004156369499554619,0.011773168595141215,0.017828231509497527,-0.005915895424024483,0.01676495474191597,0.017828231509497527,-0.004090975922204702,0.011458599481784404,0.017227113723947696,-0.004655972325645885,0.008585256597257285,0.00893663110525722,1.8527852212465017,0.0005277869944064761,0.03023996726138587,0.00911220677827053,-5.571403308907673e-05,-0.003192178955656313,-428.07370019524444,13.505608455278491,1.350560845527849,-28.90280886062151,-1.1742827019820794,-0.11742827019820794,8.262910659451503,-0.5014883832827657,-0.05014883832827657,-3.9580940607584782,-0.028560368452646756,-0.28560368452646756,,,,,,,,,
jackknife_holdout,025,Elliptical,28,True,3,21,5.9495861246296355,0.005192661487263098,0,0.0018084797802021498,-0.04903091040958303,0.08294651704821937,0.14475360893675315,0,-0.003621609685855917,0.008110277942250832,0.00881365520763211,-0.003313218667164243,0.007715544983057043,0.008099770086232638,-0.003622535485770284,0.008116562106351921,0.008797028132221385,-0.004039757818003825,0.008431978223029546,0.00881365520763211,1.8710044468668727,-3.029221021821904e-05,-0.0017356157976270174,0.009971631956128199,-1.788664559567929e-06,-0.00010248293022786856,-343.7351740635783,-0.000418518946162294,-4.18518946162294e-05,-23.169103532391148,0.00465728147561606,0.00046572814756160594,0.37711236577647234,-0.0007709692473082397,-7.709692473082397e-05,,,,-14.08312984159279,-5.007968280068553e-07,-2.5039841400342766e-06,-0.12282846674640877,-3.0410722723722694e-05,-0.00015205361361861347,-10.936938554558381,-6.122669784502932e-07,-3.061334892251466e-06
jackknife_holdout,026,Circular,28,True,2,73,6.589424360139332,0.005932303284387214,0,3.0712275499391417,0.018440337163067522,0.06812946062360427,0.13225050590153842,0,0.0014280868567914974,0.01445521781545267,0.027100712802962335,0.007697107462195901,0.0251718456324852,0.027100712802962335,0.001241135480140619,0.013481147794664139,0.025467455162470287,0.0009982220279270467,0.009151275395652192,0.01027025879136545,1.8510606892772212,-0.0011967449748739867,-0.06856843621376918,0.00943140280069581,0.0002634819893362027,0.015096405966675375,-471.14064500029826,-29.56133634977533,-2.956133634977533,-21.93210788563122,5.796418273008211,0.579641827300821,9.894769280801869,1.1303702380676004,0.11303702380676003,-3.871222368617026,0.05831132368880532,0.5831132368880532,,,,,,,,,
jackknife_holdout,026,Elliptical,28,True,3,36,5.968174008085587,0.005239181713922504,0,0.27995263032190326,0.03219636027288731,0.08742605720808984,0.20787476254770354,0,0.0013260610363393518,0.007812247736978861,0.013638168163538467,-0.002695221183714009,0.008356273056506325,0.009498402745521162,0.0012954469514971005,0.007506158302589938,0.012197635068105228,0.008827460438847473,0.012847784749396851,0.013638168163538467,1.8710411860999696,6.447022878663944e-06,0.00036938720137172663,0.01006439807383387,9.0977453146103e-05,0.005212624096120895,-343.7005355909128,0.03421995371934372,0.003421995371934372,-20.40796729561917,2.7657935182475946,0.27657935182475946,0.37684763481900724,-0.0010357002047733377,-0.00010357002047733376,,,,-14.083576405392867,-0.0004470645969050224,-0.002235322984525112,-0.1168452298521645,0.005952826171520542,0.02976413085760271,-10.943093942739251,-0.006156000447848697,-0.030780002239243487
jackknife_holdout,028,Circular,28,True,2,9,6.457106488626226,0.00582933816197665,0,0.22157993393119957,0.05567354723569982,0.08985950158989088,0.16752710148421102,0,0.0026833584680069538,0.010069777430544491,0.011753326906045913,0.0021829379479871994,0.010495249707219045,0.011237537975375744,0.0027733520664564703,0.010073228844703408,0.011753326906045913,-0.0008857034775401856,0.0041867410051281695,0.004654518276879571,1.852283162351387,2.5728099291688622e-05,0.0014741115043072808,0.009246666285984532,7.874547462492429e-05,0.004511783351762681,-440.34406466571966,1.235243984803276,0.12352439848032759,-25.890157611048874,1.8383685475905551,0.1838368547590555,8.742199512197116,-0.022199530537152512,-0.002219953053715251,-3.929134398579048,0.00039929372678360053,0.003992937267836005,,,,,,,,,
jackknife_holdout,028,Elliptical,28,True,3,21,5.9826414067606395,0.005267385485232089,0,0.002387186275377317,0.05747409126428566,0.08475825162257274,0.1591289224555794,0,0.0030201508449235704,0.009161749478380443,0.01069155063407834,0.004640814795073873,0.01020841954948537,0.01069155063407834,0.003002188148029351,0.009113272960576069,0.010613400382680993,0.001451364370620645,0.0075453104439020535,0.00807753218907692,1.8710739855690597,3.924649196873631e-05,0.0022486583505026718,0.009970437207565871,-2.9834131218958726e-06,-0.0001709369804285825,-343.73427556321394,0.0004799814182092632,4.7998141820926324e-05,-23.166190044988443,0.007570768878320422,0.0007570768878320422,0.37838417390642953,0.0005008388826489574,5.0083888264895735e-05,,,,-14.083130657289873,-1.3164939112186858e-06,-6.582469556093429e-06,-0.12281949166286925,-2.1435639184205768e-05,-0.00010717819592102884,-10.93690730482504,3.0637466363003796e-05,0.00015318733181501898
jackknife_holdout,029,Circular,28,True,4,211,6.617223044897405,0.005958475701389454,0,8.012303448643612,-0.01913468541899849,0.05845473072201431,0.1347239342028388,0,-0.0017966087281568721,0.009238576845518764,0.01752800329211368,-0.0005161341545783394,0.015562925868948696,0.01752800329211368,-0.0018218234601944322,0.008862985102723542,0.01462390674191738,-0.002507013450721798,0.006372903986516576,0.007091225929116263,1.8487694016673664,-0.0034880325847288507,-0.19984954590907086,0.009138747463883804,-2.9173347475803732e-05,-0.0016715096846321874,-519.9598912236434,-78.38058257312042,-7.838058257312042,-28.27956246676495,-0.5510363081255214,-0.05510363081255214,12.096008752105018,3.331609709370749,0.3331609709370749,-3.768044558600195,0.16148913370563633,1.6148913370563633,,,,,,,,,
jackknife_holdout,029,Elliptical,28,True,3,22,6.151201303940524,0.005413766931627619,0,0.001092018614771715,-0.01878626845833499,0.04444603872061,0.09845284383072794,0,-0.0019801765491940307,0.004129851576180954,0.004740056447417373,-0.0014064510721081157,0.0034647262295948167,0.0036438128637428235,-0.0019843983371582562,0.004126143074472566,0.004717568843034314,-0.002638118942540098,0.004573000942968974,0.004740056447417373,1.8710208522381406,-1.3886838950316616e-05,-0.0007956572626310243,0.009971497641105923,-1.9229795818441475e-06,-0.00011017861412950151,-343.73456685171806,0.00018869291409373545,1.8869291409373545e-05,-23.166555748298645,0.00720506556811884,0.000720506556811884,0.37743560531376763,-0.00044772971001294515,-4.477297100129452e-05,,,,-14.083130639550694,-1.2987547322040882e-06,-6.493773661020441e-06,-0.12282053826753861,-2.2482243853566564e-05,-0.00011241121926783282,-10.936915028514232,2.2913777170785465e-05,0.00011456888585392733
jackknife_holdout,030,Circular,28,True,2,178,6.6480645520495685,0.005985952456131249,0,8.871608538255735,0.004602392289630821,0.05049981625484069,0.10983059082036561,0,-0.0003782854441011029,0.00891227799729677,0.020333592270162626,0.0019500146698754077,0.018139218035230442,0.020333592270162626,-0.00044801105418181594,0.008350469651986714,0.018293971280627375,-0.0005239063311916387,0.006379885214641945,0.00745412318462968,1.848430382566563,-0.0038270516855323233,-0.21927390955943005,0.009119641802171773,-4.827900918783455e-05,-0.002766183465536244,-528.4150568610797,-86.8357482105568,-8.68357482105568,-28.710345976405538,-0.9818198177661088,-0.09818198177661089,12.47330443196955,3.708905389235282,0.3708905389235282,-3.7533043476839194,0.1762293446219121,1.7622934462191209,,,,,,,,,
jackknife_holdout,030,Elliptical,28,True,3,19,6.183375844177209,0.005439410841146107,0,0.0006558489167843161,0.0035691114952798356,0.03560338987707349,0.0772824545417734,0,-0.0006398772022965082,0.0022435431632175096,0.002813944766444365,0.00043550136321692575,0.0019059611601051074,0.0021063470769604464,-0.0006498819227282473,0.0022206127017625477,0.0027752823320952302,-0.001772718469843179,0.0027321993704845227,0.002813944766444365,1.8710273475076482,-7.391569442738444e-06,-0.0004235057330467786,0.00997017771218633,-3.2429085014377967e-06,-0.0001858049704794802,-343.7350632041056,-0.00030765947343525113,-3.076594734352511e-05,-23.169176830813207,0.004583983053557006,0.0004583983053557006,0.3777813032078436,-0.00010203181593698707,-1.0203181593698707e-05,,,,-14.083131187932732,-1.8471367706496267e-06,-9.235683853248133e-06,-0.12281179440744003,-1.3738383754985373e-05,-6.869191877492686e-05,-10.936934633658307,3.308633095500113e-06,1.6543165477500565e-05
jackknife_holdout,031,Circular,28,True,2,178,6.6646009303750136,0.006000375564925589,0,5.866880826531202,0.007917118954379703,0.04761387312339752,0.102453448178494,0,-0.00040237873921354227,0.006999500774099943,0.014568723182719623,0.0031677154217682186,0.012994078805718345,0.014568723182719623,-0.000496035256224904,0.006766766682630987,0.013001646851307669,-0.001262007164140824,0.0046349721277465505,0.0052690210333139476,1.8497458268439886,-0.002511607408106631,-0.1439045042783017,0.009124769086510155,-4.315172484945298e-05,-0.0024724117125834535,-498.96120144320463,-57.3818927926817,-5.73818927926817,-28.5521147045822,-0.8235885459427692,-0.08235885459427691,11.129310702836834,2.3649116601025657,0.23649116601025658,-3.8107882184422333,0.11874547386359824,1.1874547386359824,,,,,,,,,
jackknife_holdout,031,Elliptical,28,True,2,22,6.144400003672299,0.005404074308156168,0,0.0008036911206152323,0.00635665084535958,0.04794969481419686,0.09188247274312289,0,-0.0006946981900555218,0.002978675469762493,0.0037661340612658023,0.0008482828869348414,0.0029130734691307225,0.0031940505809870956,-0.0007091350915066266,0.002936624836934243,0.0037101181019352225,-0.0023161985358880395,0.0036522418690765335,0.0037661340612658023,1.871024492414051,-1.024666303983679e-05,-0.0005870905462753385,0.00996869836035817,-4.722260329596828e-06,-0.0002705655866479553,-343.73487629667767,-0.00012075204551820207,-1.2075204551820207e-05,-23.169039001992015,0.004721811874748738,0.0004721811874748738,0.3778026399763145,-8.06950474660506e-05,-8.06950474660506e-06,,,,-14.083131259055381,-1.918259419753099e-06,-9.591297098765494e-06,-0.12281133368960931,-1.3277665924266158e-05,-6.638832962133079e-05,-10.93693407982284,3.862468561877108e-06,1.931234280938554e-05
jackknife_holdout,032,Circular,28,True,3,145,6.5855200501208895,0.005926372549957079,0,6.4740226455747365,0.03948641248683152,0.06363629792954699,0.13513046025809672,0,0.0015262517232928344,0.009251600726997822,0.020713369670943393,0.005492614120765848,0.01879186774306163,0.020713369670943393,0.0013816769348212843,0.00827790318692223,0.01886391271739285,0.0025162979737177278,0.0068692640253402715,0.007564703171283327,1.8495334373901824,-0.002723996861912825,-0.1560735235944854,0.009145794001720022,-2.2126809639585326e-05,-0.0012677728064376254,-504.9531986140061,-63.37388996348318,-6.337388996348318,-28.1952184675459,-0.4666923089064703,-0.04666923089064703,11.373288593417703,2.6088895506834344,0.2608889550683434,-3.800853145665164,0.12868054664066753,1.2868054664066753,,,,,,,,,
jackknife_holdout,032,Elliptical,28,True,3,21,6.080408141251631,0.00535631236627091,0,0.03484455996956803,0.03804406379432092,0.06101403342069259,0.12163504375291723,0,0.0011368357172683106,0.0018733810022695252,0.0029077547873157528,0.0010401331314676462,0.0013524256859227535,0.001405789175805694,0.0011193182521516982,0.0018454750850196433,0.002704475269752038,0.0021227279215667093,0.0027774003069680475,0.0029077547873157528,1.871034679246823,-5.983026785116863e-08,-3.4280218350092155e-06,0.009985052354349351,1.1631733661584404e-05,0.0006664492472290376,-343.88427604834243,-0.1495205037102778,-0.014952050371027781,-22.86518866640032,0.30857214746644246,0.030857214746644247,0.37812002253321986,0.00023668750943928174,2.3668750943928173e-05,,,,-14.08314884265533,-1.9501859368276087e-05,-9.750929684138043e-05,-0.12256069026258888,0.0002373657610961616,0.001186828805480808,-10.938147058497858,-0.0012091162064553629,-0.006045581032276814
jackknife_holdout,033,Circular,28,True,2,106,6.655436210723632,0.005991490127598461,0,5.306944169077396,0.018935661368010795,0.04998994951641844,0.11229327957858004,0,0.00033268716927051435,0.007130318936447111,0.016061245177411365,0.003787528848153034,0.014444363934671856,0.016061245177411365,0.00021547962772556703,0.0068309049399886135,0.014480745471246337,0.0007763866451042061,0.0014557761530795688,0.0016939716912247604,1.8500110238731267,-0.0022464103789685552,-0.12870983376928205,0.00918649395128518,1.8573139925572024e-05,0.0010641625300412008,-493.50553401920973,-51.9262253686868,-5.19262253686868,-27.28969768479158,0.43882847384784895,0.043882847384784894,10.875717996431128,2.111318953696859,0.2111318953696859,-3.822891399193753,0.10664229311207851,1.0664229311207851,,,,,,,,,
jackknife_holdout,033,Elliptical,28,True,3,29,6.136847988589879,0.005402722906166727,0,0.05678981872725184,0.017996820784472144,0.05052861095035624,0.10755940847377587,0,6.448307952671166e-06,0.0029028834659357017,0.0055477221293358525,-0.0006583075686310666,0.0017544208865274413,0.0018974015699768643,-1.1791967146705911e-05,0.002861934231759733,0.005198690792326488,0.0018791153275983783,0.005112947672500923,0.0055477221293358525,1.8710228942598228,-1.184481726812514e-05,-0.0006786580385672482,0.009993905730283128,2.0485109595361206e-05,0.0011737103226771427,-343.9079013418073,-0.17314579717515244,-0.017314579717515245,-22.64125676351028,0.5325040503564828,0.053250405035648284,0.37778626446986396,-9.707055391661168e-05,-9.707055391661168e-06,,,,-14.083160993654678,-3.1652858716313403e-05,-0.00015826429358156702,-0.1223922437357417,0.00040581228794334123,0.002029061439716706,-10.93876772696753,-0.0018297846761274883,-0.009148923380637441
jackknife_holdout,034,Circular,28,True,2,181,6.653709838549186,0.005993639078127599,0,6.543623377648377,-0.027276060421338448,0.0511675143634754,0.09583784998244482,0,-0.001960906795081382,0.009780861010312947,0.016908707359789332,0.002097836384433041,0.015067187879481025,0.016908707359789332,-0.002037324264100866,0.009517677170265415,0.015162092426180607,-0.004380983051417822,0.00521397833847459,0.005312484013188623,1.8494300905688896,-0.0028273436832055854,-0.1619948602806533,0.009190160640413406,2.223982905379812e-05,0.0012742483418750595,-505.58071351772475,-64.00140486720181,-6.400140486720181,-27.056669489638598,0.6718566690008316,0.06718566690008317,11.42853077441622,2.6641317316819517,0.2664131731681952,-3.7970393600643737,0.1324943322414578,1.324943322414578,,,,,,,,,
jackknife_holdout,034,Elliptical,28,True,3,22,6.136415701929864,0.005400132581767824,0,0.0009582696919095131,-0.029836502486609406,0.05109309720304424,0.089790888960124,0,-0.0022857067877965547,0.005386248921922743,0.006511043531759242,-0.0001617536827454638,0.0027731563177439966,0.0030711239576248772,-0.002305304935925367,0.005336689869864131,0.006430843764064775,-0.004530925335190227,0.006356629043580142,0.006511043531759242,1.8710200847569796,-1.4654320111384678e-05,-0.0008396306940160245,0.009966654073518657,-6.766547169110432e-06,-0.0003876945946662227,-343.7340947923791,0.0006607522530543974,6.607522530543974e-05,-23.171988461499595,0.0017723523671691055,0.00017723523671691054,0.37737108709785255,-0.0005122479259280222,-5.122479259280222e-05,,,,-14.083132796141586,-3.455345623848416e-06,-1.727672811924208e-05,-0.12279265673119052,5.399292494517871e-06,2.6996462472589355e-05,-10.936907240849655,3.0701441747993385e-05,0.00015350720873996693
jackknife_holdout,035,Circular,28,True,2,61,6.2823768385461145,0.0056212156739573,0,2.2134538193597066,0.09775494462816811,0.11413055717951495,0.2117409655627398,0,0.0030164605543310445,0.011675600700868927,0.020181542696263932,0.005092832957110311,0.01877687954481644,0.020181542696263932,0.002979797707118719,0.011175253038118171,0.019283534457827045,0.0016617186163538154,0.009969593010850986,0.011110459844644538,1.8513412940140346,-0.0009161402380606365,-0.05249096908298498,0.009396524220272002,0.00022860340891239436,0.013098010512983545,-462.64517977781185,-21.065871127288915,-2.1065871127288913,-22.70674540709379,5.021780751545638,0.5021780751545638,9.589209879751664,0.8248108370173952,0.08248108370173952,-3.8848396503233253,0.04469404198250615,0.4469404198250615,,,,,,,,,
jackknife_holdout,035,Elliptical,28,True,3,28,5.787260434614284,0.005068671470377878,0,0.23737069955010404,0.0944654353475548,0.10900913098729019,0.19152371570123705,0,0.0027303601456040764,0.0064224915589647935,0.00915618947465191,0.0005521182854353378,0.004307335669636814,0.0046367565294076485,0.002759680246733967,0.006401311302511203,0.008627151607811356,0.004590358081622427,0.008626844038758463,0.00915618947465191,1.8710360599403344,1.320863243448045e-06,7.567988916353396e-05,0.010011327503470066,3.7906882782299395e-05,0.0021719043979228827,-344.06796509082926,-0.33320954619711074,-0.033320954619711074,-20.917011501899548,2.2567493119672157,0.22567493119672158,0.37855157774837805,0.0006682427245974787,6.682427245974787e-05,,,,-14.084096241877365,-0.000966901081403293,-0.004834505407016465,-0.1097501976578369,0.013047858365848139,0.0652392918292407,-10.936018737962913,0.0009192043284897977,0.004596021642448989
jackknife_holdout,036,Circular,28,True,3,136,6.444601133478892,0.005777308247300251,0,6.412336163713928,0.059157168172127836,0.0863552387377749,0.1706563277375608,0,0.00026802862410576513,0.01289418289331934,0.015175928581356857,0.003083686792581653,0.012489534701785487,0.014248601687427254,0.00013988064124326443,0.01291930870786473,0.015175928581356857,0.0021956445487919664,0.010764614279764828,0.012022350336337695,1.8495138670870657,-0.002743567165029548,-0.15719481936686533,0.009251827837119603,8.390702575999595e-05,0.004807518447543247,-504.33023043439533,-62.7509217838724,-6.27509217838724,-25.935356669633535,1.7931694890058942,0.1793169489005894,11.340154395916072,2.575755353181803,0.2575755353181803,-3.8023314839448967,0.12720220836093477,1.2720220836093477,,,,,,,,,
jackknife_holdout,036,Elliptical,28,True,3,29,5.946502110072006,0.005216964632213578,0,0.1238716198754016,0.05483243119416834,0.0818813645940667,0.1613174780133022,0,-9.512345409502495e-05,0.009012486123879171,0.01562758817078702,-0.0020539202988343244,0.0072591248228945915,0.007699030400885931,-0.00010442264789672874,0.008957126234008683,0.015127748197755864,0.0032894331154957068,0.01414372583246859,0.01562758817078702,1.870988721807576,-4.601726951491969e-05,-0.0026365953279209233,0.010001411570249837,2.7990949562069906e-05,0.0016037632744701656,-344.11597606747443,-0.381220522842284,-0.0381220522842284,-22.027921161224253,1.1458396526425112,0.11458396526425112,0.37819445877991914,0.0003111237561385649,3.111237561385649e-05,,,,-14.083527258547052,-0.0003979177510906595,-0.0019895887554532976,-0.11759060728703027,0.005207448736654768,0.026037243683273842,-10.938611035987927,-0.0016730936965245746,-0.008365468482622873
full_model_frame_evaluation,001,Circular,,,,,,,,,-0.014381148136219712,0.07687830320107548,0.1378639635338459,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,001,Elliptical,,,,,,,,,-0.014401438779605381,0.068663642088086,0.12948586455036093,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,002,Circular,,,,,,,,,-0.04530581783361065,0.06523519074223394,0.0914346584740997,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,002,Elliptical,,,,,,,,,-0.04395496225575811,0.0674365013290854,0.1005380018765436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,003,Circular,,,,,,,,,-0.06161953497450655,0.08537311120693417,0.13325829719451576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,003,Elliptical,,,,,,,,,-0.0652244424543767,0.0868801233432516,0.13920214448330626,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,004,Circular,,,,,,,,,-0.0298379748353366,0.12070602844202813,0.23294679793980322,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,004,Elliptical,,,,,,,,,-0.020749088441183658,0.10411291739094586,0.174322394304113,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,005,Circular,,,,,,,,,-0.039233271733672206,0.06329194073459411,0.12774815248712912,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,005,Elliptical,,,,,,,,,-0.041607169934660404,0.06433445761494003,0.11922656750391525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,006,Circular,,,,,,,,,0.006225219388689106,0.06553434985523104,0.12158643289285465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,006,Elliptical,,,,,,,,,0.004212075189303102,0.05824586430561825,0.10797670799775005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,007,Circular,,,,,,,,,-0.051563756256907206,0.08073912530522703,0.15729967587049032,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,007,Elliptical,,,,,,,,,-0.04957016198837512,0.07278717322076454,0.13969109343145192,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,008,Circular,,,,,,,,,0.009713062927310903,0.0676190348705472,0.12109780517528179,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,008,Elliptical,,,,,,,,,0.007434800758650356,0.06492564508165978,0.1193748497339584,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,009,Circular,,,,,,,,,-0.040010309573530606,0.0849142098145727,0.15505335344482774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,009,Elliptical,,,,,,,,,-0.03751575221388508,0.07666913809647583,0.14735903412145035,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,010,Circular,,,,,,,,,0.024089916095507535,0.06857943969406573,0.11913667431929298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,010,Elliptical,,,,,,,,,0.025193733084091084,0.065167548552632,0.12331128455855378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,011,Circular,,,,,,,,,0.033622076326720006,0.07387182171608873,0.14608085758948164,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,011,Elliptical,,,,,,,,,0.03560753369556892,0.06695003457375615,0.12435647282848095,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
full_model_frame_evaluation,012,Circular,,,,,,,,,-0.022781598412691187,0.04943361314467365,0.08571517428504194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
