s,delta_lambda_mm
0.094404313045628102,0.016290916072246257
0.09460401340791505,0.016300689797527346
0.094803713770202053,0.016310218677091717
0.095003414132489,0.016319501240537326
0.095203114494776003,0.016328536017462161
0.095402814857062951,0.016337321537464186
0.095602515219349898,0.016345856330141382
0.095802215581636901,0.01635413892509173
0.096001915943923849,0.016362167851913193
0.096201616306210852,0.01636994164020375
0.0964013166684978,0.016377458819561378
0.096601017030784803,0.016384717919584055
0.09680071739307175,0.016391717469869747
0.097000417755358753,0.01639845600001644
0.097200118117645701,0.016404932039622094
0.097399818479932704,0.016411144118284697
0.097599518842219651,0.016417090765602219
0.097799219204506654,0.016422770511172632
0.097998919566793602,0.016428181884593919
0.098198619929080605,0.016433323415464045
0.098398320291367553,0.01643819363338099
0.098598020653654556,0.01644279106794273
0.098797721015941503,0.016447114248747237
0.098997421378228506,0.016451161705392486
0.099197121740515454,0.016454931967476456
0.099396822102802457,0.016458423564597119
0.099596522465089404,0.016461635026352443
0.099796222827376407,0.016464564882340414
0.099995923189663355,0.016467211662159004
0.10019562355195036,0.016469573895406181
0.10039532391423731,0.016471650111679927
0.10059502427652431,0.016473438840578218
0.10079472463881126,0.016474938611699023
0.10099442500109826,0.016476147954640318
0.10119412536338521,0.016477065399000086
0.10139382572567221,0.016477689474376292
0.10159352608795916,0.016478018710366908
0.1017932264502461,0.016478051636569922
0.10199292681253311,0.016477786782583298
0.10219262717482006,0.016477222678005016
0.10239232753710706,0.016476357852433048
0.10259202789939401,0.016475190835465375
0.10279172826168101,0.016473720156699963
0.10299142862396796,0.01647194434573479
0.10319112898625496,0.016469861932167831
0.10339082934854191,0.016467471445597064
0.10359052971082891,0.016464771415620465
0.10379023007311586,0.016461760371835998
0.10398993043540286,0.016458436843841653
0.10418963079768981,0.016454799361235391
0.10438933115997681,0.016450846453615199
0.10458903152226376,0.016446576650579043
0.10478873188455076,0.016441988481724894
0.10498843224683771,0.016437080476650743
0.10518813260912471,0.016431851164954547
0.10538783297141166,0.016426299076234295
0.10558753333369866,0.016420422740087957
0.10578723369598561,0.016414220686113503
0.10598693405827261,0.016407691443908915
0.10618663442055956,0.016400833543072164
0.10638633478284656,0.016393645513201219
0.10658603514513351,0.01638612588389407
0.10678573550742052,0.01637827318474868
0.10698543586970746,0.016370085945363027
0.10718513623199447,0.016361562695335081
0.10738483659428141,0.01635270196426283
0.10758453695656842,0.016343502281744235
0.10778423731885536,0.01633396217737728
0.10798393768114231,0.016324080180759936
0.10818363804342931,0.016313854821490174
0.10838333840571626,0.016303284629165977
0.10858303876800326,0.016292368133385311
0.10878273913029021,0.01628110386374616
0.10898243949257722,0.01626949034984649
0.10918213985486416,0.016257526121284289
0.10938184021715117,0.016245209707657512
0.10958154057943811,0.01623253963856415
0.10978124094172512,0.016219514443602173
0.10998094130401206,0.016206132652369556
0.11018064166629907,0.016192392794464276
0.11038034202858601,0.016178293399484303
0.11058004239087302,0.016163832997027609
0.11077974275315997,0.016149010116692182
0.11097944311544697,0.016133823288075978
0.11117914347773392,0.016118271040776996
0.11137884384002092,0.016102351904393193
0.11157854420230787,0.01608606440852255
0.11177824456459487,0.016069407082763037
0.11197794492688182,0.016052378456712636
0.11217764528916882,0.016034977059969313
0.11237734565145577,0.016017201422131047
0.11257704601374277,0.015999050072795819
0.11277674637602972,0.015980521541561595
0.11297644673831672,0.015961614358026354
0.11317614710060367,0.01594232705178807
0.11337584746289067,0.015922658152444719
0.11357554782517762,0.015902606189594277
0.11377524818746462,0.015882169692834711
0.11397494854975157,0.015861347191764012
0.11417464891203857,0.015840137215980137
0.11437434927432552,0.015818538295081067
0.11457404963661247,0.015796548958664787
0.11477374999889947,0.015774167736329253
0.11497345036118642,0.015751393157672454
0.11517315072347342,0.01572822375229236
0.11537285108576037,0.015704658049786952
0.11557255144804737,0.015680694579754188
0.11577225181033432,0.015656331871792065
0.11597195217262132,0.01563156845549854
0.11617165253490827,0.015606402860471599
0.11637135289719527,0.015580833616309209
0.11657105325948222,0.015554859252609354
0.11677075362176922,0.015528478298970002
0.11697045398405617,0.015501689284989134
0.11717015434634317,0.015474490740264706
0.11736985470863012,0.015446881194394723
0.11756955507091713,0.015418859176977127
0.11776925543320407,0.015390423217609927
0.11796895579549108,0.01536157184589107
0.11816865615777802,0.015332303591418546
0.11836835652006503,0.01530261698379032
0.11856805688235197,0.015272510552604375
0.11876775724463898,0.015241982827458686
0.11896745760692592,0.015211032337951225
0.11916715796921293,0.01517965761367996
0.11936685833149988,0.015147857184242879
0.11956655869378688,0.015115629579237946
0.11976625905607383,0.015082973328263151
0.11996595941836083,0.015049886960916442
0.12016565978064778,0.015016369006795822
0.12036536014293478,0.014982417995499243
0.12056506050522173,0.014948032456624707
0.12076476086750873,0.014913210919770156
0.12096446122979568,0.014877951914533592
0.12116416159208263,0.014842253970512979
0.12136386195436963,0.014806115617306284
0.12156356231665658,0.014769535384511499
0.12176326267894358,0.014732511801726579
0.12196296304123053,0.014695043398549525
0.12216266340351753,0.01465712870457828
0.12236236376580448,0.014618766249410848
0.12256206412809148,0.014579954562645183
0.12276176449037843,0.014540692173879273
0.12296146485266543,0.014500977612711078
0.12316116521495238,0.014460809408738597
0.12336086557723938,0.014420186091559782
0.12356056593952633,0.014379106190772619
0.12376026630181333,0.014337568235975078
0.12395996666410028,0.014295570756765142
0.12415966702638728,0.014253112282740767
0.12435936738867423,0.014210191343499956
0.12455906775096123,0.01416680646864066
0.12475876811324818,0.014122956187760868
0.12495846847553518,0.014078639030458535
0.12515816883782213,0.01403385352633167
0.12535786920010913,0.013988598204978213
0.12555756956239608,0.01394287159599617
0.12575726992468308,0.013896672228983477
0.12595697028697003,0.013849998633538151
0.12615667064925704,0.013802849339258134
0.12635637101154398,0.01375522287574143
0.12655607137383099,0.013707117772585981
0.12675577173611793,0.013658532559389794
0.12695547209840494,0.013609465765750809
0.12715517246069188,0.013559915921267041
0.12735487282297883,0.013509881555536445
0.12755457318526583,0.013459361198156985
0.12775427354755278,0.013408353378726652
0.12795397390983979,0.013356856626843407
0.12815367427212673,0.013304869472105244
0.12835337463441374,0.013252390444110113
0.12855307499670068,0.01319941807245602
0.12875277535898769,0.013145950886740901
0.12895247572127463,0.013091987416562768
0.12915217608356164,0.013037526191519572
0.12935187644584858,0.0129825657412093
0.12955157680813559,0.012927104595229919
0.12975127717042254,0.012871141283179417
0.12995097753270954,0.012814674334655751
0.13015067789499649,0.012757702279256912
0.13035037825728349,0.012700223646580855
0.13055007861957044,0.012642236966225585
0.13074977898185744,0.012583740767789042
0.13094947934414439,0.012524733580869234
0.13114917970643139,0.012465213935064097
0.13134888006871834,0.012405180359971648
0.13154858043100534,0.012344631385189824
0.13174828079329229,0.012283565540316642
0.13194798115557929,0.012221981354950031
0.13214768151786624,0.012159877358688006
0.13234738188015324,0.012097252081128509
0.13254708224244019,0.012034104051869544
0.13274678260472719,0.011970431800509055
0.13294648296701414,0.011906233856645052
0.13314618332930114,0.011841508749875471
0.13334588369158809,0.011776255009798325
0.13354558405387504,0.011710471166011567
0.13374528441616204,0.011644155748113168
0.13394498477844899,0.011577307285701121
0.13414468514073599,0.011509924308373377
0.13434438550302294,0.011442005345727941
0.13454408586530994,0.011373548927362746
0.13474378622759689,0.011304553582875819
0.13494348658988389,0.011235017617709002
0.13514318695217084,0.011164935983265043
0.13534288731445784,0.011094301049000586
0.13554258767674479,0.011023105117955767
0.13574228803903179,0.010951340493170607
0.13594198840131874,0.010878999477685237
0.13614168876360574,0.01080607437453969
0.13634138912589269,0.010732557486774083
0.1365410894881797,0.01065844111742846
0.13674078985046664,0.010583717569542933
0.13694049021275365,0.010508379146157543
0.13714019057504059,0.010432418150312407
0.1373398909373276,0.010355826885047562
0.13753959129961454,0.010278597653403127
0.13773929166190155,0.010200722758419144
0.13793899202418849,0.010122194503135732
0.1381386923864755,0.010043005190592915
0.13833839274876245,0.0099631471238308331
0.13853809311104945,0.0098826126058895042
0.1387377934733364,0.0098013939398090659
0.1389374938356234,0.0097194834286295322
0.13913719419791035,0.0096368733753910436
0.13933689456019735,0.009553556083133628
0.1395365949224843,0.0094695238548974069
0.1397362952847713,0.0093847689937224133
0.13993599564705825,0.0092992838026487688
0.1401356960093452,0.0092130605847165377
0.1403353963716322,0.0091260916429657668
0.14053509673391915,0.0090383692804365846
0.14073479709620615,0.008949885800169019
0.1409344974584931,0.008860633505203195
0.1411341978207801,0.0087706046985791472
0.14133389818306705,0.0086797916833370008
0.14153359854535405,0.0085881867625167835
0.141733298907641,0.0084957822391586238
0.141932999269928,0.008402570416302553
0.14213269963221495,0.0083085435969886962
0.14233239999450195,0.0082136940842570776
0.1425321003567889,0.0081180141811478309
0.1427318007190759,0.008021496190700984
0.14293150108136285,0.0079241324159566723
0.14313120144364985,0.0078259151599549028
0.1433309018059368,0.0077268367257358229
0.1435306021682238,0.007626889416339452
0.14373030253051075,0.0075260655348059254
0.14393000289279775,0.0074243573841752631
0.1441297032550847,0.0073217572674876049
0.1443294036173717,0.0072182574877829603
0.14452910397965865,0.0071138503481014762
0.14472880434194565,0.0070085281514831671
0.1449285047042326,0.0069022832009681696
0.14512820506651961,0.0067951077995965061
0.14532790542880655,0.0066869942504083155
0.14552760579109356,0.0065779348564436067
0.1457273061533805,0.0064679219207425358
0.14592700651566751,0.0063569477463450985
0.14612670687795445,0.0062450046362914503
0.14632640724024146,0.006132084893621598
0.1465261076025284,0.006018180821375692
0.14672580796481535,0.0059032847225937712
0.14692550832710236,0.005787388900315887
0.1471252086893893,0.0056704856575821748
0.14732490905167631,0.0055525672974326527
0.14752460941396325,0.0054336261229074694
0.14772430977625026,0.005313654437046629
0.1479240101385372,0.0051926445428902828
0.14812371050082421,0.0050705887434784307
0.14832341086311115,0.0049474793418512308
0.14852311122539816,0.0048233086410486847
0.14872281158768511,0.0046980689441109402
0.14892251194997211,0.0045717525540780145
0.14912221231225906,0.0044443517739900483
0.14932191267454606,0.0043158589068870486
0.14952161303683301,0.0041862662558091717
0.14972131339912001,0.0040555661237964141
0.14992101376140696,0.0039237508138889373
0.15012071412369396,0.0037908126291267327
0.15032041448598091,0.0036567438725499651
0.15052011484826791,0.0035215368471986381
0.15071981521055486,0.0033851838561128923
0.15091951557284186,0.0032476772023327435
0.15111921593512881,0.0031090091888983373
0.15131891629741581,0.0029691721188496809
0.15151861665970276,0.0028281582952269253
0.15171831702198976,0.0026859600210700722
0.15191801738427671,0.0025425695994192865
0.15211771774656371,0.0023979793333145545
0.15231741810885066,0.0022521815257960376
0.15251711847113766,0.002105168479903741
0.15271681883342461,0.0019569324986778158
0.15291651919571156,0.001807465885158302
0.15311621955799856,0.0016567609423852377
0.15331591992028551,0.0015048099733987845
0.15351562028257251,0.001351605281238932
0.15371532064485946,0.0011971391689458485
0.15391502100714646,0.001041403939559522
0.15411472136943341,0.00088439189612012255
0.15431442173172041,0.00072609534166763467
0.15451412209400736,0.00056650657924223365
0.15471382245629436,0.0004056179118839022
0.15491352281858131,0.00024342164263280869
0.15511322318086831,7.9910074528937586e-05
0.15531292354315526,-8.4924489387532345e-05
0.15551262390544227,-0.00025108974607662357
0.15571232426772921,-0.00041859339249816427
0.15591202463001622,-0.00058744312561216303
0.15611172499230316,-0.00075764664237845322
0.15631142535459017,-0.00092921163975704692
0.15651112571687711,-0.0011021458147077792
0.15671082607916412,-0.0012764568641906605
0.15691052644145106,-0.0014521524851655136
0.15711022680373807,-0.0016292403745923664
0.15730992716602502,-0.0018077282294310399
0.15750962752831202,-0.0019876237466415481
0.15770932789059897,-0.0021689346231837207
0.15790902825288597,-0.0023516685560175769
0.15810872861517292,-0.0025358332421029379
0.15830842897745992,-0.0027214363783998295
0.15850812933974687,-0.0029084856618680644
0.15870782970203387,-0.0030969887894676754
0.15890753006432082,-0.0032869534581584751
0.15910723042660777,-0.0034783873649004374
0.15930693078889477,-0.0036712982066535397
0.15950663115118172,-0.0038656936803775971
0.15970633151346872,-0.0040615814830326398
0.15990603187575567,-0.0042589693115784762
0.16010573223804267,-0.0044578648629751442
0.16030543260032962,-0.0046582758341824531
0.16050513296261662,-0.0048602099221604304
0.16070483332490357,-0.0050636748238688913
0.16090453368719057,-0.0052686782362678739
0.16110423404947752,-0.0054752278563171778
0.16130393441176452,-0.0056833313809768471
0.16150363477405147,-0.0058929965072066822
0.16170333513633847,-0.0061042309319667256
0.16190303549862542,-0.0063170423522167759
0.16210273586091242,-0.0065314384649168816
0.16230243622319937,-0.0067474269670268396
0.16250213658548637,-0.0069650155555066864
0.16270183694777332,-0.0071842119273162388
0.16290153731006032,-0.0074050237794155288
0.16310123767234727,-0.0076274588087643569
0.16330093803463427,-0.0078515247123227654
0.16350063839692122,-0.0080772291870505608
0.16370033875920822,-0.0083045799299077856
0.16390003912149517,-0.008533584637854235
0.16409973948378218,-0.0087642510078499557
0.16429943984606912,-0.008996586736854743
0.16449914020835613,-0.0092305995218286471
0.16469884057064307,-0.0094662970597314648
0.16489854093293008,-0.0097036870475232448
0.16509824129521702,-0.0099427771821637735
0.16529794165750403,-0.010183575160613112
0.16549764201979097,-0.010426088679831044
0.16569734238207792,-0.010670325436777565
0.16589704274436493,-0.010916293128412656
0.16609674310665187,-0.011163999451696103
0.16629644346893888,-0.011413452103587976
0.16649614383122582,-0.011664658781048044
0.16669584419351283,-0.01191762718103638
0.16689554455579977,-0.012172365000512757
0.16709524491808678,-0.012428879936437244
0.16729494528037372,-0.01268717968576962
0.16749464564266073,-0.012947271945469945
0.16769434600494768,-0.013209164412498002
0.16789404636723468,-0.013472864783813853
0.16809374672952163,-0.01373838075637728
0.16829344709180863,-0.014005720027148342
0.16849314745409558,-0.014274890293086826
0.16869284781638258,-0.014545899251152794
0.16889254817866953,-0.014818754598306018
0.16909224854095653,-0.015093464031506573
0.16929194890324348,-0.015370035247714232
0.16949164926553048,-0.015648475943889066
0.16969134962781743,-0.01592879381699084
0.16989104999010443,-0.016210996563979632
0.17009075035239138,-0.016495091881815215
0.17029045071467838,-0.016781087467457656
0.17049015107696533,-0.017068991017866728
0.17068985143925233,-0.017358810230002512
0.17088955180153928,-0.017650552800824768
0.17108925216382628,-0.017944226427293569
0.17128895252611323,-0.018239838806368695
0.17148865288840023,-0.018537397635010215
0.17168835325068718,-0.018836910610177886
0.17188805361297418,-0.019138385428831804
0.17208775397526113,-0.019441829787931721
0.17228745433754808,-0.019747251384437642
0.17248715469983508,-0.020054657915309575
0.17268685506212203,-0.020364057077507266
0.17288655542440903,-0.020675456567990812
0.17308625578669598,-0.020988864083719961
0.17328595614898298,-0.021304287321654816
0.17348565651126993,-0.021621733978755116
0.17368535687355693,-0.021941211751980952
0.17388505723584388,-0.022262728338292091
0.17408475759813088,-0.02258629143464861
0.17428445796041783,-0.022911908738010266
0.17448415832270484,-0.023239587945337155
0.17468385868499178,-0.023569336753589021
0.17488355904727879,-0.023901162859725968
0.17508325940956573,-0.024235073960707725
0.17528295977185274,-0.024571077753494402
0.17548266013413968,-0.024909181935045745
0.17568236049642669,-0.025249394202321855
0.17588206085871363,-0.025591722252282463
0.17608176122100064,-0.025936173781887686
0.17628146158328759,-0.026282756488097261
0.17648116194557459,-0.026631478067871299
0.17668086230786154,-0.026982346218169515
0.17688056267014854,-0.027335368635952026
0.17708026303243549,-0.027690553018178569
0.17727996339472249,-0.028047907061809259
0.17747966375700944,-0.028407438463803829
0.17767936411929644,-0.028769154921122395
0.17787906448158339,-0.029133064130724671
0.17807876484387039,-0.02949917378957078
0.17827846520615734,-0.029867491594620443
0.17847816556844429,-0.030238025242833692
0.17867786593073129,-0.030610782431170543
0.17887756629301824,-0.030985770856590711
0.17907726665530524,-0.03136299821605433
0.17927696701759219,-0.031742472206521113
0.17947666737987919,-0.032124200524951185
0.17967636774216614,-0.032508190868304268
0.17987606810445314,-0.032894450933540487
0.18007576846674009,-0.033282988417619563
0.18027546882902709,-0.033673811017501609
0.18047516919131404,-0.03406692643014636
0.18067486955360104,-0.034462342352513921
0.18087456991588799,-0.03486006648156402
0.18107427027817499,-0.035260106514256796
0.18127397064046194,-0.035662470147551945
0.18147367100274894,-0.036067165078409617
0.18167337136503589,-0.036474199003789502
0.18187307172732289,-0.036883579620651752
0.18207277208960984,-0.037295314625956061
0.18227247245189684,-0.037709411716662582
0.18247217281418379,-0.038125878589730995
0.18267187317647079,-0.038544722942121468
0.18287157353875774,-0.03896595247079368
0.18307127390104475,-0.039389574872707792
0.18327097426333169,-0.039815597844823483
0.1834706746256187,-0.040244029084100928
0.18367037498790564,-0.040674876287499794
0.18387007535019265,-0.041108147151980259
0.18406977571247959,-0.041543849374501986
0.1842694760747666,-0.041981990652025146
0.18446917643705354,-0.042422578681509421
0.18466887679934049,-0.042865621159914852
0.1848685771616275,-0.043311125784201487
0.18506827752391444,-0.043759100251329001
0.18526797788620145,-0.04420955225825754
0.18546767824848839,-0.04466248950194681
0.1856673786107754,-0.045117919679356973
0.18586707897306234,-0.045575850487447694
0.18606677933534935,-0.046036289623179155
0.18626647969763629,-0.046499244783511015
0.1864661800599233,-0.046964723665403441
0.18666588042221025,-0.04743273396581614
0.18686558078449725,-0.047903283381709245
0.1870652811467842,-0.048376379610042444
0.1872649815090712,-0.048852030347775903
0.18746468187135815,-0.049330243291869316
0.18766438223364515,-0.04981102613928283
0.1878640825959321,-0.05029438658697611
0.1880637829582191,-0.050780332331909352
0.18826348332050605,-0.051268871071042207
0.18846318368279305,-0.051760010501334879
0.18866288404508,-0.052253758319747004
0.188862584407367,-0.052750122223238764
0.18906228476965395,-0.053249109908769854
0.18926198513194095,-0.053750729073300411
0.1894616854942279,-0.054254987413790118
0.1896613858565149,-0.054761892627199181
0.18986108621880185,-0.055271452410487212
0.19006078658108885,-0.055783674460614406
0.1902604869433758,-0.05629856647454045
0.1904601873056628,-0.056816136149225524
0.19065988766794975,-0.057336391181629268
0.19085958803023675,-0.057859339268711889
0.1910592883925237,-0.058384988107433013
0.19125898875481065,-0.058913345394752709
0.19145868911709765,-0.05944441882763106
0.1916583894793846,-0.059978216103027671
0.1918580898416716,-0.06051474491790277
0.19205779020395855,-0.06105401296921599
0.19225749056624555,-0.061596027953927525
0.1924571909285325,-0.062140797568997042
0.1926568912908195,-0.062688329511384727
0.19285659165310645,-0.063238631478050228
0.19305629201539345,-0.063791711165953738
0.1932559923776804,-0.064347576272054882
0.19345569273996741,-0.064906234493313911
0.19365539310225435,-0.065467693526690407
0.19385509346454136,-0.066031961069144621
0.1940547938268283,-0.066599044817636163
0.19425449418911531,-0.06716895246912527
0.19445419455140225,-0.06774169172057154
0.19465389491368926,-0.068317270268935221
0.1948535952759762,-0.068895695811175911
0.19505329563826321,-0.069476976044253833
0.19525299600055016,-0.070061118665128611
0.19545269636283716,-0.070648131370760495
0.19565239672512411,-0.071238021858109069
0.19585209708741111,-0.071830797824134582
0.19605179744969806,-0.072426466965796618
0.19625149781198506,-0.073025036980055469
0.19645119817427201,-0.073626515563870676
0.19665089853655901,-0.074230910414202531
0.19685059889884596,-0.074838229228010575
0.19705029926113296,-0.075448479702255114
0.19724999962341991,-0.076061669533895718
0.19744969998570691,-0.076677806419892622
0.19764940034799386,-0.077296898057205438
0.19784910071028081,-0.077918952142794276
0.19804880107256781,-0.078543976373619179
0.19824850143485476,-0.079171978446639757
0.19844820179714176,-0.079802966058816274
0.19864790215942871,-0.080436946907108273
0.19884760252171571,-0.081073928688476071
0.19904730288400266,-0.081713919099879226
0.19924700324628966,-0.082356925838278
0.19944670360857661,-0.083002956600631964
0.19964640397086361,-0.083652019083901366
0.19984610433315056,-0.084304120985045847
0.20004580469543756,-0.084959270001025614
0.20024550505772451,-0.085617473828800278
0.20044520542001151,-0.086278740165330103
0.20064490578229846,-0.086943076707574632
0.20084460614458546,-0.087610491152494183
0.20104430650687241,-0.088280991197048297
0.20124400686915941,-0.088954584538197226
0.20144370723144636,-0.089631278872900594
0.20164340759373336,-0.090311081898118623
0.20184310795602031,-0.090994001310810924
0.20204280831830732,-0.091680044807937774
0.20224250868059426,-0.092369220086458703
0.20244220904288127,-0.093061534843334015
0.20264190940516821,-0.093756996775523252
0.20284160976745522,-0.094455613579986691
0.20304131012974216,-0.095157392953683959
0.20324101049202917,-0.095862342593575275
0.20344071085431611,-0.096570470196620212
0.20364041121660312,-0.097281783459779086
0.20384011157889007,-0.097996290080011372
0.20403981194117701,-0.098713997754277263
0.20423951230346402,-0.099434914179536801
0.20443921266575096,-0.10015904705274957
0.20463891302803797,-0.10088640407087593
0.20483861339032491,-0.10161699293087531
0.20503831375261192,-0.10235082132970807
0.20523801411489886,-0.10308789696433371
0.20543771447718587,-0.1038282275317126
0.20563741483947282,-0.10457182072880425
0.20583711520175982,-0.10531868425256893
0.20603681556404677,-0.10606882579996621
0.20623651592633377,-0.10682225306795642
0.20643621628862072,-0.10757897375349905
0.20663591665090772,-0.10833899555355446
0.20683561701319467,-0.1091023261650821
0.20703531737548167,-0.10986897328504237
0.20723501773776862,-0.11063894461039475
0.20743471810005562,-0.1114122478380996
0.20763441846234257,-0.11218889066511638
0.20783411882462957,-0.11296888078840546
0.20803381918691652,-0.11375222590492633
0.20823351954920352,-0.11453893371163937
0.20843321991149047,-0.115329011905504
0.20863292027377747,-0.11612246818348067
0.20883262063606442,-0.11691931024252879
0.20903232099835142,-0.11771954577960875
0.20923202136063837,-0.11852318249168003
0.20943172172292537,-0.11933022807570297
0.20963142208521232,-0.12014069022863709
0.20983112244749932,-0.12095457664744273
0.21003082280978627,-0.12177189502907938
0.21023052317207322,-0.12259265307050718
0.21043022353436022,-0.12341685846868626
0.21062992389664717,-0.12424451892057614
0.21082962425893417,-0.1250756421231371
0.21102932462122112,-0.12591023577332869
0.21122902498350812,-0.12674830756811128
0.21142872534579507,-0.12758986520444432
0.21162842570808207,-0.12843491637928822
0.21182812607036902,-0.12928346878960237
0.21202782643265602,-0.13013553013234716
0.21222752679494297,-0.13099110810448217
0.21242722715722998,-0.13185021040296765
0.21262692751951692,-0.13271284472476311
0.21282662788180393,-0.1335790187668289
0.21302632824409087,-0.13444874022612455
0.21322602860637788,-0.1353220167996104
0.21342572896866482,-0.13619885618424593
0.21362542933095183,-0.13707926607699147
0.21382512969323877,-0.13796325417480654
0.21402483005552578,-0.13885082817465158
0.21422453041781273,-0.13974199577348587
0.21442423078009973,-0.14063676466826991
0.21462393114238668,-0.14153514255596314
0.21482363150467368,-0.14243713713352604
0.21502333186696063,-0.14334275609791786
0.21522303222924763,-0.14425200714609918
0.21542273259153458,-0.14516489797502935
0.21562243295382158,-0.14608143628166884
0.21582213331610853,-0.14700162976297698
0.21602183367839553,-0.1479254861159143
0.21622153404068248,-0.14885301303744011
0.21642123440296948,-0.14978421822451493
0.2166209347652564,-0.15071910937409802
