frame_id,u_px,v_px,derivative_step_px,failure_reason,formal_domain,edge_region,source
026,1807.5353283396832,526.9695934202325,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1807.7116030755622,529.0407850963031,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1807.8350042287825,530.0217563275924,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.1519075830047,531.9706659763733,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.4500914278806,534.0576836801724,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.5510434345163,535.0456773850743,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.6122991144764,537.001245285628,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.6154862234791,539.0109781898356,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.7821858876737,541.0166507937786,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1808.8510951783355,542.0106946429656,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.0429167196028,543.9933225348467,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.427574263061,546.0885489150331,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.5600278421368,547.0407059886742,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.6674338286368,548.9892265331728,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.610948011511,550.9643868697983,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.5990148681458,553.035504862353,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.6517915253232,554.0301688563258,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1809.9002080368286,556.0141385874406,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.1985313712612,557.9675477421141,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.3689727671524,558.944691495417,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.6237005753098,561.0412700241019,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.756891350948,563.0046839737438,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.8300525979778,565.0192620292851,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1810.966536895995,566.0054354618684,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1811.173617644528,567.997567460965,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1811.1301417610248,569.9977574743012,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1811.2939437213174,570.9290407977443,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1811.8915896517997,573.0254467516436,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.1693913258189,574.986286889218,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.224139210451,577.0039608825032,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.229103159255,577.9929195493089,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.347195370707,579.970754627264,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.3500294641476,582.0028860272035,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.4053120163294,583.9645957538663,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1812.6436298304568,585.1062770227649,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.1921737212394,586.9577393060989,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.4173711709154,589.0811095283772,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.5068624976755,590.0611025826757,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.5505865921687,591.9829573856504,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.6520799643376,594.0266271225709,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.8596492219795,596.0075118883011,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1813.9131540849503,597.0064945170087,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1814.2070436076265,598.9592942302424,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1814.5368922195964,600.9290095341067,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1814.664498079625,602.0443826988027,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1814.8368676500218,603.9865893556826,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1814.6847853080887,606.0160216268836,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.0533311377185,607.9885024266257,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.2403145815701,608.9584616812854,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.4176774105265,611.0814259760198,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.438543965172,613.0064216979127,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.5369340081918,613.9331063328782,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1815.8689578093,616.0149771682028,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.0090784005167,617.9992582498882,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.3270234488032,619.9366826173621,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.4059251785184,620.994879229057,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.3155937188963,623.0022614742438,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.5183183629342,625.0493639690369,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.6083414587874,626.0190824698466,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1816.7805891305998,628.0364605006513,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.093640598945,629.9908023857522,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.2730638039216,631.9655546755522,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.41095597074,632.9472490917352,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.5305031414134,634.9788276033576,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.5855172945983,637.0607626542089,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1817.9304422940468,639.0111733455655,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.076673425238,639.9872560278488,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.4256102363458,641.8746457153968,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.6818686607892,644.0221502408888,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.753453933807,645.0251789512612,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.929215137285,647.0023730755577,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1818.9878741719958,649.000741284324,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.123668706388,650.9918250532381,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.184787712443,651.9776286393447,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.453355034894,653.9112220240492,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.5548078320155,655.990677500059,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.5316075150881,657.027140072588,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1819.759964175978,659.045945312303,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.1536506117206,660.9766571419707,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.282569442291,662.983485134907,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.3341849799037,663.9498858010179,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.7329949571126,666.0528924085548,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.9097142795624,667.9962946295258,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1820.8507107324401,668.9932390465921,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
