model,direction,parameter,unit,step,v_px,region,valid_count,invalid_count,median_dlambda_dtheta,p05_dlambda_dtheta,p95_dlambda_dtheta,rmse_dlambda_dtheta
M_diag_fullfit,single_parameter,A_z,mm,0.01,2109.4828293090222,middle_formal,31,10,0.9577171881176127,0.9075440510457611,1.013768643767321,0.9596499390949291
M_diag_fullfit,single_parameter,A_z,mm,0.01,2134.3826311198536,middle_formal,31,10,0.9577639518113301,0.907581602015739,1.0138262683909716,0.9596972756527243
M_diag_fullfit,single_parameter,A_z,mm,0.01,2159.2824329306854,middle_formal,31,10,0.9578085193311381,0.9076169648125187,1.013881680336226,0.9597424154808087
M_diag_fullfit,single_parameter,A_z,mm,0.01,2184.182234741517,middle_formal,31,10,0.9578508989477541,0.9076501487129462,1.013934886245238,0.9597853665021061
M_diag_fullfit,single_parameter,A_z,mm,0.01,2209.0820365523487,middle_formal,31,10,0.9578910986874689,0.9076811633661919,1.013985892763003,0.9598261368561485
M_diag_fullfit,single_parameter,A_z,mm,0.01,2233.98183836318,middle_formal,31,10,0.9579291272245882,0.9077100186999587,1.0140347069807376,0.9598647350960423
M_diag_fullfit,single_parameter,A_z,mm,0.01,2258.881640174012,middle_formal,31,10,0.9579649934266854,0.9077367252189106,1.014081336649042,0.9599011701466914
M_diag_fullfit,single_parameter,A_z,mm,0.01,2283.7814419848432,middle_formal,31,10,0.9579987069173512,0.9077612934447643,1.014125789114928,0.9599354512443788
M_diag_fullfit,single_parameter,A_z,mm,0.01,2308.6812437956746,middle_formal,31,10,0.9580302770075377,0.9077837351100015,1.0141680723847912,0.9599675879772224
M_diag_fullfit,single_parameter,A_z,mm,0.01,2333.5810456065064,middle_formal,31,10,0.9580597139006386,0.9078040613644589,1.0142081949339854,0.9599975903034277
M_diag_fullfit,single_parameter,A_z,mm,0.01,2358.480847417338,middle_formal,31,10,0.9580870281297393,0.9078222844834727,1.0142461651582835,0.9600254685240819
M_diag_fullfit,single_parameter,A_z,mm,0.01,2383.3806492281697,middle_formal,31,10,0.9581122298015998,0.907838416839013,1.014281992112842,0.9600512332088077
M_diag_fullfit,single_parameter,A_z,mm,0.01,2408.2804510390015,middle_formal,31,10,0.9581353305918583,0.9078524711242153,1.0143156847135515,0.9600748953458094
M_diag_fullfit,single_parameter,A_z,mm,0.01,2433.180252849833,middle_formal,31,10,0.9581563415792971,0.907864460515384,1.0143472524305253,0.9600964661395335
M_diag_fullfit,single_parameter,A_z,mm,0.01,2458.0800546606647,middle_formal,31,10,0.9581752742349181,0.9078743985611482,1.0143767048617747,0.96011595717213
M_diag_fullfit,single_parameter,A_z,mm,0.01,2482.979856471496,middle_formal,31,10,0.9581921408823746,0.9078822991710922,1.0144040519946884,0.9601333803693213
M_diag_fullfit,single_parameter,A_z,mm,0.01,2507.879658282328,middle_formal,31,10,0.9582069536577364,0.9078881766356517,1.0144293039047625,0.9601487479592956
M_diag_fullfit,single_parameter,A_z,mm,0.01,2532.7794600931593,middle_formal,31,10,0.9582197252200331,0.9078920455721118,1.0144524711108716,0.9601620724072257
M_diag_fullfit,single_parameter,A_z,mm,0.01,2557.679261903991,middle_formal,31,10,0.9582304683419807,0.9078939207455505,1.0144735641802072,0.9601733665054789
M_diag_fullfit,single_parameter,A_z,mm,0.01,2582.5790637148225,middle_formal,31,10,0.958239196353361,0.9078938177708551,1.014492594180183,0.9601826433990006
M_diag_fullfit,single_parameter,A_z,mm,0.01,2607.4788655256543,middle_formal,31,10,0.9582459228170137,0.907891752069645,1.0145095720275776,0.9601899164473291
M_diag_fullfit,single_parameter,A_z,mm,0.01,2632.3786673364857,middle_formal,31,10,0.9582506612275665,0.9078877395722884,1.014524509378134,0.960195199347113
M_diag_fullfit,single_parameter,A_z,mm,0.01,2657.2784691473175,middle_formal,31,10,0.9582534259209297,0.9078817967946406,1.0145374178421207,0.9601985060282763
M_diag_fullfit,single_parameter,A_z,mm,0.01,2682.178270958149,middle_formal,31,10,0.958254230977218,0.9078739400820268,1.0145483090411744,0.960199850710847
M_diag_fullfit,single_parameter,A_z,mm,0.01,2707.0780727689807,bottom_formal_edge,31,10,0.9582530913462506,0.9078641865500003,1.0145571953188437,0.9601992479016611
M_diag_fullfit,single_parameter,A_z,mm,0.01,2731.977874579812,bottom_formal_edge,30,11,0.9562880472543611,0.9076756695193922,1.0103863176789218,0.9580954436274794
M_diag_fullfit,single_parameter,alpha,rad,1e-05,241.99769349665084,top_formal_edge,31,10,1425.232447803637,1237.6294037125035,1649.8739509955838,1439.8310484421065
M_diag_fullfit,single_parameter,alpha,rad,1e-05,266.8974953074825,top_formal_edge,31,10,1423.5888749567491,1236.0525122062427,1648.1552631603333,1438.1885912082946
M_diag_fullfit,single_parameter,alpha,rad,1e-05,291.7972971183141,top_formal_edge,31,10,1421.976667529634,1234.5047218047966,1646.4705749143602,1436.5776005675427
M_diag_fullfit,single_parameter,alpha,rad,1e-05,316.6970989291457,middle_formal,31,10,1420.395989669032,1232.986188259133,1644.8200629923801,1434.9982413077582
M_diag_fullfit,single_parameter,alpha,rad,1e-05,341.5969007399773,middle_formal,31,10,1418.8470035776388,1231.497065745657,1643.203901821266,1433.4506761254847
M_diag_fullfit,single_parameter,alpha,rad,1e-05,366.4967025508089,middle_formal,31,10,1417.3298690991485,1230.037506508097,1641.6222633552022,1431.9350655270152
M_diag_fullfit,single_parameter,alpha,rad,1e-05,391.3965043616405,middle_formal,31,10,1415.8447443435305,1228.6076608660323,1640.0753168142044,1430.4515678524297
M_diag_fullfit,single_parameter,alpha,rad,1e-05,416.29630617247216,middle_formal,31,10,1414.3917846581642,1227.2076773342633,1638.5632294145578,1429.0003392793328
M_diag_fullfit,single_parameter,alpha,rad,1e-05,441.19610798330376,middle_formal,31,10,1412.971144009134,1225.83770222775,1637.0861655957467,1427.581533833467
M_diag_fullfit,single_parameter,alpha,rad,1e-05,466.09590979413537,middle_formal,31,10,1411.5829736283556,1224.4978802101514,1635.6442874325692,1426.1953032317228
M_diag_fullfit,single_parameter,alpha,rad,1e-05,490.995711604967,middle_formal,31,10,1410.227422417165,1223.1883537680233,1634.2377544987128,1424.8417971051038
M_diag_fullfit,single_parameter,alpha,rad,1e-05,515.8955134157986,middle_formal,31,10,1408.9046374806455,1221.9092633557693,1632.8667238326486,1423.5211626790942
M_diag_fullfit,single_parameter,alpha,rad,1e-05,540.7953152266302,middle_formal,31,10,1407.614763559195,1220.6607474354314,1631.5313498409976,1422.2335450126204
M_diag_fullfit,single_parameter,alpha,rad,1e-05,565.6951170374618,middle_formal,31,10,1406.3579429205217,1219.4429426102715,1630.231784579905,1420.979086789023
M_diag_fullfit,single_parameter,alpha,rad,1e-05,590.5949188482934,middle_formal,31,10,1405.1343158655525,1218.255982976757,1628.9681774452445,1419.7579285205268
M_diag_fullfit,single_parameter,alpha,rad,1e-05,615.494720659125,middle_formal,31,10,1403.944019841674,1217.1000008663668,1627.7406752948307,1418.5702082707899
M_diag_fullfit,single_parameter,alpha,rad,1e-05,640.3945224699567,middle_formal,31,10,1402.7871905284426,1215.9751262430518,1626.5494222494679,1417.4160617528207
M_diag_fullfit,single_parameter,alpha,rad,1e-05,665.2943242807883,middle_formal,30,11,1394.1645366287503,1214.2481631886426,1608.2539175019404,1407.7242565099573
M_diag_fullfit,single_parameter,alpha,rad,1e-05,690.1941260916199,middle_formal,30,11,1393.076079497746,1213.1859820328827,1607.1376430804205,1406.6384957650173
M_diag_fullfit,single_parameter,alpha,rad,1e-05,715.0939279024516,middle_formal,30,11,1392.0213865560527,1212.1552772939026,1606.0578211985896,1405.5865987072045
M_diag_fullfit,single_parameter,alpha,rad,1e-05,739.9937297132832,middle_formal,30,11,1391.0005833480454,1211.1561704193718,1605.014585152844,1404.5686912702527
M_diag_fullfit,single_parameter,alpha,rad,1e-05,764.8935315241148,middle_formal,30,11,1390.0137933802625,1210.1887803567024,1604.0080651671926,1403.5848969807628
M_diag_fullfit,single_parameter,alpha,rad,1e-05,789.7933333349464,middle_formal,31,10,1381.5659716613027,1197.3075041993297,1602.1433325647647,1395.9728782226155
M_diag_fullfit,single_parameter,alpha,rad,1e-05,814.693135145778,middle_formal,31,10,1380.6481336814613,1196.4049611094651,1601.210677679887,1395.0584292268707
M_diag_fullfit,single_parameter,alpha,rad,1e-05,839.5929369566096,middle_formal,31,10,1379.7645681393078,1195.534323929337,1600.315102962213,1394.178359230545
M_diag_fullfit,single_parameter,alpha,rad,1e-05,864.4927387674412,middle_formal,31,10,1378.9153882726168,1194.6957022956894,1599.4567280444014,1393.3327816161125
M_diag_fullfit,single_parameter,alpha,rad,1e-05,889.3925405782728,middle_formal,31,10,1378.1007049772143,1193.8892031508885,1598.6356699272617,1392.5218072157852
M_diag_fullfit,single_parameter,alpha,rad,1e-05,914.2923423891045,middle_formal,31,10,1377.3206261305404,1193.1149313682,1597.8520430252272,1391.7455443917047
M_diag_fullfit,single_parameter,alpha,rad,1e-05,939.1921441999361,middle_formal,31,10,1376.5752577910462,1192.3729893766222,1597.105958833822,1391.0040988846436
M_diag_fullfit,single_parameter,alpha,rad,1e-05,964.0919460107677,middle_formal,31,10,1375.8647027430015,1191.6634767516143,1596.3975259211336,1390.2975738574203
M_diag_fullfit,single_parameter,alpha,rad,1e-05,988.9917478215993,middle_formal,31,10,1375.1890615139928,1190.9864911530121,1595.7268504990905,1389.6260699428178
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1013.891549632431,middle_formal,31,10,1374.5484321646018,1190.3421273103731,1595.0940354798602,1388.9896850542027
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1038.7913514432626,middle_formal,31,10,1373.9429098109213,1189.7304777903628,1594.4991815217688,1388.3885145533013
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1063.6911532540942,middle_formal,31,10,1373.3725869599311,1189.1516324453733,1593.9423862334932,1387.822651159713
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1088.5909550649258,middle_formal,31,10,1372.83755396993,1188.6056785499477,1593.423744085953,1387.2921848728804
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1113.4907568757574,middle_formal,31,10,1372.3378977772427,1188.0927008064646,1592.9433471171703,1386.797203073957
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1138.390558686589,middle_formal,31,10,1371.8737030330885,1187.61278151851,1592.5012845400486,1386.337790397875
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1163.2903604974206,middle_formal,31,10,1371.4450520410537,1187.1660000224438,1592.0976422620467,1385.9140287667942
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1188.1901623082522,middle_formal,31,10,1371.0520234099022,1186.7524333979418,1591.732503783305,1385.5259974247826
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1213.0899641190838,middle_formal,31,10,1370.6946939748832,1186.372155913773,1591.4059493610464,1385.1737727983632
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1237.9897659299154,middle_formal,31,10,1370.3731371094818,1186.025238990851,1591.118056674645,1384.8574286322391
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1262.889567740747,middle_formal,31,10,1370.0874241294514,1185.711751600138,1590.8688999729745,1384.5770358179657
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1287.7893695515786,middle_formal,31,10,1369.837622758041,1185.4317601176945,1590.6585511402225,1384.3326624993524
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1312.6891713624102,middle_formal,31,10,1369.623798370867,1185.1853277960345,1590.4870787863954,1384.1243740167795
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1337.5889731732418,middle_formal,31,10,1369.446013598008,1184.972515369509,1590.3545485940638,1383.952232931564
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1362.4887749840734,middle_formal,31,10,1369.30432846043,1184.7933808923017,1590.2610234718393,1383.8162989058224
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1387.388576794905,middle_formal,31,10,1369.19879917059,1184.6479795650566,1590.2065629461501,1383.71662877242
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1412.2883786057366,middle_formal,31,10,1369.12948012764,1184.5363638258277,1590.191224008208,1383.6532765496409
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1437.1881804165682,middle_formal,31,10,1369.096422297389,1184.4585833358678,1590.2150602784102,1383.6262933410276
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1462.0879822273998,middle_formal,31,10,1369.0996741559047,1184.414684749413,1590.2781226685645,1383.6357274522677
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1486.9877840382314,middle_formal,30,11,1361.7226873265054,1183.7782680899522,1573.431570668333,1375.2002895533155
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1511.887585849063,middle_formal,30,11,1361.7965565202894,1183.8020907006808,1573.5680662552907,1375.2800830723393
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1536.7873876598946,middle_formal,30,11,1361.906764762466,1183.8599106440029,1573.7436980978712,1375.3963149082902
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1561.6871894707263,middle_formal,30,11,1362.0533487625153,1183.9517632492402,1573.95850439741,1375.549021684155
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1586.586991281558,middle_formal,30,11,1362.2363422229,1184.0776813349407,1574.2125207833622,1375.7382370285964
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1611.4867930923897,middle_formal,31,10,1355.0275283819246,1172.3963251881742,1573.618845654323,1369.3646662123695
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1636.3865949032213,middle_formal,31,10,1355.280805125858,1172.5864417456933,1573.9510484166883,1369.6247480282375
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1661.286396714053,middle_formal,31,10,1355.5704765451537,1172.8105490135476,1574.3225372858658,1369.921329501728
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1686.1861985248845,middle_formal,31,10,1355.896564774639,1173.0686679413793,1574.7333354454438,1370.2544325175027
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1711.086000335716,middle_formal,31,10,1356.2590883793746,1173.360816662239,1575.1834627963033,1370.62407592447
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1735.9858021465477,middle_formal,31,10,1356.658063446048,1173.6870103533192,1575.6729363687325,1371.0302756746378
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1760.8856039573793,middle_formal,31,10,1357.0935030543296,1174.0472614434339,1576.2017699501027,1371.4730447247753
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1785.785405768211,middle_formal,31,10,1357.565417282558,1174.441579129848,1576.7699742440298,1371.9523930238295
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1810.6852075790425,middle_formal,31,10,1358.073812883731,1174.8699699268172,1577.3775569982715,1372.4683275887965
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1835.5850093898741,middle_formal,31,10,1358.6186943257417,1175.332437443899,1578.024522700616,1373.0208524958832
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1860.4848112007057,middle_formal,31,10,1359.2000621713396,1175.8289823234236,1578.7108726868835,1373.6099687261044
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1885.3846130115373,middle_formal,31,10,1359.817914942596,1176.3596021609146,1579.4366052318762,1374.2356743409705
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1910.284414822369,middle_formal,31,10,1360.472247671396,1176.9242919058343,1580.2017153646373,1374.8979644378933
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1935.1842166332005,middle_formal,31,10,1361.1630523939766,1177.5230432760964,1581.0061952720387,1375.5968310137096
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1960.0840184440322,middle_formal,31,10,1361.8903181281894,1178.1558452724994,1581.8500335342376,1376.3322631971203
M_diag_fullfit,single_parameter,alpha,rad,1e-05,1984.9838202548638,middle_formal,31,10,1362.654031316879,1178.8226837495586,1582.7332160938565,1377.1042470205375
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2009.8836220656954,middle_formal,31,10,1363.4541748956508,1179.5235420123618,1583.6557254942816,1377.9127656191017
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2034.783423876527,middle_formal,31,10,1364.2907289408868,1180.2584001628702,1584.6175410160865,1378.757799031841
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2059.6832256873586,middle_formal,31,10,1365.1636708686965,1181.0272354779272,1585.61863902662,1379.6393243623058
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2084.5830274981904,middle_formal,31,10,1366.0729744287892,1181.8300222842026,1586.6589924655725,1380.5573156679388
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2109.4828293090222,middle_formal,31,10,1367.0186113472482,1182.666732159987,1587.7385713793044,1381.5117441206
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2134.3826311198536,middle_formal,31,10,1368.0005493711178,1183.5373335202348,1588.8573425939965,1382.5025777650517
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2159.2824329306854,middle_formal,31,10,1369.0187539452836,1184.4417920571004,1590.015269735545,1383.5297817499218
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2184.182234741517,middle_formal,31,10,1370.0731871608696,1185.3800706489892,1591.2123131613496,1384.593318161539
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2209.0820365523487,middle_formal,31,10,1371.1638082270383,1186.3521291957113,1592.4484301450545,1385.693146153692
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2233.98183836318,middle_formal,31,10,1372.2905735960467,1187.3579246753252,1593.723575001604,1386.8292219136742
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2258.881640174012,middle_formal,31,10,1373.4534363265993,1188.39741131751,1595.037698496071,1388.001498595218
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2283.7814419848432,middle_formal,31,10,1374.6523471127148,1189.470540430193,1596.3907484689341,1389.2099264078956
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2308.6812437956746,middle_formal,31,10,1375.8872529876953,1190.5772605018683,1597.7826695689143,1390.4544525828812
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2333.5810456065064,middle_formal,31,10,1377.1580984780485,1191.7175172612815,1599.2134034036096,1391.7350214443893
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2358.480847417338,middle_formal,31,10,1378.4648250350529,1192.8912534727942,1600.6828880676946,1393.0515742188916
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2383.3806492281697,middle_formal,31,10,1379.8073712564474,1194.0984092035478,1602.1910587539876,1394.4040492925433
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2408.2804510390015,middle_formal,31,10,1381.1856726249516,1195.3389216643018,1603.7378474266004,1395.7923820755836
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2433.180252849833,middle_formal,31,10,1382.5996616731118,1196.6127252890146,1605.3231829260992,1397.2165050123365
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2458.0800546606647,middle_formal,31,10,1384.0492684664696,1197.91975176895,1606.9469907733944,1398.676347630452
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2482.979856471496,middle_formal,31,10,1385.5344196088026,1199.2599299929907,1608.6091936927003,1400.171836524446
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2507.879658282328,middle_formal,31,10,1387.0550390151948,1200.6331861726949,1610.3097107389883,1401.702895358164
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2532.7794600931593,middle_formal,31,10,1388.611047610766,1202.0394436234483,1612.0484582131664,1403.2694448895998
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2557.679261903991,middle_formal,31,10,1390.2023634955183,1203.4786231680528,1613.8253490851182,1404.8714029145185
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2582.5790637148225,middle_formal,31,10,1391.8289018704397,1204.9506426762946,1615.6402931869704,1406.5086843991385
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2607.4788655256543,middle_formal,31,10,1393.4905751568747,1206.4554175367448,1617.4931970681425,1408.1812013256808
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2632.3786673364857,middle_formal,31,10,1395.1872926497797,1207.9928603441203,1619.3839644756733,1409.8888628825096
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2657.2784691473175,middle_formal,31,10,1396.9189611827912,1209.5628809476011,1621.3124955953615,1411.6315752875244
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2682.178270958149,middle_formal,31,10,1398.6854841789407,1211.165386717994,1623.2786877282022,1413.409241972744
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2707.0780727689807,bottom_formal_edge,31,10,1400.4867625828863,1212.8002823544648,1625.282434807218,1415.22176341377
M_diag_fullfit,single_parameter,alpha,rad,1e-05,2731.977874579812,bottom_formal_edge,30,11,1394.7804634085514,1213.8304788936694,1610.0859966820733,1408.4467120418963
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,241.99769349665084,top_formal_edge,31,10,-0.0018768902236843132,-0.0032268635550281033,-0.0003978689449013473,0.002072443840405836
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,266.8974953074825,top_formal_edge,31,10,-0.0018300508486390754,-0.0031010108330065123,-0.0004277448226730485,0.002007085162210725
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,291.7972971183141,top_formal_edge,31,10,-0.0017865033328234858,-0.002979831066340921,-0.0004597166309849854,0.0019454219159741276
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,316.6970989291457,middle_formal,31,10,-0.0017461146626374102,-0.0028632130977257475,-0.000493626345132725,0.0018874038620573816
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,341.5969007399773,middle_formal,31,10,-0.001708760123619868,-0.0027510574227562756,-0.0005293176457144,0.001832979254543959
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,366.4967025508089,middle_formal,31,10,-0.0016743044284339703,-0.0026432587674207753,-0.0005666302058671135,0.0017820977071279027
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,391.3965043616405,middle_formal,31,10,-0.0016426251363554911,-0.0025397152398909384,-0.0006054091556961794,0.0017347057203960432
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,416.29630617247216,middle_formal,31,10,-0.0016135938381012238,-0.0024403256873029022,-0.0006454977494740888,0.0016907467404250055
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,441.19610798330376,middle_formal,31,10,-0.0015870876950430102,-0.002344984920910065,-0.0006867403499200009,0.0016501587555346627
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,466.09590979413537,middle_formal,31,10,-0.0015629739777978102,-0.002253597898516091,-0.0007289850714187196,0.0016128762585396236
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,490.995711604967,middle_formal,31,10,-0.001541138317406876,-0.0021660641777998535,-0.000772079573607698,0.0015788251958269183
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,515.8955134157986,middle_formal,31,10,-0.0015214558288789704,-0.0020822876081183495,-0.0008158740456565283,0.0015479237266806589
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,540.7953152266302,middle_formal,31,10,-0.0015038064589134592,-0.0020021732041186624,-0.0008602171135407843,0.001520082257581069
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,565.6951170374618,middle_formal,31,10,-0.001488073621658259,-0.0019256245593624044,-0.0009049652476278425,0.0014951999742813318
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,590.5949188482934,middle_formal,31,10,-0.0014741409586349619,-0.0018525504970057227,-0.0009499732698259322,0.0014731680867100516
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,615.494720659125,middle_formal,31,10,-0.0014618895534113108,-0.0017828596412527986,-0.0009950965704774717,0.001453866816665052
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,640.3945224699567,middle_formal,31,10,-0.0014512154962176282,-0.001716464026912945,-0.0010401979579910403,0.0014371682470461175
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,665.2943242807883,middle_formal,30,11,-0.0014312631719803903,-0.001643281302676769,-0.0010835505605655271,0.0014140489698595841
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,690.1941260916199,middle_formal,30,11,-0.0014253341191761137,-0.0015869168464632821,-0.0011283925431371244,0.0014042169174890643
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,715.0939279024516,middle_formal,30,11,-0.0014205946570200467,-0.0015334587459392424,-0.0011727987640597348,0.0013964450110134548
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,739.9937297132832,middle_formal,30,11,-0.0014169382325235347,-0.0014825800604967299,-0.0012166429854687522,0.0013905748343547672
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,764.8935315241148,middle_formal,31,10,-0.001410851609762176,-0.0014432270916131529,-0.0012434935285909887,0.001381287745438074
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,789.7933333349464,middle_formal,31,10,-0.0013956600355413684,-0.001419886984876939,-0.0012891144081095263,0.001380284610473769
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,814.693135145778,middle_formal,31,10,-0.0013880792835152533,-0.001411218107705281,-0.0013298208045853244,0.0013806776073372663
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,839.5929369566096,middle_formal,31,10,-0.0013937922176410211,-0.0014159934380586492,-0.0013076969196390564,0.0013822984135451874
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,864.4927387674412,middle_formal,31,10,-0.001411735752299137,-0.0014330721853639261,-0.0012702049332347087,0.001384980655207241
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,889.3925405782728,middle_formal,31,10,-0.0014165510151542549,-0.0014613821690545592,-0.0012350879217137845,0.001388562079387473
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,914.2923423891045,middle_formal,31,10,-0.0014191435298016586,-0.0014991056502822175,-0.0012022885584883625,0.0013928864873957718
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,939.1921441999361,middle_formal,31,10,-0.0014220283901522635,-0.0015367120056453132,-0.001171745253714107,0.001397803129777612
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,964.0919460107677,middle_formal,31,10,-0.0014251268112275284,-0.0015726151616490824,-0.0011433980660058296,0.0014031685563049413
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,988.9917478215993,middle_formal,31,10,-0.0014283691598393489,-0.001606724168823348,-0.0011171885887506505,0.0014088468885225878
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1013.891549632431,middle_formal,31,10,-0.0014316814258563682,-0.0016389472250466497,-0.0010930715177437378,0.0014147103376871508
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1038.7913514432626,middle_formal,31,10,-0.0014350075616675895,-0.001669204067411556,-0.0010709926243634982,0.001420638800197344
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1063.6911532540942,middle_formal,31,10,-0.001438276399312599,-0.0016974096013200324,-0.0010509089918286918,0.0014265202691196134
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1088.5909550649258,middle_formal,31,10,-0.0014414384850169881,-0.001723495358874061,-0.0010327744632832037,0.0014322517952028203
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1113.4907568757574,middle_formal,31,10,-0.0014444407270275406,-0.0017473855962180096,-0.0010165560127006756,0.0014377398089509023
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1138.390558686589,middle_formal,31,10,-0.001447231454676512,-0.0017690207698706217,-0.0010022122864938865,0.0014428974594113736
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1163.2903604974206,middle_formal,31,10,-0.0014497665574708662,-0.0017883379541672184,-0.0009897161419303302,0.0014476475028103565
M0,weak_svd_direction,theta_weak,normalized displacement,0.001,1188.1901623082522,middle_formal,31,10,-0.0014520085755975742,-0.0018052802204238105,-0.0009790385036012594,0.001451920659307241
