record_type,profile_type,displacement_t,v_start_px,v_end_px,v_center_px,valid_grid_count,delta_lambda_median_mm,delta_lambda_p95_mm,delta_lambda_max_mm
profile_v,weak_direction_with_nuisance_refit,-2.0,450.0,480.0,465.0,31,0.0008191322466473139,0.0016124023804309218,0.0017962013532724086
profile_v,weak_direction_with_nuisance_refit,-2.0,480.0,510.0,495.0,31,0.0007304844684767886,0.0015071522969378748,0.0016785149053930581
profile_v,weak_direction_with_nuisance_refit,-2.0,510.0,540.0,525.0,31,0.000647117324433566,0.001401102748275207,0.001560261637109761
profile_v,weak_direction_with_nuisance_refit,-2.0,540.0,570.0,555.0,62,0.0005601810930784268,0.0012451605658270637,0.0014416681725606395
profile_v,weak_direction_with_nuisance_refit,-2.0,570.0,600.0,585.0,31,0.0004720022583342143,0.0010803725062942249,0.0012043544711559662
profile_v,weak_direction_with_nuisance_refit,-2.0,600.0,630.0,615.0,31,0.00039723784084344516,0.0009733271378422614,0.0010860742638669763
profile_v,weak_direction_with_nuisance_refit,-2.0,630.0,660.0,645.0,31,0.000346068989529158,0.0008665695671652429,0.00096833357235937
profile_v,weak_direction_with_nuisance_refit,-2.0,660.0,690.0,675.0,30,0.00027259797195711144,0.0007632979912159497,0.0008513447588711642
profile_v,weak_direction_with_nuisance_refit,-2.0,690.0,720.0,705.0,60,0.00017570628511975883,0.000620849659162559,0.0007353168078907402
profile_v,weak_direction_with_nuisance_refit,-2.0,720.0,750.0,735.0,30,8.727102942884812e-05,0.0004485066166807882,0.0005069615573347619
profile_v,weak_direction_with_nuisance_refit,-2.0,750.0,780.0,765.0,30,3.680243617054657e-05,0.00034592525120160636,0.0003950338583535995
profile_v,weak_direction_with_nuisance_refit,-2.0,780.0,810.0,795.0,31,4.11835533213889e-05,0.00027084984435532533,0.00031426786620158964
profile_v,weak_direction_with_nuisance_refit,-2.0,810.0,840.0,825.0,62,2.920293007946384e-05,0.00017557355969870505,0.00020836212490848993
profile_v,weak_direction_with_nuisance_refit,-2.0,840.0,870.0,855.0,31,6.633615589635156e-05,0.00022322798218965545,0.0002725232639022579
profile_v,weak_direction_with_nuisance_refit,-2.0,870.0,900.0,885.0,31,0.00012826341833260813,0.00027516989661080515,0.0003330709054125691
profile_v,weak_direction_with_nuisance_refit,-2.0,900.0,930.0,915.0,31,0.00018478321726433933,0.0003239649843180814,0.00039011941601074795
profile_v,weak_direction_with_nuisance_refit,-2.0,930.0,960.0,945.0,31,0.00022818344575625815,0.00036972625207454257,0.0004437792492808512
profile_v,weak_direction_with_nuisance_refit,-2.0,960.0,990.0,975.0,62,0.0002906658907591009,0.000496002752743152,0.0005413544735120013
profile_v,weak_direction_with_nuisance_refit,-2.0,990.0,1020.0,1005.0,31,0.00033930126085124357,0.0005915785489492009,0.0006160961079331173
profile_v,weak_direction_with_nuisance_refit,-2.0,1020.0,1050.0,1035.0,31,0.0003774969110281745,0.0006685665529175822,0.0007033346856815115
profile_v,weak_direction_with_nuisance_refit,-2.0,1050.0,1080.0,1065.0,31,0.00041604865282351966,0.0007458457590701073,0.0007867881614629368
profile_v,weak_direction_with_nuisance_refit,-2.0,1080.0,1110.0,1095.0,31,0.00045301288810151163,0.0008195158330295271,0.0008663213124009417
profile_v,weak_direction_with_nuisance_refit,-2.0,1110.0,1140.0,1125.0,62,0.0004932993251713924,0.0009344735812021553,0.0010131158857120681
profile_v,weak_direction_with_nuisance_refit,-2.0,1140.0,1170.0,1155.0,31,0.0005366270394233652,0.001017637457323417,0.00108013736871726
profile_v,weak_direction_with_nuisance_refit,-2.0,1170.0,1200.0,1185.0,31,0.0005530916304223865,0.0010756678726124846,0.0011427588751757867
profile_v,weak_direction_with_nuisance_refit,-2.0,1200.0,1230.0,1215.0,31,0.000567851668847652,0.0011295186599227236,0.00120087640186739
profile_v,weak_direction_with_nuisance_refit,-2.0,1230.0,1260.0,1245.0,31,0.0005809671966972019,0.0011790947353915726,0.001254392504279167
profile_v,weak_direction_with_nuisance_refit,-2.0,1260.0,1290.0,1275.0,62,0.0006067055928156151,0.0012503317505945688,0.0013472641362568538
profile_v,weak_direction_with_nuisance_refit,-2.0,1290.0,1320.0,1305.0,31,0.0006275661750123618,0.0013013230562819444,0.0013864585312148847
profile_v,weak_direction_with_nuisance_refit,-2.0,1320.0,1350.0,1335.0,31,0.000642009537159538,0.001332982335441102,0.0014207294054813246
profile_v,weak_direction_with_nuisance_refit,-2.0,1350.0,1380.0,1365.0,31,0.0006542128559203775,0.001359991900528712,0.0014500135764592414
profile_v,weak_direction_with_nuisance_refit,-2.0,1380.0,1410.0,1395.0,31,0.0006641331880246071,0.0013822973936044036,0.0014742549542461347
profile_v,weak_direction_with_nuisance_refit,-2.0,1410.0,1440.0,1425.0,62,0.0006743593929172675,0.0014288701894997755,0.0015074208170062775
profile_v,weak_direction_with_nuisance_refit,-2.0,1440.0,1470.0,1455.0,31,0.000679862147762833,0.00142055197937907,0.0015162691424848163
profile_v,weak_direction_with_nuisance_refit,-2.0,1470.0,1500.0,1485.0,30,0.0006557462181149276,0.001426884016751728,0.001519922455941014
profile_v,weak_direction_with_nuisance_refit,-2.0,1500.0,1530.0,1515.0,30,0.000653529793908092,0.0014251090155539712,0.0015183609905307094
profile_v,weak_direction_with_nuisance_refit,-2.0,1530.0,1560.0,1545.0,30,0.0006494408149251285,0.0014184420596791369,0.0015115723742837872
profile_v,weak_direction_with_nuisance_refit,-2.0,1560.0,1590.0,1575.0,60,0.0006389146894321129,0.0014200711272621901,0.0014995516604585646
profile_v,weak_direction_with_nuisance_refit,-2.0,1590.0,1620.0,1605.0,31,0.0006467631591249301,0.0014286851289284641,0.0015212031854616725
profile_v,weak_direction_with_nuisance_refit,-2.0,1620.0,1650.0,1635.0,31,0.0006329039555339477,0.0014015160682561145,0.0014925500101981015
profile_v,weak_direction_with_nuisance_refit,-2.0,1650.0,1680.0,1665.0,31,0.0006167150744431638,0.0013692863773258068,0.0014584868332576661
profile_v,weak_direction_with_nuisance_refit,-2.0,1680.0,1710.0,1695.0,31,0.0005982315154824391,0.0013320285580107338,0.001419045822217413
profile_v,weak_direction_with_nuisance_refit,-2.0,1710.0,1740.0,1725.0,62,0.0005681059848257064,0.0012696236713679808,0.0013742666916414237
profile_v,weak_direction_with_nuisance_refit,-2.0,1740.0,1770.0,1755.0,31,0.0005294610778037168,0.0011905225690043153,0.0012688905519553373
profile_v,weak_direction_with_nuisance_refit,-2.0,1770.0,1800.0,1785.0,31,0.000507530001982559,0.0011336254212324093,0.0012084105197800454
profile_v,weak_direction_with_nuisance_refit,-2.0,1800.0,1830.0,1815.0,31,0.00048703396282689937,0.001071973576529217,0.001142826268733188
profile_v,weak_direction_with_nuisance_refit,-2.0,1830.0,1860.0,1845.0,31,0.00046470637710172014,0.0010056437034222654,0.00107221487382958
profile_v,weak_direction_with_nuisance_refit,-2.0,1860.0,1890.0,1875.0,62,0.00041712773059998653,0.0009120893371459713,0.0009966607495925928
profile_v,weak_direction_with_nuisance_refit,-2.0,1890.0,1920.0,1905.0,31,0.00037956151038542885,0.0007794607703317524,0.0008310984599120275
profile_v,weak_direction_with_nuisance_refit,-2.0,1920.0,1950.0,1935.0,31,0.0003372816778437482,0.0006953292663638422,0.0007412953823404678
profile_v,weak_direction_with_nuisance_refit,-2.0,1950.0,1980.0,1965.0,31,0.0002932786348992522,0.0006070103790989378,0.0006469595996350108
profile_v,weak_direction_with_nuisance_refit,-2.0,1980.0,2010.0,1995.0,62,0.00023500932115894102,0.0004788747598013287,0.0005482113615471462
profile_v,weak_direction_with_nuisance_refit,-2.0,2010.0,2040.0,2025.0,31,0.00017010984822718456,0.000318154588114794,0.0003379929788707159
profile_v,weak_direction_with_nuisance_refit,-2.0,2040.0,2070.0,2055.0,31,0.00012578439134358632,0.00021447801145768608,0.00022679757887544838
profile_v,weak_direction_with_nuisance_refit,-2.0,2070.0,2100.0,2085.0,31,7.163680811572704e-05,0.00012856987086706795,0.00015141957590003585
profile_v,weak_direction_with_nuisance_refit,-2.0,2100.0,2130.0,2115.0,31,7.0288482447722345e-06,7.645127629984927e-05,8.902001911792468e-05
profile_v,weak_direction_with_nuisance_refit,-2.0,2130.0,2160.0,2145.0,62,5.0586666304752725e-05,0.0002139369330564022,0.00025504479538085434
profile_v,weak_direction_with_nuisance_refit,-2.0,2160.0,2190.0,2175.0,31,0.00012042880985063675,0.0003544321706954179,0.0003839534819007895
profile_v,weak_direction_with_nuisance_refit,-2.0,2190.0,2220.0,2205.0,31,0.00017656090960826987,0.00047698098353521345,0.000515892880798674
profile_v,weak_direction_with_nuisance_refit,-2.0,2220.0,2250.0,2235.0,31,0.0002369966898640996,0.0006020486463285124,0.0006506782470978578
profile_v,weak_direction_with_nuisance_refit,-2.0,2250.0,2280.0,2265.0,31,0.00028992348507017596,0.0007294468935583609,0.0007881190591660925
profile_v,weak_direction_with_nuisance_refit,-2.0,2280.0,2310.0,2295.0,62,0.00038108367670020016,0.0009271530037381126,0.0010701769800789407
profile_v,weak_direction_with_nuisance_refit,-2.0,2310.0,2340.0,2325.0,31,0.000483464547528456,0.0011236602975941423,0.0012143854938813092
profile_v,weak_direction_with_nuisance_refit,-2.0,2340.0,2370.0,2355.0,31,0.0005358899313705479,0.0012583896447608822,0.0013604325761207292
profile_v,weak_direction_with_nuisance_refit,-2.0,2370.0,2400.0,2385.0,31,0.0006172175785650325,0.0013944280897817407,0.0015081010707262976
profile_v,weak_direction_with_nuisance_refit,-2.0,2400.0,2430.0,2415.0,31,0.000703407990499727,0.0015315563622380068,0.0016571689569673254
profile_v,weak_direction_with_nuisance_refit,-2.0,2430.0,2460.0,2445.0,62,0.0007881344096745124,0.0017558296930531012,0.001958591522338793
profile_v,weak_direction_with_nuisance_refit,-2.0,2460.0,2490.0,2475.0,31,0.0008931224806474347,0.0019472190862757088,0.0021104793682980016
profile_v,weak_direction_with_nuisance_refit,-2.0,2490.0,2520.0,2505.0,31,0.000964428813745144,0.002086423989226205,0.0022628332817475894
profile_v,weak_direction_with_nuisance_refit,-2.0,2520.0,2550.0,2535.0,31,0.0010655995773731775,0.002225556360031078,0.002415409480249764
profile_v,weak_direction_with_nuisance_refit,-2.0,2550.0,2580.0,2565.0,31,0.0011722881799869356,0.002364371717249014,0.0025679603442085863
profile_v,weak_direction_with_nuisance_refit,-2.0,2580.0,2610.0,2595.0,62,0.0012642727457432557,0.0025747045958951277,0.0028719776017851473
profile_v,weak_direction_with_nuisance_refit,-2.0,2610.0,2640.0,2625.0,31,0.0013488040871152407,0.0027764180377403136,0.003022931260375117
profile_v,weak_direction_with_nuisance_refit,-2.0,2640.0,2670.0,2655.0,31,0.0014577402305349096,0.0029114513143895238,0.0031728344984003343
profile_v,weak_direction_with_nuisance_refit,-2.0,2670.0,2700.0,2685.0,31,0.0015830004945200926,0.0030448948498928985,0.0033214233081935163
profile_v,weak_direction_with_nuisance_refit,-2.0,2700.0,2730.0,2715.0,31,0.0016864213248481974,0.003176485298524767,0.003468430955990698
profile_v,weak_direction_with_nuisance_refit,-2.0,2730.0,2760.0,2745.0,30,0.001676417241924355,0.003316241439347322,0.0036135881780410273
profile_v,weak_direction_with_nuisance_refit,-2.0,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,-1.5,240.0,270.0,255.0,62,0.0010647535751786563,0.0020332484492030286,0.002186748399140015
profile_v,weak_direction_with_nuisance_refit,-1.5,270.0,300.0,285.0,31,0.0009750687602263497,0.001834721198065381,0.001916951364819397
profile_v,weak_direction_with_nuisance_refit,-1.5,300.0,330.0,315.0,31,0.0009439168547942245,0.0017279163078569582,0.0018370741449871275
profile_v,weak_direction_with_nuisance_refit,-1.5,330.0,360.0,345.0,31,0.0008843090337222748,0.0016228804772708827,0.0017555918535663295
profile_v,weak_direction_with_nuisance_refit,-1.5,360.0,390.0,375.0,31,0.0008067330669518924,0.0015196383735087693,0.0016726809732290349
profile_v,weak_direction_with_nuisance_refit,-1.5,390.0,420.0,405.0,62,0.0007330694972438323,0.0013983828413017816,0.001588517012464763
profile_v,weak_direction_with_nuisance_refit,-1.5,420.0,450.0,435.0,31,0.0006652859926816745,0.0012720319729169205,0.0014171261736919405
profile_v,weak_direction_with_nuisance_refit,-1.5,450.0,480.0,465.0,31,0.0006057542207145161,0.0011945286578907144,0.001330244246332768
profile_v,weak_direction_with_nuisance_refit,-1.5,480.0,510.0,495.0,31,0.0005401846010499867,0.0011162914589704087,0.0012427988770014053
profile_v,weak_direction_with_nuisance_refit,-1.5,510.0,540.0,525.0,31,0.0004804290421134283,0.0010374862582125388,0.0011549587590025112
profile_v,weak_direction_with_nuisance_refit,-1.5,540.0,570.0,555.0,62,0.0004148993735384465,0.0009218559785836078,0.0010668908250863751
profile_v,weak_direction_with_nuisance_refit,-1.5,570.0,600.0,585.0,31,0.0003491337142804696,0.0007992946455033234,0.0008907297769837896
profile_v,weak_direction_with_nuisance_refit,-1.5,600.0,630.0,615.0,31,0.00029379830232301174,0.0007198396181138378,0.0008029606749460072
profile_v,weak_direction_with_nuisance_refit,-1.5,630.0,660.0,645.0,31,0.0002565938494853981,0.0006406174226754047,0.0007156115207180846
profile_v,weak_direction_with_nuisance_refit,-1.5,660.0,690.0,675.0,30,0.0002015885783066551,0.0005639840984201782,0.0006288386315418393
profile_v,weak_direction_with_nuisance_refit,-1.5,690.0,720.0,705.0,60,0.0001302313103792585,0.000457954665108673,0.0005427958120662879
profile_v,weak_direction_with_nuisance_refit,-1.5,720.0,750.0,735.0,30,6.451693155895555e-05,0.000330537678132714,0.0003735023670969895
profile_v,weak_direction_with_nuisance_refit,-1.5,750.0,780.0,765.0,30,2.7133082198815828e-05,0.0002544934237789675,0.00029054574065412453
profile_v,weak_direction_with_nuisance_refit,-1.5,780.0,810.0,795.0,31,3.0418614528571197e-05,0.00019863452047275132,0.00023045472937610612
profile_v,weak_direction_with_nuisance_refit,-1.5,810.0,840.0,825.0,62,2.1718011623761413e-05,0.00012804759595610443,0.0001545177749449067
profile_v,weak_direction_with_nuisance_refit,-1.5,840.0,870.0,855.0,31,5.054201449183893e-05,0.0001655836755389828,0.00020207408510941605
profile_v,weak_direction_with_nuisance_refit,-1.5,870.0,900.0,885.0,31,9.731792840739217e-05,0.00020407507497566257,0.00024695337253888283
profile_v,weak_direction_with_nuisance_refit,-1.5,900.0,930.0,915.0,31,0.000137093819034817,0.0002402358658173398,0.0002892400998462108
profile_v,weak_direction_with_nuisance_refit,-1.5,930.0,960.0,945.0,31,0.00016981438147922745,0.0002741494829479052,0.00032901582596878143
profile_v,weak_direction_with_nuisance_refit,-1.5,960.0,990.0,975.0,62,0.00021578313641157365,0.0003691507721441667,0.0004013456125449011
profile_v,weak_direction_with_nuisance_refit,-1.5,990.0,1020.0,1005.0,31,0.0002515775298661538,0.0004393470282479939,0.00045843242855880817
profile_v,weak_direction_with_nuisance_refit,-1.5,1020.0,1050.0,1035.0,31,0.00028034665274390136,0.0004970241845398959,0.0005229866258105176
profile_v,weak_direction_with_nuisance_refit,-1.5,1050.0,1080.0,1065.0,31,0.0003089001664875468,0.0005542098490423086,0.0005847329566677217
profile_v,weak_direction_with_nuisance_refit,-1.5,1080.0,1110.0,1095.0,31,0.0003362738381156305,0.0006087185480510016,0.0006435720712261173
profile_v,weak_direction_with_nuisance_refit,-1.5,1110.0,1140.0,1125.0,62,0.00036590811265568846,0.0006936982518539025,0.0007521533968883887
profile_v,weak_direction_with_nuisance_refit,-1.5,1140.0,1170.0,1155.0,31,0.00039781283976481063,0.0007552761908300454,0.0008017193514433529
profile_v,weak_direction_with_nuisance_refit,-1.5,1170.0,1200.0,1185.0,31,0.00041001007798513456,0.0007981929259130993,0.0008480257145038195
profile_v,weak_direction_with_nuisance_refit,-1.5,1200.0,1230.0,1215.0,31,0.0004209428988133368,0.0008380134868275491,0.0008909960904475156
profile_v,weak_direction_with_nuisance_refit,-1.5,1230.0,1260.0,1245.0,31,0.0004306555904349807,0.0008746680128979278,0.000930558899767675
profile_v,weak_direction_with_nuisance_refit,-1.5,1260.0,1290.0,1275.0,62,0.0004498162297181807,0.0009273965826707808,0.0009992000991587702
profile_v,weak_direction_with_nuisance_refit,-1.5,1290.0,1320.0,1305.0,31,0.0004653565700891704,0.000965009638889569,0.0010281601207680069
profile_v,weak_direction_with_nuisance_refit,-1.5,1320.0,1350.0,1335.0,31,0.0004760366750815592,0.0009883990293246825,0.0010534759715028486
profile_v,weak_direction_with_nuisance_refit,-1.5,1350.0,1380.0,1365.0,31,0.0004850577713568782,0.0010083468392849682,0.0010751012292757878
profile_v,weak_direction_with_nuisance_refit,-1.5,1380.0,1410.0,1395.0,31,0.0004923882553384828,0.0010248131229673163,0.0010929946876103713
profile_v,weak_direction_with_nuisance_refit,-1.5,1410.0,1440.0,1425.0,62,0.0004999377479748546,0.0010592736407488699,0.001117447661499682
profile_v,weak_direction_with_nuisance_refit,-1.5,1440.0,1470.0,1455.0,31,0.0005039900902374939,0.0010530012442586667,0.0011239511924259205
profile_v,weak_direction_with_nuisance_refit,-1.5,1470.0,1500.0,1485.0,30,0.0004859972741542151,0.0010576509448071646,0.0011266110332144308
profile_v,weak_direction_with_nuisance_refit,-1.5,1500.0,1530.0,1515.0,30,0.00048433249253321264,0.0010562976964934021,0.0011254126227413508
profile_v,weak_direction_with_nuisance_refit,-1.5,1530.0,1560.0,1545.0,30,0.00048127962605803987,0.0010513246905759386,0.001120346841389619
profile_v,weak_direction_with_nuisance_refit,-1.5,1560.0,1590.0,1575.0,60,0.00047345218075633966,0.001052485754502186,0.0011114100096847324
profile_v,weak_direction_with_nuisance_refit,-1.5,1590.0,1620.0,1605.0,31,0.00047939970534116583,0.0010588531877147034,0.001127419170416033
profile_v,weak_direction_with_nuisance_refit,-1.5,1620.0,1650.0,1635.0,31,0.0004691245518415599,0.0010387084727767615,0.0011061754100865073
profile_v,weak_direction_with_nuisance_refit,-1.5,1650.0,1680.0,1665.0,31,0.0004571242577640078,0.0010148189292635834,0.0010809287711026627
profile_v,weak_direction_with_nuisance_refit,-1.5,1680.0,1710.0,1695.0,31,0.00044342454873458337,0.0009872083683717392,0.0010517028113099514
profile_v,weak_direction_with_nuisance_refit,-1.5,1710.0,1740.0,1725.0,62,0.00042083405458015477,0.0009409803196319899,0.0010185266208964094
profile_v,weak_direction_with_nuisance_refit,-1.5,1740.0,1770.0,1755.0,31,0.00039245858908998343,0.0008823703549296624,0.0009404675416817554
profile_v,weak_direction_with_nuisance_refit,-1.5,1770.0,1800.0,1785.0,31,0.0003755164891572349,0.0008402226233670262,0.0008956704019738027
profile_v,weak_direction_with_nuisance_refit,-1.5,1800.0,1830.0,1815.0,31,0.0003602704778131738,0.0007945543686673773,0.0008470944862892793
profile_v,weak_direction_with_nuisance_refit,-1.5,1830.0,1860.0,1845.0,31,0.0003436660786064749,0.000745421833414639,0.0007947963182459716
profile_v,weak_direction_with_nuisance_refit,-1.5,1860.0,1890.0,1875.0,62,0.0003087394158569623,0.0006761037395847324,0.0007388378069208557
profile_v,weak_direction_with_nuisance_refit,-1.5,1890.0,1920.0,1905.0,31,0.0002813441768694247,0.0005778804381293412,0.0006162141858112591
profile_v,weak_direction_with_nuisance_refit,-1.5,1920.0,1950.0,1935.0,31,0.000250002171583219,0.0005155588477236961,0.0005496995260045878
profile_v,weak_direction_with_nuisance_refit,-1.5,1950.0,1980.0,1965.0,31,0.00021737984752689954,0.00045013302371899044,0.00047982532203150186
profile_v,weak_direction_with_nuisance_refit,-1.5,1980.0,2010.0,1995.0,62,0.0001741601605544929,0.0003551098542516228,0.0004066798062467569
profile_v,weak_direction_with_nuisance_refit,-1.5,2010.0,2040.0,2025.0,31,0.00012603678135292284,0.000236129533334406,0.0002509531395844533
profile_v,weak_direction_with_nuisance_refit,-1.5,2040.0,2070.0,2055.0,31,9.227675343481678e-05,0.0001592109583157253,0.00016857364676070574
profile_v,weak_direction_with_nuisance_refit,-1.5,2070.0,2100.0,2085.0,31,5.3020359132460726e-05,9.389377163415702e-05,0.00011054431524826214
profile_v,weak_direction_with_nuisance_refit,-1.5,2100.0,2130.0,2115.0,31,4.67677978122083e-06,5.52122814951872e-05,6.422331705380202e-05
profile_v,weak_direction_with_nuisance_refit,-1.5,2130.0,2160.0,2145.0,62,3.795085495994499e-05,0.00015836669766144945,0.00018847228341201117
profile_v,weak_direction_with_nuisance_refit,-1.5,2160.0,2190.0,2175.0,31,9.121887501351011e-05,0.0002623402975814315,0.0002840157419541356
profile_v,weak_direction_with_nuisance_refit,-1.5,2190.0,2220.0,2205.0,31,0.00013261890273952304,0.00035319556792501317,0.00038181600427833473
profile_v,weak_direction_with_nuisance_refit,-1.5,2220.0,2250.0,2235.0,31,0.0001761272735620878,0.00044592958744260613,0.000481737359791623
profile_v,weak_direction_with_nuisance_refit,-1.5,2250.0,2280.0,2265.0,31,0.0002164413900800355,0.0005404039931704574,0.0005836398233896034
profile_v,weak_direction_with_nuisance_refit,-1.5,2280.0,2310.0,2295.0,62,0.00028349961399953827,0.0006867669356097394,0.0007928075297058967
profile_v,weak_direction_with_nuisance_refit,-1.5,2310.0,2340.0,2325.0,31,0.0003592919326820265,0.0008328251871603243,0.0008997724697792364
profile_v,weak_direction_with_nuisance_refit,-1.5,2340.0,2370.0,2355.0,31,0.0003983040912771685,0.0009327972980486265,0.0010081181357008973
profile_v,weak_direction_with_nuisance_refit,-1.5,2370.0,2400.0,2385.0,31,0.00045870415397075703,0.0010337587586377595,0.0011176848777267878
profile_v,weak_direction_with_nuisance_refit,-1.5,2400.0,2430.0,2415.0,31,0.0005225529083645597,0.0011355482845374354,0.0012283094347367296
profile_v,weak_direction_with_nuisance_refit,-1.5,2430.0,2460.0,2445.0,62,0.0005855686877112021,0.0013022405467324914,0.001452061694180884
profile_v,weak_direction_with_nuisance_refit,-1.5,2460.0,2490.0,2475.0,31,0.0006641188666662856,0.001444221775443566,0.0015648459893782274
profile_v,weak_direction_with_nuisance_refit,-1.5,2490.0,2520.0,2505.0,31,0.0007153703926405797,0.001547644047036556,0.0016780015242829904
profile_v,weak_direction_with_nuisance_refit,-1.5,2520.0,2550.0,2535.0,31,0.0007902545273736905,0.001651039020373446,0.0017913489040211061
profile_v,weak_direction_with_nuisance_refit,-1.5,2550.0,2580.0,2565.0,31,0.0008692173013287174,0.001754226703610584,0.0019047058721071153
profile_v,weak_direction_with_nuisance_refit,-1.5,2580.0,2610.0,2595.0,62,0.0009388393390281635,0.001910349144037582,0.0021307061304014496
profile_v,weak_direction_with_nuisance_refit,-1.5,2610.0,2640.0,2625.0,31,0.001003816445290795,0.0020607066643378857,0.0022429718701459933
profile_v,weak_direction_with_nuisance_refit,-1.5,2640.0,2670.0,2655.0,31,0.0010796859489801136,0.002161213633883108,0.002354492358790594
profile_v,weak_direction_with_nuisance_refit,-1.5,2670.0,2700.0,2685.0,31,0.0011723264417469181,0.0022605757931728476,0.0024650731108977197
profile_v,weak_direction_with_nuisance_refit,-1.5,2700.0,2730.0,2715.0,31,0.0012553765325264976,0.00235859905160396,0.0025745175850033775
profile_v,weak_direction_with_nuisance_refit,-1.5,2730.0,2760.0,2745.0,30,0.0012445080649285956,0.002462695712881668,0.002682627335957477
profile_v,weak_direction_with_nuisance_refit,-1.5,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,-1.0,240.0,270.0,255.0,62,0.0007021212325639681,0.0013406399786617838,0.001441767123765203
profile_v,weak_direction_with_nuisance_refit,-1.0,270.0,300.0,285.0,31,0.0006444536750223051,0.0012099397470137774,0.0012640512604775722
profile_v,weak_direction_with_nuisance_refit,-1.0,300.0,330.0,315.0,31,0.0006236874929754777,0.0011394364370289622,0.0012111695245948795
profile_v,weak_direction_with_nuisance_refit,-1.0,330.0,360.0,345.0,31,0.0005819230251518093,0.0010701068743514952,0.0011572497325005315
profile_v,weak_direction_with_nuisance_refit,-1.0,360.0,390.0,375.0,31,0.0005308971684598873,0.0010019670852443596,0.001102407605458211
profile_v,weak_direction_with_nuisance_refit,-1.0,390.0,420.0,405.0,62,0.0004833292680359591,0.0009215152914407553,0.0010467582011415288
profile_v,weak_direction_with_nuisance_refit,-1.0,420.0,450.0,435.0,31,0.00043921382984990487,0.0008381715908853948,0.0009334939629752625
profile_v,weak_direction_with_nuisance_refit,-1.0,450.0,480.0,465.0,31,0.0003988899269415924,0.0007869582036050815,0.0008761051761894123
profile_v,weak_direction_with_nuisance_refit,-1.0,480.0,510.0,495.0,31,0.00035573289869716973,0.0007352766116355269,0.0008183610408423192
profile_v,weak_direction_with_nuisance_refit,-1.0,510.0,540.0,525.0,31,0.000317075528641908,0.0006832354996504364,0.0007603720534916647
profile_v,weak_direction_with_nuisance_refit,-1.0,540.0,570.0,555.0,62,0.0002734726922426489,0.0006070142356065844,0.0007022475501798908
profile_v,weak_direction_with_nuisance_refit,-1.0,570.0,600.0,585.0,31,0.00023007956974652188,0.0005260240612869893,0.0005860230456846693
profile_v,weak_direction_with_nuisance_refit,-1.0,600.0,630.0,615.0,31,0.00019363366686775407,0.00047360738398083413,0.0005281351840267234
profile_v,weak_direction_with_nuisance_refit,-1.0,630.0,660.0,645.0,31,0.00016919987592700636,0.00042135566008028036,0.00047053590560608427
profile_v,weak_direction_with_nuisance_refit,-1.0,660.0,690.0,675.0,30,0.0001329345237763846,0.00037081345125216097,0.00041332752630296454
profile_v,weak_direction_with_nuisance_refit,-1.0,690.0,720.0,705.0,60,8.587665899995045e-05,0.000300710479348254,0.00035661069080106245
profile_v,weak_direction_with_nuisance_refit,-1.0,720.0,750.0,735.0,30,4.278105058119763e-05,0.0002169311076556823,0.00024504555256044114
profile_v,weak_direction_with_nuisance_refit,-1.0,750.0,780.0,765.0,30,1.7920208620125777e-05,0.000166821465893463,0.00019038958907913184
profile_v,weak_direction_with_nuisance_refit,-1.0,780.0,810.0,795.0,31,1.9936086687266652e-05,0.00012990393770451192,0.00015067402330259938
profile_v,weak_direction_with_nuisance_refit,-1.0,810.0,840.0,825.0,62,1.4403073407720512e-05,8.339536154267076e-05,0.00010159264661524503
profile_v,weak_direction_with_nuisance_refit,-1.0,840.0,870.0,855.0,31,3.387478750482842e-05,0.00010898151805349698,0.00013295977385041624
profile_v,weak_direction_with_nuisance_refit,-1.0,870.0,900.0,885.0,31,6.515755296732095e-05,0.000134367548866976,0.00016256285823601502
profile_v,weak_direction_with_nuisance_refit,-1.0,900.0,930.0,915.0,31,9.034120239448384e-05,0.000158218139517885,0.00019045736132738966
profile_v,weak_direction_with_nuisance_refit,-1.0,930.0,960.0,945.0,31,0.00011210929233129718,0.00018058807188481296,0.00021669684758762742
profile_v,weak_direction_with_nuisance_refit,-1.0,960.0,990.0,975.0,62,0.00014226851538978735,0.00024386356076320224,0.00026441517013608973
profile_v,weak_direction_with_nuisance_refit,-1.0,990.0,1020.0,1005.0,31,0.0001658154608321638,0.00028983015710082327,0.0003028285874506764
profile_v,weak_direction_with_nuisance_refit,-1.0,1020.0,1050.0,1035.0,31,0.00018485275802504475,0.0003280939766341362,0.0003453035257052761
profile_v,weak_direction_with_nuisance_refit,-1.0,1050.0,1080.0,1065.0,31,0.00020365144018796855,0.0003657216167312072,0.0003859276002913248
profile_v,weak_direction_with_nuisance_refit,-1.0,1080.0,1110.0,1095.0,31,0.00022167146846641117,0.000401584942324007,0.0004246359054604909
profile_v,weak_direction_with_nuisance_refit,-1.0,1110.0,1140.0,1125.0,62,0.00024119306914371919,0.00045745611669190106,0.0004960599987953174
profile_v,weak_direction_with_nuisance_refit,-1.0,1140.0,1170.0,1155.0,31,0.00026225647957289766,0.00049799648672888,0.0005286606392473914
