v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
1683,16,-0.035502324684286116,-0.017804355128286375,0.06744746296292711,0.02757337897947389,0.1123443792083012
1684,16,-0.04081273546246357,-0.018339738084656474,0.06804070940983616,0.023576273953465954,0.11408320143381712
1685,16,-0.03680396389398361,-0.018232599926014226,0.06926767446494243,0.025248365015729225,0.11640552042533513
1686,16,-0.0369199513018371,-0.01695971173676943,0.07058329263025438,0.022605942581463045,0.11681698406538997
1687,16,-0.030854963200825834,-0.01350857608322214,0.0741409410209026,0.02959815263995244,0.11490560238862775
1688,16,-0.03427382007932922,-0.008281406175815364,0.08028198324426582,0.029819231509907236,0.13032304267400865
1689,16,-0.03677332778769741,-0.0034625018607344037,0.0872321184865009,0.02641202864356853,0.1748290426922326
1690,16,-0.03442102024504015,0.0011441771115706934,0.09676676277225355,0.021139448885904993,0.23445658588441282
1691,15,-0.033275374305554356,-0.015242101091537173,0.074549584736489,0.021909965386651464,0.1299223429564938
1692,15,-0.02824581201983138,-0.01609919536530072,0.07449178988611777,0.014607315647307231,0.1340415732591342
1693,15,-0.0320428542997617,-0.01752879015582475,0.0758793443704657,0.016211075860735627,0.13426235136494497
1694,15,-0.041483671822374,-0.02053029379401873,0.0770721589481551,0.016646997523310197,0.13210291826155363
1695,15,-0.04540594456004935,-0.023711640813803916,0.07856831873315305,0.018959881639799385,0.1294407745567409
1696,15,-0.04674479795768423,-0.024513951437885966,0.07890373982098432,0.02635745005293924,0.1293600715736831
1697,15,-0.04316098428428364,-0.022001330094921213,0.07924192742028677,0.026227047255767272,0.13218192362235026
1698,15,-0.03905547346448393,-0.018623231960032585,0.07738355306995862,0.021899932890986226,0.12582043279883393
1699,15,-0.026395738494462168,-0.015038851508863122,0.07529793967072916,0.023269254654913432,0.12026034036543201
1700,15,-0.025391893950096042,-0.012028184576849772,0.0747055937263777,0.023589391532375367,0.11936210770805339
1701,15,-0.03090695263022078,-0.010208212301599047,0.07743649987329038,0.023501421532225078,0.1423399192776663
1702,15,-0.03552071731176851,-0.009575453637711902,0.08336255748524626,0.01965708178488932,0.16880425586018566
1703,15,-0.03658320627469109,-0.008993935649079387,0.08905324558506866,0.022891541908070384,0.18831092935651939
1704,15,-0.02727952360529265,-0.00744185650629288,0.09224482263818362,0.022453199684158855,0.19899051743795054
1705,15,-0.02536378728778022,-0.004934179067184503,0.09375036058830527,0.031039260783193797,0.20278081606061235
1706,14,-0.02802008930243692,0.003694489176223651,0.09200338600008165,0.02343374659972622,0.20587615708783602
1707,14,-0.029383562458958207,0.007631365714567536,0.09218651884567891,0.021338988640466613,0.21174799614390127
1708,14,-0.024952522161459288,0.010543216599168678,0.09368701862797586,0.020791542436854736,0.21938147166217917
1709,14,-0.018039414955291308,0.010575683882940093,0.0948258441286616,0.022390984077648154,0.2216198376614154
1710,14,-0.027181445548998102,0.008387030004952977,0.09568032972232947,0.018981735050723904,0.22122722939740747
1711,14,-0.029675356479874047,0.005536558987592073,0.09427479203381098,0.016780327579155714,0.2170300729114924
1712,14,-0.028201856933632776,0.004858242596993999,0.0927827992085869,0.009539835189928274,0.21655637170413544
1713,14,-0.028634913854415883,0.004585648691851665,0.09309348860650084,0.01527384959740168,0.21514398148312447
1714,14,-0.02072307926838493,0.005480141055709895,0.09219886044881251,0.017666969985915403,0.21343707406169554
1715,14,-0.026038868569133365,0.005722102510070061,0.09063607731667933,0.018898982268097886,0.20922737869705785
1716,14,-0.020920170273503333,0.0068783176796277335,0.09030386511292446,0.013667843487891209,0.21114753887296855
1717,15,-0.02306235952264381,0.005514888214211433,0.08963753992886098,0.015793723830280593,0.2158311167869277
1718,14,-0.01840068743669079,0.009863552894548076,0.09214861017801365,0.01695526346781265,0.2175437434861322
1719,14,-0.023464882554434185,0.006715560946054294,0.09385049961035571,0.019045673763822712,0.21929113147593832
1720,14,-0.026855545423147054,0.0029092569175459054,0.09663671711578033,0.02072818017519076,0.22106318882255113
1721,17,-0.03844630817955287,-0.020855128668120823,0.10160757679179956,0.02185977317779471,0.21810349165655962
1722,17,-0.044204171502311235,-0.013939101644134278,0.09467646250352575,0.022168985876474742,0.2201008203032513
1723,17,-0.03489968731127244,-0.008813264025752852,0.09042384973006257,0.016028228627900057,0.2209862321803255
1724,17,-0.0372409053233983,-0.005579507364786532,0.08883158975546161,0.011815828118043575,0.22244900806006776
1725,17,-0.031315862080462414,-0.0042146055784463045,0.08786049446960961,0.007543321430658723,0.22413742041445464
1726,17,-0.033525492125499656,-0.005754710618020962,0.08911690821486565,0.009565854957181902,0.22636523339297798
1727,17,-0.03563670848236597,-0.005745241694166692,0.09125971781609817,0.012507822657948794,0.22458374312039991
1728,17,-0.03885448267138901,-0.009785278817603514,0.09274862106444076,0.015643885651175957,0.21289081393651826
1729,16,-0.04267692276921611,-0.028940019120497415,0.060426737721025824,0.014023297446922028,0.1028759766455194
1730,16,-0.04516126566287324,-0.030945315927537263,0.05990192198993272,0.015807277335539036,0.11415768912173381
1731,16,-0.04778424700396325,-0.02769821488646065,0.062420989813382774,0.006104631694705112,0.11184294897901753
1732,16,-0.04187112297722863,-0.024234946945269783,0.06665080223249037,0.017031028073446912,0.12427421218347737
1733,16,-0.03585625257865784,-0.021447641658200855,0.0695799674253478,0.024259748755068297,0.12213575589511705
1734,16,-0.03518285305472247,-0.02112830453675104,0.07235691772012012,0.020558647887782833,0.12309598010819349
1735,16,-0.03805456179392065,-0.020873809145717508,0.07399005980742389,0.022544076399779678,0.12535651547834709
1736,16,-0.04148072434015113,-0.020632229718092768,0.07508075221319502,0.015974412632322237,0.12542280805543438
1737,16,-0.04014951369818363,-0.020956065410680493,0.0754279870921861,0.01459641740126541,0.12585690421871712
1738,16,-0.034150698675021296,-0.021416336639752363,0.07395823603321719,0.0217229792579407,0.11657675841508264
1739,17,-0.03929311366614649,-0.022821636776384744,0.07108159359414175,0.019516519382650976,0.1156773767979982
1740,17,-0.035297121486582296,-0.024859224256789346,0.07206760756824093,0.012722321129407306,0.14270311241371658
1741,16,-0.032369995184103995,-0.017920284120187053,0.07017256250697992,0.014148883873875695,0.10849060296180887
1742,16,-0.026411662820631614,-0.016560057207829583,0.071176756607834,0.014216634086255467,0.12147129112947139
1743,16,-0.028139738884410685,-0.013487651703487102,0.06942270910121179,0.01179706105278654,0.12062299821790043
1744,16,-0.028789802167075496,-0.009743223513290903,0.0660440982839391,0.01401750782118812,0.11260309232965451
1745,16,-0.029530805377327607,-0.007569921084843601,0.06502106193879403,0.014330248251663538,0.10646847919060728
1746,16,-0.023722689021953423,-0.007975131018609843,0.06654728072008326,0.024192244275400246,0.10469653880152963
1747,16,-0.02357377466204527,-0.009462384986119891,0.06838043026526751,0.022603407387255317,0.1122321217651617
