roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h001,1.0,1828,1.0,true,0.0201597232108709,1.366231863027906,0.014755711498480203,true
h001,1.0,1829,0.96,true,0.019982032933049936,1.42207273029112,0.014051343864078815,true
h001,1.0,1830,0.78,false,0.01722581209937584,NaN,NaN,false
h010,10.0,1860,1.0,true,0.025417205651421297,1.1974066483255341,0.021226878677319004,true
h010,10.0,1861,1.0,true,0.0264669475589425,1.200216144009346,0.02205181765888362,true
h010,10.0,1862,1.0,true,0.02580248969383509,1.2003431922179402,0.021495927049128685,true
h010,10.0,1863,1.0,true,0.02383056167572024,1.1989008262859215,0.019877008300632347,true
h010,10.0,1864,1.0,true,0.02153305839530665,1.200293557555824,0.01793982668636058,true
h010,10.0,1865,1.0,true,0.02015248627736348,1.208497097085433,0.016675659648637806,true
h010,10.0,1866,1.0,true,0.018438403615195123,1.2211179354670207,0.015099609202073748,true
h010,10.0,1867,1.0,true,0.01591031296522613,1.2343196682083089,0.012889945267031945,true
h010,10.0,1868,1.0,true,0.016055634024094326,1.2380891240637992,0.01296807613606577,true
h010,10.0,1869,1.0,true,0.0163269311979209,1.232664740278858,0.013245232596032042,true
h010,10.0,1870,1.0,true,0.01644013026862114,1.2212361141723136,0.013461876927676145,true
h010,10.0,1871,1.0,true,0.01528980591998644,1.2154504202913246,0.012579538963277261,true
h010,10.0,1872,1.0,true,0.01597251426556084,1.2149330874418864,0.013146826299044926,true
h010,10.0,1873,1.0,true,0.015215791973573912,1.219770976767586,0.012474302359526557,true
h010,10.0,1874,1.0,true,0.020789006296694116,1.2247455623324186,0.016974142986158944,true
h010,10.0,1875,1.0,true,0.021458964800802678,1.232443336327242,0.017411725284467626,true
h010,10.0,1876,1.0,true,0.021881533818059778,1.2353653244388965,0.017712601596615463,true
h010,10.0,1877,1.0,true,0.021559542437748623,1.2274558758472154,0.01756441340334762,true
h010,10.0,1878,1.0,true,0.014055870006322255,1.2146154100954731,0.011572280319757686,true
h010,10.0,1879,1.0,true,0.021629764365807935,1.204997090865311,0.017950055257208594,true
h010,10.0,1880,1.0,true,0.01989465643447571,1.202359337501673,0.0165463483452575,true
h010,10.0,1881,1.0,true,0.01887438501033291,1.2064302433407306,0.01564482083776993,true
h010,10.0,1882,1.0,true,0.02147366479253653,1.2151917866302029,0.017671008830700087,true
h010,10.0,1883,1.0,true,0.02779177668437064,1.226758908679176,0.022654636121039812,true
h010,10.0,1884,1.0,true,0.02984661193790744,1.2472293926757403,0.023930330790133233,true
h010,10.0,1885,1.0,true,0.030446157293023746,1.262358646283758,0.0241184685371735,true
h010,10.0,1886,1.0,true,0.027693270275605097,1.2621127578902929,0.0219419937739131,true
h010,10.0,1887,1.0,true,0.026007345617834295,1.2557216820535928,0.020711074746517222,true
h010,10.0,1888,1.0,true,0.024714739924482403,1.2527799976682672,0.01972791708878066,true
h010,10.0,1889,1.0,true,0.02271817501180045,1.2545099049070927,0.018109203381286118,true
h010,10.0,1890,1.0,true,0.02061356828158881,1.2609755495836452,0.016347317985979264,true
h010,10.0,1891,1.0,true,0.020811851854683244,1.2684446662057667,0.016407378586672343,true
h010,10.0,1892,1.0,true,0.02324695029007892,1.2514608005810146,0.018575851740051372,true
h010,10.0,1893,1.0,true,0.02482688855087786,1.22576482809028,0.0202542020964639,true
h010,10.0,1894,1.0,true,0.02072349616128158,1.2061121237116936,0.01718206438179812,true
h010,10.0,1895,1.0,true,0.018116720572785336,1.2034720770876788,0.015053710773769324,true
h010,10.0,1896,1.0,true,0.017977643765959308,1.2195717872297223,0.014740947563895214,true
h030,30.0,1926,1.0,true,0.020972413799595763,1.2389264437110608,0.016927892617075252,true
h030,30.0,1927,1.0,true,0.022512656450218493,1.2364257118178064,0.018207852065062723,true
h030,30.0,1928,1.0,true,0.024888608760001117,1.2339840036836107,0.02016931231337296,true
h030,30.0,1929,1.0,true,0.023889513863815874,1.2354364048130644,0.01933690295246774,true
h030,30.0,1930,1.0,true,0.022336101544077742,1.237517757233718,0.0180491159932983,true
h030,30.0,1931,1.0,true,0.022761960931407976,1.2375645326376268,0.01839254465615244,true
h030,30.0,1932,1.0,true,0.023819875030824406,1.235833095186869,0.019274346288017663,true
h030,30.0,1933,1.0,true,0.023306350040966928,1.2345691105859753,0.018878125040650673,true
h030,30.0,1934,1.0,true,0.022417236311879966,1.2338042801765483,0.018169199663233642,true
h030,30.0,1935,1.0,true,0.023000228555708095,1.2320695586923989,0.01866796269207263,true
h030,30.0,1936,1.0,true,0.024046843115997633,1.2302550263821597,0.019546226270428464,true
h030,30.0,1937,1.0,true,0.02168222843461523,1.2302463885532764,0.017624297568646162,true
h030,30.0,1938,1.0,true,0.018089029710249244,1.2317107831815748,0.014686101605381998,true
h030,30.0,1939,1.0,true,0.01839608918220051,1.2329628257206613,0.014920230195462769,true
h030,30.0,1940,1.0,true,0.01836524832014103,1.2343330213084718,0.014878681849305703,true
h030,30.0,1941,1.0,true,0.016893974323138633,1.2371313714974577,0.013655764223883276,true
h030,30.0,1942,1.0,true,0.016615827436462022,1.240476565504461,0.013394712885772988,true
h030,30.0,1943,1.0,true,0.019275964234996015,1.2411356797468103,0.015530908142877886,true
h030,30.0,1944,1.0,true,0.019617101387623327,1.2383435989943525,0.015841404117204784,true
h030,30.0,1945,1.0,true,0.020175806829724106,1.2357698541396682,0.01632650833983187,true
h030,30.0,1946,1.0,true,0.022011346434764177,1.2349092606531145,0.017824262183541238,true
h030,30.0,1947,1.0,true,0.02211334925008933,1.235334831152746,0.017900692745346117,true
h030,30.0,1948,1.0,true,0.01967586100940681,1.2358630545605176,0.01592074537449758,true
h030,30.0,1949,1.0,true,0.017285929207415566,1.2351822360361666,0.013994638769164932,true
h030,30.0,1950,1.0,true,0.01839075450923711,1.2331275155797925,0.014913911397549292,true
h030,30.0,1951,1.0,true,0.020593946302419647,1.2310486199978186,0.01672878387407326,true
h030,30.0,1952,1.0,true,0.021481026369196014,1.2307383687060829,0.01745377158573495,true
h030,30.0,1953,1.0,true,0.021374108401224473,1.2322984182858743,0.017344912631597657,true
h030,30.0,1954,1.0,true,0.02204408568196424,1.2342265799357393,0.01786064734006294,true
