frame_id,split,source,point_index,u_px,v_px,formal_domain,region,lambda_truth_mm,lambda_M0_mm,lambda_M_local_fullfit_mm,M0_valid,M_local_fullfit_valid,M0_residual_e_lambda_mm,M_local_fullfit_residual_e_lambda_mm,M0_invalid_reason,M_local_fullfit_invalid_reason,M0_offset_removed_mm,M0_v_line_prediction_mm,M0_v_line_remaining_mm,M_local_fullfit_offset_removed_mm,M_local_fullfit_v_line_prediction_mm,M_local_fullfit_v_line_remaining_mm
027,fit,fit_edge_extension,147,1861.4906856194605,567.0299885058245,True,middle_formal,637.5620395795273,637.6226896442356,637.6047514459642,True,True,-0.060650064708283935,-0.04271186643688907,,,-0.341866761582953,-0.014507432365068296,-0.04614263234321564,-0.33040436043011284,0.0009734015254568851,-0.04368526796234595
027,fit,fit_edge_extension,148,1861.5237843137631,567.9915767708277,True,middle_formal,637.6012052374601,637.6346867763154,637.61677282316,True,True,-0.033481538855312465,-0.015567585699841402,,,-0.3146982357299815,-0.014009450442628246,-0.01947208841268422,-0.3032600796930652,0.0014555022843661947,-0.017023087984207597
027,fit,fit_edge_extension,149,1861.497057685144,568.9912416320725,True,middle_formal,637.6415873381802,637.6315558621314,637.6136653989481,True,True,0.010031476048766308,0.027921939232101067,,,-0.27118522082590274,-0.013491749626680039,0.023523225675446346,-0.2597705547611227,0.0019566930806779737,0.025965246151423094
027,fit,fit_edge_extension,150,1861.5661688748332,569.9759081957953,True,middle_formal,637.68189831157,637.6528273137337,637.6349626364649,True,True,0.029070997836242896,0.046935675105032715,,,-0.25214569903842615,-0.012981816044697836,0.04205281388094073,-0.24075681888819106,0.0024503643482258752,0.04448531075680684
027,fit,fit_edge_extension,151,1861.6731300277054,571.0598692486692,True,middle_formal,637.7264514855981,637.684126098264,637.6662906619124,True,True,0.04232538733413094,0.06016082368569187,,,-0.2388913095405381,-0.01242046039113398,0.05474584772526492,-0.2275316703075319,0.0029938177837945945,0.05716700590189727
027,fit,fit_edge_extension,152,1861.8596605280904,572.0284097506831,True,middle_formal,637.7667708889612,637.7353129382731,637.7175061724525,True,True,0.03145795068815005,0.0492647165086737,,,-0.249758746186519,-0.011918878083292228,0.04337682877144228,-0.23842777748455007,0.0034794041080553617,0.04578531240061834
027,fit,fit_edge_extension,153,1862.050949592285,572.9899681470305,True,middle_formal,637.8068384425915,637.7876959146001,637.7699177877188,True,True,0.019142527991334646,0.03692065487268792,,,-0.2620741688833344,-0.011420911629063668,0.030563439620398314,-0.25077183912053586,0.003961489892050585,0.032959164980637334
027,fit,fit_edge_extension,154,1862.228254457856,573.9537517636227,True,middle_formal,637.8469234988402,637.8365233301187,637.8187735070494,True,True,0.010400168721503178,0.02814999179076949,,,-0.27081652815316587,-0.010921792790290041,0.02132196151179322,-0.2595425022024543,0.0044446913098443175,0.023705300480925173
027,fit,fit_edge_extension,155,1862.3933764472918,574.9120785696856,True,middle_formal,637.8867243574922,637.8822253123942,637.8645033207105,True,True,0.004499045097986709,0.02222103678172971,,,-0.27671765177668234,-0.010425499893862655,0.014924544991849364,-0.26547145721149407,0.004925156907544248,0.01729587987418546
027,fit,fit_edge_extension,156,1862.5869029757114,576.0750408048339,True,middle_formal,637.93499246416,637.9359423788065,637.9182539701266,True,True,-0.00094991464652594,0.016738494033461393,,,-0.282166611521195,-0.009823231552347156,0.008873316905821216,-0.2709539999597624,0.005508218282722244,0.01123027575073915
027,fit,fit_edge_extension,157,1862.8324688307312,577.0437796525196,True,middle_formal,637.9756736565835,638.0022464091919,637.9845883622278,True,True,-0.026572752608444716,-0.00891470564431529,,,-0.30778944948311376,-0.00932154652636441,-0.017251206082080306,-0.29660719963753907,0.0059939040493352524,-0.014908609693650543
027,fit,fit_edge_extension,158,1863.065044755858,577.9847239921278,True,middle_formal,638.0151594464925,638.0651409049105,638.047512189467,True,True,-0.049981458418074,-0.032352742974580906,,,-0.33119815529274305,-0.008834255563900772,-0.041147202854173226,-0.3200452369678047,0.006465654794145903,-0.03881839776872681
027,fit,fit_edge_extension,159,1863.250002910648,578.9616177149144,True,middle_formal,638.0558447819723,638.1160084066621,638.0984085480449,True,True,-0.06016362468983516,-0.042563766072589715,,,-0.3413803215645042,-0.008328347337066055,-0.051835277352769105,-0.3302562600658135,0.006955429079325559,-0.049519195151915274
027,fit,fit_edge_extension,160,1863.383390128283,579.9650554182721,True,middle_formal,638.0973262454129,638.1537980216957,638.1362261975283,True,True,-0.05647177628281952,-0.03889995211545738,,,-0.33768847315748857,-0.007808692662863881,-0.04866308361995564,-0.32659244610868116,0.00745851142331122,-0.0463584635387686
027,fit,fit_edge_extension,161,1863.4516394353204,581.0678351309434,True,middle_formal,638.1424849198121,638.1753050604407,638.1577618113309,True,True,-0.03282014062858707,-0.015276891518851698,,,-0.3140368375032561,-0.007237591307605484,-0.025582549320981585,-0.3029693855120755,0.008011399759970339,-0.023288291278822038
027,fit,fit_edge_extension,162,1863.5732705943933,582.0609617428455,True,middle_formal,638.1834932100699,638.2100555322786,638.1925397245074,True,True,-0.02656232220874699,-0.009046514437500264,,,-0.30777901908341604,-0.006723276483453944,-0.019839045725293047,-0.29673900843072404,0.008509312547299752,-0.017555826984800016
027,fit,fit_edge_extension,163,1863.7113275204795,583.0436088887064,True,middle_formal,638.2241723176755,638.2489697620056,638.2314816088874,True,True,-0.024797444330033613,-0.007309291211868185,,,-0.30601414120470266,-0.006214388706236307,-0.018583055623797307,-0.29500178520509196,0.009001971361889127,-0.016311262573757312
027,fit,fit_edge_extension,164,1863.8315157717618,584.0155966099946,True,middle_formal,638.2643240645381,638.283278960748,638.2658176919847,True,True,-0.018954896209947947,-0.0014936274466208488,,,-0.300171593084617,-0.005711021171864894,-0.013243875038083053,-0.2891861214398446,0.009489285979941309,-0.010982913426562158
027,fit,fit_edge_extension,165,1863.8804720285475,585.000579303568,True,middle_formal,638.3046124611343,638.2994221220025,638.2819860053388,True,True,0.005190339131786459,0.022626455795489164,,,-0.2760263577428826,-0.0052009238743337405,0.0103912630061202,-0.2650660381977346,0.00998311574197841,0.012643340053510754
027,fit,fit_edge_extension,166,1863.8772602181818,585.9961625250814,True,middle_formal,638.3450463196746,638.3022629151521,638.2848506986719,True,True,0.04278340452242446,0.06019562100266285,,,-0.23843329235224459,-0.004685336835013321,0.04746874135743778,-0.22749687299056093,0.010482260172206381,0.049713360830456466
027,fit,fit_edge_extension,167,1863.8583158624574,586.9993836240643,True,middle_formal,638.3857080219881,638.3011075060036,638.2837189074024,True,True,0.08460051598444807,0.10198911458564908,,,-0.19661618089022098,-0.004165794334666517,0.08876631031911458,-0.1857033794075747,0.010985233919678039,0.09100388066597104
027,fit,fit_edge_extension,168,1863.9046888354987,588.0126097462341,True,middle_formal,638.4271448831314,638.3166913900334,638.2993285148515,True,True,0.11045349309802077,0.12781636827992315,,,-0.17076320377664828,-0.003641070489182774,0.11409456358720355,-0.15987612571330062,0.011493223773779593,0.11632314450614356
027,fit,fit_edge_extension,169,1864.085699888795,588.9828979883019,True,middle_formal,638.4675909228959,638.3665523398699,638.3492180266522,True,True,0.10103858302591107,0.11837289624361347,,,-0.18017811384875798,-0.003138583071551626,0.10417716609746269,-0.1693195977496103,0.011979686342933393,0.10639320990068007
027,fit,fit_edge_extension,170,1864.2734733928412,589.9511712626786,True,middle_formal,638.5079976772473,638.4181423071406,638.4008367052985,True,True,0.08985537010676126,0.10716097194881513,,,-0.1913613267679078,-0.0026371391540556677,0.09249250926081692,-0.18053152204440864,0.012465138690261002,0.09469583325855413
027,fit,fit_edge_extension,171,1864.4494003128293,590.9254987659637,True,middle_formal,638.5485896226903,638.4667305267703,638.4494534422953,True,True,0.08185909591998097,0.09913618039502126,,,-0.19935760095468807,-0.0021325599065432632,0.08399165582652424,-0.18855631359820252,0.012953626378656768,0.08618255401636449
027,fit,fit_edge_extension,172,1864.5783639477838,592.0583704541037,True,middle_formal,638.5953722185594,638.5038898472435,638.4866437317355,True,True,0.09148237131591941,0.10872848682390668,,,-0.18973432555874964,-0.0015458746882747176,0.09302824600419413,-0.1789640071693171,0.01352160159266097,0.09520688523124571
027,fit,fit_edge_extension,173,1864.737433192875,593.0433572235503,True,middle_formal,638.6363146242609,638.5482132773676,638.5309954463147,True,True,0.08810134689326787,0.1053191779461713,,,-0.19311534998140117,-0.0010357752799532993,0.08913712217322117,-0.18237331604705248,0.014015433398173016,0.09130374454799828
027,fit,fit_edge_extension,174,1864.920160474049,594.0164975524168,True,middle_formal,638.6769120414383,638.5985534527659,638.5813643096491,True,True,0.07835858867235856,0.0955477317892246,,,-0.20285810820231048,-0.0005318108396517585,0.07889039951201032,-0.19214476220399918,0.014503325886201845,0.08104440590302275
027,fit,fit_edge_extension,175,1865.1512046735857,594.9583847952003,True,middle_formal,638.716512224254,638.6611547453276,638.6439949495676,True,True,0.055357478926339354,0.07251727468633362,,,-0.2258592179483297,-4.4031571794889146e-05,0.05540151049813424,-0.21517521930689015,0.014975549363836937,0.057541725322496684
027,fit,fit_edge_extension,176,1865.4252354675186,595.8589860698949,True,middle_formal,638.7546769355188,638.7346226235504,638.7174924457404,True,True,0.020054311968351612,0.03718448977838307,,,-0.26116238490631744,0.00042236675111184674,0.019631945217239766,-0.2505080042148407,0.015427073757183607,0.02175741602119946
027,fit,fit_edge_extension,177,1865.7472047172039,597.0545017508598,True,middle_formal,638.8051132165632,638.8214669731985,638.8043749082574,True,True,-0.016353756635339778,0.0007383083058130069,,,-0.2975704535100088,0.0010414936880572823,-0.01739525032339706,-0.28695418568741077,0.016026456089578422,-0.015288147783765416
027,fit,fit_edge_extension,178,1865.9314726379619,598.0119703797842,True,middle_formal,638.8451023474752,638.8721817647687,638.8551180788261,True,True,-0.027079417293521146,-0.010015731350904389,,,-0.3082961141681902,0.0015373421565347822,-0.02861675945005593,-0.29770822534412816,0.016506491432599912,-0.0265222227835043
027,fit,fit_edge_extension,179,1866.0912946855851,598.9853109387548,True,middle_formal,638.8856061280999,638.9166982558829,638.8996626150308,True,True,-0.03109212778304027,-0.014056486930940082,,,-0.3123088246577093,0.0020414102908764553,-0.033133538073916724,-0.30174898092416386,0.01699448430775763,-0.03105097123869771
027,fit,fit_edge_extension,180,1866.2650119694586,599.9577621429519,True,middle_formal,638.9261561496966,638.964776989015,638.9477697803,True,True,-0.038620839318468825,-0.02161363060338317,,,-0.3198375361931379,0.002545017851170006,-0.04116585716963883,-0.30930612459660695,0.017482031297054612,-0.039095661900437784
