split,bin_width_px,v_start,v_end,v_center,point_count,unique_frame_count,frame_ids,u_min,u_max,u_span,frame_median_u_span,lambda_min,lambda_max,lambda_span,frame_median_lambda_span,board_depth_span,slope_dlambda_du,slope_intercept,robust_RMSE,corr_u_lambda,local_design_condition_number,quadratic_coefficient,quadratic_linear_coefficient,quadratic_intercept,quadratic_RMSE,linear_quadratic_RMSE_ratio,slope_p05,slope_p50,slope_p95,slope_relative_interval,m0_local_gain_dlambda_du,m0_point_derivative_median,m0_derivative_u_trend_slope,m0_derivative_u_trend_RMSE,m0_derivative_u_trend_corr,m0_derivative_u_trend_condition_number,truth_slope_minus_m0_local_gain,truth_slope_to_m0_local_gain_ratio,m0_gain_step_px,classification,task2_support_300px_region,task2_support_point_count,task2_support_unique_frame_count,task2_support_lambda_span
fit,30,1170,1200,1185,281,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1901.67135454,2117.50003073,215.828676185,215.464940225,650.247105138,712.897726795,62.6506216562,62.6084044889,63.593293018,0.298436422543,80.6640627084,0.794057532728,0.999617148357,72.3912054135,0.000130746749088,0.297873301452,688.348481653,0.0384158361693,20.6700572448,0.289135622409,0.297111431653,0.303921035873,0.0497638659731,0.295349933811,0.295349933811,0.000257859144339,0.000983796956359,0.999215683827,72.3912054135,0.00308648873219,1.01045027738,0.5,WELL_CONSTRAINED,bin_0900_1199,2457,18,67.2261295358
fit,30,1200,1230,1215,322,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1901.03110912,2117.11377266,216.082663548,215.57798239,650.186031048,712.872200244,62.6861691965,62.6442781905,63.593293018,0.296702379031,84.4151441168,0.683716027713,0.999631724256,72.1834142643,0.000128686638912,0.297166046968,687.718648588,0.0418915706386,16.3210884025,0.289354982241,0.29621899691,0.303205837615,0.0467588355856,0.295305333721,0.295305333721,0.000257369756213,0.000939355781918,0.999235719449,72.1834142643,0.00139704530986,1.00473085024,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1230,1260,1245,318,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1900.48523869,2116.67211087,216.186872187,215.670954001,650.126932094,712.845415349,62.7184832549,62.6802472423,63.593293018,0.297882367567,82.040634621,0.747471348559,0.99962362307,72.10346896,0.000130942271633,0.296955359108,687.326868205,0.0422300179877,17.7000007146,0.289346882894,0.298401183907,0.303641366672,0.0479035759537,0.290407473428,0.290407473428,0.000255471059782,0.000830704728916,0.999228805672,72.10346896,0.0074748941393,1.02573933119,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1260,1290,1275,322,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1899.99140414,2116.11693846,216.125534322,215.885731898,650.070330275,712.819117529,62.7487872539,62.7129259553,63.593293018,0.29580638855,86.4966566124,0.631222283049,0.999638702555,72.131692389,0.000128955474159,0.296031623838,686.374646763,0.0370010936596,17.0595574514,0.289318817463,0.296635420408,0.3036020642,0.0481508469799,0.295210558778,0.295210558778,0.000254861774101,0.000794279522846,0.9992448369,72.131692389,0.000595829771511,1.00201832134,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1290,1320,1305,334,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1899.40490427,2115.87762412,216.472719844,215.861987623,650.007053342,712.794269784,62.7872164424,62.744527658,63.593293018,0.298281375174,81.4237486238,0.732871685019,0.999653609111,72.2791940539,0.000127108139711,0.295686724293,685.792353423,0.0414093220409,17.6982295024,0.289439791699,0.297178459022,0.303755471417,0.0481719966027,0.294445344376,0.294445344376,0.000254729524541,0.000778185442287,0.999260833683,72.2791940539,0.00383603079883,1.01302798931,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1320,1350,1335,307,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1898.86184209,2115.49622756,216.634385471,215.95508088,649.946775366,712.7688525,62.8220771342,62.7808874322,63.593293018,0.296701257443,84.8245112564,0.659620973737,0.999643750031,72.6179647895,0.000129439359408,0.295019438141,685.081304844,0.0456165475835,14.46012486,0.289085589055,0.296625412108,0.302869726389,0.0464698463821,0.293662454347,0.293662454347,0.000253855213782,0.000744631819303,0.999268283776,72.6179647895,0.00303880309671,1.01034794558,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1350,1380,1365,302,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1898.41741287,2115.05647001,216.639057143,216.084163306,649.88724637,712.742534388,62.8552880178,62.8154718086,63.593293018,0.294877084443,88.7258235567,0.585215670278,0.999655990846,72.928567939,0.000127972123718,0.294529092234,684.594516636,0.0439207894973,13.3243431408,0.288979124474,0.295658643856,0.302661708145,0.0462783143854,0.295168320714,0.295168320714,0.000253630810316,0.000733281104258,0.999276292655,72.928567939,-0.000291236270692,0.999013321382,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1380,1410,1395,312,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1897.70165413,2114.73309974,217.031445609,216.316375118,649.827839653,712.715665136,62.8878254831,62.8484383398,63.593293018,0.296333345008,85.7415025497,0.635043951716,0.999670412487,72.8975316977,0.000125805038828,0.294559828462,684.858609558,0.0537984349472,11.8041343087,0.288810763403,0.296327213007,0.302698172886,0.0468651169152,0.295130997069,0.295130997069,0.000254583223158,0.00075959907741,0.999291462122,72.8975316977,0.00120234793914,1.00407394666,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1410,1440,1425,288,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1897.28605195,2114.26575103,216.979699079,216.700291532,649.764304694,712.690964049,62.9266593541,62.8920196404,63.593293018,0.295795837554,86.9479251972,0.614924404701,0.999666767174,72.9033962064,0.000127170075311,0.294859870026,685.129511923,0.0409288285377,15.0242366242,0.288950160959,0.296295234148,0.302515236064,0.0457822925999,0.295130880378,0.295130880378,0.000254563666158,0.000760839703271,0.999289112511,72.9033962064,0.000664957176859,1.00225309251,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1440,1470,1455,288,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1896.56371975,2114.16135933,217.597639578,216.649048364,649.705639734,712.667515302,62.961875568,62.9233693211,63.593293018,0.295061539653,88.6054037388,0.584674152979,0.999678174638,72.9864450226,0.000125445354753,0.29499380744,685.476955289,0.0577100012039,10.1312448585,0.289023491877,0.295061539653,0.302387950396,0.0452938005208,0.310198815621,0.310198815621,0.000255024644246,0.000779348717248,0.999298698663,72.9864450226,-0.0151372759684,0.951201374067,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1470,1500,1485,255,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1896.12574213,2113.51252891,217.386786779,216.936528944,649.65114976,712.639620263,62.9884705031,62.9517948921,63.593293018,0.294344615883,90.2048025798,0.564830371279,0.999683515942,73.2998391071,0.000125637891712,0.29528651272,685.796930011,0.042076600078,13.4238595854,0.288293737893,0.294634424497,0.302410559347,0.0479130077152,0.310247859712,0.310247859712,0.00025449305558,0.000753908433211,0.999325886928,73.2998391071,-0.0159032438292,0.948740198098,0.5,WELL_CONSTRAINED,bin_1200_1499,3048,18,63.2210504845
fit,30,1500,1530,1515,293,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1895.5864065,2113.36899457,217.782588068,216.853028047,649.587192709,712.615726492,63.0285337832,62.9935498269,63.593293018,0.294937753391,89.0497491828,0.567245910723,0.999702176785,73.6625696331,0.000122849296389,0.295540295947,686.079217301,0.0441583559316,12.8457207873,0.288825879616,0.295425489802,0.302635796636,0.0467458546942,0.31021738459,0.31021738459,0.000253941484006,0.000734948722451,0.999337568922,73.6625696331,-0.0152796311993,0.95074540642,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1530,1560,1545,325,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1895.5147837,2112.87432702,217.359543323,217.104213623,649.533248375,712.589781206,63.0565328306,63.0313549429,63.593293018,0.296147482435,86.5922843284,0.616490805573,0.999702358269,73.9901763202,0.000123476628955,0.295882830988,686.390195214,0.0414099122465,14.8875177978,0.288582883363,0.295988474107,0.303611818495,0.0507754066328,0.295316715344,0.295316715344,0.000255995281393,0.000829527448481,0.999332288539,73.9901763202,0.000830767090377,1.00281313941,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1560,1590,1575,324,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1894.38582268,2112.64039339,218.254570713,217.16473969,649.466006717,712.566198093,63.1001913763,63.0562873579,63.593293018,0.295259921538,88.5231760876,0.579572982256,0.999698318853,74.3885859448,0.000124503241411,0.296459764575,686.675354723,0.0662346233641,8.7503023769,0.289135689355,0.295259921538,0.30287311818,0.0465265612517,0.29584160651,0.29584160651,0.000254636253108,0.000767585632678,0.999342925537,74.3885859448,-0.000581684971969,0.998033795926,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1590,1620,1605,314,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1894.23912631,2112.46751822,218.228391908,217.531560845,649.409711067,712.540508328,63.1307972607,63.0961363403,63.593293018,0.295908873337,87.2751891334,0.623479756029,0.999692567663,74.99720358,0.000126467487492,0.296513969044,686.954988758,0.0514704957565,12.1133427387,0.289318143001,0.295806306902,0.301372456338,0.0407506975171,0.296494408694,0.296494408694,0.000254924337758,0.000789412489244,0.99934842168,74.99720358,-0.000585535357561,0.998025138619,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1620,1650,1635,329,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1893.98531116,2111.94099056,217.955679398,217.682606553,649.347928476,712.513575358,63.1656468819,63.1301828451,63.593293018,0.295129063649,88.9519774271,0.589384428421,0.999714780484,75.8035083955,0.000122282348745,0.296481482174,687.279766009,0.0547954202816,10.7560892022,0.288535664224,0.294975360042,0.303808382866,0.0517762522248,0.29702229417,0.29702229417,0.00025450739004,0.000788710511124,0.999345051368,75.8035083955,-0.00189323052137,0.993625964924,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1650,1680,1665,340,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1893.26244576,2111.6614176,218.398971833,217.759381572,649.284318533,712.488731225,63.2044126918,63.1627049493,63.593293018,0.294901018637,89.4555220531,0.594997961068,0.999714694707,76.5843945984,0.000123203372453,0.296718543704,687.576313731,0.0536004432825,11.1006164246,0.288421858708,0.294725015236,0.30293754726,0.0492516339022,0.295028195271,0.295028195271,0.000254194263347,0.000777118462468,0.999361773672,76.5843945984,-0.000127176634048,0.999568933966,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1680,1710,1695,336,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1892.95555981,2111.30993248,218.354372669,218.034286028,649.225242693,712.464154641,63.2389119485,63.199688985,63.593293018,0.294765935411,89.8162724785,0.604734384749,0.999713054809,77.4043116807,0.000123739951414,0.296904124331,687.872410217,0.0495226471225,12.2112693866,0.287980041738,0.294740861664,0.300900581465,0.0438369476646,0.292528822535,0.292528822535,0.000254245696576,0.000798537897783,0.99936340038,77.4043116807,0.00223711287561,1.00764749557,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1710,1740,1725,309,18,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018",1892.41208764,2110.98694962,218.574861974,217.642366263,649.164810856,712.438993195,63.2741823389,63.2420844319,63.593293018,0.294697442812,90.0388247854,0.605892870131,0.999710037132,78.3161683401,0.000125248350472,0.297608147916,688.212338819,0.0630862449807,9.60419930393,0.288171161348,0.294697442812,0.303923978199,0.0534542027261,0.290099210993,0.290099210993,0.000254736378461,0.000834272377166,0.999377325282,78.3161683401,0.00459823181941,1.01585054921,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1740,1770,1755,258,15,"001,003,004,005,006,007,008,009,010,011,012,013,016,017,018",1891.95639696,2110.35589362,218.399496666,217.901003955,649.107028715,712.353780643,63.2467519277,63.207435793,63.593293018,0.293392463892,92.8865598973,0.564042544318,0.999779683632,86.8725301298,0.000123097045204,0.299620902019,691.041003003,0.0486164397632,11.601889136,0.286739256625,0.292232656405,0.304551617522,0.0609526707777,0.294961473602,0.294961473602,0.000251911053838,0.000732245806913,0.999503335381,86.8725301298,-0.0015690097104,0.994680628317,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1770,1800,1785,228,16,"001,002,003,004,005,006,007,008,009,010,011,012,013,016,017,018",1891.52163475,2109.75895629,218.237321539,217.857358753,649.045346116,712.323047019,63.2777009037,63.2369649267,63.593293018,0.292975751145,93.8430062737,0.558098638697,0.999752784999,82.0426116472,0.000120763054386,0.297687550032,688.777968749,0.0551362940453,10.1221645082,0.287404139506,0.293297378873,0.30286468667,0.0527128719079,0.294968510482,0.294968510482,0.000251297379346,0.000732611402546,0.999424469117,82.0426116472,-0.00199275933684,0.993244162458,0.5,WELL_CONSTRAINED,bin_1500_1799,3056,18,63.5703803768
fit,30,1800,1830,1815,211,15,"001,002,003,004,005,006,008,009,010,011,012,013,016,017,018",1890.98817318,2109.45106942,218.462896237,218.026538645,648.985820968,712.298907717,63.313086749,63.2729831862,63.593293018,0.29100275088,98.0370335672,0.552808913839,0.999739227754,81.67590167,0.000121419019646,0.295341050466,685.885576469,0.0679448518101,8.13614128387,0.284705715563,0.290742338138,0.301919546173,0.0592064806261,0.294877388744,0.294877388744,0.000250666621432,0.00074730223054,0.999392652098,81.67590167,-0.00387463786393,0.986860173035,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1830,1860,1845,193,14,"001,002,003,004,005,006,008,010,011,012,013,016,017,018",1889.48690519,2109.09307475,219.60616956,217.968343134,648.848952821,712.269915394,63.4209625728,63.2931302672,63.593293018,0.290377627123,99.2874784998,0.546843928296,0.999730984643,81.0552191011,0.00012240237056,0.293216535177,683.099714737,0.0566092177248,9.65998030487,0.284068741116,0.290377627123,0.302245449312,0.062596792929,0.290198834545,0.290198834545,0.000247583550526,0.000704458386548,0.999383413736,81.0552191011,0.000178792578327,1.00061610371,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1860,1890,1875,160,12,"001,002,003,005,006,008,010,011,012,013,016,018",1892.194906,2108.65034715,216.455441147,215.928809396,649.563406786,712.241564406,62.6781576197,62.6279861558,59.392393108,0.293924650867,92.0776444038,0.537779509444,0.999707169412,73.1423358016,0.000125580556668,0.298461599988,689.588063182,0.0471765058591,11.3993077624,0.286361974542,0.29370031434,0.304984098534,0.0634051891779,0.29486089617,0.29486089617,0.000253568249472,0.000711993189551,0.999359379164,73.1423358016,-0.00093624530305,0.996824789875,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1890,1920,1905,141,11,"001,002,003,005,006,008,010,012,013,016,018",1891.56369069,2108.41092582,216.847235127,216.066356492,649.485268388,712.21543495,62.7301665626,62.6796403698,59.392393108,0.292850346524,94.4486237969,0.527019748989,0.999730599817,74.6022040379,0.000124588542107,0.295446192821,685.831808622,0.0637761514464,8.26358657642,0.283394925553,0.292431791765,0.302242631292,0.0644516303281,0.287576231506,0.287576231506,0.000251575254337,0.000666639632794,0.999403339086,74.6022040379,0.00527411501755,1.01833988501,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1920,1950,1935,133,10,"001,002,003,005,006,008,012,013,016,018",1891.18342733,2108.10841173,216.924984394,216.325867407,649.402692074,712.187836675,62.7851446008,62.7346542358,59.392393108,0.293362599166,93.470443564,0.487229093862,0.99981206368,85.320725903,0.000116609450961,0.299549448796,691.686405305,0.0422826102057,11.5231555359,0.286707849998,0.292572568954,0.302156680411,0.0528034137586,0.31007299303,0.31007299303,0.000251805658543,0.000649413830078,0.999534067228,85.320725903,-0.0167103938648,0.946108193101,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1950,1980,1965,177,10,"001,002,003,005,006,008,012,013,016,018",1890.63394323,2107.66116267,217.02721944,216.484564942,649.319699232,712.160440424,62.8407411918,62.7885993729,59.392393108,0.292413987476,95.5065653295,0.472320567022,0.999811061379,86.2691156573,0.000117143799439,0.299719310655,691.723986328,0.0419741481651,11.2526540185,0.282261775038,0.29227217717,0.303446510275,0.0724829008441,0.290376610947,0.290376610947,0.000250339561542,0.000634456541974,0.999530999087,86.2691156573,0.00203737652962,1.0070163245,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,1980,2010,1995,192,10,"001,002,003,005,006,008,012,013,016,018",1890.14377775,2107.33123133,217.187453576,216.648666744,649.244617302,712.13163377,62.8870164682,62.8372961206,59.392393108,0.291155768336,98.1745741915,0.471441374084,0.999803486573,87.3703698262,0.000119709933261,0.300037464942,691.721623092,0.0447032612794,10.5460174625,0.2810701786,0.291155768336,0.301831728946,0.0713073639743,0.310034979326,0.310034979326,0.000251101298931,0.000669842357703,0.999517075364,87.3703698262,-0.0188792109893,0.939106190436,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,2010,2040,2025,191,10,"001,002,003,005,006,008,012,013,016,018",1889.50926845,2106.87162157,217.362353124,216.794513472,649.161549055,712.102337782,62.9407887276,62.8881130582,59.392393108,0.29130597615,97.9648829376,0.473011584733,0.999813246822,88.4240215507,0.000116923900671,0.299805882459,691.739843791,0.0435750078947,10.855111854,0.281473748176,0.290892573606,0.301778793228,0.0698025556337,0.290454774595,0.290454774595,0.000250554441129,0.00066830196104,0.999526404022,88.4240215507,0.000851201554403,1.00293058207,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,2040,2070,2055,182,10,"001,002,003,005,006,008,012,013,016,018",1888.77291402,2106.76178682,217.988872798,217.074793979,649.08001066,712.077558754,62.997548094,62.9282873708,59.392393108,0.292138230441,96.2891032222,0.514560982855,0.999806945775,90.7987921247,0.000119233219527,0.300273585248,692.32225012,0.0336005648869,15.3140575043,0.28808916219,0.291824974664,0.302857323601,0.050606228708,0.291464355204,0.291464355204,0.000250115775835,0.000676560553717,0.999525881456,90.7987921247,0.000673875237002,1.0023120331,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,2070,2100,2085,161,10,"001,002,003,005,006,008,012,013,016,018",1888.42955717,2106.41318616,217.983628985,217.092664559,649.006820726,712.045380221,63.038559495,62.9939629311,59.392393108,0.290595385704,99.5507208985,0.474656138181,0.999819338603,92.5203846635,0.000115253116448,0.300395980725,692.714474049,0.047241879716,10.0473592718,0.287195340691,0.290457918002,0.303975852198,0.0577726082404,0.310084918506,0.310084918506,0.000248285585011,0.000666974786032,0.999531007116,92.5203846635,-0.0194895328021,0.937147756505,0.5,WELL_CONSTRAINED,bin_1800_2099,1741,15,63.4499548957
fit,30,2100,2130,2115,152,10,"001,002,003,005,006,008,012,013,016,018",1888.04562754,2105.9838402,217.938212668,217.690213857,648.931168999,712.019679912,63.088510913,63.0597938953,59.392393108,0.291220159181,98.3374519784,0.510646891335,0.999815894105,95.686876996,0.000116370228944,0.3008189407,693.463219024,0.0519068493766,9.83775546905,0.286939010758,0.291161517975,0.303744003566,0.0577170806246,0.31007774949,0.31007774949,0.000248773689646,0.000679758665307,0.999536270378,95.686876996,-0.0188575903092,0.939184316385,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2130,2160,2145,146,10,"001,002,003,005,006,008,012,013,016,018",1887.64227449,2105.53683779,217.894563299,217.56542614,648.841334216,711.990529421,63.1491952047,63.1103334843,59.392393108,0.290075195328,100.770897449,0.503494193468,0.999811784311,98.3339240301,0.000117193653003,0.301355226568,693.779096333,0.0596810765927,8.43641271596,0.282940704539,0.290075195328,0.302434344445,0.0672020228568,0.29414357493,0.29414357493,0.000247503238596,0.000690639768409,0.999527373443,98.3339240301,-0.00406837960183,0.986168728646,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2160,2190,2175,111,10,"001,002,003,005,006,008,012,013,016,018",1886.9722973,2105.45085387,218.478556572,217.857268676,648.765202468,711.964475414,63.1992729465,63.1460429217,59.392393108,0.290306184797,100.386042336,0.524583044726,0.999804934457,100.178275083,0.000120094265015,0.302113290754,694.239967186,0.0489347086984,10.7200606416,0.286273825419,0.289850521424,0.306750611291,0.070646020479,0.310054418001,0.310054418001,0.000247544253264,0.000698693549061,0.999521928159,100.178275083,-0.0197482332035,0.936307202681,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2190,2220,2205,95,9,"001,003,005,006,008,012,013,016,018",1884.04080692,2104.9420059,220.901198979,220.863953042,647.863903285,711.931964008,64.0680607229,64.0633626009,59.392393108,0.289939522611,101.371011218,0.454737206606,0.999893085852,135.394903548,0.000116092208783,0.308458057632,703.129427923,0.0625371715183,7.27147064004,0.286694730769,0.28982101756,0.310507445457,0.0821635190156,0.31012258451,0.31012258451,0.00024655841948,0.000631890962205,0.999722621134,135.394903548,-0.020183061899,0.934919083914,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2220,2250,2235,104,9,"001,003,005,006,008,012,013,016,018",1877.27150358,2104.79117315,227.519669564,227.207229846,646.288846104,711.909180673,65.6203345685,65.6015118155,59.392393108,0.288662609901,104.112385191,0.473130687313,0.999884924857,137.341264338,0.00012043803277,0.309028819593,703.161707743,0.0713200505891,6.6339084648,0.285315590679,0.288595359137,0.308299047749,0.0796390390301,0.310204477298,0.310204477298,0.000246148983801,0.000646199649359,0.999720675994,137.341264338,-0.0215418673968,0.930555910783,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2250,2280,2265,105,9,"001,003,005,006,008,012,013,016,018",1872.27851588,2104.48741755,232.208901665,231.916946833,644.96012929,711.881733277,66.921603987,66.8689846482,59.392393108,0.288309199811,104.937188164,0.465283623682,0.999898548603,138.56499912,0.000113884537186,0.307819237769,703.090786087,0.0579751544223,8.02556937223,0.285128919306,0.288286798325,0.309222772872,0.0835759865031,0.310106357501,0.310106357501,0.000246011961096,0.00066076274793,0.999718571519,138.56499912,-0.0217971576901,0.929710703561,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2280,2310,2295,135,9,"001,003,005,006,008,012,013,016,018",1867.29951621,2104.18755477,236.888038562,234.80189615,643.713705096,711.855880909,68.1421758129,67.6809317967,59.392393108,0.28827955854,105.039485408,0.459812477077,0.999900955319,139.339326094,0.000113819035345,0.307913955358,703.034924038,0.0582532468762,7.89333645306,0.284994007968,0.288246955865,0.311838699752,0.0931308769726,0.298744153632,0.298744153632,0.000245768433036,0.000639991678306,0.999732950738,139.339326094,-0.0104645950925,0.964971381146,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2310,2340,2325,109,9,"001,002,003,005,006,012,013,016,018",1862.59232804,2103.91439105,241.322063004,238.693217185,642.55394511,711.826882646,69.2729375358,68.700982784,59.392393108,0.287824406559,105.962531521,0.613405104315,0.999792372443,105.237240714,0.000118230113431,0.29905442364,690.39762704,0.0569397358315,10.7728828622,0.280307071117,0.287095421354,0.304258049618,0.0834251496882,0.290941874495,0.290941874495,0.000244498140564,0.00079109559185,0.999476172967,105.237240714,-0.00311746793633,0.989284911491,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2340,2370,2355,96,8,"001,002,003,005,012,013,016,018",1857.76489555,2103.45300324,245.688107693,243.017768294,641.351281174,711.798182889,70.4469017151,69.8561777784,59.392393108,0.287407665898,106.928885501,0.638733204969,0.999784875538,105.548949626,0.000115643178221,0.295722454526,686.298075477,0.0594004402833,10.7530045556,0.27675471591,0.287452963908,0.303271891743,0.0922487473171,0.263773507621,0.263773507621,0.000243912226609,0.00084522377872,0.999445375978,105.548949626,0.023634158277,1.08960019712,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2370,2400,2385,112,8,"001,002,003,005,012,013,016,018",1853.42495265,2103.2312769,249.806324246,247.622064883,640.233475117,711.772769854,71.5392947369,70.9894931452,59.392393108,0.287082316259,107.643527344,0.639971211809,0.999775342385,108.241765089,0.000117965760576,0.29640493156,686.781851031,0.0390080532266,16.4061305006,0.278218486571,0.286684844417,0.304087668158,0.0902356092061,0.263736271201,0.263736271201,0.000243379567468,0.000835155265825,0.999448575373,108.241765089,0.0233460450583,1.08852041834,0.5,WELL_CONSTRAINED,bin_2100_2399,1165,10,71.7862047949
fit,30,2400,2430,2415,131,6,"001,002,005,012,013,016",1848.63192414,2103.03927415,254.40735001,252.041453669,639.084872251,711.744707777,72.6598355269,72.093752279,59.392393108,0.284282206107,113.11378132,0.614683831656,0.999778070045,105.343240913,0.000117449810798,0.277761302871,664.166865059,0.0405824249219,15.1465525493,0.266628360695,0.284282206107,0.300803731169,0.120216354522,0.291076121041,0.291076121041,0.000239769864825,0.000816442795874,0.999455504744,105.343240913,-0.00679391493387,0.976659318842,0.5,WELL_CONSTRAINED,bin_2400_2699,790,7,75.6765188811
fit,30,2430,2460,2445,134,7,"001,002,003,005,012,013,016",1843.77783574,2102.81585106,259.03801532,256.227753265,637.894533663,711.717278933,73.8227452704,73.2404305018,59.392393108,0.28373428276,114.28898457,0.607865889934,0.999779429563,107.366304204,0.000113335408073,0.291729780923,681.173537574,0.0616417397035,9.86127083462,0.275114684858,0.284707406088,0.301392738041,0.0922984531524,0.291117575402,0.291117575402,0.000239224559198,0.000820759533669,0.999429495052,107.366304204,-0.00738329264141,0.974638107537,0.5,WELL_CONSTRAINED,bin_2400_2699,790,7,75.6765188811
fit,30,2460,2490,2475,124,7,"001,002,003,005,012,013,016",1839.35319003,2102.6435807,263.290390675,260.826789843,636.785659184,711.69043108,74.9047718958,74.3539872023,59.392393108,0.283715738997,114.373310047,0.600428358458,0.999784849156,109.454462813,0.000111522335811,0.291458903422,681.223913463,0.0668034738985,8.98798106473,0.274548291333,0.285070361242,0.301196876316,0.0934807282933,0.263601564104,0.263601564104,0.000238758550826,0.000829948503325,0.999427624406,109.454462813,0.0201141748936,1.0763052183,0.5,WELL_CONSTRAINED,bin_2400_2699,790,7,75.6765188811
fit,30,2490,2520,2505,113,7,"001,002,003,005,012,013,016",1836.55900526,2102.06584269,265.506837431,264.120927382,636.068188896,711.66157787,75.5933889739,75.2430288061,59.392393108,0.283940629219,113.907316434,0.62771301543,0.999769418407,111.198395231,0.000115171769348,0.291814562961,681.230626002,0.0602615961936,10.4164684489,0.274262931774,0.284880980663,0.300380176074,0.0916777393819,0.291261736608,0.291261736608,0.000239270746666,0.000831831517243,0.999426979501,111.198395231,-0.00732110738852,0.974864163505,0.5,WELL_CONSTRAINED,bin_2400_2699,790,7,75.6765188811
