split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
fit,60,2280,2340,2310,10,500,20260814,0.284917713697,0.288455234994,0.305120423089,0.0202027093921,0.0700375896889,frame
fit,60,2340,2400,2370,8,500,20260814,0.278618339638,0.286912865864,0.303770548852,0.0251522092142,0.087664975004,frame
fit,60,2400,2460,2430,7,500,20260814,0.273587892574,0.284011760367,0.301157067281,0.0275691747072,0.0970705391619,frame
fit,60,2460,2520,2490,7,500,20260814,0.274713485774,0.283991160285,0.300963592804,0.02625010703,0.0924328313728,frame
fit,60,2520,2580,2550,5,500,20260814,0.274160188664,0.286183162398,0.304200643896,0.0300404552325,0.104969331462,frame
fit,60,2580,2640,2610,5,500,20260814,0.273431125796,0.284941872983,0.304315155968,0.0308840301712,0.108387124181,frame
fit,60,2640,2700,2670,3,500,20260814,0.284310499031,0.288614609383,0.312597330141,0.0282868311096,0.0980090064395,frame
fit,100,200,300,250,4,500,20260814,0.281158602957,0.290285286443,0.310836533644,0.0296779306873,0.102237116634,frame
fit,100,300,400,350,8,500,20260814,0.287454731987,0.293348758738,0.308781797475,0.021327065488,0.0727020819167,frame
fit,100,400,500,450,11,500,20260814,0.280583057597,0.288075859504,0.303269024732,0.0226859671348,0.0787499763911,frame
fit,100,500,600,550,14,500,20260814,0.28579394238,0.293895970264,0.304306251375,0.0185123089952,0.0629893257078,frame
fit,100,600,700,650,14,500,20260814,0.285428499417,0.293765061787,0.305201462846,0.0197729634293,0.0673087647284,frame
fit,100,700,800,750,14,500,20260814,0.286995708125,0.293690412415,0.304461148961,0.0174654408358,0.05946888321,frame
fit,100,800,900,850,15,500,20260814,0.288086522788,0.297890821777,0.304382656807,0.0162961340187,0.0547050557701,frame
fit,100,900,1000,950,15,500,20260814,0.287599486364,0.296058793399,0.302737952462,0.0151384660981,0.0511333101249,frame
fit,100,1000,1100,1050,17,500,20260814,0.288913990584,0.298306151975,0.302917905163,0.0140039145787,0.0469447729655,frame
fit,100,1100,1200,1150,18,500,20260814,0.290041559137,0.299098969588,0.303452400085,0.0134108409486,0.0448374695744,frame
fit,100,1200,1300,1250,18,500,20260814,0.28914999009,0.297698152542,0.30335280644,0.0142028163498,0.0477087822968,frame
fit,100,1300,1400,1350,18,500,20260814,0.288995680005,0.296541443634,0.303069504493,0.0140738244875,0.0474598906483,frame
fit,100,1400,1500,1450,18,500,20260814,0.288861457612,0.296849885897,0.302968581376,0.0141071237635,0.0475227528583,frame
