scenario,candidate,model,interior_knot_count,basis_count,smoothness_penalty,v_bin_index,v_bin,v_start_px,v_end_px,point_count,frame_count,bias_mm,rmse_mm,p95_abs_mm,p99_abs_mm,max_abs_mm
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,14,v_1400_1500,1400.0,1500.0,1593,36,0.033182618696597,0.09602056862353844,0.12855382669384732,0.4770370482488221,0.5274117886020598
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,15,v_1500_1600,1500.0,1600.0,1539,36,0.008016244138682245,0.10189718471081552,0.14635570283135488,0.5049997489596249,0.5484101310915146
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,16,v_1600_1700,1600.0,1700.0,1493,36,-0.030385593316499575,0.11547286860071138,0.16908825378545844,0.5116509372830584,0.5569247798670125
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,17,v_1700_1800,1700.0,1800.0,1464,36,-0.02146801556218498,0.11786691210288856,0.16233267547430855,0.5756070947818265,0.6103555516725206
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,18,v_1800_1900,1800.0,1900.0,1342,36,0.006245216803961222,0.12481375534593551,0.1636178244667684,0.6369572828480617,0.7105239007487834
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,19,v_1900_2000,1900.0,2000.0,1253,36,0.00995580243149816,0.13464197456025315,0.1510035025369226,0.5449585736530632,0.7109812761202889
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,20,v_2000_2100,2000.0,2100.0,1126,30,-0.0013274844884647312,0.06636599451226168,0.1347228314336781,0.18751682379581155,0.25172852029227744
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,21,v_2100_2200,2100.0,2200.0,842,25,-0.004407325623283381,0.06999302964113106,0.16072902060700928,0.19169060065611374,0.24951208988755297
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,22,v_2200_2300,2200.0,2300.0,689,23,0.008563991206070785,0.06616255624880556,0.13371952083352417,0.20096202496248344,0.3039018078348697
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,23,v_2300_2400,2300.0,2400.0,948,24,0.027049655623511856,0.07353778943930153,0.12252635288042764,0.27861893689147316,0.5331430079161047
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,24,v_2400_2500,2400.0,2500.0,1089,24,0.036443299954988656,0.06834489385087496,0.14696492890206184,0.2159181877119736,0.21793373405395788
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,25,v_2500_2600,2500.0,2600.0,813,24,0.02498415017431002,0.06535262517403043,0.1318722720479278,0.18109994414659636,0.2621758469265934
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,26,v_2600_2700,2600.0,2700.0,441,20,0.020042039536943362,0.06237168460716666,0.13830290998074593,0.18909349768165717,0.2260394311831979
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,27,v_2700_2800,2700.0,2800.0,541,18,-0.013081893012383624,0.07165309361468758,0.1403541375558434,0.21790553064210424,0.36498881449646947
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,28,v_2800_2900,2800.0,2900.0,580,15,-0.02753957808807305,0.054152046498111193,0.0968089806982462,0.15836518789272838,0.22174446504234324
full36_grouped_cv,C1_5k,C0+C1,5,9,0.1,29,v_2900_3000,2900.0,3000.0,345,11,-0.0019202446886654899,0.05289978736345969,0.11438149660642533,0.1661119438953983,0.3149000090792781
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,0,v_0000_0100,0.0,100.0,323,11,0.16476217503504978,0.18033925181398608,0.2602972413815707,0.3044477107114174,0.3373106132157772
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,1,v_0100_0200,100.0,200.0,601,17,0.13771711709154807,0.1705776092900896,0.2665020392163158,0.3941941110609575,0.4448776126135954
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,2,v_0200_0300,200.0,300.0,844,21,0.11007768765162163,0.14656033512301353,0.2410657658112595,0.3970185409625679,0.535807286652016
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,3,v_0300_0400,300.0,400.0,905,25,0.07145279545511082,0.10651751294427098,0.22581787681514423,0.2549456981275956,0.3869675815252549
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,4,v_0400_0500,400.0,500.0,1012,29,0.005027721806745944,0.07342604081542962,0.1412935306861417,0.17866723437150897,0.3772132119063371
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,5,v_0500_0600,500.0,600.0,1289,29,-0.044388359307922,0.0785467618825244,0.15440857996511345,0.20106734613127256,0.3122956361038405
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,6,v_0600_0700,600.0,700.0,1351,30,-0.08567693270791993,0.10766158979238835,0.1860147916203058,0.22514277549980682,0.4185882320286964
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,7,v_0700_0800,700.0,800.0,999,30,-0.12491277380402704,0.1405729269609662,0.24403142926832996,0.2822292034436793,0.3994971550562241
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,8,v_0800_0900,800.0,900.0,1115,32,-0.10694387071586817,0.1268940752455344,0.2193176707426522,0.2684560379869735,0.2953863435844823
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,9,v_0900_1000,900.0,1000.0,1507,34,-0.06779056865376754,0.09123585448960068,0.15340259767853992,0.2009325417329118,0.2430311226028152
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,10,v_1000_1100,1000.0,1100.0,1517,35,-0.024342390527884897,0.06427056966209133,0.12446167895571689,0.18182908222753488,0.2417937506500038
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,11,v_1100_1200,1100.0,1200.0,1240,35,0.018843194846852512,0.06799602260629235,0.12659382705384675,0.19018124239855122,0.3532924597803912
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,12,v_1200_1300,1200.0,1300.0,1411,35,0.056891300219909055,0.07753848430601477,0.14642821047846505,0.17968294473493956,0.2460048666843022
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,13,v_1300_1400,1300.0,1400.0,1526,35,0.0478548727317413,0.07391307966796253,0.14055990371317767,0.1692212285862176,0.2274832003622577
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,14,v_1400_1500,1400.0,1500.0,1541,35,0.03665067832792672,0.0633122717347235,0.11964623884428481,0.15198879771269744,0.1977359249631263
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,15,v_1500_1600,1500.0,1600.0,1513,35,0.014384374060470145,0.06070328729358883,0.11719244572986062,0.20347483870810149,0.3018895950964406
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,16,v_1600_1700,1600.0,1700.0,1431,35,-0.02489741574120853,0.07043577214830873,0.13791800484986733,0.19131813633374525,0.3738442916552458
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,17,v_1700_1800,1700.0,1800.0,1388,35,-0.019402721702742556,0.06530791484490404,0.12938146376611212,0.16592481435976386,0.2135432868685711
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,18,v_1800_1900,1800.0,1900.0,1321,35,0.0036355636415660573,0.06612143094895712,0.1293390787024201,0.1701389290216191,0.2769109251321424
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,19,v_1900_2000,1900.0,2000.0,1252,35,0.002335278398032844,0.06375567993216165,0.1221677610318189,0.16978346924522475,0.2394272345853778
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,20,v_2000_2100,2000.0,2100.0,1126,30,0.009973015902239504,0.06659659953673448,0.1290285978546424,0.17536233858463568,0.2410398596762206
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,21,v_2100_2200,2100.0,2200.0,842,25,0.00743196396530471,0.07003394740572626,0.14729945262568994,0.1824650088174553,0.2604344276544452
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,22,v_2200_2300,2200.0,2300.0,689,23,0.0214009164874045,0.0691235675573569,0.140755338495021,0.19238970771727107,0.2942356733212818
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,23,v_2300_2400,2300.0,2400.0,948,24,0.03955359726595571,0.07885291658835736,0.13442866467890885,0.2894473177349534,0.5468938822320979
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,24,v_2400_2500,2400.0,2500.0,1089,24,0.045896897463021856,0.07342255009189358,0.1562786992023046,0.2211319181943826,0.2235989540171203
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,25,v_2500_2600,2500.0,2600.0,813,24,0.027843471139610186,0.06585753335022303,0.13408227072193352,0.18141991312479297,0.2600665925551766
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,26,v_2600_2700,2600.0,2700.0,441,20,0.007666429355021539,0.059935531197308135,0.12657093232634187,0.19154606362517781,0.2209102815943424
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,27,v_2700_2800,2700.0,2800.0,541,18,-0.050285897794756035,0.08863257425615513,0.14868127869897046,0.22527681330694702,0.4147937548120808
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,28,v_2800_2900,2800.0,2900.0,580,15,-0.09579441420854594,0.1053780795847208,0.15652447863847269,0.18036562192537503,0.2298343950697017
full36_grouped_cv_non027,C1_5k,C0,5,9,0.1,29,v_2900_3000,2900.0,3000.0,345,11,-0.11558182120164216,0.12520313842849357,0.1751714027781555,0.19237534066638656,0.2392512818067871
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,0,v_0000_0100,0.0,100.0,323,11,-0.0007918609116985085,0.07640611459120603,0.15528840776380984,0.18353118772259255,0.20362024459576825
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,1,v_0100_0200,100.0,200.0,601,17,0.03524356974153357,0.10412554193355941,0.21425141383433874,0.3136960807860111,0.35456913901016196
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,2,v_0200_0300,200.0,300.0,844,21,0.06233814652908658,0.11419898148999705,0.18095224865013304,0.3451494017697128,0.4657436256703714
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,3,v_0300_0400,300.0,400.0,905,25,0.06673522188190548,0.10251866092683151,0.2209535799297947,0.2611286243347268,0.3681377215382012
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,4,v_0400_0500,400.0,500.0,1012,29,0.03194173627582809,0.07907248695818939,0.13089003222766954,0.18900274237795048,0.41039766886320234
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,5,v_0500_0600,500.0,600.0,1289,29,0.0014388315178433765,0.0650778839301107,0.12163298783446572,0.1671890746379912,0.267151595015971
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,6,v_0600_0700,600.0,700.0,1351,30,-0.03040123184343463,0.07229791508368842,0.1345496899516127,0.17955205587785106,0.3627128273994488
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,7,v_0700_0800,700.0,800.0,999,30,-0.06826255609948197,0.0943714490189515,0.18661813415928585,0.22672720629017284,0.3436849934953906
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,8,v_0800_0900,800.0,900.0,1115,32,-0.055851890610419674,0.08849303118168247,0.17209459668236146,0.2208281108328693,0.29216645428381016
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,9,v_0900_1000,900.0,1000.0,1507,34,-0.02627814354771861,0.06684684012105387,0.11806372464778188,0.18443429552508864,0.24152716672054525
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,10,v_1000_1100,1000.0,1100.0,1517,35,0.005249461410453319,0.06016564126801004,0.11279610779242377,0.16053034752489728,0.2194357407154736
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,11,v_1100_1200,1100.0,1200.0,1240,35,0.035131001140785746,0.07362951674077592,0.14552867307803555,0.2057194841624653,0.3715563730807986
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,12,v_1200_1300,1200.0,1300.0,1411,35,0.05987273877874891,0.08019863467699626,0.15177819930686512,0.18719072736998327,0.2573753665817352
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,13,v_1300_1400,1300.0,1400.0,1526,35,0.04014342617270273,0.06996981134482815,0.13663337301686454,0.16817115680643946,0.2325776210317262
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,14,v_1400_1500,1400.0,1500.0,1541,35,0.02068781267074344,0.05604099841615837,0.11276170142343973,0.14388483662440943,0.1879778193358389
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,15,v_1500_1600,1500.0,1600.0,1513,35,-0.006009097025804039,0.05958963346358381,0.11836412764810153,0.19704378149404603,0.27994778200869475
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,16,v_1600_1700,1600.0,1700.0,1431,35,-0.045650272612337714,0.08032853118891493,0.1510963489836177,0.20587940287212875,0.3956928554803951
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,17,v_1700_1800,1700.0,1800.0,1388,35,-0.038005443904170114,0.07340815774315666,0.14354935283088494,0.17764682225580972,0.20735924231860076
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,18,v_1800_1900,1800.0,1900.0,1321,35,-0.011656721657827086,0.06745247003394379,0.13203428587126345,0.18165451556825862,0.29217582605956793
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,19,v_1900_2000,1900.0,2000.0,1252,35,-0.010073496816753003,0.06483610816992648,0.13278158668742068,0.16864224969338765,0.2498071026002125
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,20,v_2000_2100,2000.0,2100.0,1126,30,-0.0013274844884647312,0.06636599451226168,0.1347228314336781,0.18751682379581155,0.25172852029227744
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,21,v_2100_2200,2100.0,2200.0,842,25,-0.004407325623283381,0.06999302964113106,0.16072902060700928,0.19169060065611374,0.24951208988755297
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,22,v_2200_2300,2200.0,2300.0,689,23,0.008563991206070785,0.06616255624880556,0.13371952083352417,0.20096202496248344,0.3039018078348697
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,23,v_2300_2400,2300.0,2400.0,948,24,0.027049655623511856,0.07353778943930153,0.12252635288042764,0.27861893689147316,0.5331430079161047
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,24,v_2400_2500,2400.0,2500.0,1089,24,0.036443299954988656,0.06834489385087496,0.14696492890206184,0.2159181877119736,0.21793373405395788
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,25,v_2500_2600,2500.0,2600.0,813,24,0.02498415017431002,0.06535262517403043,0.1318722720479278,0.18109994414659636,0.2621758469265934
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,26,v_2600_2700,2600.0,2700.0,441,20,0.020042039536943362,0.06237168460716666,0.13830290998074593,0.18909349768165717,0.2260394311831979
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,27,v_2700_2800,2700.0,2800.0,541,18,-0.013081893012383624,0.07165309361468758,0.1403541375558434,0.21790553064210424,0.36498881449646947
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,28,v_2800_2900,2800.0,2900.0,580,15,-0.02753957808807305,0.054152046498111193,0.0968089806982462,0.15836518789272838,0.22174446504234324
full36_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,29,v_2900_3000,2900.0,3000.0,345,11,-0.0019202446886654899,0.05289978736345969,0.11438149660642533,0.1661119438953983,0.3149000090792781
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,0,v_0000_0100,0.0,100.0,323,11,0.16476217503504978,0.18033925181398608,0.2602972413815707,0.3044477107114174,0.3373106132157772
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,1,v_0100_0200,100.0,200.0,601,17,0.13771711709154807,0.1705776092900896,0.2665020392163158,0.3941941110609575,0.4448776126135954
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,2,v_0200_0300,200.0,300.0,844,21,0.11007768765162163,0.14656033512301353,0.2410657658112595,0.3970185409625679,0.535807286652016
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,3,v_0300_0400,300.0,400.0,905,25,0.07145279545511082,0.10651751294427098,0.22581787681514423,0.2549456981275956,0.3869675815252549
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,4,v_0400_0500,400.0,500.0,1012,29,0.005027721806745944,0.07342604081542962,0.1412935306861417,0.17866723437150897,0.3772132119063371
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,5,v_0500_0600,500.0,600.0,1289,29,-0.044388359307922,0.0785467618825244,0.15440857996511345,0.20106734613127256,0.3122956361038405
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,6,v_0600_0700,600.0,700.0,1351,30,-0.08567693270791993,0.10766158979238835,0.1860147916203058,0.22514277549980682,0.4185882320286964
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,7,v_0700_0800,700.0,800.0,999,30,-0.12491277380402704,0.1405729269609662,0.24403142926832996,0.2822292034436793,0.3994971550562241
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,8,v_0800_0900,800.0,900.0,1115,32,-0.10694387071586817,0.1268940752455344,0.2193176707426522,0.2684560379869735,0.2953863435844823
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,9,v_0900_1000,900.0,1000.0,1507,34,-0.06779056865376754,0.09123585448960068,0.15340259767853992,0.2009325417329118,0.2430311226028152
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,10,v_1000_1100,1000.0,1100.0,1517,35,-0.024342390527884897,0.06427056966209133,0.12446167895571689,0.18182908222753488,0.2417937506500038
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,11,v_1100_1200,1100.0,1200.0,1240,35,0.018843194846852512,0.06799602260629235,0.12659382705384675,0.19018124239855122,0.3532924597803912
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,12,v_1200_1300,1200.0,1300.0,1411,35,0.056891300219909055,0.07753848430601477,0.14642821047846505,0.17968294473493956,0.2460048666843022
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,13,v_1300_1400,1300.0,1400.0,1526,35,0.0478548727317413,0.07391307966796253,0.14055990371317767,0.1692212285862176,0.2274832003622577
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,14,v_1400_1500,1400.0,1500.0,1541,35,0.03665067832792672,0.0633122717347235,0.11964623884428481,0.15198879771269744,0.1977359249631263
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,15,v_1500_1600,1500.0,1600.0,1513,35,0.014384374060470145,0.06070328729358883,0.11719244572986062,0.20347483870810149,0.3018895950964406
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,16,v_1600_1700,1600.0,1700.0,1431,35,-0.02489741574120853,0.07043577214830873,0.13791800484986733,0.19131813633374525,0.3738442916552458
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,17,v_1700_1800,1700.0,1800.0,1388,35,-0.019402721702742556,0.06530791484490404,0.12938146376611212,0.16592481435976386,0.2135432868685711
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,18,v_1800_1900,1800.0,1900.0,1321,35,0.0036355636415660573,0.06612143094895712,0.1293390787024201,0.1701389290216191,0.2769109251321424
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,19,v_1900_2000,1900.0,2000.0,1252,35,0.002335278398032844,0.06375567993216165,0.1221677610318189,0.16978346924522475,0.2394272345853778
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,20,v_2000_2100,2000.0,2100.0,1126,30,0.009973015902239504,0.06659659953673448,0.1290285978546424,0.17536233858463568,0.2410398596762206
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,21,v_2100_2200,2100.0,2200.0,842,25,0.00743196396530471,0.07003394740572626,0.14729945262568994,0.1824650088174553,0.2604344276544452
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,22,v_2200_2300,2200.0,2300.0,689,23,0.0214009164874045,0.0691235675573569,0.140755338495021,0.19238970771727107,0.2942356733212818
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,23,v_2300_2400,2300.0,2400.0,948,24,0.03955359726595571,0.07885291658835736,0.13442866467890885,0.2894473177349534,0.5468938822320979
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,24,v_2400_2500,2400.0,2500.0,1089,24,0.045896897463021856,0.07342255009189358,0.1562786992023046,0.2211319181943826,0.2235989540171203
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,25,v_2500_2600,2500.0,2600.0,813,24,0.027843471139610186,0.06585753335022303,0.13408227072193352,0.18141991312479297,0.2600665925551766
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,26,v_2600_2700,2600.0,2700.0,441,20,0.007666429355021539,0.059935531197308135,0.12657093232634187,0.19154606362517781,0.2209102815943424
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,27,v_2700_2800,2700.0,2800.0,541,18,-0.050285897794756035,0.08863257425615513,0.14868127869897046,0.22527681330694702,0.4147937548120808
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,28,v_2800_2900,2800.0,2900.0,580,15,-0.09579441420854594,0.1053780795847208,0.15652447863847269,0.18036562192537503,0.2298343950697017
exclude027_grouped_cv_non027,C1_5k,C0,5,9,0.1,29,v_2900_3000,2900.0,3000.0,345,11,-0.11558182120164216,0.12520313842849357,0.1751714027781555,0.19237534066638656,0.2392512818067871
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,0,v_0000_0100,0.0,100.0,323,11,-0.014536926541615671,0.078940673182372,0.16870475188477244,0.19105810536541268,0.2190243277910276
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,1,v_0100_0200,100.0,200.0,601,17,0.02037227132551516,0.10374765804918037,0.20759021370302078,0.31460588011500634,0.35123635434713385
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,2,v_0200_0300,200.0,300.0,844,21,0.04603949010916839,0.10704837473029485,0.185365500249283,0.335369390393767,0.447560360774352
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,3,v_0300_0400,300.0,400.0,905,25,0.0524104325236914,0.09418937161170862,0.20558426269323812,0.24562800568939117,0.35088090266545413
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,4,v_0400_0500,400.0,500.0,1012,29,0.020441192004866313,0.07543864385561981,0.12875498710265146,0.18385644999533474,0.3977338991249437
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,5,v_0500_0600,500.0,600.0,1289,29,-0.00733621466174444,0.06554399157540063,0.1218755132729031,0.17635199722109446,0.2768741288423583
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,6,v_0600_0700,600.0,700.0,1351,30,-0.03634885117382643,0.07487707707365016,0.13950499339331404,0.1825383367771025,0.36405560247230306
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,7,v_0700_0800,700.0,800.0,999,30,-0.07139161862651151,0.09652817591192815,0.18928311674447762,0.22723076996351432,0.345600607888893
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,8,v_0800_0900,800.0,900.0,1115,32,-0.05609184704092327,0.08851683246850052,0.17150382118527735,0.21813538791589515,0.2933353519363813
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,9,v_0900_1000,900.0,1000.0,1507,34,-0.024277697294155007,0.0659074912260338,0.11704552864873824,0.18454624426787655,0.24507050610953504
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,10,v_1000_1100,1000.0,1100.0,1517,35,0.00933629754901254,0.060251772248369716,0.11173649835081045,0.1569865702655997,0.2252193793218338
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,11,v_1100_1200,1100.0,1200.0,1240,35,0.04084995533862046,0.0762596304951613,0.14411066557638513,0.20748687443129335,0.3778101372629117
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,12,v_1200_1300,1200.0,1300.0,1411,35,0.06675063386696253,0.08503166456344763,0.1566250925353393,0.19369644329218227,0.25554770555887146
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,13,v_1300_1400,1300.0,1400.0,1526,35,0.04762381107924603,0.07415327158422375,0.14106109393854457,0.17086241818336914,0.23111387649637893
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,14,v_1400_1500,1400.0,1500.0,1541,35,0.02830840956786867,0.05884278980188747,0.11272308618231563,0.14565197238172398,0.1867663250344819
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,15,v_1500_1600,1500.0,1600.0,1513,35,0.0012349965689112904,0.05914337086710099,0.11858947990546961,0.1918091896903373,0.28690221108144637
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,16,v_1600_1700,1600.0,1700.0,1431,35,-0.0392263389676414,0.07660752108869849,0.14794859762165152,0.19636377324709606,0.3860141191848455
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,17,v_1700_1800,1700.0,1800.0,1388,35,-0.03267307040758078,0.0706098689218151,0.14049851999374452,0.17855284524669462,0.2073147175280817
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,18,v_1800_1900,1800.0,1900.0,1321,35,-0.0075826233012244474,0.06678594742672588,0.13142509716080114,0.1807442748727849,0.2897038400582122
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,19,v_1900_2000,1900.0,2000.0,1252,35,-0.0072704132566140415,0.0644674620993416,0.13113707440473846,0.16916920921029982,0.250602132096751
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,20,v_2000_2100,2000.0,2100.0,1126,30,0.0004552479486140998,0.06615459402335548,0.1321717378971106,0.18502157597533164,0.2513852983937499
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,21,v_2100_2200,2100.0,2200.0,842,25,-0.0033810243319451275,0.07003139012261927,0.15906809142367617,0.19097095385062515,0.25104512609993296
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,22,v_2200_2300,2200.0,2300.0,689,23,0.008783420362734514,0.06637326851972981,0.13485063826130236,0.1988338292632039,0.3017092213729669
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,23,v_2300_2400,2300.0,2400.0,948,24,0.026824857030050095,0.07355414650240555,0.12164732173770816,0.2760375465779609,0.5308223824935252
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,24,v_2400_2500,2400.0,2500.0,1089,24,0.0359094770709038,0.06837600322258353,0.14474717802082804,0.20352565933424224,0.21744451390223962
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,25,v_2500_2600,2500.0,2600.0,813,24,0.02435031634064655,0.06561669998322398,0.1328079381479961,0.17987883326915696,0.26374202954923337
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,26,v_2600_2700,2600.0,2700.0,441,20,0.02001512082816432,0.06249598811913887,0.13934435254227526,0.18854019558203203,0.22415502296163423
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,27,v_2700_2800,2700.0,2800.0,541,18,-0.012727174538776918,0.07168959591148233,0.13377566488086287,0.21799386001587467,0.3624483203716323
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,28,v_2800_2900,2800.0,2900.0,580,15,-0.02673678787932783,0.0552057308163341,0.10091831996006738,0.1589806464090104,0.23759303285495476
exclude027_grouped_cv_non027,C1_5k,C0+C1,5,9,0.1,29,v_2900_3000,2900.0,3000.0,345,11,-0.0005108108996053581,0.057200370058924366,0.12008846437577958,0.17395924981088198,0.32326448931917395
