scope,frame_id,centering,predictor,n_points,x_min,x_max,x_span,y_mean_mm,y_std_mm,y_p05_mm,y_p95_mm,slope_mm_per_x,slope_mm_per_x_span,intercept_mm,pearson_r,spearman_rho,linear_r2,binned_explained_fraction,low_frequency_amplitude_mm,low_frequency_bin_mean_std_mm,low_frequency_bin_count,frame_count,global_slope_mm_per_x_span,frame_slope_median_mm_per_x_span,frame_slope_p05_mm_per_x_span,frame_slope_p95_mm_per_x_span,frame_same_sign_fraction,frame_abs_spearman_median,frame_binned_ev_median,frame_binned_ev_p75,frame_low_frequency_amplitude_median_mm,frame_low_frequency_amplitude_p75_mm,frame_count_amplitude_over_pnp_high
frame,017,frame_median_subtracted,u,890,1890.0542151303487,2055.914930382905,165.86071525255625,0.007074340272524214,0.06734585327988782,-0.09251385698050285,0.10917429464998916,0.0004280646414094264,0.07099910759849647,-0.8337969585257778,0.31070742622879444,0.3731984046767733,0.09653910471372151,0.7096925919582229,0.1556815649738154,0.05917625030494884,12,,,,,,,,,,,,
frame,017,frame_median_subtracted,v,890,395.9971276140632,1857.0124698255736,1461.0153422115104,0.007074340272524214,0.06734585327988782,-0.09251385698050285,0.10917429464998916,-4.96668811011351e-05,-0.0725640752885533,0.06655369614528171,-0.31790778567156974,-0.37361399794382194,0.10106536019060097,0.7078670168215705,0.1548170783254809,0.05916630457927283,12,,,,,,,,,,,,
frame,018,raw,s,900,-0.15583992640083774,0.12660845628490866,0.2824483826857464,-0.05771264217906706,0.07324568824237569,-0.1518698368398816,0.055357412480066155,0.17082047354668076,0.04824796648287331,-0.054281415202291294,0.18195102378797018,0.19358799208394084,0.03310617505749047,0.4847246783307678,0.18679330988467427,0.05323319113166057,12,,,,,,,,,,,,
frame,018,raw,t,900,-0.01307907593859214,-0.010664046573503665,0.002415029365088476,-0.05771264217906706,0.07324568824237569,-0.1518698368398816,0.055357412480066155,-15.001225099095066,-0.036228399126616864,-0.23239638892092293,-0.13162363723845957,-0.1835157656573239,0.0173247818798814,0.5068420621926001,0.1788307610395865,0.05443412676875388,12,,,,,,,,,,,,
frame,018,raw,u,900,2096.120955658458,2101.2682313918212,5.147275733363131,-0.05771264217906706,0.07324568824237569,-0.1518698368398816,0.055357412480066155,-0.018925400858697008,-0.09741425658414087,39.653406524879756,-0.33354353170721085,-0.41666958436574203,0.11125128754372182,0.5361603033708404,0.21787423264987257,0.055986364054736726,12,,,,,,,,,,,,
frame,018,raw,v,900,299.9925775380884,2373.9044044102875,2073.911826872199,-0.05771264217906706,0.07324568824237569,-0.1518698368398816,0.055357412480066155,2.3264918570625104e-05,0.04824938977483806,-0.08787853640262681,0.18201827851579971,0.19358799208394084,0.03313065371385515,0.4847246783307678,0.18679330988467427,0.05323319113166057,12,,,,,,,,,,,,
frame,018,frame_median_subtracted,s,900,-0.15583992640083774,0.12660845628490866,0.2824483826857464,0.0069338044864959,0.07324568824237569,-0.08722339017431863,0.12000385914562912,0.17082047354668065,0.04824796648287327,0.010365031463271689,0.18195102378797018,0.19358799208394084,0.03310617505749047,0.4847246783307678,0.18679330988467427,0.05323319113166057,12,,,,,,,,,,,,
frame,018,frame_median_subtracted,t,900,-0.01307907593859214,-0.010664046573503665,0.002415029365088476,0.0069338044864959,0.07324568824237569,-0.08722339017431863,0.12000385914562912,-15.001225099095066,-0.036228399126616864,-0.16774994225535994,-0.13162363723845957,-0.1835157656573239,0.017324781879881734,0.5068420621926001,0.17883076103958653,0.05443412676875388,12,,,,,,,,,,,,
frame,018,frame_median_subtracted,u,900,2096.120955658458,2101.2682313918212,5.147275733363131,0.0069338044864959,0.07324568824237569,-0.08722339017431863,0.12000385914562912,-0.018925400858697004,-0.09741425658414085,39.718052971545305,-0.33354353170721085,-0.41666958436574203,0.11125128754372093,0.5361603033708404,0.2178742326498726,0.055986364054736726,12,,,,,,,,,,,,
frame,018,frame_median_subtracted,v,900,299.9925775380884,2373.9044044102875,2073.911826872199,0.0069338044864959,0.07324568824237569,-0.08722339017431863,0.12000385914562912,2.326491857062509e-05,0.04824938977483803,-0.023232089737063817,0.18201827851579971,0.19358799208394084,0.03313065371385515,0.4847246783307678,0.18679330988467427,0.05323319113166057,12,,,,,,,,,,,,
frame,025,raw,s,828,-0.1258769818006729,0.12232027682868954,0.24819725862936243,0.035826650436040226,0.06349317148163473,-0.0817803294925227,0.1066284577109741,0.3454684090992213,0.0857443120814738,0.03929968124030043,0.38312925437227835,0.31905275499470703,0.14678802555585801,0.554990524614454,0.16509676505421156,0.049374381873930104,12,,,,,,,,,,,,
frame,025,raw,t,828,-0.006657329961893719,0.02566568065415289,0.03232301061604661,0.035826650436040226,0.06349317148163473,-0.0817803294925227,0.1066284577109741,-2.6402686882039705,-0.08534143283803239,0.06419928728827766,-0.37978231313730426,-0.31894923577895523,0.14423460537192134,0.5487334465827453,0.16509676505421156,0.049095264437308606,12,,,,,,,,,,,,
frame,025,raw,u,828,1832.1578322748571,2051.065507093268,218.9076748184109,0.035826650436040226,0.06349317148163473,-0.0817803294925227,0.1066284577109741,0.000389645438786487,0.08529637700834933,-0.7173904830972889,0.3795389533109039,0.31892228315488264,0.14404981708033648,0.5487334465827451,0.16509676505421156,0.049095264437308606,12,,,,,,,,,,,,
frame,025,raw,v,828,516.9753617799008,2341.993045647618,1825.0176838677173,0.035826650436040226,0.06349317148163473,-0.0817803294925227,0.1066284577109741,4.697575370227555e-05,0.08573158121966727,-0.028465857387243238,0.3831777249620659,0.31905275499470703,0.14682516890710462,0.554990524614454,0.16509676505421156,0.049374381873930104,12,,,,,,,,,,,,
frame,025,frame_median_subtracted,s,828,-0.1258769818006729,0.12232027682868954,0.24819725862936243,-0.013142198699593035,0.06349317148163473,-0.13074917862815597,0.057659608575340825,0.34546840909922116,0.08574431208147378,-0.009669167895332802,0.38312925437227835,0.31905275499470703,0.14678802555585801,0.554990524614454,0.16509676505421156,0.049374381873930104,12,,,,,,,,,,,,
frame,025,frame_median_subtracted,t,828,-0.006657329961893719,0.02566568065415289,0.03232301061604661,-0.013142198699593035,0.06349317148163473,-0.13074917862815597,0.057659608575340825,-2.640268688203971,-0.0853414328380324,0.01523043815264442,-0.37978231313730426,-0.31894923577895523,0.14423460537192134,0.5487334465827453,0.16509676505421156,0.049095264437308606,12,,,,,,,,,,,,
frame,025,frame_median_subtracted,u,828,1832.1578322748571,2051.065507093268,218.9076748184109,-0.013142198699593035,0.06349317148163473,-0.13074917862815597,0.057659608575340825,0.000389645438786487,0.08529637700834933,-0.7663593322329223,0.3795389533109039,0.31892228315488264,0.1440498170803366,0.5487334465827451,0.16509676505421156,0.049095264437308606,12,,,,,,,,,,,,
frame,025,frame_median_subtracted,v,828,516.9753617799008,2341.993045647618,1825.0176838677173,-0.013142198699593035,0.06349317148163473,-0.13074917862815597,0.057659608575340825,4.697575370227557e-05,0.0857315812196673,-0.0774347065228765,0.383177724962066,0.31905275499470703,0.14682516890710462,0.554990524614454,0.16509676505421156,0.049374381873930104,12,,,,,,,,,,,,
frame,026,raw,s,743,-0.09302040074361757,0.19495848459253196,0.2879788853361495,-0.012705297979392719,0.06212034879747261,-0.11289313056199717,0.07484724150543798,0.09823027595864103,0.02828824537683181,-0.01876932657327521,0.12517507484463747,0.10075093827056762,0.01566879936236054,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,026,raw,t,743,-0.005673612332365056,0.025660536211195538,0.03133414854356059,-0.012705297979392719,0.06212034879747261,-0.11289313056199717,0.07484724150543798,-0.8308609048853964,-0.02603431901271618,-0.005116928439166058,-0.1158759867107554,-0.1005165681069573,0.013427244296191132,0.5262358800593832,0.149195716796513,0.047100664795117785,12,,,,,,,,,,,,
frame,026,raw,u,743,1829.6387703102318,2038.3977213395085,208.75895102927666,-0.012705297979392719,0.06212034879747261,-0.11289313056199717,0.07484724150543798,0.00012376769065115185,0.025837613271650472,-0.2527629182938548,0.1150706974221418,0.10046405350906931,0.013241265405217972,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,026,raw,v,743,758.0604980858462,2874.0060377373225,2115.9455396514763,-0.012705297979392719,0.06212034879747261,-0.11289313056199717,0.07484724150543798,1.3400652858518005e-05,0.028355051644398978,-0.0381097192125406,0.12548830516799397,0.10075093827056762,0.015747314733935647,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,026,frame_median_subtracted,s,743,-0.09302040074361757,0.19495848459253196,0.2879788853361495,-0.0031472136174226866,0.06212034879747261,-0.10333504620002713,0.08440532586740801,0.09823027595864096,0.02828824537683179,-0.009211242211305155,0.12517507484463747,0.10075093827056762,0.01566879936236054,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,026,frame_median_subtracted,t,743,-0.005673612332365056,0.025660536211195538,0.03133414854356059,-0.0031472136174226866,0.06212034879747261,-0.10333504620002713,0.08440532586740801,-0.8308609048853962,-0.026034319012716172,0.004441155922803996,-0.1158759867107554,-0.1005165681069573,0.013427244296191132,0.5262358800593832,0.149195716796513,0.047100664795117785,12,,,,,,,,,,,,
frame,026,frame_median_subtracted,u,743,1829.6387703102318,2038.3977213395085,208.75895102927666,-0.0031472136174226866,0.06212034879747261,-0.10333504620002713,0.08440532586740801,0.00012376769065115177,0.025837613271650454,-0.24320483393188455,0.1150706974221418,0.10046405350906931,0.013241265405217972,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,026,frame_median_subtracted,v,743,758.0604980858462,2874.0060377373225,2115.9455396514763,-0.0031472136174226866,0.06212034879747261,-0.10333504620002713,0.08440532586740801,1.3400652858517996e-05,0.02835505164439896,-0.02855163485057054,0.12548830516799397,0.10075093827056762,0.015747314733935647,0.526247443355341,0.14949408440477255,0.04710468756179976,12,,,,,,,,,,,,
frame,027,raw,s,890,-0.14415091218398626,0.047820364842638845,0.19197127702662511,0.29787841099236456,0.217566591206693,-0.0045452146448326375,0.5768683497675624,3.6459390960210163,0.6999155842244537,0.4486137817792583,0.9566109391889961,0.9787991090831046,0.9151044889760531,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,027,raw,t,890,-0.0049367794948729496,0.02558014743195536,0.030516926926828312,0.29787841099236456,0.217566591206693,-0.0045452146448326375,0.5768683497675624,-22.943951539499864,-0.7001788925436073,0.5118727634091346,-0.9553701826844228,-0.9787549879383907,0.9127321859624665,0.9390423534927158,0.6178164754337655,0.21995975609017251,12,,,,,,,,,,,,
frame,027,raw,u,890,1834.169519719812,2043.9925805232933,209.82306080348144,0.29787841099236456,0.217566591206693,-0.0045452146448326375,0.5768683497675624,0.003336586701262688,0.7000928342951286,-6.194594444193785,0.9552865165988669,0.97874198309481,0.9125723287955964,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,027,raw,v,890,382.9823778778662,1795.0011746036323,1412.0187967257662,0.29787841099236456,0.217566591206693,-0.0045452146448326375,0.5768683497675624,0.0004956088485393274,0.6998090099611435,-0.2665774438170589,0.9566146546257371,0.9787991090831046,0.9151115974447182,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,027,frame_median_subtracted,s,890,-0.14415091218398626,0.047820364842638845,0.19197127702662511,-0.0820321937960847,0.217566591206693,-0.38445581943328194,0.19695774497911311,3.645939096021015,0.6999155842244534,0.06870317699080877,0.9566109391889961,0.9787991090831046,0.915104488976053,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,027,frame_median_subtracted,t,890,-0.0049367794948729496,0.02558014743195536,0.030516926926828312,-0.0820321937960847,0.217566591206693,-0.38445581943328194,0.19695774497911311,-22.943951539499867,-0.7001788925436074,0.131962158620685,-0.9553701826844226,-0.9787549879383907,0.9127321859624665,0.9390423534927158,0.6178164754337654,0.21995975609017254,12,,,,,,,,,,,,
frame,027,frame_median_subtracted,u,890,1834.169519719812,2043.9925805232933,209.82306080348144,-0.0820321937960847,0.217566591206693,-0.38445581943328194,0.19695774497911311,0.003336586701262687,0.7000928342951284,-6.574505048982235,0.9552865165988669,0.97874198309481,0.9125723287955964,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,027,frame_median_subtracted,v,890,382.9823778778662,1795.0011746036323,1412.0187967257662,-0.0820321937960847,0.217566591206693,-0.38445581943328194,0.19695774497911311,0.0004956088485393274,0.6998090099611435,-0.6464880486055082,0.9566146546257371,0.9787991090831046,0.9151115974447182,0.9397071628574565,0.6178366916479219,0.21990794328328395,12,,,,,,,,,,,,
frame,028,raw,s,900,-0.1608552842651484,0.1502696551806628,0.3111249394458112,-0.04942114590765641,0.0702710013101406,-0.1549851179255768,0.07731497573944346,-0.015373802864737812,-0.00478317348534339,-0.0494239602753571,-0.01977407175458535,0.04847518741792686,0.00039101391375528927,0.37565189233440877,0.18704652452764853,0.04495953429373189,12,,,,,,,,,,,,
frame,028,raw,t,900,0.018406431521897786,0.01943433030833209,0.0010278987864343024,-0.04942114590765641,0.0702710013101406,-0.1549851179255768,0.07731497573944346,7.08986232023443,0.007287660874955258,-0.18458205424547494,0.02845171343339675,0.05989120151177142,0.0008094999972959593,0.36226149747896286,0.1755982838707238,0.0441509550623838,12,,,,,,,,,,,,
frame,028,raw,u,900,1864.7592194506612,1881.544467255242,16.78524780458065,-0.04942114590765641,0.0702710013101406,-0.1549851179255768,0.07731497573944346,0.0002499232382526866,0.004195023486194594,-0.517093009770161,0.017184259137524707,-0.0824323816037633,0.00029529876210554473,0.3444177973971988,0.17539180355571415,0.04304986620722977,12,,,,,,,,,,,,
frame,028,raw,v,900,260.99984585720074,2544.9995906163717,2283.999744759171,-0.04942114590765641,0.0702710013101406,-0.1549851179255768,0.07731497573944346,-2.0812355417302954e-06,-0.00475354144609571,-0.046423153771276406,-0.019659164565246398,0.04847518741792686,0.00038648275140329424,0.37565189233440877,0.18704652452764853,0.04495953429373189,12,,,,,,,,,,,,
frame,028,frame_median_subtracted,s,900,-0.1608552842651484,0.1502696551806628,0.3111249394458112,0.0022494972455592687,0.0702710013101406,-0.10331447477236111,0.12898561889265914,-0.015373802864737862,-0.004783173485343406,0.00224668287785862,-0.019774071754585395,0.04847518741792686,0.00039101391375573336,0.3756518923344089,0.18704652452764853,0.044959534293731895,12,,,,,,,,,,,,
frame,028,frame_median_subtracted,t,900,0.018406431521897786,0.01943433030833209,0.0010278987864343024,0.0022494972455592687,0.0702710013101406,-0.10331447477236111,0.12898561889265914,7.089862320234431,0.007287660874955259,-0.13291141109225926,0.028451713433396766,0.05989120151177142,0.0008094999972961814,0.36226149747896297,0.17559828387072382,0.0441509550623838,12,,,,,,,,,,,,
frame,028,frame_median_subtracted,u,900,1864.7592194506612,1881.544467255242,16.78524780458065,0.0022494972455592687,0.0702710013101406,-0.10331447477236111,0.12898561889265914,0.000249923238252687,0.004195023486194601,-0.46542236661694614,0.0171842591375247,-0.0824323816037633,0.00029529876210554473,0.344417797397199,0.17539180355571413,0.043049866207229774,12,,,,,,,,,,,,
frame,028,frame_median_subtracted,v,900,260.99984585720074,2544.9995906163717,2283.999744759171,0.0022494972455592687,0.0702710013101406,-0.10331447477236111,0.12898561889265914,-2.0812355417302916e-06,-0.004753541446095701,0.005247489381939277,-0.01965916456524638,0.04847518741792686,0.0003864827514035163,0.3756518923344089,0.18704652452764853,0.044959534293731895,12,,,,,,,,,,,,
frame,029,raw,s,900,-0.15787579766627433,0.14004981515819598,0.2979256128244703,0.01681427427277261,0.05504077951793897,-0.06217238862299723,0.13106779889161535,-0.14505504272547703,-0.043215612497267464,0.015868044943428496,-0.22810711391168284,-0.11613685119775868,0.05203285541711744,0.7585792060284621,0.2044207019433543,0.05004237516518063,12,,,,,,,,,,,,
frame,029,raw,t,900,0.003551502677045856,0.006288207783024334,0.0027367051059784785,0.01681427427277261,0.05504077951793897,-0.06217238862299723,0.13106779889161535,-16.095919477582875,-0.0440497850197195,0.0994941057168809,-0.2364220705040947,-0.10901173952066609,0.055895395421443395,0.7488985965228732,0.2044730569049731,0.04972204198336272,12,,,,,,,,,,,,
frame,029,raw,u,900,1954.7251274515122,1996.898828446727,42.17370099521486,0.01681427427277261,0.05504077951793897,-0.06217238862299723,0.13106779889161535,0.0010369844972148588,0.04373347412221267,-2.030218985307562,0.23245735021389413,0.11376285649735371,0.05403641966846506,0.7549347862069338,0.20508158865473586,0.049922021881368385,12,,,,,,,,,,,,
frame,029,raw,v,900,284.0032842570737,2471.018448683147,2187.0151644260736,0.01681427427277261,0.05504077951793897,-0.06217238862299723,0.13106779889161535,-1.973958552753526e-05,-0.04317077288820507,0.04435046174166797,-0.2279529591573369,-0.11613685119775868,0.051962551588586536,0.7585792060284621,0.2044207019433543,0.05004237516518063,12,,,,,,,,,,,,
frame,029,frame_median_subtracted,s,900,-0.15787579766627433,0.14004981515819598,0.2979256128244703,0.0031592115977590158,0.05504077951793897,-0.07582745129801083,0.11741273621660174,-0.14505504272547703,-0.043215612497267464,0.0022129822684148906,-0.22810711391168284,-0.11613685119775868,0.05203285541711744,0.7585792060284621,0.2044207019433543,0.05004237516518063,12,,,,,,,,,,,,
frame,029,frame_median_subtracted,t,900,0.003551502677045856,0.006288207783024334,0.0027367051059784785,0.0031592115977590158,0.05504077951793897,-0.07582745129801083,0.11741273621660174,-16.095919477582875,-0.0440497850197195,0.0858390430418673,-0.2364220705040947,-0.10901173952066609,0.055895395421443395,0.7488985965228732,0.2044730569049731,0.04972204198336272,12,,,,,,,,,,,,
frame,029,frame_median_subtracted,u,900,1954.7251274515122,1996.898828446727,42.17370099521486,0.0031592115977590158,0.05504077951793897,-0.07582745129801083,0.11741273621660174,0.001036984497214859,0.04373347412221268,-2.043874047982576,0.23245735021389413,0.11376285649735371,0.05403641966846506,0.7549347862069338,0.20508158865473586,0.04992202188136839,12,,,,,,,,,,,,
frame,029,frame_median_subtracted,v,900,284.0032842570737,2471.018448683147,2187.0151644260736,0.0031592115977590158,0.05504077951793897,-0.07582745129801083,0.11741273621660174,-1.973958552753526e-05,-0.04317077288820507,0.030695399066654375,-0.2279529591573369,-0.11613685119775868,0.051962551588586536,0.7585792060284621,0.2044207019433543,0.05004237516518063,12,,,,,,,,,,,,
frame,030,raw,s,900,-0.1641225636200761,0.12548878131899754,0.28961134493907364,-0.004974403309395383,0.04958316643522754,-0.07894347508378133,0.06612892891269549,-0.05322921965108792,-0.01541578589320894,-0.005531523719306097,-0.08967252978545626,-0.05359176986638255,0.008041162598123597,0.7608095657827812,0.1670575268359486,0.04514660650412576,12,,,,,,,,,,,,
frame,030,raw,t,900,-0.006539481489600098,-0.0034685712675236835,0.0030709102220764146,-0.004974403309395383,0.04958316643522754,-0.07894347508378133,0.06612892891269549,-4.377289728352354,-0.013442263771787335,-0.02552329734582397,-0.07735726133402149,-0.04985548541829476,0.005984145881100189,0.7436974281161282,0.16488628203124034,0.044636000032652424,12,,,,,,,,,,,,
frame,030,raw,u,900,2027.4656420803228,2071.423531377006,43.957889296683106,-0.004974403309395383,0.04958316643522754,-0.07894347508378133,0.06612892891269549,0.0003271226674499275,0.014379622002199596,-0.6744404678170862,0.08319520159186623,0.052400410370877004,0.006921441567911302,0.7579362074467253,0.16682534870712062,0.045061273000959065,12,,,,,,,,,,,,
frame,030,raw,v,900,238.98377882459297,2364.9939337789183,2126.010154954325,-0.004974403309395383,0.04958316643522754,-0.07894347508378133,0.06612892891269549,-7.235884286102137e-06,-0.01538356347232757,0.004915278169816578,-0.08951906643604206,-0.05359176986638255,0.008013663255580616,0.7608095657827812,0.1670575268359486,0.04514660650412576,12,,,,,,,,,,,,
frame,030,frame_median_subtracted,s,900,-0.1641225636200761,0.12548878131899754,0.28961134493907364,0.00011927791195818019,0.04958316643522754,-0.07384979386242777,0.07122261013404906,-0.05322921965108795,-0.015415785893208949,-0.00043784249795253183,-0.08967252978545626,-0.05359176986638255,0.008041162598123597,0.7608095657827812,0.1670575268359486,0.04514660650412576,12,,,,,,,,,,,,
frame,030,frame_median_subtracted,t,900,-0.006539481489600098,-0.0034685712675236835,0.0030709102220764146,0.00011927791195818019,0.04958316643522754,-0.07384979386242777,0.07122261013404906,-4.377289728352356,-0.013442263771787344,-0.02042961612447041,-0.07735726133402146,-0.04985548541829476,0.005984145881099967,0.7436974281161282,0.16488628203124034,0.044636000032652424,12,,,,,,,,,,,,
frame,030,frame_median_subtracted,u,900,2027.4656420803228,2071.423531377006,43.957889296683106,0.00011927791195818019,0.04958316643522754,-0.07384979386242777,0.07122261013404906,0.00032712266744992785,0.01437962200219961,-0.6693467865957332,0.08319520159186622,0.052400410370877004,0.006921441567911302,0.7579362074467253,0.16682534870712062,0.045061273000959065,12,,,,,,,,,,,,
frame,030,frame_median_subtracted,v,900,238.98377882459297,2364.9939337789183,2126.010154954325,0.00011927791195818019,0.04958316643522754,-0.07384979386242777,0.07122261013404906,-7.23588428610214e-06,-0.015383563472327576,0.010008959391170146,-0.08951906643604206,-0.05359176986638255,0.008013663255580616,0.7608095657827812,0.1670575268359486,0.04514660650412576,12,,,,,,,,,,,,
frame,031,raw,s,900,-0.10975252867703487,0.176494910382002,0.2862474390590369,-0.008343921554837708,0.04655378702862822,-0.09889096601941104,0.05294210374261183,0.24474742815043182,0.07005832452434674,-0.01904354431541411,0.4008467845636437,0.3144616227921269,0.16067814469501207,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,raw,t,900,-0.01109690870796054,0.0063160629314506595,0.0174129716394112,-0.008343921554837708,0.04655378702862822,-0.09889096601941104,0.05294210374261183,4.120698047066152,0.07175359822814002,-0.002214555552756748,0.41119572373286756,0.31454257762458143,0.16908192321619686,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,raw,u,900,1951.8388697550579,2100.9071803065094,149.06831055145153,-0.008343921554837708,0.04655378702862822,-0.09889096601941104,0.05294210374261183,-0.00047943791793859746,-0.07146900044141218,0.9596221921503458,-0.4096954593336385,-0.3144885857883776,0.1678503693986012,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,raw,v,900,637.9898733283417,2737.987649188146,2099.9977758598043,-0.008343921554837708,0.04655378702862822,-0.09889096601941104,0.05294210374261183,3.3355869191840385e-05,0.07004725111473538,-0.06719561788857642,0.400917227790904,0.3144616227921269,0.16073462353954382,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,frame_median_subtracted,s,900,-0.10975252867703487,0.176494910382002,0.2862474390590369,-0.00980217631494712,0.04655378702862822,-0.10034922077952045,0.05148384898250242,0.24474742815043188,0.07005832452434675,-0.02050179907552352,0.4008467845636437,0.3144616227921269,0.16067814469501207,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,frame_median_subtracted,t,900,-0.01109690870796054,0.0063160629314506595,0.0174129716394112,-0.00980217631494712,0.04655378702862822,-0.10034922077952045,0.05148384898250242,4.120698047066153,0.07175359822814004,-0.003672810312866149,0.41119572373286756,0.31454257762458143,0.16908192321619675,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,frame_median_subtracted,u,900,1951.8388697550579,2100.9071803065094,149.06831055145153,-0.00980217631494712,0.04655378702862822,-0.10034922077952045,0.05148384898250242,-0.00047943791793859757,-0.0714690004414122,0.9581639373902365,-0.4096954593336385,-0.3144885857883776,0.1678503693986012,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,031,frame_median_subtracted,v,900,637.9898733283417,2737.987649188146,2099.9977758598043,-0.00980217631494712,0.04655378702862822,-0.10034922077952045,0.05148384898250242,3.33558691918404e-05,0.0700472511147354,-0.06865387264868585,0.400917227790904,0.3144616227921269,0.1607346235395437,0.6476704168958266,0.13970440913907622,0.039109738971085405,12,,,,,,,,,,,,
frame,032,raw,s,900,-0.11983176049755818,0.17644632101085175,0.29627808150840995,-0.038611208492630514,0.04958372776303528,-0.13226837298909117,0.0322000266320117,0.16254445479495191,0.04815835922647882,-0.043216045505169796,0.2805317230640211,0.2596386744510384,0.07869804764526844,0.555742023920232,0.14118735569795413,0.03858590273322092,12,,,,,,,,,,,,
frame,032,raw,t,900,0.0018720376880718473,0.0028469679830606946,0.0009749302949888473,-0.038611208492630514,0.04958372776303528,-0.13226837298909117,0.0322000266320117,-17.969912501557427,-0.01751941209606716,0.007264085833114921,-0.09887620720449587,0.013776444991495876,0.009776504351146076,0.2676053052979217,0.09486425519697453,0.026775611966275564,12,,,,,,,,,,,,
frame,032,raw,u,900,1984.2654904749845,1999.8733240979088,15.607833622924318,-0.038611208492630514,0.04958372776303528,-0.13226837298909117,0.0322000266320117,-0.0037673624197536127,-0.058800365844771954,7.460009485414462,-0.34695335958178747,-0.274232223331963,0.12037663372508933,0.5525133034215235,0.1409368707521723,0.038473652294745066,12,,,,,,,,,,,,
frame,032,raw,v,900,563.0044222141157,2737.9601861984247,2174.9557639843088,-0.038611208492630514,0.04958372776303528,-0.13226837298909117,0.0322000266320117,2.21339986786158e-05,0.048140468006076506,-0.07515517096628158,0.2805295648530498,0.2596386744510384,0.0786968367566413,0.555742023920232,0.14118735569795413,0.03858590273322092,12,,,,,,,,,,,,
frame,032,frame_median_subtracted,s,900,-0.11983176049755818,0.17644632101085175,0.29627808150840995,-0.008433257338429662,0.04958372776303528,-0.10209042183489032,0.062377977786212555,0.1625444547949519,0.04815835922647881,-0.013038094350968936,0.2805317230640211,0.2596386744510384,0.07869804764526844,0.555742023920232,0.14118735569795413,0.03858590273322093,12,,,,,,,,,,,,
frame,032,frame_median_subtracted,t,900,0.0018720376880718473,0.0028469679830606946,0.0009749302949888473,-0.008433257338429662,0.04958372776303528,-0.10209042183489032,0.062377977786212555,-17.96991250155742,-0.017519412096067152,0.03744203698731577,-0.09887620720449587,0.013776444991495876,0.009776504351146076,0.2676053052979217,0.09486425519697453,0.026775611966275564,12,,,,,,,,,,,,
frame,032,frame_median_subtracted,u,900,1984.2654904749845,1999.8733240979088,15.607833622924318,-0.008433257338429662,0.04958372776303528,-0.10209042183489032,0.062377977786212555,-0.0037673624197536127,-0.058800365844771954,7.490187436568662,-0.34695335958178747,-0.274232223331963,0.12037663372508922,0.5525133034215235,0.1409368707521723,0.038473652294745066,12,,,,,,,,,,,,
frame,032,frame_median_subtracted,v,900,563.0044222141157,2737.9601861984247,2174.9557639843088,-0.008433257338429662,0.04958372776303528,-0.10209042183489032,0.062377977786212555,2.2133998678615797e-05,0.0481404680060765,-0.04497721981208072,0.2805295648530498,0.2596386744510384,0.07869683675664108,0.555742023920232,0.14118735569795413,0.03858590273322093,12,,,,,,,,,,,,
frame,033,raw,s,900,-0.12098403324024935,0.1719972701904754,0.29298130343072476,-0.01805334789815068,0.04626055705967986,-0.10642768540336078,0.046140940792599845,0.13925774082426315,0.04079991441951067,-0.023140713970655903,0.2500643799227106,0.16518861545919605,0.06253219410612965,0.5718701148677062,0.14338990611541247,0.036518457951969424,12,,,,,,,,,,,,
frame,033,raw,t,900,-0.006503741894384345,-0.003237851108110702,0.0032658907862736426,-0.01805334789815068,0.04626055705967986,-0.10642768540336078,0.046140940792599845,-9.39345722557235,-0.03067800540425231,-0.06250297524822859,-0.1924945912276665,-0.15803282061665097,0.03705416765190639,0.49987540684099574,0.12308214555161459,0.0341424447299528,12,,,,,,,,,,,,
