row_v_px,bias_mm,build_sample_count,supported,in_high_precision_work_region,smooth_window,aggregate
1596,-0.057776299,8,True,True,1,median
1597,-0.060812246,8,True,True,1,median
1598,-0.066615578,8,True,True,1,median
1599,-0.076184558,8,True,True,1,median
1600,-0.089154179,8,True,True,1,median
1601,-0.090892220,8,True,True,1,median
1602,-0.097925075,8,True,True,1,median
1603,-0.105463274,8,True,True,1,median
1604,-0.106222270,8,True,True,1,median
1605,-0.098873841,8,True,True,1,median
1606,-0.092418443,8,True,True,1,median
1607,-0.094616037,8,True,True,1,median
1608,-0.106147231,8,True,True,1,median
1609,-0.120673346,8,True,True,1,median
1610,-0.125605559,8,True,True,1,median
1611,-0.122524568,8,True,True,1,median
1612,-0.107464085,8,True,True,1,median
1613,-0.098258854,9,True,True,1,median
1614,-0.099407946,9,True,True,1,median
1615,-0.104684681,9,True,True,1,median
1616,-0.107135298,9,True,True,1,median
1617,-0.105713379,9,True,True,1,median
1618,-0.103033159,9,True,True,1,median
1619,-0.098919629,9,True,True,1,median
1620,-0.093397854,9,True,True,1,median
1621,-0.091706894,9,True,True,1,median
1622,-0.094526927,9,True,True,1,median
1623,-0.094688602,9,True,True,1,median
1624,-0.098156400,9,True,True,1,median
1625,-0.098668254,9,True,True,1,median
1626,-0.083461729,9,True,True,1,median
1627,-0.075241683,9,True,True,1,median
1628,-0.082978337,9,True,True,1,median
1629,-0.086197504,9,True,True,1,median
1630,-0.083885798,9,True,True,1,median
1631,-0.083231615,9,True,True,1,median
1632,-0.100152946,8,True,True,1,median
1633,-0.087423036,8,True,True,1,median
1634,-0.081190418,8,True,True,1,median
1635,-0.067282314,9,True,True,1,median
1636,-0.067877893,9,True,True,1,median
1637,-0.096124806,8,True,True,1,median
1638,-0.097422000,8,True,True,1,median
1639,-0.093805443,8,True,True,1,median
1640,-0.098628820,8,True,True,1,median
1641,-0.092050155,8,True,True,1,median
1642,-0.089208936,8,True,True,1,median
1643,-0.090504133,8,True,True,1,median
1644,-0.097587603,8,True,True,1,median
1645,-0.113518611,8,True,True,1,median
1646,-0.121097823,8,True,True,1,median
1647,-0.134530964,8,True,True,1,median
1648,-0.139404729,8,True,True,1,median
1649,-0.138864205,8,True,True,1,median
1650,-0.131745398,8,True,True,1,median
1651,-0.120116643,8,True,True,1,median
1652,-0.119683458,8,True,True,1,median
1653,-0.119725240,8,True,True,1,median
1654,-0.134440747,8,True,True,1,median
1655,-0.140327522,8,True,True,1,median
1656,-0.142454871,7,True,True,1,median
1657,-0.151306523,7,True,True,1,median
1658,-0.146746494,7,True,True,1,median
1659,-0.158516958,7,True,True,1,median
1660,-0.153431958,7,True,True,1,median
1661,-0.141547382,7,True,True,1,median
1662,-0.142058428,7,True,True,1,median
1663,-0.155262858,7,True,True,1,median
1664,-0.157850499,7,True,True,1,median
1665,-0.150969992,7,True,True,1,median
1666,-0.156703451,7,True,True,1,median
1667,-0.148960190,7,True,True,1,median
1668,-0.135824123,7,True,True,1,median
1669,-0.132128475,7,True,True,1,median
1670,-0.130345948,7,True,True,1,median
1671,-0.136936994,7,True,True,1,median
1672,-0.136283732,7,True,True,1,median
1673,-0.126141638,7,True,True,1,median
1674,-0.118412379,7,True,True,1,median
1675,-0.118311997,7,True,True,1,median
1676,-0.127642374,7,True,True,1,median
1677,-0.129884303,7,True,True,1,median
1678,-0.126708964,7,True,True,1,median
1679,-0.129498509,7,True,True,1,median
1680,-0.134531508,7,True,True,1,median
1681,-0.131008332,7,True,True,1,median
1682,-0.134527208,7,True,True,1,median
1683,-0.138766780,7,True,True,1,median
1684,-0.152002886,7,True,True,1,median
1685,-0.156472158,6,True,True,1,median
1686,-0.157194819,6,True,True,1,median
1687,-0.160963776,6,True,True,1,median
1688,-0.158587415,6,True,True,1,median
1689,-0.158528805,6,True,True,1,median
1690,-0.159342905,6,True,True,1,median
1691,-0.163192039,6,True,True,1,median
1692,-0.172231446,6,True,True,1,median
1693,-0.159659091,7,True,True,1,median
1694,-0.162922228,7,True,True,1,median
1695,-0.148035198,7,True,True,1,median
1696,-0.144667960,7,True,True,1,median
1697,-0.153732514,6,True,True,1,median
1698,-0.151936592,6,True,True,1,median
1699,-0.147829971,6,True,True,1,median
1700,-0.143032231,6,True,True,1,median
1701,-0.140892607,6,True,True,1,median
1702,-0.138920422,6,True,True,1,median
1703,-0.133353778,6,True,True,1,median
1704,-0.127918054,6,True,True,1,median
1705,-0.128575718,6,True,True,1,median
1706,-0.137405880,6,True,True,1,median
1707,-0.149666221,6,True,True,1,median
1708,-0.147764705,7,True,True,1,median
1709,-0.148327239,5,True,True,1,median
1710,-0.139042231,5,True,True,1,median
1711,-0.126882695,5,True,True,1,median
1712,-0.108708883,6,True,True,1,median
1713,-0.117112774,6,True,True,1,median
1714,-0.150322192,5,True,True,1,median
1715,-0.099498242,6,True,True,1,median
1716,-0.091878906,6,True,True,1,median
1717,-0.093615979,6,True,True,1,median
1718,-0.100218335,6,True,True,1,median
1719,-0.103215441,6,True,True,1,median
1720,-0.109539862,6,True,True,1,median
1721,-0.112364293,6,True,True,1,median
1722,-0.110423515,6,True,True,1,median
1723,-0.110129711,6,True,True,1,median
1724,-0.108754309,6,True,True,1,median
1725,-0.102557109,6,True,True,1,median
1726,-0.095391116,6,True,True,1,median
1727,-0.096665398,6,True,True,1,median
1728,-0.109249211,6,True,True,1,median
1729,-0.093692506,6,True,True,1,median
1730,-0.089612610,7,True,True,1,median
1731,-0.088371997,6,True,True,1,median
1732,-0.094969305,6,True,True,1,median
1733,-0.106420890,6,True,True,1,median
1734,-0.116839514,6,True,True,1,median
1735,-0.119445253,6,True,True,1,median
1736,-0.119922266,6,True,True,1,median
1737,-0.099881307,6,True,True,1,median
1738,-0.084751219,6,True,True,1,median
1739,-0.078553982,6,True,True,1,median
1740,-0.081140519,6,True,True,1,median
1741,-0.090947049,6,True,True,1,median
1742,-0.108904866,6,True,True,1,median
1743,-0.122536070,6,True,True,1,median
1744,-0.115780172,6,True,True,1,median
1745,-0.104162226,6,True,True,1,median
1746,-0.096265253,6,True,True,1,median
1747,-0.088083783,6,True,True,1,median
1748,-0.078085026,6,True,True,1,median
1749,-0.067956863,6,True,True,1,median
1750,-0.062522745,6,True,True,1,median
1751,-0.060083317,6,True,True,1,median
1752,-0.057339385,6,True,True,1,median
1753,-0.057351608,6,True,True,1,median
1754,-0.056582874,6,True,True,1,median
1755,-0.065293895,6,True,True,1,median
1756,-0.077632180,6,True,True,1,median
1757,-0.088145343,6,True,True,1,median
1758,-0.090703111,6,True,True,1,median
1759,-0.083786906,6,True,True,1,median
1760,-0.080284851,6,True,True,1,median
1761,-0.089201291,6,True,True,1,median
1762,-0.092087290,6,True,True,1,median
1763,-0.091460795,6,True,True,1,median
1764,-0.092300779,6,True,True,1,median
1765,-0.090626011,6,True,True,1,median
1766,-0.089510865,6,True,True,1,median
1767,-0.089013846,6,True,True,1,median
1768,-0.090274881,6,True,True,1,median
1769,-0.083807284,6,True,True,1,median
1770,-0.073891773,6,True,True,1,median
1771,-0.070916148,6,True,True,1,median
1772,-0.070613293,6,True,True,1,median
1773,-0.075471515,6,True,True,1,median
1774,-0.080730730,6,True,True,1,median
1775,-0.080013317,6,True,True,1,median
1776,-0.075218604,6,True,True,1,median
1777,-0.073593956,6,True,True,1,median
1778,-0.073559855,6,True,True,1,median
1779,-0.073183280,6,True,True,1,median
1780,-0.073533204,6,True,True,1,median
1781,-0.072638977,6,True,True,1,median
1782,-0.070201293,6,True,True,1,median
1783,-0.067029116,6,True,True,1,median
1784,-0.059573430,6,True,True,1,median
1785,-0.067411276,7,True,True,1,median
1786,-0.063500746,7,True,True,1,median
1787,-0.064568628,7,True,True,1,median
1788,-0.064648437,7,True,True,1,median
1789,-0.068939548,7,True,True,1,median
1790,-0.083440899,7,True,True,1,median
1791,-0.093398499,7,True,True,1,median
1792,-0.107017603,7,True,True,1,median
1793,-0.110409816,6,True,True,1,median
1794,-0.069379918,5,True,True,1,median
1795,-0.064593119,5,True,True,1,median
1796,-0.069100628,5,True,True,1,median
1797,-0.056289101,5,True,True,1,median
1798,-0.070187825,5,True,True,1,median
1799,-0.073897542,5,True,True,1,median
1800,-0.081356981,5,True,True,1,median
1801,-0.066278459,5,True,True,1,median
1802,-0.070919620,5,True,True,1,median
1803,-0.096827948,5,True,True,1,median
1804,-0.100782512,5,True,True,1,median
1805,-0.096119960,5,True,True,1,median
1806,-0.093646320,5,True,True,1,median
1807,-0.070704266,5,True,True,1,median
1808,-0.063536899,5,True,True,1,median
1809,-0.062898332,5,True,True,1,median
1810,-0.064532302,5,True,True,1,median
1811,-0.069114701,5,True,True,1,median
1812,-0.081383876,5,True,True,1,median
1813,-0.101043193,5,True,True,1,median
1814,-0.117761758,5,True,True,1,median
1815,-0.128111515,5,True,True,1,median
1816,-0.118417024,5,True,True,1,median
1817,-0.106931665,5,True,True,1,median
1818,-0.111199338,5,True,True,1,median
1819,-0.098836536,5,True,True,1,median
1820,-0.076584835,5,True,True,1,median
1821,-0.055200881,5,True,True,1,median
1822,,4,False,True,1,median
1823,,4,False,True,1,median
1824,-0.091414022,5,True,True,1,median
1825,,4,False,True,1,median
1826,,4,False,True,1,median
1827,,4,False,True,1,median
1828,,4,False,True,1,median
1829,,4,False,True,1,median
1830,,4,False,True,1,median
1831,,4,False,True,1,median
1832,,4,False,True,1,median
1833,,4,False,True,1,median
1834,,4,False,True,1,median
1835,,4,False,True,1,median
1836,,4,False,True,1,median
1837,,4,False,True,1,median
1838,,4,False,True,1,median
1839,,4,False,True,1,median
1840,,4,False,True,1,median
1841,,4,False,True,1,median
1842,-0.042839840,5,True,True,1,median
1843,-0.026606120,6,True,True,1,median
1844,-0.041613113,5,True,True,1,median
1845,-0.037907963,5,True,True,1,median
1846,-0.039064809,5,True,True,1,median
1847,-0.046101805,5,True,True,1,median
1848,-0.052066629,5,True,True,1,median
1849,-0.055430532,5,True,True,1,median
1850,-0.064541028,5,True,True,1,median
1851,-0.064787901,5,True,True,1,median
1852,-0.056461981,5,True,True,1,median
1853,-0.040596302,5,True,True,1,median
1854,-0.031673894,5,True,True,1,median
1855,-0.032451687,5,True,True,1,median
1856,-0.033341887,5,True,True,1,median
1857,-0.041804609,5,True,True,1,median
1858,-0.060852069,6,True,True,1,median
1859,-0.045450376,5,True,True,1,median
1860,-0.035566390,5,True,True,1,median
1861,-0.026364475,6,True,True,1,median
1862,-0.019360351,6,True,True,1,median
1863,-0.027732815,6,True,True,1,median
1864,-0.025907392,6,True,True,1,median
1865,-0.011170971,6,True,True,1,median
1866,-0.000108985,6,True,True,1,median
1867,-0.005445878,6,True,True,1,median
1868,-0.017385486,6,True,True,1,median
1869,-0.022646503,6,True,True,1,median
1870,-0.024498939,6,True,True,1,median
1871,-0.022193309,6,True,True,1,median
1872,-0.009965868,7,True,True,1,median
1873,-0.007800001,7,True,True,1,median
1874,-0.009255187,6,True,True,1,median
1875,-0.001212653,7,True,True,1,median
1876,0.002180811,7,True,True,1,median
1877,0.010168425,7,True,True,1,median
1878,-0.000593232,7,True,True,1,median
1879,-0.010938100,7,True,True,1,median
1880,-0.013039700,7,True,True,1,median
1881,-0.010548922,7,True,True,1,median
1882,-0.002880282,7,True,True,1,median
1883,-0.015018561,7,True,True,1,median
1884,-0.013140608,7,True,True,1,median
1885,-0.023302452,7,True,True,1,median
1886,-0.019836545,7,True,True,1,median
1887,-0.020997489,7,True,True,1,median
1888,-0.032318054,7,True,True,1,median
1889,-0.024884583,7,True,True,1,median
1890,-0.020448002,7,True,True,1,median
1891,-0.021278880,7,True,True,1,median
1892,-0.054811529,6,True,True,1,median
1893,-0.057783103,6,True,True,1,median
1894,-0.060340146,6,True,True,1,median
1895,-0.063178449,6,True,True,1,median
1896,-0.066584363,6,True,True,1,median
1897,-0.067081741,6,True,True,1,median
1898,-0.070920324,6,True,True,1,median
1899,-0.068769325,6,True,True,1,median
1900,-0.068870303,6,True,True,1,median
1901,-0.063885287,6,True,True,1,median
1902,-0.065317026,7,True,True,1,median
1903,-0.062817455,7,True,True,1,median
1904,-0.062206506,6,True,True,1,median
1905,-0.057132050,6,True,True,1,median
1906,-0.052407963,6,True,True,1,median
1907,-0.057054459,6,True,True,1,median
1908,-0.064401882,6,True,True,1,median
1909,-0.066503857,6,True,True,1,median
1910,-0.069416410,6,True,True,1,median
1911,-0.078627631,6,True,True,1,median
1912,-0.083625471,6,True,True,1,median
1913,-0.084536421,6,True,True,1,median
1914,-0.054024214,7,True,True,1,median
1915,-0.057289435,7,True,True,1,median
1916,-0.071971648,7,True,True,1,median
1917,-0.097125251,7,True,True,1,median
1918,-0.109591765,7,True,True,1,median
1919,-0.119442618,7,True,True,1,median
1920,-0.079471649,7,True,True,1,median
1921,-0.065054062,7,True,True,1,median
1922,-0.098876861,6,True,True,1,median
1923,-0.097816166,6,True,True,1,median
1924,-0.094525936,6,True,True,1,median
1925,-0.086276398,6,True,True,1,median
1926,-0.084250309,6,True,True,1,median
1927,-0.077233030,6,True,True,1,median
1928,-0.060175166,7,True,True,1,median
1929,-0.068464480,7,True,True,1,median
1930,-0.078779523,7,True,True,1,median
1931,-0.091769037,7,True,True,1,median
1932,-0.082046037,7,True,True,1,median
1933,-0.088378662,7,True,True,1,median
1934,-0.096646028,7,True,True,1,median
1935,-0.103319453,7,True,True,1,median
1936,-0.083408875,7,True,True,1,median
1937,-0.085229842,7,True,True,1,median
1938,-0.090712245,7,True,True,1,median
1939,-0.105725187,7,True,True,1,median
1940,-0.120334607,7,True,True,1,median
1941,-0.120651557,7,True,True,1,median
1942,-0.113302430,7,True,True,1,median
1943,-0.104080364,7,True,True,1,median
1944,-0.098505072,7,True,True,1,median
1945,-0.097856283,7,True,True,1,median
1946,-0.110063788,7,True,True,1,median
1947,-0.123332370,7,True,True,1,median
1948,-0.108001851,7,True,True,1,median
1949,-0.101792929,7,True,True,1,median
1950,-0.109252403,7,True,True,1,median
1951,-0.113858399,7,True,True,1,median
1952,-0.100047883,7,True,True,1,median
1953,-0.105185765,7,True,True,1,median
1954,-0.112059678,7,True,True,1,median
1955,-0.100798498,7,True,True,1,median
1956,-0.092563642,7,True,True,1,median
1957,-0.097198712,7,True,True,1,median
1958,-0.088023375,7,True,True,1,median
1959,-0.091298190,7,True,True,1,median
1960,-0.090441288,7,True,True,1,median
1961,-0.082009862,7,True,True,1,median
1962,-0.080670917,7,True,True,1,median
1963,-0.087489593,7,True,True,1,median
1964,-0.087739370,7,True,True,1,median
1965,-0.086504118,7,True,True,1,median
1966,-0.086033863,7,True,True,1,median
1967,-0.076093284,7,True,True,1,median
1968,-0.072898320,7,True,True,1,median
1969,-0.070757874,7,True,True,1,median
1970,-0.061981537,7,True,True,1,median
1971,-0.077174794,7,True,True,1,median
1972,-0.068973222,7,True,True,1,median
1973,-0.069448868,7,True,True,1,median
1974,-0.080394241,7,True,True,1,median
1975,-0.080213875,7,True,True,1,median
1976,-0.082904075,7,True,True,1,median
1977,-0.072332252,7,True,True,1,median
1978,-0.075206785,7,True,True,1,median
1979,-0.084628418,7,True,True,1,median
1980,-0.081396664,7,True,True,1,median
1981,-0.075115136,7,True,True,1,median
1982,-0.083457916,7,True,True,1,median
1983,-0.095923409,7,True,True,1,median
1984,-0.089788541,7,True,True,1,median
1985,-0.090751441,7,True,True,1,median
1986,-0.073516009,7,True,True,1,median
1987,-0.085744063,7,True,True,1,median
1988,-0.078473787,7,True,True,1,median
1989,-0.075849224,7,True,True,1,median
1990,-0.072572353,7,True,True,1,median
1991,-0.076774853,7,True,True,1,median
1992,-0.081214686,7,True,True,1,median
1993,-0.079145626,7,True,True,1,median
1994,-0.086313774,7,True,True,1,median
1995,-0.098986079,7,True,True,1,median
1996,-0.083546040,8,True,True,1,median
1997,-0.087834587,7,True,True,1,median
1998,-0.084528363,7,True,True,1,median
1999,-0.093025548,7,True,True,1,median
2000,-0.076019799,7,True,True,1,median
2001,-0.060660286,7,True,True,1,median
2002,-0.053930819,7,True,True,1,median
2003,-0.058779652,7,True,True,1,median
2004,-0.078458521,7,True,True,1,median
2005,-0.087468867,7,True,True,1,median
2006,-0.086801874,7,True,True,1,median
2007,-0.085954196,7,True,True,1,median
2008,-0.098316598,6,True,True,1,median
2009,-0.092719189,6,True,True,1,median
2010,-0.084369241,6,True,True,1,median
2011,-0.081847484,6,True,True,1,median
2012,-0.084072825,6,True,True,1,median
2013,-0.089243827,6,True,True,1,median
2014,-0.095069435,6,True,True,1,median
2015,-0.099581731,6,True,True,1,median
2016,-0.098757830,6,True,True,1,median
2017,-0.089778522,6,True,True,1,median
2018,-0.088656866,6,True,True,1,median
2019,-0.092959559,6,True,True,1,median
2020,-0.091456387,6,True,True,1,median
2021,-0.096769280,6,True,True,1,median
2022,-0.092168064,6,True,True,1,median
2023,-0.092068594,6,True,True,1,median
2024,-0.088433322,6,True,True,1,median
2025,-0.083779056,6,True,True,1,median
2026,-0.081285129,6,True,True,1,median
2027,-0.083945294,6,True,True,1,median
2028,-0.078351285,6,True,True,1,median
2029,-0.083981056,5,True,True,1,median
2030,-0.081612212,5,True,True,1,median
2031,-0.085915458,5,True,True,1,median
2032,-0.083858204,5,True,True,1,median
2033,-0.076000281,5,True,True,1,median
2034,-0.078149962,5,True,True,1,median
2035,-0.083693520,5,True,True,1,median
2036,-0.075193954,5,True,True,1,median
2037,-0.074517126,5,True,True,1,median
2038,-0.076812723,5,True,True,1,median
2039,-0.074774685,5,True,True,1,median
2040,-0.074799668,5,True,True,1,median
2041,-0.087618815,5,True,True,1,median
2042,-0.096400630,5,True,True,1,median
2043,-0.085476104,5,True,True,1,median
2044,-0.100323553,5,True,True,1,median
2045,-0.095119517,5,True,True,1,median
2046,-0.094424989,5,True,True,1,median
2047,-0.089410934,5,True,True,1,median
2048,-0.080701297,5,True,True,1,median
2049,-0.080853743,5,True,True,1,median
2050,-0.081450103,5,True,True,1,median
2051,-0.075990471,5,True,True,1,median
2052,-0.069738833,5,True,True,1,median
2053,-0.062248227,5,True,True,1,median
2054,-0.062125970,5,True,True,1,median
2055,-0.051295138,5,True,True,1,median
2056,-0.058957546,5,True,True,1,median
2057,-0.080212064,5,True,True,1,median
2058,-0.101408889,5,True,True,1,median
2059,-0.102357256,5,True,True,1,median
2060,-0.096945075,5,True,True,1,median
2061,-0.096252023,5,True,True,1,median
2062,-0.101793359,5,True,True,1,median
2063,-0.094356839,5,True,True,1,median
2064,-0.098369912,5,True,True,1,median
2065,-0.093401817,5,True,True,1,median
2066,-0.078762263,5,True,True,1,median
2067,-0.075069102,5,True,True,1,median
2068,,4,False,True,1,median
2069,,4,False,True,1,median
2070,,4,False,True,1,median
2071,,4,False,True,1,median
2072,,4,False,True,1,median
2073,,4,False,True,1,median
2074,,4,False,True,1,median
2075,,4,False,True,1,median
2076,,4,False,True,1,median
2077,,4,False,True,1,median
2078,,4,False,True,1,median
2079,,4,False,True,1,median
2080,,4,False,True,1,median
2081,,4,False,True,1,median
2082,,4,False,True,1,median
2083,,4,False,True,1,median
2084,,4,False,True,1,median
2085,,4,False,True,1,median
2086,,4,False,True,1,median
2087,,4,False,True,1,median
2088,,4,False,True,1,median
2089,,4,False,True,1,median
2090,,4,False,True,1,median
2091,,4,False,True,1,median
2092,,4,False,True,1,median
2093,,4,False,True,1,median
2094,,4,False,True,1,median
2095,,4,False,True,1,median
2096,,4,False,True,1,median
2097,-0.090105656,5,True,True,1,median
2098,-0.077404007,5,True,True,1,median
2099,-0.089182090,5,True,True,1,median
2100,-0.086065960,6,True,True,1,median
2101,-0.091949511,5,True,True,1,median
2102,-0.087055556,5,True,True,1,median
2103,-0.086745858,5,True,True,1,median
2104,-0.092236919,5,True,True,1,median
2105,-0.102030460,5,True,True,1,median
2106,-0.111639144,5,True,True,1,median
2107,-0.116465111,5,True,True,1,median
2108,-0.097546296,5,True,True,1,median
2109,-0.093736637,5,True,True,1,median
2110,,4,False,True,1,median
2111,-0.102501788,5,True,True,1,median
2112,-0.101527578,5,True,True,1,median
2113,-0.105788517,5,True,True,1,median
2114,-0.104398967,5,True,True,1,median
2115,-0.092682620,5,True,True,1,median
2116,-0.081178711,5,True,True,1,median
2117,-0.079804617,5,True,True,1,median
2118,-0.085016826,5,True,True,1,median
2119,-0.088611624,5,True,True,1,median
2120,-0.084946272,5,True,True,1,median
2121,-0.079415305,5,True,True,1,median
2122,,4,False,True,1,median
2123,,4,False,True,1,median
2124,,4,False,True,1,median
2125,,4,False,True,1,median
2126,,4,False,True,1,median
2127,,4,False,True,1,median
2128,,4,False,True,1,median
2129,,4,False,True,1,median
2130,,4,False,True,1,median
2131,,4,False,True,1,median
2132,,4,False,True,1,median
2133,,4,False,True,1,median
2134,-0.106196008,5,True,True,1,median
2135,,4,False,True,1,median
2136,,4,False,True,1,median
2137,,4,False,True,1,median
2138,,4,False,True,1,median
2139,,4,False,True,1,median
2140,,4,False,True,1,median
2141,,4,False,True,1,median
2142,,4,False,True,1,median
2143,,4,False,True,1,median
2144,,4,False,True,1,median
2145,,4,False,True,1,median
2146,,4,False,True,1,median
2147,,4,False,True,1,median
2148,,4,False,True,1,median
2149,,4,False,True,1,median
2150,,4,False,True,1,median
2151,,4,False,True,1,median
2152,,4,False,True,1,median
2153,,4,False,True,1,median
2154,,4,False,True,1,median
2155,,4,False,True,1,median
2156,,4,False,True,1,median
2157,,4,False,True,1,median
2158,,4,False,True,1,median
2159,,4,False,True,1,median
2160,,4,False,True,1,median
2161,,4,False,True,1,median
2162,,4,False,True,1,median
2163,-0.101975195,5,True,True,1,median
2164,,4,False,True,1,median
2165,,4,False,True,1,median
2166,,4,False,True,1,median
2167,,4,False,True,1,median
2168,,4,False,True,1,median
2169,,4,False,True,1,median
2170,,4,False,True,1,median
2171,,4,False,True,1,median
2172,,4,False,True,1,median
2173,,4,False,True,1,median
2174,,4,False,True,1,median
2175,,3,False,True,1,median
2176,,4,False,True,1,median
2177,,3,False,True,1,median
2178,,3,False,True,1,median
2179,,3,False,True,1,median
2180,,3,False,True,1,median
2181,,3,False,True,1,median
2182,,3,False,True,1,median
2183,,3,False,True,1,median
2184,,3,False,True,1,median
2185,,3,False,True,1,median
2186,,3,False,True,1,median
2187,,4,False,True,1,median
2188,,3,False,True,1,median
2189,,3,False,True,1,median
2190,,3,False,True,1,median
2191,,3,False,True,1,median
2192,,3,False,True,1,median
2193,,3,False,True,1,median
2194,,3,False,True,1,median
2195,,3,False,True,1,median
2196,,3,False,True,1,median
2197,,3,False,True,1,median
2198,,3,False,True,1,median
2199,,3,False,True,1,median
2200,,3,False,True,1,median
2201,,3,False,True,1,median
2202,,3,False,True,1,median
2203,,3,False,True,1,median
2204,,3,False,True,1,median
2205,,3,False,True,1,median
2206,,3,False,True,1,median
2207,,3,False,True,1,median
2208,,3,False,True,1,median
2209,,3,False,True,1,median
2210,,3,False,True,1,median
2211,,3,False,True,1,median
2212,,2,False,True,1,median
2213,,2,False,True,1,median
2214,,2,False,True,1,median
2215,,2,False,True,1,median
2216,,2,False,True,1,median
2217,,2,False,True,1,median
2218,,1,False,True,1,median
2219,,1,False,True,1,median
2220,,1,False,True,1,median
2221,,3,False,True,1,median
2222,,4,False,True,1,median
2223,,4,False,True,1,median
2224,,4,False,True,1,median
2225,,4,False,True,1,median
2226,,4,False,True,1,median
2227,,4,False,True,1,median
2228,,4,False,True,1,median
2229,,4,False,True,1,median
2230,,4,False,True,1,median
2231,,4,False,True,1,median
2232,,4,False,True,1,median
2233,,4,False,True,1,median
2234,,4,False,True,1,median
2235,,4,False,True,1,median
2236,-0.140274567,5,True,True,1,median
2237,-0.153308893,5,True,True,1,median
2238,-0.149844729,5,True,True,1,median
2239,-0.160628934,5,True,True,1,median
2240,-0.176540521,5,True,True,1,median
2241,-0.175953632,5,True,True,1,median
2242,-0.107545581,6,True,True,1,median
2243,-0.163210127,5,True,True,1,median
2244,-0.104436594,6,True,True,1,median
2245,-0.097183115,6,True,True,1,median
2246,-0.099300783,6,True,True,1,median
2247,-0.096233214,6,True,True,1,median
2248,-0.093314682,6,True,True,1,median
2249,-0.095040234,6,True,True,1,median
2250,-0.095331685,6,True,True,1,median
2251,-0.098865001,6,True,True,1,median
2252,-0.107064324,6,True,True,1,median
2253,-0.108994692,6,True,True,1,median
2254,-0.108173788,6,True,True,1,median
2255,-0.111073268,6,True,True,1,median
2256,-0.117027494,6,True,True,1,median
2257,-0.115312285,6,True,True,1,median
2258,-0.106065174,6,True,True,1,median
2259,-0.081797988,6,True,True,1,median
2260,-0.067270597,6,True,True,1,median
2261,-0.075330084,6,True,True,1,median
2262,-0.084062336,5,True,True,1,median
2263,-0.080269554,6,True,True,1,median
2264,-0.103884338,5,True,True,1,median
2265,-0.087138952,5,True,True,1,median
2266,-0.081501285,5,True,True,1,median
2267,-0.090938433,5,True,True,1,median
2268,-0.106575832,5,True,True,1,median
2269,-0.109816947,5,True,True,1,median
2270,-0.114992492,5,True,True,1,median
2271,-0.113373193,5,True,True,1,median
2272,-0.121544574,5,True,True,1,median
2273,-0.111995838,6,True,True,1,median
2274,-0.133528946,6,True,True,1,median
2275,-0.119965937,6,True,True,1,median
2276,-0.116930495,6,True,True,1,median
2277,-0.106213789,6,True,True,1,median
2278,-0.104989039,6,True,True,1,median
2279,-0.107096491,6,True,True,1,median
2280,-0.106475303,7,True,True,1,median
2281,-0.129219441,6,True,True,1,median
2282,-0.123583677,6,True,True,1,median
2283,-0.118250072,6,True,True,1,median
2284,-0.119256202,6,True,True,1,median
2285,-0.121604274,6,True,True,1,median
2286,-0.122352741,6,True,True,1,median
2287,-0.121115631,6,True,True,1,median
2288,-0.121446686,6,True,True,1,median
2289,-0.115071376,6,True,True,1,median
2290,-0.112456558,6,True,True,1,median
2291,-0.111975389,6,True,True,1,median
2292,-0.118436545,7,True,True,1,median
2293,-0.125041595,6,True,True,1,median
2294,-0.113030340,6,True,True,1,median
2295,-0.108320938,6,True,True,1,median
2296,-0.107802633,6,True,True,1,median
2297,-0.101475767,7,True,True,1,median
2298,-0.106300382,6,True,True,1,median
2299,-0.109166905,6,True,True,1,median
2300,-0.117943185,6,True,True,1,median
2301,-0.120989472,6,True,True,1,median
2302,-0.134192778,6,True,True,1,median
2303,-0.125129430,7,True,True,1,median
2304,-0.137076141,6,True,True,1,median
2305,-0.142477292,5,True,True,1,median
2306,-0.145506561,5,True,True,1,median
2307,-0.148453873,5,True,True,1,median
2308,-0.145880450,5,True,True,1,median
2309,-0.137555827,5,True,True,1,median
2310,-0.146788746,5,True,True,1,median
2311,-0.132168064,6,True,True,1,median
2312,-0.137463631,5,True,True,1,median
2313,-0.132002080,5,True,True,1,median
2314,-0.134542697,5,True,True,1,median
2315,-0.137082982,5,True,True,1,median
2316,-0.134356581,6,True,True,1,median
2317,-0.131258288,6,True,True,1,median
2318,-0.124404181,6,True,True,1,median
2319,-0.117498554,7,True,True,1,median
2320,-0.128286399,7,True,True,1,median
2321,-0.134913914,7,True,True,1,median
2322,-0.125079857,7,True,True,1,median
2323,-0.106030427,7,True,True,1,median
2324,-0.088571213,7,True,True,1,median
2325,-0.089159003,7,True,True,1,median
2326,-0.101875002,7,True,True,1,median
2327,-0.106247115,8,True,True,1,median
2328,-0.107509464,8,True,True,1,median
2329,-0.108183117,8,True,True,1,median
2330,-0.091118672,7,True,True,1,median
2331,-0.104895709,8,True,True,1,median
2332,-0.101646982,8,True,True,1,median
2333,-0.092322628,7,True,True,1,median
2334,-0.088229402,8,True,True,1,median
2335,-0.087499134,8,True,True,1,median
2336,-0.085179360,7,True,True,1,median
2337,-0.085811730,7,True,True,1,median
2338,-0.068684885,7,True,True,1,median
2339,-0.094608118,8,True,True,1,median
2340,-0.060721649,7,True,True,1,median
2341,-0.069692006,7,True,True,1,median
