v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
1081,16,-0.008150999999999999,-0.016574312499999997,0.024622014119397975,0.012722749999999998,0.053289249999999996
1082,16,-0.006105249999999998,-0.01688875,0.026276577076679276,0.01244,0.063448
1083,16,-0.0102405,-0.0173875,0.028006059352694852,0.015391000000000002,0.064468
1084,16,-0.009967499999999997,-0.018573,0.028629121877323915,0.015969250000000004,0.062285
1085,17,-0.013510999999999995,-0.025045882352941178,0.030689834593237778,0.015096499999999992,0.0787796
1086,17,-0.016701,-0.028104764705882353,0.02821321340154603,0.009538999999999992,0.0790284
1087,17,-0.028153499999999998,-0.029942823529411768,0.02431206712528599,0.012411499999999992,0.06385969999999998
1088,17,-0.026017999999999993,-0.0310565294117647,0.02445547102929538,0.013412999999999987,0.07400399999999999
1089,17,-0.028713,-0.03044523529411765,0.028889376027420127,0.012100999999999997,0.07305759999999999
1090,17,-0.019864999999999994,-0.02762194117647059,0.03350903438621178,0.02651400000000001,0.07367919999999997
1091,17,-0.006880999999999998,-0.024291999999999998,0.03515574574127251,0.018860999999999996,0.07619379999999999
1092,17,-0.013328999999999994,-0.024306176470588234,0.03572076466975352,0.021499000000000004,0.08190289999999999
1093,17,-0.02605600000000001,-0.02880123529411765,0.035551287838011945,0.025688000000000002,0.09164869999999999
1094,17,-0.02491800000000001,-0.034148294117647054,0.036589633880828705,0.01616250000000001,0.1076239
1095,17,-0.028224,-0.03676717647058823,0.039595825729701765,0.015779500000000002,0.1225319
1096,17,-0.026442000000000007,-0.03578564705882353,0.04175237452520092,0.01607850000000001,0.12605829999999998
1097,16,-0.024164999999999992,-0.027349437499999997,0.038053100482472735,0.02102449999999999,0.09633762500000001
1098,16,-0.017580999999999992,-0.024216,0.039916534284262034,0.031877,0.08627987499999999
1099,16,-0.011258499999999998,-0.022587999999999997,0.03899202206349396,0.028575,0.07701725
1100,15,-0.008863999999999997,-0.022655533333333335,0.03761634068909542,0.028967499999999993,0.07255109999999995
1101,15,-0.021323999999999996,-0.027540733333333334,0.0321605386203711,0.013583999999999999,0.08345804999999995
1102,15,-0.022929999999999992,-0.03430219999999999,0.03887555636386442,0.031196999999999996,0.09441744999999997
1103,12,-0.011563,-0.024316249999999994,0.04608532431040769,0.0268655,0.10199422499999995
1104,12,-0.009751,-0.020023416666666665,0.04698390597120046,0.023641499999999992,0.09475434999999996
1105,12,-0.013467999999999994,-0.01808525,0.042217216536244814,0.03172699999999999,0.08766424999999996
1106,12,-0.009737499999999996,-0.01583533333333333,0.039591763217259164,0.028353500000000004,0.07611834999999996
1107,13,-0.019412,-0.017575115384615383,0.042007831883448546,0.021552,0.08223949999999998
1108,13,-0.029841000000000006,-0.016224423076923077,0.04136778423224111,0.034330500000000014,0.07745589999999998
1109,13,-0.017028,-0.015108807692307696,0.03768008573976138,0.020689,0.07524779999999999
1110,13,-0.011774999999999994,-0.012629038461538459,0.03377833589463663,0.0149165,0.07191679999999998
1111,13,-0.009540999999999994,-0.010170807692307689,0.0328819196485308,0.015578999999999996,0.06612559999999995
1112,13,-0.014866999999999991,-0.00843811538461538,0.033373932713992166,0.016201500000000008,0.05550259999999993
1113,14,-0.017981749999999994,-0.020403035714285717,0.04403219382515841,0.020839749999999994,0.09209599999999998
1114,14,-0.013281499999999991,-0.017509749999999994,0.03985136366248482,0.011746249999999993,0.07982874999999998
1115,14,-0.014238499999999998,-0.013011249999999999,0.036736419280175445,0.008603999999999994,0.08116889999999999
1116,14,-0.010565749999999999,-0.01656003571428571,0.050562159986672406,0.010448499999999993,0.11233009999999997
1117,14,-0.01964049999999999,-0.018651749999999998,0.06151476851498283,0.013008250000000006,0.14154409999999998
1118,13,-0.016988000000000003,-0.0019093461538461525,0.0486974984412207,0.008598999999999996,0.08325609999999983
1119,13,-0.015778,0.004232807692307696,0.05551251671039997,0.012017,0.09420489999999981
1120,13,-0.008891999999999997,0.006605269230769233,0.05924374128463395,0.019656,0.1009754999999998
1121,14,-0.005379500000000002,0.0004590357142857174,0.06783838629970959,0.024717000000000003,0.13964889999999996
1122,14,-0.013386499999999996,-0.0004466071428571402,0.07278182505458418,0.023191750000000004,0.14490224999999995
1123,14,-0.0151885,0.0022443928571428584,0.07591944123091635,0.0230105,0.13999974999999995
1124,13,-0.0043320000000000025,-0.007870192307692304,0.03735082919569215,0.017922999999999994,0.0658142
1125,14,0.007858000000000004,0.022140750000000004,0.07767254873549155,0.042547749999999995,0.13694364999999994
1126,12,0.005578500000000004,0.0005552083333333369,0.03705761168067066,0.030667749999999994,0.05455612499999998
1127,12,-0.004086999999999997,-0.0010470416666666673,0.044410629919924234,0.03518049999999999,0.06948554999999997
1128,12,-0.01709349999999999,-0.0006491249999999969,0.05193247636512987,0.025577500000000003,0.09264059999999999
1129,12,-0.020029499999999992,-0.0014457916666666647,0.05587279931662078,0.028419250000000007,0.1008896
1130,12,-0.025706999999999994,-0.005230208333333333,0.0546892884428429,0.02601900000000001,0.08876164999999997
1131,11,-0.032090499999999994,-0.012422681818181812,0.04083419645424207,0.030982499999999996,0.06323524999999999
1132,11,-0.023423499999999986,-0.007460227272727271,0.036852581813465686,0.03136500000000002,0.054815249999999996
1133,11,-0.011116000000000001,-0.0030556818181818146,0.034539996005553276,0.022641499999999995,0.053735
1134,11,-0.005672499999999997,-0.0002979545454545457,0.03621966199694204,0.026973499999999997,0.054952
1135,11,-0.0006379999999999997,0.0018650454545454562,0.042407935140404175,0.035598,0.0712785
1136,11,-0.006210499999999994,0.0017362272727272745,0.0487013317047715,0.029645500000000005,0.0845325
1137,11,-0.012827499999999992,0.004654227272727277,0.04794583468684409,0.030076500000000006,0.08133850000000001
1138,11,-0.005032000000000002,0.005824045454545454,0.045744514170255726,0.023383000000000008,0.0805245
1139,11,0.002391499999999991,0.00797895454545455,0.04125061076484477,0.035910500000000005,0.07691300000000001
1140,11,0.000449999999999999,0.005614954545454547,0.042966747620371816,0.027608999999999998,0.0723825
1141,11,-0.0028329999999999987,0.008630954545454548,0.03975482536212085,0.034768499999999994,0.06915850000000001
1142,11,0.0022274999999999934,0.014043227272727271,0.03645023139183319,0.028030500000000007,0.0676065
1143,11,0.010594500000000007,0.017556863636363638,0.0337763537471786,0.02582949999999999,0.065332
1144,11,0.010826499999999989,0.017483318181818183,0.030600505761566036,0.025848000000000017,0.062115
1145,11,0.009590500000000002,0.014912409090909096,0.029388544446619147,0.019681000000000004,0.0611925
1146,11,0.010252499999999998,0.011094863636363639,0.03211277399656631,0.014588000000000007,0.063197
1147,13,0.007774500000000004,-0.037984269230769224,0.11550011943529455,0.024678500000000006,0.28736939999999994
1148,13,0.0029800000000000104,-0.015724807692307687,0.06192573558388926,0.02929800000000002,0.1250577999999999
1149,13,0.00012200000000001099,-0.011896115384615383,0.054356823624528296,0.03451200000000001,0.10177039999999993
1150,13,-0.0025634999999999963,-0.0025536538461538435,0.04189279178668679,0.0302315,0.07195299999999998
1151,13,0.004344000000000001,0.00703142307692308,0.03387309042025232,0.02681499999999999,0.061344
1152,13,0.004034499999999996,0.013330423076923077,0.031168513316624357,0.0157095,0.06809979999999999
1153,13,0.010372500000000007,0.015766269230769233,0.030485056532952456,0.021703500000000008,0.06724899999999998
1154,13,0.007733000000000004,0.0027528076923076955,0.05622009385091571,0.016361,0.09768999999999986
1155,12,0.011088500000000005,0.014417500000000005,0.03025311480207075,0.01692075,0.05894059999999999
1156,12,0.017321,0.01496841666666667,0.029578227664367438,0.01648625,0.05682939999999998
1157,12,0.015274000000000001,0.017125083333333336,0.027824842303590815,0.017351250000000002,0.055030949999999995
1158,12,0.017848500000000003,0.018422083333333335,0.02665352048453819,0.015635750000000004,0.05404339999999999
1159,12,0.019094500000000004,0.0179415,0.029631004983263425,0.017644500000000004,0.06083994999999998
1160,12,0.016978,0.018490833333333335,0.035545176005864404,0.016665499999999996,0.07598574999999998
1161,12,0.011068250000000005,0.01975125,0.03747604719108169,0.018607250000000002,0.08090094999999999
1162,13,0.015739000000000003,0.04552623076923078,0.08693976518055843,0.027737,0.18901099999999973
1163,13,0.02097000000000001,0.05189869230769231,0.09547963916383309,0.0312905,0.2097275999999997
1164,13,0.02674200000000001,0.054614076923076925,0.09740998205156008,0.027508500000000012,0.20808919999999967
1165,13,0.03055800000000001,0.05053907692307692,0.0952251970867056,0.037108999999999996,0.18809559999999964
1166,13,0.031996000000000004,0.047355999999999995,0.09590580944191199,0.03804599999999999,0.18238539999999964
1167,13,0.024493,0.048302000000000005,0.09767263459873668,0.03304950000000001,0.19050219999999962
1168,13,0.022868000000000006,0.048345846153846156,0.09767868933361407,0.024276,0.19314859999999964
1169,13,0.019844,0.04662338461538462,0.10031745200552798,0.031212999999999998,0.20028559999999962
1170,13,0.024047000000000006,0.051282307692307696,0.10764247389207371,0.028611499999999998,0.22125699999999962
1171,13,0.024951,0.057525461538461546,0.11018629084975846,0.033631999999999995,0.24369619999999964
1172,13,0.02579,0.06524300000000001,0.11356399073264817,0.027565,0.27047399999999966
1173,13,0.0342775,0.07132561538461538,0.11093144835609697,0.026701499999999996,0.28084819999999977
1174,12,0.038706500000000005,0.06345741666666667,0.10763727342853306,0.03161074999999999,0.21783739999999976
1175,12,0.040278999999999995,0.06635658333333333,0.10159709456136334,0.03424525000000001,0.21982454999999979
1176,13,0.039547,0.1109468076923077,0.19717560100417034,0.040080500000000005,0.4953377999999996
1177,13,0.034567,0.0913588076923077,0.14912221633648612,0.031084,0.4057455999999998
1178,13,0.027954,0.08839373076923077,0.14907964724345832,0.030112499999999993,0.4102465999999999
