row_type,coordinate_system,bin_scale,frame_left,frame_right,matched_bin_count,matched_point_count,residual_delta_bias_mm,residual_delta_rmse_mm,residual_delta_p95_abs_mm,cross_frame_variance_mm2,within_frame_variance_mm2,cross_to_within_variance_ratio,pair_count,matched_bin_count_median,matched_pair_point_count_median,residual_delta_rmse_median_mm,residual_delta_rmse_p95_mm,cross_frame_variance_mm2_median,within_frame_variance_mm2_median,cross_to_within_variance_ratio_median
pair,cone_intrinsic,fine,033,035,4,806,0.07895991959484462,0.08067264763590408,0.10182590769514321,0.003827753644434279,0.0013743679369600953,2.785101093744024,,,,,,,,
pair,cone_intrinsic,fine,033,036,4,843,0.04029167361892096,0.0444685102343442,0.066682264979607,0.002598362844914866,0.002057977993465982,1.262580481018062,,,,,,,,
pair,cone_intrinsic,fine,034,035,4,839,0.13764050986280754,0.14109059573727117,0.17358764822682549,0.00725511905441201,0.0012642824625490844,5.738527005890773,,,,,,,,
pair,cone_intrinsic,fine,034,036,4,812,0.09897226388688389,0.1030643283245699,0.137070295441569,0.004729113684324607,0.0019478925190549712,2.4278103838187937,,,,,,,,
pair,cone_intrinsic,fine,035,036,4,826,-0.03866824597592366,0.03964933966892744,0.05011412187275268,0.0033374520860432848,0.001796074042609575,1.858192929058866,,,,,,,,
aggregate,cone_intrinsic,fine,,,,,,,,,,,321,3.0,711.0,0.0689108584571559,0.4048370971025856,0.002443414490612784,0.0026089491553047983,0.9418370687260295
pair,cone_intrinsic,medium,005,013,3,829,0.05763143559814531,0.06678770916491021,0.09638715930488263,0.002066447952940463,0.001983226576937286,1.0419626163601017,,,,,,,,
pair,cone_intrinsic,medium,005,016,3,842,0.01535618457475022,0.030275864847081422,0.046352747130901,0.000521552829167829,0.0022392161174005208,0.23291759340018214,,,,,,,,
pair,cone_intrinsic,medium,005,026,3,649,0.07970730066744534,0.08537350278733281,0.10885093824858816,0.0028386571819140165,0.0035188691635260256,0.8066958588109557,,,,,,,,
pair,cone_intrinsic,medium,005,031,3,765,0.07509085757622169,0.08542344298263407,0.12419552411877799,0.003065561188966516,0.0021283780129903464,1.4403274090674514,,,,,,,,
pair,cone_intrinsic,medium,005,032,3,856,0.08574958612141965,0.09030683079485322,0.11997112107980731,0.0029451231226801378,0.0022185909961791356,1.3274745673052122,,,,,,,,
pair,cone_intrinsic,medium,005,033,3,804,0.07464597485651725,0.07965811818470368,0.10824867761428332,0.0024289401856825237,0.0022731020243098353,1.0685574865122933,,,,,,,,
pair,cone_intrinsic,medium,005,034,3,872,0.010120662484890276,0.029620955611046627,0.04197481580470134,0.0006531842749616884,0.0021528819506347503,0.30339994943480536,,,,,,,,
pair,cone_intrinsic,medium,005,035,3,828,0.1578877269769178,0.16403094199058643,0.21153996500664596,0.00910208508041874,0.0019223953920207695,4.734762223317065,,,,,,,,
pair,cone_intrinsic,medium,005,036,3,786,0.11775492307885865,0.12730759968029434,0.1759189421939241,0.005989046099641274,0.002574973900767732,2.3258667196027236,,,,,,,,
pair,cone_intrinsic,medium,013,016,3,875,-0.042275251023395084,0.06614013676871419,0.10368798577373416,0.0019797824682234316,0.001386499986472993,1.427899377957906,,,,,,,,
pair,cone_intrinsic,medium,013,026,3,617,0.02207586506930004,0.02488871188371961,0.03556291649359547,0.00207169849931066,0.002666153032598498,0.7770366044185889,,,,,,,,
pair,cone_intrinsic,medium,013,031,3,804,0.017459421978076383,0.023475802695235012,0.0308002309825259,0.0024582338519857755,0.0012756618820628188,1.9270261866025735,,,,,,,,
pair,cone_intrinsic,medium,013,032,3,839,0.02811815052327436,0.032980646518827456,0.048223422842719924,0.0019692290890729832,0.001365874865251608,1.441734626773611,,,,,,,,
pair,cone_intrinsic,medium,013,033,3,829,0.017014539258371934,0.020498536486061775,0.03069043265040832,0.0018369963865874077,0.0014203858933823077,1.2933079631008177,,,,,,,,
pair,cone_intrinsic,medium,013,034,3,855,-0.04751077311325502,0.055556257179413836,0.07489189799657536,0.0022924523065039493,0.0013001658197072227,1.7631999486189955,,,,,,,,
pair,cone_intrinsic,medium,013,035,3,892,0.10025629137877251,0.101332536638202,0.11681090788554023,0.005631736275481439,0.0010696792610932417,5.264883110593029,,,,,,,,
pair,cone_intrinsic,medium,013,036,3,828,0.060123487480713354,0.06410737469874646,0.08288387265383486,0.003906443956638367,0.0017222577698402044,2.2682109641466837,,,,,,,,
pair,cone_intrinsic,medium,016,026,3,642,0.06435111609269513,0.0769724615327211,0.11538239926975302,0.002548591062006113,0.0029221425730617326,0.8721652001174524,,,,,,,,
pair,cone_intrinsic,medium,016,031,3,816,0.05973467300147147,0.08648163705110672,0.13448821675626005,0.0028180296403712097,0.0015316514225260534,1.839863560942356,,,,,,,,
pair,cone_intrinsic,medium,016,032,3,857,0.07039340154666944,0.08758466436976967,0.13062927099674837,0.0025993851323615,0.0016218644057148426,1.6027142116210458,,,,,,,,
pair,cone_intrinsic,medium,016,033,3,854,0.05928979028176703,0.07733480497103733,0.11824017587795431,0.0021855076577819562,0.001676375433845542,1.3037101437167233,,,,,,,,
pair,cone_intrinsic,medium,016,034,3,868,-0.005235522089859945,0.05400249505234783,0.07256139684833533,0.0010042693109743911,0.001556155360170457,0.6453528591543625,,,,,,,,
pair,cone_intrinsic,medium,016,035,3,882,0.1425315424021676,0.15649392540725537,0.2204988936592744,0.008091687126586287,0.001325668801556476,6.103852724817681,,,,,,,,
pair,cone_intrinsic,medium,016,036,3,840,0.10239873850410842,0.12423630742319519,0.18657185842756902,0.00534842019230533,0.0019782473103034394,2.703615551224961,,,,,,,,
pair,cone_intrinsic,medium,026,031,3,671,-0.004616443091223663,0.027461762059151462,0.03983904988306574,0.00223582569708491,0.002811304468651558,0.7952983115191802,,,,,,,,
pair,cone_intrinsic,medium,026,032,3,678,0.006042285453974315,0.025917363992322966,0.03138360125220192,0.0016056405422676654,0.002901517451840348,0.5533795915131424,,,,,,,,
pair,cone_intrinsic,medium,026,033,3,688,-0.005061325810928105,0.019913671254589885,0.029783581895535254,0.0016204809342216576,0.002956028479971047,0.5481953050186883,,,,,,,,
pair,cone_intrinsic,medium,026,034,3,651,-0.06958663818255507,0.07809380914907733,0.109509662378321,0.0029306081078204834,0.002835808406295962,1.0334295156591151,,,,,,,,
pair,cone_intrinsic,medium,026,035,3,624,0.07818042630947246,0.08240827071479317,0.10617122500973987,0.004312640610350439,0.002605321847681981,1.6553197119148644,,,,,,,,
pair,cone_intrinsic,medium,026,036,3,646,0.0380476224114133,0.050848653673172775,0.07224418977803448,0.003118928109731107,0.0032579003564289443,0.9573430027030759,,,,,,,,
pair,cone_intrinsic,medium,031,032,3,804,0.010658728545197976,0.017165227333605676,0.024254982809142418,0.0020700593999754754,0.0015110263013046684,1.36996913831885,,,,,,,,
pair,cone_intrinsic,medium,031,033,3,846,-0.0004448827197044425,0.013086707203494531,0.018000542095740837,0.002054144278222572,0.0015655373294353684,1.3121017554806094,,,,,,,,
pair,cone_intrinsic,medium,031,034,3,793,-0.06497019509133141,0.06892264867528768,0.08706828410538184,0.00318554499231717,0.0014453172557602832,2.2040454990911122,,,,,,,,
pair,cone_intrinsic,medium,031,035,3,812,0.08279686940069612,0.08303849907315955,0.08734444088786798,0.004976872441237899,0.001214830697146302,4.096762168530002,,,,,,,,
pair,cone_intrinsic,medium,031,036,3,873,0.04266406550263697,0.04337583617135367,0.05208364167130896,0.0036719974574465895,0.0018674092058932653,1.966359299214287,,,,,,,,
pair,cone_intrinsic,medium,032,033,3,848,-0.011103611264902419,0.012646749485271613,0.0175329901923116,0.0014563275021438195,0.0016557503126241574,0.8795574375195028,,,,,,,,
pair,cone_intrinsic,medium,032,034,3,873,-0.0756289236365294,0.07653061345980473,0.0855907689523105,0.0030003828895563836,0.0015355302389490726,1.9539718681215072,,,,,,,,
pair,cone_intrinsic,medium,032,035,3,843,0.07213814085549815,0.07455541429198484,0.09238091513285855,0.003846704921472341,0.0013050436803350915,2.94756794690936,,,,,,,,
pair,cone_intrinsic,medium,032,036,3,801,0.03200533695743899,0.03802188363005958,0.05675989232013668,0.0027984887351852777,0.0019576221890820543,1.4295346419717039,,,,,,,,
pair,cone_intrinsic,medium,033,034,3,832,-0.06452531237162697,0.06682437598407347,0.08136628449360864,0.002551625493744071,0.0015900412670797719,1.6047542580013154,,,,,,,,
pair,cone_intrinsic,medium,033,035,3,836,0.08324175212040057,0.0849176440298422,0.10329128739236265,0.004382396350785173,0.001359554708465791,3.223405666205629,,,,,,,,
pair,cone_intrinsic,medium,033,036,3,843,0.04310894822234141,0.04790063170880444,0.0683316825496147,0.0030668087324253433,0.002012133217212754,1.5241578967984766,,,,,,,,
pair,cone_intrinsic,medium,034,035,3,854,0.14776706449202756,0.15061240507085613,0.17441272499324983,0.008719293381763405,0.0012393346347907058,7.035463334110635,,,,,,,,
pair,cone_intrinsic,medium,034,036,3,812,0.10763426059396837,0.11129798968567238,0.13879170218052797,0.005849956738680664,0.001891913143537669,3.0920852570123225,,,,,,,,
pair,cone_intrinsic,medium,035,036,3,836,-0.04013280389805915,0.0409675664701193,0.05006097473732837,0.003858677956429246,0.001661426584923688,2.322508855608857,,,,,,,,
aggregate,cone_intrinsic,medium,,,,,,,,,,,45,3.0,829.0,0.06682437598407347,0.1459514439927437,0.0028180296403712097,0.0017222577698402044,1.441734626773611
pair,sensor_v_overlap,1px_v,001,002,1414,1414,-0.01955876500153727,0.08639430301530975,0.16883312378226903,0.003731987796750579,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,003,1420,1420,-0.06972654013511917,0.11375171391967345,0.24328436746185678,0.006469726209831615,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,004,763,763,0.08734447616207139,0.10554910548219755,0.1802639048671413,0.0055703068340460325,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,005,1420,1420,-0.02017110104338574,0.07277566328856903,0.14822135323953065,0.0026481485835455876,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,006,1228,1228,0.03884041443137513,0.059477656466348776,0.10837496501901472,0.0017687958093645002,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,007,694,694,-0.0045745422896560604,0.04142648357441106,0.07563446499967952,0.0008580767706704747,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,008,1200,1200,0.04137851275290835,0.0630275724880813,0.12214808352693009,0.001986237446870171,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,009,729,729,0.0018136029236412374,0.041741280160548476,0.08908972404004853,0.000871167234720699,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,010,813,813,0.08362835302162845,0.09364735437346537,0.1501068329753474,0.004384913490574702,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,011,787,787,0.06900754354552394,0.08034984863246487,0.1284339226244609,0.003228049087630009,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,012,1313,1313,-0.0046634664119408606,0.08275531784528828,0.15288326143438769,0.003424221315837344,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,013,1420,1420,-0.0047486257313520425,0.06905701018705208,0.13518522110275374,0.0023844353279873073,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,014,624,624,0.05926078855272347,0.07166593355638949,0.12283955194898966,0.0025680030162544168,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,015,644,644,0.1290035140806191,0.13820403706208556,0.20167108064378567,0.009550177930129161,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,016,1420,1420,-0.014676249577018428,0.05941006307111194,0.11916490025551828,0.0017647777970567493,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,017,770,770,0.08848324431377627,0.0982646889762663,0.15985797797667506,0.0048279745498011764,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,018,1286,1286,0.07078367827555303,0.10811539979603393,0.17519334505255535,0.005844469836528128,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,025,1254,1254,-0.022092698418154564,0.07155170884654177,0.12480622760493369,0.0025598235194301423,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,026,1420,1420,0.008468127736354683,0.1014941001677382,0.1863576925308253,0.005150526184429438,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,027,708,708,-0.39244668880284544,0.4107310971184054,0.5782653911737381,0.08435001707004447,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,028,1420,1420,0.07107534775618897,0.11321119928155998,0.21623500345622024,0.006408387821384544,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,029,1384,1384,0.011803640766836097,0.06443422063150385,0.11888753486290538,0.0020758843941946583,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,030,1277,1277,0.030468165401315944,0.06385728366093532,0.12035615382663084,0.002038876338276579,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,031,1420,1420,0.01657377553559752,0.07319940960127919,0.1331090138017261,0.0026790767829879213,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,032,1420,1420,0.05008639497730994,0.08377816555431568,0.1381653610516083,0.0035093905118231627,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,033,1420,1420,0.029526646469354535,0.07896433134506504,0.13584368842622943,0.0031176828123866108,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,034,1420,1420,-0.007768626385687535,0.0681713359899253,0.13975949274674643,0.0023236655253256423,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,035,1420,1420,0.09706925715479553,0.12021413531577982,0.18784278593937295,0.00722571916486031,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,001,036,1420,1420,0.0586736031870053,0.09040866032636477,0.1432540257409248,0.0040868629310040015,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,003,1418,1418,-0.05058115013025012,0.07660938956394397,0.15329220312177871,0.0029344992846800635,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,004,757,757,0.04938954176205179,0.10528233487384672,0.196882241892727,0.0055421850182444015,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,005,1506,1506,-0.0016094535895146858,0.06842108205942807,0.13108351550560077,0.0023407222350914944,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,006,1222,1222,0.03986973025313947,0.08248070105592925,0.15155671514465074,0.003401533023338785,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,007,688,688,-0.04832677231834464,0.08582050957616941,0.17388356869798885,0.0036825799319566924,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,008,1194,1194,0.04051843390563094,0.08825702943468652,0.15658887853950484,0.003894651622317562,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,009,723,723,-0.039388223788387765,0.08694465392142052,0.18950253543363893,0.0037796864227577923,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,010,807,807,0.04861877450924381,0.09311388117394381,0.17156789032814634,0.0043350974336376635,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,011,781,781,0.03198758903460543,0.0688092802003904,0.12770670235188064,0.002367358520847919,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,012,1405,1405,0.027287769873714694,0.04596476466318099,0.08853080844776252,0.0010563797952708059,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,013,1506,1506,0.015099879906672319,0.05992138516944065,0.11748851057735195,0.0017952862003122309,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,014,618,618,0.008778918971458818,0.07997051197494937,0.16514717421230105,0.0031976413927677604,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,015,638,638,0.08080565860997303,0.12082035215199201,0.19828768365755303,0.007298778747065681,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,016,1506,1506,0.008355252629955685,0.07956794631366151,0.12626936896319335,0.0031655290402868605,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,017,764,764,0.05025743413918762,0.09086211837021094,0.17322306420671335,0.004127962277361112,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,018,1280,1280,0.07705425654848605,0.10932929467844274,0.16893223560714177,0.005976447337442884,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,025,1248,1248,-0.019176380865515597,0.05049642634556562,0.1023252620956788,0.0012749445368365668,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,026,1506,1506,0.0286854164507019,0.07106871419281813,0.13947708315296695,0.002525381068510234,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,027,702,702,-0.4375568547324547,0.4460027182956922,0.5872563320248133,0.0994592123635733,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,028,1451,1451,0.09074729695185779,0.11143566680651051,0.18839817333056613,0.006208953918305814,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,029,1378,1378,0.027304018953212876,0.05839118765634611,0.10639374554019167,0.0017047653979593129,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,030,1271,1271,0.03592925622823781,0.06406193332241575,0.10384271214485649,0.0020519656505028207,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,031,1506,1506,0.035990905108790334,0.06447966452101622,0.11627637782769162,0.0020788135683713987,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,032,1506,1506,0.06821285251275705,0.09160264825146709,0.16816860395677743,0.004195522583341003,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,033,1506,1506,0.0486451815075897,0.07168030245351488,0.12972221754040947,0.002569032879913686,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,034,1506,1506,0.008985976340533466,0.056351204317618864,0.10158680507065464,0.0015877291140230134,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,035,1506,1506,0.11503584279018504,0.12568348119533398,0.18481126902405917,0.007898168722688937,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,002,036,1506,1506,0.0783255956264291,0.10182839397806256,0.16640820381878532,0.005184510910075764,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,004,1445,1445,0.045340404808802026,0.10227547784359188,0.20116488053266537,0.005230136684067527,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,005,2036,2036,0.03187678836909723,0.07394315253615677,0.1458649036934774,0.002733794903492674,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,006,1465,1465,0.08569725377364613,0.10689860255752066,0.18365126903008863,0.005713655614375382,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,007,1376,1376,0.0031194035200210017,0.05571385824111069,0.10529444643972255,0.001552017000055289,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,008,1735,1735,0.07364156702388812,0.09914023153309913,0.17840504445425145,0.004914392754218251,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,009,1411,1411,0.012962415968452299,0.059411681817218634,0.10988799584609599,0.0017648739681752137,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,010,1494,1494,0.0771276405826798,0.1003607551497329,0.1874151665191544,0.005036140587112319,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,011,1469,1469,0.08772140992441566,0.10061915728671753,0.17378052368572752,0.0050621074065446,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,012,1317,1317,0.07083261987094008,0.08585725132768884,0.1456097695508034,0.003685733802772964,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,013,1913,1913,0.06532021443639052,0.08493068068698834,0.14942669106810036,0.003606610260977587,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,014,1306,1306,0.05170916832959081,0.08018709984556523,0.15841843248109952,0.0032149854908213238,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,015,1326,1326,0.08576869278965324,0.11513227876529745,0.22244134838566615,0.006627720806845081,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,016,1997,1997,0.03517234290888411,0.08059907603130854,0.1745173623443568,0.0032481055285503275,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,017,1452,1452,0.06547433904529465,0.09747163618925504,0.19495077000529576,0.004750359930705247,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,018,1968,1968,0.12401717238818392,0.14262029391697156,0.21579125981999325,0.010170274118481678,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,025,1825,1825,0.029559655186072314,0.06980416553973803,0.14309088170572418,0.002436310763349575,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,026,1753,1753,0.07719024121289192,0.10274785446464876,0.18858527702877287,0.005278560798544321,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,027,1390,1390,-0.2241591876781927,0.30144868671195235,0.5188946877426213,0.04543565536018039,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,028,2106,2106,0.12937652642298506,0.14790372340408006,0.2441797038851068,0.010937755698395309,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,029,2066,2066,0.06027988088388114,0.08428740501088937,0.15405817764363428,0.0035521833217348497,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,030,1959,1959,0.07293417865048404,0.08684351656226073,0.14393208865243673,0.003770898184449827,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,031,1874,1874,0.08571256981869255,0.09732187976934588,0.16662616406512581,0.004735774140919508,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,032,1948,1948,0.1121111741693642,0.12331115974713185,0.19843747114076388,0.007602821059091335,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,033,1956,1956,0.09369211035836736,0.10594281925203206,0.1686161458910657,0.005611940475534367,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,034,1995,1995,0.050362047578623684,0.07025610244304771,0.1262635091667875,0.0024679599652440076,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,035,1834,1834,0.16725779297307208,0.1730056964738893,0.24059518840538366,0.014965485506207759,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,003,036,1864,1864,0.12659475235402012,0.1397361075510955,0.22165860680414895,0.009763089876765664,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,005,1375,1375,-0.04228246393142041,0.08174293219432822,0.1594429568905531,0.003340953481863271,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,006,1000,1000,-0.01645198579042221,0.07485911871896601,0.13916249455955282,0.0028019438276901242,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,007,1453,1453,-0.029811066997059432,0.08435804808384353,0.15832952611620588,0.003558140138258029,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,008,1298,1298,-0.002024999916470855,0.06854461664685593,0.13240177426834276,0.0023491822356322195,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,009,1455,1455,-0.026339028408442898,0.08245348442876464,0.15520020298709045,0.003399288547222267,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,010,1444,1444,0.028850276078143805,0.06730861618714645,0.1247854466670218,0.002265224906514297,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,011,1460,1460,0.042757759889808414,0.09525722593309552,0.17264595409139816,0.004536969546234402,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,012,656,656,-0.04029303677446323,0.07500586614916974,0.15786059426082483,0.0028129399783935836,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,013,1252,1252,-0.00793065046825788,0.07666876542594155,0.14422205368784388,0.002939049795969025,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,014,1438,1438,0.03435310059347035,0.09468536387180385,0.18168432481255278,0.004482659065767948,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,015,1458,1458,0.059115471360280315,0.08525206392248183,0.16115111166160265,0.0036339572015214637,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,016,1336,1336,-0.04986525876596242,0.08273415420931894,0.16551012023542666,0.003422470136365684,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,017,1455,1455,0.020173933511157514,0.060042726072391375,0.11699585627510375,0.0018025644771021134,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,018,1551,1551,0.08289819993626092,0.13686222666101713,0.2350111574760102,0.009365634543305813,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,025,1334,1334,-0.024196895989234763,0.09979722438084493,0.19960737250120245,0.004979742997060354,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,026,1092,1092,0.007744693420794863,0.0846893440125158,0.16672797135599227,0.0035861424946351224,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,027,1413,1413,-0.25670206873368767,0.37192796159090863,0.6494330783796284,0.06916520430658421,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,028,1577,1577,0.08647593564487446,0.1289237509023261,0.22494705666969708,0.008310666773362514,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,029,1566,1566,0.00682406044914585,0.08042585974953768,0.1629006523240843,0.0032341594582261527,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,030,1577,1577,0.029249439528679862,0.0908194189033533,0.1631738998628208,0.0041240834249713825,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,031,1213,1213,0.012857126035368488,0.07148270097903289,0.1330436153609071,0.0025548882696289155,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,032,1287,1287,0.03589399066330358,0.07499419489839185,0.13923256701636436,0.0028120646342289905,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,033,1295,1295,0.02467508662140233,0.07273219474561028,0.14193810370707705,0.00264498607625669,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,034,1334,1334,-0.019414705623951048,0.07021625554851144,0.1380080155738237,0.0024651612716269315,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,035,1173,1173,0.09145178037926731,0.11625077968889039,0.19878684545006778,0.006757121889137465,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,004,036,1203,1203,0.04828016126029199,0.08966769311722488,0.17895856070632132,0.004020147594482409,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,006,1465,1465,0.05010104262631964,0.08108513463815478,0.15500132002165837,0.0032873995296438443,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,007,1306,1306,-0.0028173164148365478,0.051937542941959264,0.10373553402052678,0.0013487541834239312,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,008,1735,1735,0.047216426780858196,0.07568089102830358,0.14715986704982717,0.0028637986334189808,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,009,1341,1341,0.006708972967672578,0.05799651675644178,0.11834280487941756,0.0016817979779401163,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,010,1425,1425,0.06994158017088924,0.08684095008275494,0.15664531711587895,0.0037706753056377684,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,011,1399,1399,0.07828099649108702,0.09627540111167643,0.16801557554487934,0.004634476429607094,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,012,1457,1457,0.01939997068191988,0.06508448745261496,0.13367412400850937,0.002117995253484797,nan,nan,,,,,,,,
pair,sensor_v_overlap,1px_v,005,013,2042,2042,0.030544305886232564,0.06613139702213112,0.1279593515676972,0.0021866808360493663,nan,nan,,,,,,,,
