split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
validation,30,2430,2460,2445,4,500,20260814,0.107259525234,0.297441414437,0.309363647428,0.202104122194,0.679475393755,frame
validation,30,2460,2490,2475,4,500,20260814,0.289819265372,0.29716006872,0.309015059855,0.0191957944827,0.0645974897143,frame
validation,30,2490,2520,2505,4,500,20260814,0.135979676594,0.297071713749,0.309856942879,0.173877266285,0.585304013266,frame
validation,30,2520,2550,2535,3,500,20260814,0.156892150909,0.309661412413,0.31019696644,0.153304815531,0.49507238999,frame
validation,30,2550,2580,2565,3,500,20260814,-0.547392881812,0.30979225587,0.310623659275,0.858016541087,2.76965135451,frame
validation,30,2580,2610,2595,3,500,20260814,0.309780275294,0.310117737068,0.929026357043,0.619246081749,1.99680962335,frame
validation,30,2610,2640,2625,3,500,20260814,0.254051977563,0.309015421302,0.309138637468,0.0550866599052,0.178265083578,frame
validation,60,240,300,270,3,500,20260814,0.297397215566,0.301887867321,0.312077556217,0.0146803406512,0.0486284552654,frame
validation,60,300,360,330,5,500,20260814,0.294805620659,0.300683961279,0.313914446432,0.0191088257737,0.063551197385,frame
validation,60,360,420,390,5,500,20260814,0.295252696074,0.301714907957,0.336110389993,0.0408576939184,0.13541821382,frame
validation,60,420,480,450,5,500,20260814,0.277639658469,0.299813472384,0.307861041308,0.0302213828389,0.100800616459,frame
validation,60,480,540,510,6,500,20260814,0.278823874858,0.299802268002,0.307500240886,0.0286763660275,0.095650930924,frame
validation,60,540,600,570,6,500,20260814,0.294834796883,0.299736860311,0.303958694713,0.0091238978304,0.0304396924053,frame
validation,60,600,660,630,8,500,20260814,0.29574874297,0.299772412398,0.307984633552,0.0122358905821,0.0408172669534,frame
validation,60,660,720,690,8,500,20260814,0.296769046915,0.299771454667,0.307154783112,0.0103857361972,0.034645514226,frame
validation,60,720,780,750,8,500,20260814,0.295132715697,0.300211131558,0.311187451648,0.0160547359506,0.0534781500848,frame
validation,60,780,840,810,9,500,20260814,0.29426553192,0.299464464546,0.305879748889,0.0116142169693,0.0387832893192,frame
validation,60,840,900,870,8,500,20260814,0.295787823944,0.301438490301,0.309325040708,0.0135372167636,0.0449087200182,frame
validation,60,900,960,930,9,500,20260814,0.289012972431,0.29991377139,0.306068156995,0.017055184564,0.0568669604097,frame
validation,60,960,1020,990,10,500,20260814,0.295645100293,0.299423489795,0.307153459172,0.0115083588784,0.0384350569365,frame
validation,60,1020,1080,1050,10,500,20260814,0.296542857168,0.299849865456,0.307706661533,0.0111638043648,0.0372313135704,frame
validation,60,1080,1140,1110,10,500,20260814,0.292324483259,0.299198550808,0.307611502955,0.0152870196962,0.0510932277408,frame
validation,60,1140,1200,1170,10,500,20260814,0.29611426843,0.299506791524,0.307738910301,0.011624641871,0.0388126152728,frame
validation,60,1200,1260,1230,10,500,20260814,0.296631073565,0.299609896991,0.308173698074,0.0115426245082,0.0385255114204,frame
validation,60,1260,1320,1290,10,500,20260814,0.296550141584,0.299347005252,0.307378530791,0.0108283892071,0.0361733674201,frame
validation,60,1320,1380,1350,10,500,20260814,0.29574126523,0.299351603663,0.308744412826,0.0130031475964,0.0434377081576,frame
validation,60,1380,1440,1410,10,500,20260814,0.296840610025,0.299927517039,0.308942999679,0.0121023896537,0.0403510480573,frame
validation,60,1440,1500,1470,10,500,20260814,0.29681369895,0.301418238112,0.309049549535,0.0122358505852,0.0405942608577,frame
validation,60,1500,1560,1530,9,500,20260814,0.297196440477,0.302714390045,0.309708122981,0.0125116825043,0.041331641031,frame
validation,60,1560,1620,1590,10,500,20260814,0.297386457603,0.298936721291,0.309383833884,0.011997376281,0.0401334979162,frame
validation,60,1620,1680,1650,10,500,20260814,0.297956797692,0.298942614931,0.307951712843,0.00999491515065,0.0334342266758,frame
validation,60,1680,1740,1710,10,500,20260814,0.297923710315,0.298503629266,0.308267060232,0.0103433499171,0.0346506672049,frame
validation,60,1740,1800,1770,9,500,20260814,0.291461603833,0.298555096505,0.309365573712,0.0179039698792,0.0599687296879,frame
validation,60,1800,1860,1830,7,500,20260814,0.291088712268,0.29811166255,0.302122378434,0.0110336661651,0.0370118568014,frame
validation,60,1860,1920,1890,7,500,20260814,0.292034411813,0.298032111687,0.302521734705,0.0104873228919,0.0351885668714,frame
validation,60,1920,1980,1950,6,500,20260814,0.292582508198,0.299038957419,0.310545294504,0.0179627863063,0.0600683819304,frame
validation,60,1980,2040,2010,6,500,20260814,0.293332657095,0.300817877579,0.309907009018,0.0165743519225,0.0550976293559,frame
validation,60,2040,2100,2070,7,500,20260814,0.291894564329,0.297954927527,0.303090478764,0.011195914435,0.037575866014,frame
validation,60,2100,2160,2130,7,500,20260814,0.292222741808,0.297801679908,0.302676058772,0.0104533169636,0.0351016050912,frame
validation,60,2160,2220,2190,6,500,20260814,0.292839631504,0.298189226202,0.309307863666,0.0164682321618,0.0552274553028,frame
validation,60,2220,2280,2250,6,500,20260814,0.292987675521,0.30071262911,0.314560839528,0.021573164007,0.0717401329994,frame
validation,60,2280,2340,2310,6,500,20260814,0.295243052925,0.301342608591,0.314618244974,0.0193751920492,0.064296224619,frame
validation,60,2340,2400,2370,4,500,20260814,0.198513949381,0.310259700373,0.317753122647,0.119239173267,0.384320532519,frame
validation,60,2400,2460,2430,4,500,20260814,0.154811454881,0.297256507524,0.309989759358,0.155178304477,0.522035012015,frame
validation,60,2460,2520,2490,4,500,20260814,0.180954248125,0.297264897737,0.309479777476,0.128525529351,0.432360262948,frame
validation,60,2520,2580,2550,3,500,20260814,0.266951619867,0.310043843733,0.310130613227,0.0431789933607,0.139267378577,frame
validation,60,2580,2640,2610,3,500,20260814,0.309912580553,0.309934205277,0.322622075793,0.0127094952398,0.0410070751255,frame
validation,60,2640,2700,2670,3,500,20260814,-1.21390930821,0.308457603044,0.308927393105,1.52283670131,4.93694007308,frame
validation,100,200,300,250,3,500,20260814,0.297397215566,0.301887867321,0.312077556217,0.0146803406512,0.0486284552654,frame
validation,100,300,400,350,5,500,20260814,0.296383039721,0.301054521967,0.314965546329,0.0185825066085,0.0617247217782,frame
validation,100,400,500,450,6,500,20260814,0.292510801398,0.298720753199,0.306436715435,0.0139259140369,0.0466185020215,frame
validation,100,500,600,550,6,500,20260814,0.294042674086,0.299517994716,0.302816453125,0.00877377903898,0.0292929947241,frame
validation,100,600,700,650,8,500,20260814,0.296868648871,0.300115771066,0.311269275968,0.0144006270965,0.0479835732903,frame
validation,100,700,800,750,8,500,20260814,0.29601489357,0.300412967387,0.311259261363,0.0152443677926,0.0507447062795,frame
validation,100,800,900,850,9,500,20260814,0.290051412335,0.299957487469,0.305322188098,0.0152707757634,0.0509098002263,frame
validation,100,900,1000,950,9,500,20260814,0.293177563904,0.299310547768,0.306334156989,0.0131565930843,0.0439563295795,frame
validation,100,1000,1100,1050,10,500,20260814,0.29713257692,0.299579690049,0.306693682261,0.00956110534102,0.0319150652017,frame
validation,100,1100,1200,1150,10,500,20260814,0.295092479514,0.299618191633,0.306791029227,0.0116985497132,0.0390448578887,frame
validation,100,1200,1300,1250,10,500,20260814,0.297028094273,0.299138714566,0.307840451733,0.0108123574601,0.0361449619647,frame
validation,100,1300,1400,1350,10,500,20260814,0.29684423965,0.299656728692,0.309189687601,0.0123454479509,0.0411986341998,frame
validation,100,1400,1500,1450,10,500,20260814,0.297495417827,0.299965580389,0.307448891218,0.0099534733911,0.0331820516814,frame
validation,100,1500,1600,1550,9,500,20260814,0.298481799439,0.303060368841,0.310536723037,0.0120549235976,0.0397773012806,frame
validation,100,1600,1700,1650,10,500,20260814,0.294633699243,0.298571824531,0.308570565362,0.0139368661196,0.0466784370612,frame
validation,100,1700,1800,1750,10,500,20260814,0.297124009661,0.298832610705,0.308443116461,0.0113191067998,0.0378777495972,frame
validation,100,1800,1900,1850,7,500,20260814,0.291521211316,0.298128047172,0.302145248377,0.0106240370603,0.0356358187736,frame
validation,100,1900,2000,1950,7,500,20260814,0.292207648794,0.298808070074,0.302771806054,0.0105641572603,0.0353543237896,frame
validation,100,2000,2100,2050,7,500,20260814,0.291889132358,0.297832349511,0.302887901227,0.0109987688684,0.0369293963078,frame
validation,100,2100,2200,2150,7,500,20260814,0.293022314962,0.298806260643,0.305823571333,0.0128012563712,0.0428413258263,frame
validation,100,2200,2300,2250,6,500,20260814,0.290620583145,0.29862111954,0.309122224229,0.0185016410835,0.0619569075087,frame
validation,100,2300,2400,2350,5,500,20260814,0.213587767125,0.304130445976,0.316180576495,0.10259280937,0.337331598093,frame
validation,100,2400,2500,2450,4,500,20260814,0.120455711221,0.297516551641,0.309902681284,0.189446970064,0.636761111336,frame
validation,100,2500,2600,2550,3,500,20260814,0.15377544646,0.309497150153,0.31012477451,0.15634932805,0.505172108926,frame
validation,100,2600,2700,2650,3,500,20260814,0.142737388213,0.308251032347,0.308830347593,0.166092959381,0.538823692222,frame
