frame,group,row_index,model,u,v,root_1,root_2,selected_root_index,selected_lambda,Zc,Zg,validity_reason,m0_selected_root_index,m0_selected_lambda,m0_Zg,root_switch_vs_m0,lambda_delta_vs_m0,validity_changed_vs_m0
frame_061303_measure,baseline,79,M3_v_region_equal,2102.435515,2470.0,719.4216419066032,711.685591006373,1,711.685591006373,711.685591006373,0.038214739115687735,valid,1,711.7432680895363,-0.01945272490104344,0,-0.05767708316329845,0
frame_061303_measure,baseline,80,M3_v_region_equal,2102.432551,2471.0,719.4212581688327,711.6850773088349,1,711.6850773088349,711.6850773088349,0.03792237962852596,valid,1,711.7444002330527,-0.021390718138150078,0,-0.05932292421778129,0
frame_061303_measure,baseline,81,M3_v_region_equal,2102.417995,2472.0,719.4201591946795,711.683880569974,1,711.683880569974,711.683880569974,0.038262632238570404,valid,1,711.7418451057536,-0.019692371840164924,0,-0.05796453577954708,0
frame_061303_measure,baseline,82,M3_v_region_equal,2102.377071,2473.0,719.4174330109931,711.6811304062703,1,711.6811304062703,711.6811304062703,0.040041605592818996,valid,1,711.7309042762246,-0.009724147427505159,0,-0.04977386995426514,0
frame_061303_measure,baseline,83,M3_v_region_equal,2102.342858,2474.0,719.4151212684302,711.6787753621653,1,711.6787753621653,711.6787753621653,0.04145465656893066,valid,1,711.7220964636244,-0.0018594375665088592,0,-0.04332110145912793,0
frame_061303_measure,baseline,84,M3_v_region_equal,2102.331099,2475.0,719.4141956123038,711.6777427722789,1,711.6777427722789,711.6777427722789,0.041642930132297806,valid,1,711.7204273078678,-0.001034751729321215,0,-0.042684535588932704,0
frame_061303_measure,baseline,85,M3_v_region_equal,2102.341398,2476.0,719.4146315974945,711.6780093050962,1,711.6780093050962,711.6780093050962,0.040628030566495,valid,1,711.725770852983,-0.007125898619051441,0,-0.04776154788680742,0
frame_061303_measure,baseline,86,M3_v_region_equal,2102.378443,2477.0,719.4167185799621,711.6798511193006,1,711.6798511193006,711.6798511193006,0.038154187842678766,valid,1,711.7396182103755,-0.021603422564908215,0,-0.05976709107494571,0
frame_061303_measure,baseline,87,M3_v_region_equal,2102.413971,2478.0,719.4187121787934,711.6816033845365,1,711.6816033845365,711.6816033845365,0.035763289882652316,valid,1,711.7529826238737,-0.035604690868808575,0,-0.07137923933714774,0
frame_061303_measure,baseline,88,M3_v_region_equal,2102.398552,2479.0,719.4175615277803,711.680354371308,1,711.680354371308,711.680354371308,0.03615205663231791,valid,1,711.7501448920999,-0.033627540501356634,0,-0.06979052079191206,0
frame_061303_measure,baseline,89,M3_v_region_equal,2102.352096,2480.0,719.4144954895546,711.6772769014402,1,711.6772769014402,711.6772769014402,0.03823427903728316,valid,1,711.7374363979427,-0.021915885350836106,0,-0.06015949650247876,0
frame_061303_measure,baseline,90,M3_v_region_equal,2102.316635,2481.0,719.4121083054706,711.6748469048816,1,711.6748469048816,711.6748469048816,0.03971685697365501,valid,1,711.7282233394897,-0.013651368757336968,0,-0.0533764346080261,0
frame_061303_measure,baseline,91,M3_v_region_equal,2102.307456,2482.0,719.41134347548,711.6739648523203,1,711.6739648523203,711.6739648523203,0.03976580786741124,valid,1,711.7273664583694,-0.013627647936232279,0,-0.05340160604907851,0
frame_061303_measure,baseline,92,M3_v_region_equal,2102.294555,2483.0,719.4103491514752,711.6728633502751,1,711.6728633502751,711.6728633502751,0.040018018790419774,valid,1,711.7253248874055,-0.012435574163305319,0,-0.05246153713039803,0
frame_061303_measure,baseline,93,M3_v_region_equal,2102.262285,2484.0,719.4081596079043,711.6706207162516,1,711.6706207162516,711.6706207162516,0.04132711846909842,valid,1,711.7171232262647,-0.005168410711917204,0,-0.04650251001305605,0
frame_061303_measure,baseline,94,M3_v_region_equal,2102.245419,2485.0,719.4069210229717,711.6692852498122,1,711.6692852498122,711.6692852498122,0.04179604960472716,valid,1,711.7138185952767,-0.0027306648451030924,0,-0.04453334546451515,0
frame_061303_measure,baseline,95,M3_v_region_equal,2102.252091,2486.0,719.4071354175913,711.6693360758378,1,711.6693360758378,711.6693360758378,0.04098106058006579,valid,1,711.7179973334754,-0.0076730036479375485,0,-0.04866125763760465,0
frame_061303_measure,baseline,96,M3_v_region_equal,2102.266517,2487.0,719.4078286154714,711.6698434459676,1,711.6698434459676,711.6698434459676,0.03974324821888331,valid,1,711.7246406469083,-0.015045908507318018,0,-0.05479720094069762,0
frame_061303_measure,baseline,97,M3_v_region_equal,2102.279128,2488.0,719.4084100230475,711.6702437015598,1,711.6702437015598,711.6702437015598,0.0386046531265265,valid,1,711.7307058150252,-0.02184864724961244,0,-0.06046211346540531,0
frame_061303_measure,baseline,98,M3_v_region_equal,2102.297527,2489.0,719.4093488976376,711.6709846982287,1,711.6709846982287,711.6709846982287,0.03715048602794013,valid,1,711.7386105509958,-0.030465577226095775,0,-0.06762585276703703,0
frame_061303_measure,baseline,99,M3_v_region_equal,2102.326202,2490.0,719.4109222454774,711.6723308081393,1,711.6723308081393,711.6723308081393,0.035135892431071625,valid,1,711.7497822253677,-0.04230438570880324,0,-0.0774514172283034,0
frame_061303_measure,baseline,100,M3_v_region_equal,2102.347034,2491.0,719.4120117560632,711.6732147245858,1,711.6732147245858,711.6732147245858,0.03354937820495252,valid,1,711.7584589263232,-0.05168264785550036,0,-0.085244201737396,0
frame_061303_measure,baseline,101,M3_v_region_equal,2102.338504,2492.0,719.4112892496923,711.6723688455323,1,711.6723688455323,711.6723688455323,0.03356496166213674,valid,1,711.7577969058877,-0.051850996408234096,0,-0.08542806035541162,0
frame_061303_measure,baseline,102,M3_v_region_equal,2102.297206,2493.0,719.4085445088305,711.6695925425286,1,711.6695925425286,711.6695925425286,0.03536846499457624,valid,1,711.7467129846935,-0.041741157170918086,0,-0.0771204421649827,0
frame_061303_measure,baseline,103,M3_v_region_equal,2102.254586,2494.0,719.4057184141146,711.6667381751348,1,711.6667381751348,711.6667381751348,0.03724428792565959,valid,1,711.7352077922366,-0.031215816994972556,0,-0.06846961710175492,0
frame_061303_measure,baseline,104,M3_v_region_equal,2102.236549,2495.0,719.4044098185495,711.6653316738259,1,711.6653316738259,711.6653316738259,0.037779152515554415,valid,1,711.7315190501422,-0.02839910972841153,0,-0.06618737631629301,0
frame_061303_measure,baseline,105,M3_v_region_equal,2102.224446,2496.0,719.4034676968387,711.664274510438,1,711.664274510438,711.664274510438,0.037990484225815635,valid,1,711.7297161737874,-0.02744224550247054,0,-0.06544166334947477,0
frame_061303_measure,baseline,106,M3_v_region_equal,2102.194174,2497.0,719.401404417022,711.6621469028807,1,711.6621469028807,711.6621469028807,0.03919325126196327,valid,1,711.7221344807975,-0.020786215518228346,0,-0.059987577916785995,0
frame_061303_measure,baseline,107,M3_v_region_equal,2102.144509,2498.0,719.398144448742,711.658876766369,1,711.658876766369,711.658876766369,0.04145422043586677,valid,1,711.7083850788433,-0.008047468015547565,0,-0.04950831247435872,0
frame_061303_measure,baseline,108,M3_v_region_equal,2102.089063,2499.0,719.3945279319627,711.6552659223801,1,711.6552659223801,711.6552659223801,0.04403076522316951,valid,1,711.6927967926515,0.006504861917846938,0,-0.0375308702714392,0
frame_061303_measure,baseline,109,M3_v_region_equal,2102.058678,2500.0,719.3924583885645,711.6531310739754,1,711.6531310739754,711.6531310739754,0.04524029246329064,valid,1,711.6851763257808,0.013199239984260203,0,-0.0320452518054708,0
frame_061303_measure,baseline,110,M3_v_region_equal,2102.066577,2501.0,719.392751902064,711.653251082643,1,711.653251082643,711.653251082643,0.044361430474282315,valid,1,711.6897277038455,0.00788955040422934,0,-0.03647662120249606,0
frame_061303_measure,baseline,111,M3_v_region_equal,2102.093475,2502.0,719.3942182391884,711.6544899998686,1,711.6544899998686,711.6544899998686,0.0424462673142898,valid,1,711.7003192375284,-0.0033770571446893882,0,-0.045829237659859245,0
frame_061303_measure,baseline,112,M3_v_region_equal,2102.113205,2503.0,719.3952424115231,711.655306496839,1,711.655306496839,711.655306496839,0.040922352469124235,valid,1,711.708630663507,-0.012394986965887256,0,-0.05332416666806239,0
frame_061303_measure,baseline,113,M3_v_region_equal,2102.120652,2504.0,719.3955087189674,711.655399273339,1,711.655399273339,711.655399273339,0.040068746897986784,valid,1,711.7130352705199,-0.01755993261429012,0,-0.057635997180909726,0
frame_061303_measure,baseline,114,M3_v_region_equal,2102.128787,2505.0,719.39581771801,711.6555323722279,1,711.6555323722279,711.6555323722279,0.03917780749168287,valid,1,711.7176575904957,-0.02293958929863038,0,-0.06212521826785178,0
frame_061303_measure,baseline,115,M3_v_region_equal,2102.120522,2506.0,719.3951147461278,711.6546992360235,1,711.6546992360235,711.6546992360235,0.03918179421043533,valid,1,711.7170636566301,-0.023174847455152303,0,-0.06236442060662739,0
frame_061303_measure,baseline,116,M3_v_region_equal,2102.080566,2507.0,719.3924560572311,711.6519991653886,1,711.6519991653886,711.6519991653886,0.04091492687052778,valid,1,711.7063910510026,-0.013470248123439887,0,-0.05439188561399533,0
frame_061303_measure,baseline,117,M3_v_region_equal,2102.030092,2508.0,719.3891484505884,711.6486793545516,1,711.6486793545516,711.6486793545516,0.043222074209552375,valid,1,711.6923730536203,-0.00046629628218397556,0,-0.0436936990686263,0
frame_061303_measure,baseline,118,M3_v_region_equal,2101.983861,2509.0,719.3861029615625,711.6456092848825,1,711.6456092848825,711.6456092848825,0.04529793338633681,valid,1,711.6797035048564,0.011207823690597252,0,-0.034094219973894724,0
frame_061303_measure,baseline,119,M3_v_region_equal,2101.941351,2510.0,719.3832873680292,711.6427582039688,1,711.6427582039688,711.6427582039688,0.04717098619425997,valid,1,711.6682162992149,0.021715925110356693,0,-0.025458095246108314,0
frame_061303_measure,baseline,120,M3_v_region_equal,2101.919169,2511.0,719.3817266082375,711.6411043006259,1,711.6411043006259,711.6411043006259,0.047935241198274525,valid,1,711.6631915533414,0.025850593293171187,0,-0.022087252715550676,0
frame_061303_measure,baseline,121,M3_v_region_equal,2101.938264,2512.0,719.3827135969639,711.6418815159982,1,711.6418815159982,711.6418815159982,0.046447826666053516,valid,1,711.6712899767639,0.017042804768379938,0,-0.029408460765694144,0
frame_061303_measure,baseline,122,M3_v_region_equal,2101.978626,2513.0,719.385013380929,711.6439112237232,1,711.6439112237232,711.6439112237232,0.04380037161956807,valid,1,711.6861498225015,0.001566675317235422,0,-0.04223859877834002,0
frame_061303_measure,baseline,123,M3_v_region_equal,2102.010009,2514.0,719.3867592412711,711.6454118506641,1,711.6454118506641,711.6454118506641,0.041642956679197596,valid,1,711.6981540049906,-0.011093124752278527,0,-0.05274215432643814,0
frame_061303_measure,baseline,124,M3_v_region_equal,2102.024677,2515.0,719.387473708944,711.645927707779,1,711.645927707779,711.645927707779,0.04039764112349076,valid,1,711.7048421922578,-0.01851012015310971,0,-0.05891448447880521,0
frame_061303_measure,baseline,125,M3_v_region_equal,2102.039918,2516.0,719.3882237728328,711.6464771153449,1,711.6464771153449,711.6464771153449,0.03912126246848402,valid,1,711.711711612889,-0.026105857291327084,0,-0.06523449754411104,0
frame_061303_measure,baseline,126,M3_v_region_equal,2102.052812,2517.0,719.3888292126479,711.6468880736537,1,711.6468880736537,711.6468880736537,0.03797312649169271,valid,1,711.7178336933231,-0.03296454298174467,0,-0.07094561966937363,0
frame_061303_measure,baseline,127,M3_v_region_equal,2102.045817,2518.0,719.3882073436768,711.6461272847288,1,711.6461272847288,711.6461272847288,0.03791027388638213,valid,1,711.7176298264972,-0.033584338023842975,0,-0.07150254176838189,0
frame_061303_measure,baseline,128,M3_v_region_equal,2102.025981,2519.0,719.3867931634306,711.6446099046658,1,711.6446099046658,711.6446099046658,0.03854819057755776,valid,1,711.7133412676865,-0.030175634840702514,0,-0.06873136302067451,0
frame_061303_measure,baseline,129,M3_v_region_equal,2102.011502,2520.0,719.3857098411002,711.6434078694224,1,711.6434078694224,711.6434078694224,0.03889404997630663,valid,1,711.7107551359992,-0.028445911801327384,0,-0.06734726657680312,0
frame_061303_measure,baseline,130,M3_v_region_equal,2102.002165,2521.0,719.3849441055538,711.6425085132056,1,711.6425085132056,711.6425085132056,0.03895958214309303,valid,1,711.7098030388863,-0.028327723298048113,0,-0.06729452568072247,0
frame_061303_measure,baseline,131,M3_v_region_equal,2101.969926,2522.0,719.3827651086771,711.6402599413515,1,711.6402599413515,711.6402599413515,0.04027477755880682,valid,1,711.701566909358,-0.021025693020419567,0,-0.06130696800653368,0
frame_061303_measure,baseline,132,M3_v_region_equal,2101.919374,2523.0,719.3794560949888,711.6369324785386,1,711.6369324785386,711.6369324785386,0.04258926451893785,valid,1,711.6875064268222,-0.007979395807069523,0,-0.05057394828361339,0
frame_061303_measure,baseline,133,M3_v_region_equal,2101.897159,2524.0,719.3778962332674,711.6352739585476,1,711.6352739585476,711.6352739585476,0.043357985901593565,valid,1,711.6824558551991,-0.003819036444269841,0,-0.04718189665152295,0
frame_061303_measure,baseline,134,M3_v_region_equal,2101.916902,2525.0,719.3789261754362,711.6360866853258,1,711.6360866853258,711.6360866853258,0.041837836517515825,valid,1,711.6907462360931,-0.012816121778996603,0,-0.05465955076726914,0
frame_061303_measure,baseline,135,M3_v_region_equal,2101.945639,2526.0,719.3805114500634,711.6374289900932,1,711.6374289900932,711.6374289900932,0.03982719816031022,valid,1,711.7018958212702,-0.024633097674268356,0,-0.06446683117701468,0
frame_061303_measure,baseline,136,M3_v_region_equal,2101.954712,2527.0,719.3808833192209,711.637612818665,1,711.637612818665,711.637612818665,0.038889560829375114,valid,1,711.7067913078695,-0.030281988666729376,0,-0.06917848920443248,0
frame_061303_measure,baseline,137,M3_v_region_equal,2101.945261,2528.0,719.3801121329699,711.6367053131955,1,711.6367053131955,711.6367053131955,0.03896274052965509,valid,1,711.7057949099533,-0.03012000642922885,0,-0.06908959675774895,0
frame_061303_measure,baseline,138,M3_v_region_equal,2101.925633,2529.0,719.378713059977,711.6351981426227,1,711.6351981426227,711.6351981426227,0.039591351332887825,valid,1,711.701561005557,-0.02676501405619547,0,-0.06636286293428384,0
frame_061303_measure,baseline,139,M3_v_region_equal,2101.899682,2530.0,719.376923968167,711.6333183241668,1,711.6333183241668,711.6333183241668,0.04056512896386266,valid,1,711.695315254201,-0.021425809908464544,0,-0.061996930034183606,0
frame_061303_measure,baseline,140,M3_v_region_equal,2101.878173,2531.0,719.3754092600337,711.6316999523466,1,711.6316999523466,711.6316999523466,0.0412967675388245,valid,1,711.6904809711577,-0.0174786441160677,0,-0.05878101881114617,0
frame_061303_measure,baseline,141,M3_v_region_equal,2101.853261,2532.0,719.3736847534371,711.6298809318703,1,711.6298809318703,711.6298809318703,0.04221426575065834,valid,1,711.6845634459327,-0.012463101375146834,0,-0.05468251406239233,0
frame_061303_measure,baseline,142,M3_v_region_equal,2101.816084,2533.0,719.3712035054793,711.6273392705442,1,711.6273392705442,711.6273392705442,0.0438011017433837,valid,1,711.674744724156,-0.0035999534679831413,0,-0.047405453611759185,0
frame_061303_measure,baseline,143,M3_v_region_equal,2101.786911,2534.0,719.3692164820313,711.6252688679741,1,711.6252688679741,711.6252688679741,0.04495146770614156,valid,1,711.6674701705064,0.0027540261704643854,0,-0.04220130253224852,0
frame_061303_measure,baseline,144,M3_v_region_equal,2101.783601,2535.0,719.3688258924075,711.6247216525088,1,711.6247216525088,711.6247216525088,0.0446910469939894,valid,1,711.6684184439914,0.0009982037410054545,0,-0.04369679148260275,0
frame_061303_measure,baseline,145,M3_v_region_equal,2101.792047,2536.0,719.3691610837127,711.6248666880794,1,711.6248666880794,711.6248666880794,0.04378946359247493,valid,1,711.673103816091,-0.004443357230002221,0,-0.04823712801169222,0
frame_061303_measure,baseline,146,M3_v_region_equal,2101.796431,2537.0,719.3692458049908,711.6247722582874,1,711.6247722582874,711.6247722582874,0.043109689899551995,valid,1,711.6764964524547,-0.008609941983536373,0,-0.051724194167263704,0
frame_061303_measure,baseline,147,M3_v_region_equal,2101.793968,2538.0,719.3689081699483,711.624274318673,1,711.624274318673,711.624274318673,0.04280366817238246,valid,1,711.6777106926662,-0.01062805288211166,0,-0.053436373993235975,0
frame_061303_measure,baseline,148,M3_v_region_equal,2101.785039,2539.0,719.3681716924332,711.623395310519,1,711.623395310519,711.623395310519,0.042850614113945085,valid,1,711.6768676498857,-0.010617131698950288,0,-0.05347233936674911,0
frame_061303_measure,baseline,149,M3_v_region_equal,2101.762806,2540.0,719.3666143461102,711.6217324605702,1,711.6217324605702,711.6217324605702,0.04362358704088365,valid,1,711.6717928996311,-0.006432614156437921,0,-0.05006043906087143,0
frame_061303_measure,baseline,150,M3_v_region_equal,2101.73671,2541.0,719.3648188134033,711.6198418698236,1,711.6198418698236,711.6198418698236,0.04460751505735061,valid,1,711.6654886681424,-0.0010354771818583686,0,-0.04564679831878493,0
frame_061303_measure,baseline,151,M3_v_region_equal,2101.727091,2542.0,719.3640404301689,711.6189216062934,1,711.6189216062934,711.6189216062934,0.04469271746438608,valid,1,711.664422767252,-0.0008047029472209033,0,-0.04550116095856538,0
frame_061303_measure,baseline,152,M3_v_region_equal,2101.742814,2543.0,719.364826322833,711.6194938354242,1,711.6194938354242,711.6194938354242,0.043395547464797346,valid,1,711.6714141892343,-0.008520590986677234,0,-0.05192035381003279,0
frame_061303_measure,baseline,153,M3_v_region_equal,2101.76165,2544.0,719.3658045750745,711.6202492270359,1,711.6202492270359,711.6202492270359,0.041928738347451144,valid,1,711.6793945822761,-0.017211874077815992,0,-0.05914535524027542,0
frame_061303_measure,baseline,154,M3_v_region_equal,2101.757472,2545.0,719.3653626766691,711.6196488350027,1,711.6196488350027,711.6196488350027,0.04171770604534686,valid,1,711.6800554870581,-0.018684170927258492,0,-0.060406652055348786,0
frame_061303_measure,baseline,155,M3_v_region_equal,2101.736671,2546.0,719.3638950652695,711.6180691035352,1,711.6180691035352,711.6180691035352,0.04241378102130966,valid,1,711.6754291198689,-0.014941772280167243,0,-0.05736001633374599,0
frame_061303_measure,baseline,156,M3_v_region_equal,2101.70575,2547.0,719.3618030985472,711.6158930803367,1,711.6158930803367,711.6158930803367,0.04366217574624898,valid,1,711.6675835392816,-0.008024328668625458,0,-0.051690458944904094,0
frame_061303_measure,baseline,157,M3_v_region_equal,2101.68185,2548.0,719.3601446826468,711.6141304087724,1,711.6141304087724,711.6141304087724,0.044527727905915526,valid,1,711.6619695325812,-0.003307796316562417,0,-0.04783912380878519,0
frame_061303_measure,baseline,158,M3_v_region_equal,2101.688516,2549.0,719.3603729525797,711.6141679294198,1,711.6141679294198,711.6141679294198,0.04372589816000527,valid,1,711.6660740919766,-0.008176414542049315,0,-0.05190616255686109,0
frame_061303_measure,baseline,159,M3_v_region_equal,2101.725695,2550.0,719.3624846499524,711.6160025306007,1,711.6160025306007,711.6160025306007,0.04125956278369358,valid,1,711.6798807900834,-0.02261401559951537,0,-0.06387825948274894,0
frame_061303_measure,baseline,160,M3_v_region_equal,2101.766427,2551.0,719.3648158794559,711.6180462258537,1,711.6180462258537,711.6180462258537,0.03859956537519338,valid,1,711.6948168945139,-0.03816554391335103,0,-0.07677066866017412,0
frame_061303_measure,baseline,161,M3_v_region_equal,2101.778345,2552.0,719.365368988507,711.6183925013198,1,711.6183925013198,711.6183925013198,0.03751178819004508,valid,1,711.7005888211372,-0.04467866500635864,0,-0.08219631981739894,0
frame_061303_measure,baseline,162,M3_v_region_equal,2101.760909,2553.0,719.364110632254,711.6170095353999,1,711.6170095353999,711.6170095353999,0.038025711127602335,valid,1,711.6970243051793,-0.0419834454399961,0,-0.08001476977938182,0
frame_061303_measure,baseline,163,M3_v_region_equal,2101.724341,2554.0,719.3616717056765,711.6144994404932,1,711.6144994404932,711.6144994404932,0.03958363997298875,valid,1,711.68737429951,-0.033286204203591296,0,-0.07287485901679247,0
frame_061303_measure,baseline,164,M3_v_region_equal,2101.667896,2555.0,719.3580062473254,711.6108183525281,1,711.6108183525281,711.6108183525281,0.04222620704433666,valid,1,711.6714023293345,-0.018353689105993,0,-0.06058397680635608,0
frame_061303_measure,baseline,165,M3_v_region_equal,2101.582755,2556.0,719.3525700064899,711.6054468508464,1,711.6054468508464,711.6054468508464,0.046434524849928493,valid,1,711.6463048864136,0.005579174525337294,0,-0.04085803556722567,0
frame_061303_measure,baseline,166,M3_v_region_equal,2101.499188,2557.0,719.347231198755,711.6001679169192,1,711.6001679169192,711.6001679169192,0.05055712649425459,valid,1,711.6217083872738,0.029018036814818515,0,-0.021540470354580066,0
frame_061303_measure,baseline,167,M3_v_region_equal,2101.546511,2558.0,719.3499706931768,711.6025983086664,1,711.6025983086664,711.6025983086664,0.047539041989239195,valid,1,711.6387299896046,0.011409647128061806,0,-0.03613168093818331,0
frame_061303_measure,baseline,168,M3_v_region_equal,2101.550064,2559.0,719.3500090875372,711.6024504119202,1,711.6024504119202,711.6024504119202,0.0469090893120665,valid,1,711.6418330409717,0.007528908978883919,0,-0.03938262905148804,0
frame_061303_measure,baseline,169,M3_v_region_equal,2101.529657,2560.0,719.3485689736808,711.6008910417095,1,711.6008910417095,711.6008910417095,0.04758651993290641,valid,1,711.6373161481578,0.011163633171918264,0,-0.036425106448291444,0
frame_061303_measure,baseline,170,M3_v_region_equal,2101.507892,2561.0,719.3470452767028,711.5992514817859,1,711.5992514817859,711.5992514817859,0.048338241687361005,valid,1,711.6323663332325,0.015225366894810577,0,-0.03311485144661219,0
frame_061303_measure,height,0,M0,1928.394592,2810.0,703.0680394240417,660.8900660891197,1,660.8900660891197,660.8900660891197,49.872788873697914,valid,1,660.8900660891197,49.872788873697914,0,0.0,0
frame_061303_measure,height,1,M0,1928.405068,2811.0,703.0763686355299,660.8942305958572,1,660.8942305958572,660.8942305958572,49.86792266882492,valid,1,660.8942305958572,49.86792266882492,0,0.0,0
frame_061303_measure,height,2,M0,1928.447523,2812.0,703.0951635102995,660.9071730828788,1,660.9071730828788,660.9071730828788,49.854396247641375,valid,1,660.9071730828788,49.854396247641375,0,0.0,0
frame_061303_measure,height,3,M0,1928.487711,2813.0,703.1132187424793,660.919492793964,1,660.919492793964,660.919492793964,49.841484229899265,valid,1,660.919492793964,49.841484229899265,0,0.0,0
frame_061303_measure,height,4,M0,1928.48281,2814.0,703.11652055422,660.9194332323106,1,660.9194332323106,660.9194332323106,49.84078542200746,valid,1,660.9194332323106,49.84078542200746,0,0.0,0
frame_061303_measure,height,5,M0,1928.460154,2815.0,703.1140133304239,660.9144982841794,1,660.9144982841794,660.9144982841794,49.844896623859995,valid,1,660.9144982841794,49.844896623859995,0,0.0,0
frame_061303_measure,height,6,M0,1928.457478,2816.0,703.1180457086909,660.9150475347527,1,660.9150475347527,660.9150475347527,49.843597198603106,valid,1,660.9150475347527,49.843597198603106,0,0.0,0
frame_061303_measure,height,7,M0,1928.479938,2817.0,703.1303052625859,660.9224966104897,1,660.9224966104897,660.9224966104897,49.835490483580315,valid,1,660.9224966104897,49.835490483580315,0,0.0,0
frame_061303_measure,height,8,M0,1928.49971,2818.0,703.1416867543746,660.9292069171684,1,660.9292069171684,660.9292069171684,49.82811262637824,valid,1,660.9292069171684,49.82811262637824,0,0.0,0
frame_061303_measure,height,9,M0,1928.491081,2819.0,703.143774836305,660.9281188464489,1,660.9281188464489,660.9281188464489,49.828428587259964,valid,1,660.9281188464489,49.828428587259964,0,0.0,0
frame_061303_measure,height,10,M0,1928.471789,2820.0,703.1423744342861,660.9241022626666,1,660.9241022626666,660.9241022626666,49.83163381565373,valid,1,660.9241022626666,49.83163381565373,0,0.0,0
frame_061303_measure,height,11,M0,1928.480864,2821.0,703.1502590442016,660.9278727887306,1,660.9278727887306,660.9278727887306,49.82715634195563,valid,1,660.9278727887306,49.82715634195563,0,0.0,0
frame_061303_measure,height,12,M0,1928.493279,2822.0,703.159238182507,660.9325593984247,1,660.9325593984247,660.9325593984247,49.821775066863324,valid,1,660.9325593984247,49.821775066863324,0,0.0,0
frame_061303_measure,height,13,M0,1928.483607,2823.0,703.160989866117,660.9311809393733,1,660.9311809393733,660.9311809393733,49.8223775735363,valid,1,660.9311809393733,49.8223775735363,0,0.0,0
frame_061303_measure,height,14,M0,1928.461304,2824.0,703.1586087941836,660.9263335799229,1,660.9263335799229,660.9263335799229,49.82640250750467,valid,1,660.9263335799229,49.82640250750467,0,0.0,0
frame_061303_measure,height,15,M0,1928.430137,2825.0,703.1533279182278,660.9190516534397,1,660.9190516534397,660.9190516534397,49.832829408012,valid,1,660.9190516534397,49.832829408012,0,0.0,0
frame_061303_measure,height,16,M0,1928.390994,2826.0,703.1454379885348,660.9095790857731,1,660.9095790857731,660.9095790857731,49.84141762618424,valid,1,660.9095790857731,49.84141762618424,0,0.0,0
frame_061303_measure,height,17,M0,1928.343404,2827.0,703.1347850396573,660.8977867360242,1,660.8977867360242,660.8977867360242,49.85229458041772,valid,1,660.8977867360242,49.85229458041772,0,0.0,0
frame_061303_measure,height,18,M0,1928.31955,2828.0,703.1319014211614,660.8925098683303,1,660.8925098683303,660.8925098683303,49.85674337884916,valid,1,660.8925098683303,49.85674337884916,0,0.0,0
frame_061303_measure,height,19,M0,1928.324229,2829.0,703.1383568391567,660.8950651717283,1,660.8950651717283,660.8950651717283,49.853464947322095,valid,1,660.8950651717283,49.853464947322095,0,0.0,0
frame_061303_measure,height,20,M0,1928.32959,2830.0,703.1450367897016,660.8978067468814,1,660.8978067468814,660.8978067468814,49.850002745094116,valid,1,660.8978067468814,49.850002745094116,0,0.0,0
frame_061303_measure,height,21,M0,1928.325012,2831.0,703.1484652606945,660.8978187381489,1,660.8978187381489,660.8978187381489,49.84923357434445,valid,1,660.8978187381489,49.84923357434445,0,0.0,0
frame_061303_measure,height,22,M0,1928.330967,2832.0,703.1553422360488,660.9007214442677,1,660.9007214442677,660.9007214442677,49.845612413456706,valid,1,660.9007214442677,49.845612413456706,0,0.0,0
frame_061303_measure,height,23,M0,1928.35859,2833.0,703.169312342562,660.9095720531996,1,660.9095720531996,660.9095720531996,49.836123002802424,valid,1,660.9095720531996,49.836123002802424,0,0.0,0
frame_061303_measure,height,24,M0,1928.388034,2834.0,703.1838802474913,660.9189219342362,1,660.9189219342362,660.9189219342362,49.82614099641978,valid,1,660.9189219342362,49.82614099641978,0,0.0,0
frame_061303_measure,height,25,M0,1928.402547,2835.0,703.1935627372859,660.9241716364488,1,660.9241716364488,660.9241716364488,49.820204263458436,valid,1,660.9241716364488,49.820204263458436,0,0.0,0
frame_061303_measure,height,26,M0,1928.387934,2836.0,703.1937130853405,660.9214235020046,1,660.9214235020046,660.9214235020046,49.82215829675613,valid,1,660.9214235020046,49.82215829675613,0,0.0,0
frame_061303_measure,height,27,M0,1928.336422,2837.0,703.1817871078086,660.9085435454414,1,660.9085435454414,660.9085435454414,49.834108543988464,valid,1,660.9085435454414,49.834108543988464,0,0.0,0
frame_061303_measure,height,28,M0,1928.262439,2838.0,703.1625081423081,660.8894938260634,1,660.8894938260634,660.8894938260634,49.85214601386656,valid,1,660.8894938260634,49.85214601386656,0,0.0,0
frame_061303_measure,height,29,M0,1928.196763,2839.0,703.145950107269,660.8727245233788,1,660.8727245233788,660.8727245233788,49.867933644636764,valid,1,660.8727245233788,49.867933644636764,0,0.0,0
frame_061303_measure,height,30,M0,1928.157637,2840.0,703.1380828993813,660.8632432906542,1,660.8632432906542,660.8632432906542,49.87653079082418,valid,1,660.8632432906542,49.87653079082418,0,0.0,0
frame_061303_measure,height,31,M0,1928.137733,2841.0,703.1365077230374,660.859037936168,1,660.859037936168,660.859037936168,49.87992269229699,valid,1,660.859037936168,49.87992269229699,0,0.0,0
frame_061303_measure,height,32,M0,1928.120456,2842.0,703.1357934898701,660.8555527510215,1,660.8555527510215,660.8555527510215,49.882604082454804,valid,1,660.8555527510215,49.882604082454804,0,0.0,0
