roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h030,30.0,1911,1.0,true,0.013643212612435049,0.904149741648007,0.015089549865454107,true
h030,30.0,1912,1.0,true,0.013273326819211817,0.9057890098582106,0.014653883713260754,true
h030,30.0,1913,1.0,true,0.013973903789412538,0.9084911055646785,0.015381442596212287,true
h030,30.0,1914,1.0,true,0.015838546696078756,0.910193912092393,0.01740128832510912,true
h030,30.0,1915,1.0,true,0.016734890073022073,0.9103087152799882,0.018383752448063555,true
h030,30.0,1916,1.0,true,0.016057604726448575,0.9091450477985101,0.017662313362792854,true
h030,30.0,1917,1.0,true,0.0172571638175752,0.9082427550603218,0.019000607185057094,true
h030,30.0,1918,1.0,true,0.02092412132143701,0.9099164230297826,0.02299565189928673,true
h030,30.0,1919,1.0,true,0.02297174693442882,0.9133536498562421,0.025150988270583333,true
h030,30.0,1920,1.0,true,0.022542704662119266,0.9157072127003516,0.02461780834470281,true
