row_type,frame_id,is_frame027,design,replicate,subset_point_count,status,valid_lambda_count,normal_angle_diff_deg,plane_distance_diff_mm,abs_plane_distance_diff_mm,lambda_delta_bias_mm,lambda_delta_rmse_mm,lambda_delta_p95_abs_mm,lambda_delta_max_abs_mm,subset_reprojection_rmse_px,subset_depth_min_mm,replicate_count_ok,normal_angle_p95_deg,plane_distance_abs_p95_mm,lambda_delta_rmse_median_mm,lambda_delta_rmse_p95_mm,lambda_delta_p95_median_mm,lambda_delta_p95_p95_mm,lambda_delta_max_max_mm
replicate,003,False,full_span_random,10,44,ok,900,0.006938263020629925,-0.04209988953255106,0.04209988953255106,-0.021851835872521028,0.022327018341865613,0.028349632671847758,0.030222858469983294,0.15169286863909087,628.821132136522,,,,,,,,
replicate,003,False,full_span_random,11,44,ok,900,0.0022512193027850896,-0.008828660773133379,0.008828660773133379,-0.0007807826303865618,0.0021340427323035716,0.003602614061423992,0.004422850556352387,0.1469502917362001,628.8447288353832,,,,,,,,
replicate,003,False,full_span_random,12,44,ok,900,0.0026555871347115983,0.001595388401483433,0.001595388401483433,0.011718725108808661,0.012014613957260322,0.015924051687534302,0.017308980774259908,0.16614924875645992,628.8566629674121,,,,,,,,
replicate,003,False,full_span_random,13,44,ok,900,0.011289411784094532,-0.024376394440878357,0.024376394440878357,-0.012429186932408558,0.01260278561358936,0.015395335433709079,0.01624768344606764,0.15975607549613383,628.8431248289954,,,,,,,,
replicate,003,False,full_span_random,14,44,ok,900,0.0019437851686219239,-0.004410524583249753,0.004410524583249753,-0.0018151351805896511,0.0018835869268580227,0.002530970849483083,0.0027375393873398934,0.17109567625552205,628.8481640830022,,,,,,,,
replicate,003,False,full_span_random,15,44,ok,900,0.006070903505588475,-0.01874793415811382,0.01874793415811382,-0.001491110887940421,0.004330174661930126,0.0072707671726334406,0.008950352695137553,0.16913364805648545,628.8437543709863,,,,,,,,
replicate,003,False,full_span_random,16,44,ok,900,0.011340702196730359,-0.050360299851263335,0.050360299851263335,-0.015761034564114373,0.01772927507206918,0.027291676626992965,0.030633148477022587,0.16112834394593528,628.8233172890291,,,,,,,,
replicate,003,False,full_span_random,17,44,ok,900,0.00731202261651997,-0.02421728646822885,0.02421728646822885,-0.003170581417337467,0.006456202181534401,0.01115241616303706,0.01347288302963534,0.14331285032036395,628.8296996689908,,,,,,,,
replicate,003,False,full_span_random,18,44,ok,900,0.009237157840200275,-0.0013544772128852856,0.0013544772128852856,-0.00898329293906828,0.009380827389219144,0.013287598055381976,0.014719323865051592,0.15838811832748395,628.8538371251205,,,,,,,,
replicate,003,False,full_span_random,19,44,ok,900,0.004074257131051122,-0.016020885777152216,0.016020885777152216,-0.0039758817019114505,0.004878094680976481,0.00799141025564154,0.009156190322187285,0.14200299715523956,628.841482616622,,,,,,,,
replicate,003,False,full_span_random,20,44,ok,900,0.0024780060506741828,-0.0090060825218643,0.0090060825218643,-0.0022425858617687784,0.0027345380358148913,0.004466132069580908,0.00511102922223472,0.14359895796238928,628.845398161122,,,,,,,,
replicate,003,False,full_span_random,21,44,ok,900,0.005873850443777189,0.019154431135007144,0.019154431135007144,0.005458432456154393,0.0066132240345723355,0.010752935019894494,0.012289953942058673,0.16046127310153524,628.8655722193217,,,,,,,,
replicate,003,False,full_span_random,22,44,ok,900,0.006219716170372259,-0.011393874599093579,0.011393874599093579,0.007382208628605945,0.008679004857866391,0.01463128695471596,0.017025748722517164,0.16177850354061166,628.8514736889932,,,,,,,,
replicate,003,False,full_span_random,23,44,ok,900,0.007009703295365671,-0.008679793193095975,0.008679793193095975,0.001825076161039634,0.002865197603762638,0.005328090987046607,0.006480975512317855,0.16653264486818625,628.8527146802194,,,,,,,,
replicate,003,False,full_span_random,24,44,ok,900,0.009963812919128739,-0.04351671782126232,0.04351671782126232,-0.0068693488732425425,0.011462048947231523,0.019900261482092674,0.023685887015176377,0.15959632203698096,628.8241142473285,,,,,,,,
replicate,003,False,full_span_random,25,44,ok,900,0.002772508288852359,0.008792581290435919,0.008792581290435919,0.0009142567826692508,0.0020671285684420687,0.003549848205460648,0.004315602462270363,0.1720619480243927,628.8507417008168,,,,,,,,
replicate,003,False,full_span_random,26,44,ok,900,0.004154161205283478,-0.004225483075856573,0.004225483075856573,0.004672599258061483,0.005104684288226315,0.007933711916643915,0.009007694313481807,0.17597902546644079,628.8531947887051,,,,,,,,
replicate,003,False,full_span_random,27,44,ok,900,0.0035147910581093816,-0.016397021112538823,0.016397021112538823,-0.003675743130501006,0.004883089279046421,0.008239282677646996,0.009564230751834657,0.14457768608788021,628.8370869210993,,,,,,,,
replicate,003,False,full_span_random,28,44,ok,900,0.00213033240265593,0.0011475158205485059,0.0011475158205485059,0.008695918629440231,0.00891071931858248,0.011781329019294162,0.012796840005989907,0.13758499889978826,628.854021423192,,,,,,,,
replicate,003,False,full_span_random,29,44,ok,900,0.0035866464881941945,-0.006903245435296412,0.006903245435296412,0.00039243117032962497,0.0016775133953578862,0.0029824434421129803,0.003837726316419321,0.14243264573376963,628.8483798782337,,,,,,,,
replicate,003,False,full_span_random,30,44,ok,900,0.0011698618229109027,0.01302901233736975,0.01302901233736975,0.009385097934211646,0.009422411992043788,0.010567601346843957,0.010904645355935827,0.13467314335037348,628.859399939335,,,,,,,,
replicate,003,False,full_span_random,31,44,ok,900,0.0033696795340406936,-0.007386149174521961,0.007386149174521961,-0.003845761280924257,0.003996192725047914,0.0053817020667793255,0.0058262269076294615,0.1505063914870804,628.8393491824024,,,,,,,,
replicate,003,False,full_span_random,32,44,ok,900,0.005344423355273327,-0.025986744043393628,0.025986744043393628,-0.012384768695337067,0.012748375970157098,0.016675009404218597,0.01791316196408843,0.16002430877469678,628.834262045401,,,,,,,,
replicate,003,False,full_span_random,33,44,ok,900,0.007673168379135494,-0.029299388148729122,0.029299388148729122,-0.0032554223006217046,0.007119989661675437,0.012253124274070614,0.01486769838197688,0.15413337946918032,628.8367028752108,,,,,,,,
replicate,003,False,full_span_random,34,44,ok,900,0.006754056705314242,-0.030657402517931587,0.030657402517931587,-0.007583378834179939,0.009412261794781142,0.015501524171941127,0.017798911920863247,0.14937462980765873,628.832745751982,,,,,,,,
replicate,003,False,full_span_random,35,44,ok,900,0.0033370316096096708,-0.0038698841344739776,0.0038698841344739776,-0.0025526807149879004,0.002610397193443603,0.0033219351046284372,0.003544403544310626,0.16592382547064227,628.840713669489,,,,,,,,
replicate,003,False,full_span_random,36,44,ok,900,0.00253422167048147,0.0019953628974462845,0.0019953628974462845,0.007708570309209032,0.00783185210842735,0.009901282737723704,0.010620032667702617,0.16013451847561036,628.8555691029779,,,,,,,,
replicate,003,False,full_span_random,37,44,ok,900,0.003228697185248195,0.010359228730408176,0.010359228730408176,-0.00041167825827490863,0.0026588923444489957,0.004588266899799009,0.005971768759536644,0.15617117099794006,628.8514437548466,,,,,,,,
replicate,003,False,full_span_random,38,44,ok,900,0.0015311101548043172,-0.008269170449239027,0.008269170449239027,-0.004141442411943723,0.004276994149950412,0.005654655842408829,0.00609195003255536,0.14638150732569918,628.8413600182548,,,,,,,,
replicate,003,False,full_span_random,39,44,ok,900,0.006614288641083683,-0.01841715016348644,0.01841715016348644,-0.0003202161992375194,0.004260842472217837,0.00664417216800075,0.008668209563211349,0.14830857945332548,628.8448624283575,,,,,,,,
replicate,003,False,full_span_random,40,44,ok,900,0.010543808659244588,-0.036870592734999263,0.036870592734999263,0.0024265454592945286,0.010258302956765324,0.018281391521151134,0.023539363214013065,0.15825179779893345,628.8317488060853,,,,,,,,
replicate,003,False,full_span_random,41,44,ok,900,0.004425759510919694,-0.00745986829508638,0.00745986829508638,-0.01250145160037568,0.012621622388090403,0.01526175912557619,0.016172687492712612,0.15378404893148873,628.8425393718721,,,,,,,,
replicate,003,False,full_span_random,42,44,ok,900,0.007230763607876391,-0.017115887811087305,0.017115887811087305,0.003673789180650778,0.0061764158482382715,0.01156293449264467,0.014171641171174088,0.17014715638244482,628.8478231935655,,,,,,,,
replicate,003,False,full_span_random,43,44,ok,900,0.005165898184018712,0.007948689992986147,0.007948689992986147,-0.005085162150935503,0.006255383287658535,0.01088214920765722,0.012805887674289806,0.1450777772299864,628.8533764294938,,,,,,,,
replicate,003,False,full_span_random,44,44,ok,900,0.004598150458482387,-0.018442346524466302,0.018442346524466302,-0.005760664470157432,0.006459593831592337,0.009912248855385997,0.01111516429614312,0.1590774212287097,628.840068361467,,,,,,,,
replicate,003,False,full_span_random,45,44,ok,900,0.009354386345769935,-0.01548928892668755,0.01548928892668755,-0.0014194971777360225,0.0032435330310751965,0.005572978206237166,0.006778711194556308,0.16431708482369253,628.8506592486726,,,,,,,,
replicate,003,False,full_span_random,46,44,ok,900,0.005055681474329539,0.0013472530901026403,0.0013472530901026403,0.0018139932698842485,0.0018287183001662792,0.002134644834370647,0.0022278330853851003,0.15725169623639018,628.8562088249704,,,,,,,,
replicate,003,False,full_span_random,47,44,ok,900,0.0010228393573663444,0.0007917140651443333,0.0007917140651443333,0.003494773271098034,0.003558339809935598,0.004556056120782159,0.004904422069557768,0.1383965561725196,628.8508453572967,,,,,,,,
replicate,003,False,full_span_random,48,44,ok,900,0.003171216565776119,0.005436585690858919,0.005436585690858919,-0.0056621156052086815,0.006309695659226427,0.010085313471500967,0.011546645176281345,0.14833409521748792,628.8458792890552,,,,,,,,
replicate,003,False,full_span_random,49,44,ok,900,0.009851841170784144,-0.03709712076931737,0.03709712076931737,-0.0016729762724630999,0.008928976325222321,0.014276586776981048,0.01775956588585359,0.13668778769606174,628.8331404856406,,,,,,,,
replicate,003,False,full_span_random,50,44,ok,900,0.0076576888375089,0.021295805006502633,0.021295805006502633,0.005602907441529321,0.007106671832577542,0.011801479820201166,0.013601737765270627,0.1652561866228742,628.8685563110794,,,,,,,,
replicate,003,False,full_span_random,51,44,ok,900,0.0051776105167075735,-0.009910228231319707,0.009910228231319707,0.009825507548090905,0.011070313959060938,0.017931119455869293,0.020612165474858557,0.1615808480133162,628.8493864503401,,,,,,,,
replicate,003,False,full_span_random,52,44,ok,900,0.005730896251762947,0.02886726435201581,0.02886726435201581,0.013691827056769752,0.014252857633406332,0.0193018116248993,0.02092431884659618,0.166454078615101,628.8737815544343,,,,,,,,
replicate,003,False,full_span_random,53,44,ok,900,0.008674321472840491,-0.027608054664710835,0.027608054664710835,0.0022404158556464104,0.008140763576013354,0.014694591465848814,0.018828645533176314,0.16523622403591962,628.8323873438939,,,,,,,,
replicate,003,False,full_span_random,54,44,ok,900,0.008090943391502112,-0.026588100422372918,0.026588100422372918,-0.007009176404742953,0.008290715562308894,0.013302706830643274,0.015127257111998915,0.16412578992047314,628.8391407698876,,,,,,,,
replicate,003,False,full_span_random,55,44,ok,900,0.0034826829381700798,-0.004908121068069704,0.004908121068069704,-0.0055908732993520975,0.005612706969996183,0.00637823275236542,0.006639201289658558,0.151230381098763,628.8464179133415,,,,,,,,
replicate,003,False,full_span_random,56,44,ok,900,0.0057963239915112385,-0.012117041038663956,0.012117041038663956,0.0073494974264036094,0.008787697721761342,0.01500385353216984,0.017534106704374608,0.16042610516416508,628.8493530779873,,,,,,,,
replicate,003,False,full_span_random,57,44,ok,900,0.008379445698137237,0.016996586412346915,0.016996586412346915,0.008861421470532807,0.009220026452071753,0.012461842427666169,0.013504084829946805,0.16694470245653042,628.8704073127172,,,,,,,,
replicate,003,False,full_span_random,58,44,ok,900,0.006753359691734472,-0.025680411399207514,0.025680411399207514,-0.010140582600202303,0.010705740231110036,0.015016099531749205,0.01642593889755517,0.14900020190995458,628.8362323874275,,,,,,,,
replicate,003,False,full_span_random,59,44,ok,900,0.00343032088549623,0.01610051560123793,0.01610051560123793,0.009555820236126666,0.009648514353318566,0.011447795110018432,0.0119905395981732,0.1479107530524979,628.8578055576605,,,,,,,,
replicate,003,False,full_span_random,60,44,ok,900,0.011433179160256227,0.0042548241800659525,0.0042548241800659525,-0.009141116591481351,0.010102355224975636,0.01599175393600376,0.01827032642006543,0.15640346781619507,628.8581129970496,,,,,,,,
replicate,003,False,full_span_random,61,44,ok,900,0.0034393655407490625,-0.00474772388929523,0.00474772388929523,0.006690237185714017,0.007373441391327676,0.011618673824392543,0.013250431590790868,0.1642608867145136,628.8481950680996,,,,,,,,
replicate,003,False,full_span_random,62,44,ok,900,0.001561132057723698,0.0033722762852903543,0.0033722762852903543,0.0013756329148604132,0.0014277628464742067,0.0019196029098566213,0.002076564043932194,0.15408992184922193,628.8480123868311,,,,,,,,
replicate,003,False,full_span_random,63,44,ok,900,0.006051364033689296,-0.002684585786369098,0.002684585786369098,0.0021300401802452347,0.0022786434058840654,0.003407339814094712,0.003822210332373288,0.16872072353797093,628.8550140401114,,,,,,,,
replicate,003,False,full_span_random,64,44,ok,900,0.002546592690588137,0.002184290658306054,0.002184290658306054,0.0035005337257067973,0.0035056462889187013,0.003795017542046253,0.0038868557882096866,0.15301459647085863,628.8544771838812,,,,,,,,
replicate,003,False,full_span_random,65,44,ok,900,0.005456757391424044,-0.00048796630073866254,0.00048796630073866254,-9.454283363450284e-05,0.0005066274792503998,0.0008016539397431188,0.0009989624084028037,0.1466049985458592,628.8415688421619,,,,,,,,
replicate,003,False,full_span_random,66,44,ok,900,0.008761562358118726,0.029682894073403077,0.029682894073403077,0.007663328348944939,0.009702269841581481,0.01610319602377217,0.0185539813695641,0.16569170655659027,628.8737584359344,,,,,,,,
replicate,003,False,full_span_random,67,44,ok,900,0.004190642079334951,-0.0020131904417439728,0.0020131904417439728,-0.0006282975732037559,0.0006293877465244817,0.0006864564857949063,0.0007052401344935788,0.16907228067504176,628.8515568437762,,,,,,,,
replicate,003,False,full_span_random,68,44,ok,900,0.004384831918917409,-0.005625904374596757,0.005625904374596757,-0.0016038477536586824,0.0017450441897796955,0.0025850910104281864,0.002869436975061035,0.17040679906151415,628.8494866509517,,,,,,,,
replicate,003,False,full_span_random,69,44,ok,900,0.004278594951669182,-0.006535171562973119,0.006535171562973119,0.005495949860610128,0.006421779879452135,0.010780213596939347,0.012532396622987108,0.14560870243987087,628.8442665040253,,,,,,,,
replicate,003,False,full_span_random,70,44,ok,900,0.006844039667789908,-0.00873738205382324,0.00873738205382324,0.0037231098091382994,0.004633310413747433,0.008098905057011052,0.009540347039205699,0.1625713446788346,628.853313386126,,,,,,,,
replicate,003,False,full_span_random,71,44,ok,900,0.0019645958656594065,0.004025089206038501,0.004025089206038501,0.010970627542044314,0.011120258643517178,0.01385272945184397,0.014798961941664857,0.17003641318552506,628.8571636361145,,,,,,,,
replicate,003,False,full_span_random,72,44,ok,900,0.003916556487537847,-0.01718298823288933,0.01718298823288933,-0.003477052513767502,0.004823098526872752,0.008224710405102087,0.009603069364288785,0.15514091089389584,628.8404209898131,,,,,,,,
replicate,003,False,full_span_random,73,44,ok,900,0.0021961906123405847,0.009580933280290083,0.009580933280290083,0.01408777590878142,0.01416225449014545,0.01638679928899478,0.017140629163918675,0.14150611052525983,628.8581072582389,,,,,,,,
replicate,003,False,full_span_random,74,44,ok,900,0.003968854288550449,0.008897021471739208,0.008897021471739208,-0.0061400311847918,0.0072545469483116624,0.012281517786664153,0.014313762370193217,0.1410907103241993,628.8483016750753,,,,,,,,
replicate,003,False,full_span_random,75,44,ok,900,0.005484304651996611,0.011822969111335624,0.011822969111335624,0.016132167243338498,0.01621915441166299,0.018795735014134608,0.01967306490644205,0.16115720923267438,628.8561396558322,,,,,,,,
replicate,003,False,full_span_random,76,44,ok,900,0.0015561551232027993,0.008682355467044545,0.008682355467044545,0.0030792951708329182,0.0033716873740678777,0.005028322462743517,0.0055930094988525525,0.15200896939848474,628.853427166079,,,,,,,,
replicate,003,False,full_span_random,77,44,ok,900,0.0083181671455642,0.011794420360160984,0.011794420360160984,0.01539304597165685,0.015486532652120924,0.01809564774649175,0.0189900085562158,0.1615796481745304,628.8530341189771,,,,,,,,
replicate,003,False,full_span_random,78,44,ok,900,0.002347018939775536,-0.01125947001764871,0.01125947001764871,-0.005083071177220088,0.005268964477924437,0.007052103774651641,0.007620839572609839,0.14606398610821977,628.8419788061294,,,,,,,,
replicate,003,False,full_span_random,79,44,ok,900,0.007420524671050426,0.03738755143365324,0.03738755143365324,0.019858817504948546,0.020219328437361492,0.025251186838909232,0.026804103278664115,0.1684869622260559,628.8696277248879,,,,,,,,
replicate,003,False,full_span_random,80,44,ok,900,0.005485905741051467,0.026402937163993556,0.026402937163993556,0.017382821443861378,0.01755174960462212,0.02081458672501526,0.021800792967155758,0.1618391531887996,628.8756435911067,,,,,,,,
replicate,003,False,full_span_random,81,44,ok,900,0.011308839966237985,-0.014474476276404857,0.014474476276404857,0.0005303442806295303,0.0030731876178565188,0.005330307594402938,0.006909473155133128,0.1525888049371679,628.8544936991594,,,,,,,,
replicate,003,False,full_span_random,82,44,ok,900,0.002343235706096535,-0.004705921251684231,0.004705921251684231,0.0021466376056293434,0.0027083279378514766,0.004769886439720494,0.005636642618242149,0.16102013075014232,628.8484518687458,,,,,,,,
replicate,003,False,full_span_random,83,44,ok,900,0.003521119439616836,0.007539402124507433,0.007539402124507433,0.007306172971266278,0.007309814774638781,0.007623579089784016,0.00771107021557782,0.15632849790383319,628.8594534164758,,,,,,,,
replicate,003,False,full_span_random,84,44,ok,900,0.0037769792038255833,-0.010616634180678375,0.010616634180678375,-0.001534640513966805,0.002577523608130502,0.004479340701277579,0.005334348104383935,0.16731928673697538,628.8463027084866,,,,,,,,
replicate,003,False,full_span_random,85,44,ok,900,0.004896227134507117,-0.015875643811682494,0.015875643811682494,-0.001665286360821483,0.003745718423464573,0.0064347511676373865,0.007820481711746652,0.16610980821470517,628.8431741102086,,,,,,,,
replicate,003,False,full_span_random,86,44,ok,900,0.007144449704094055,-0.02264651605707968,0.02264651605707968,0.0013434796501044528,0.006012935755684541,0.010662090593655192,0.013748773833754058,0.14398331031233308,628.8419250017563,,,,,,,,
replicate,003,False,full_span_random,87,44,ok,900,0.0025013070497433808,0.005792281208755412,0.005792281208755412,0.001432982783970197,0.0019001338728632151,0.003201846235793937,0.003715766177037949,0.16389213597745197,628.8541585864277,,,,,,,,
replicate,003,False,full_span_random,88,44,ok,900,0.009650917655514844,-0.02735242038556862,0.02735242038556862,-0.0032616956048882964,0.006426099744852664,0.011134712148674451,0.013421373275377846,0.14005148486798324,628.842210091666,,,,,,,,
replicate,003,False,full_span_random,89,44,ok,900,0.005644504269483878,0.00480174590813931,0.00480174590813931,0.0070678526829437436,0.00707209030707704,0.007443038685147485,0.0075550550841398945,0.14495241582511942,628.860549803028,,,,,,,,
replicate,003,False,full_span_random,90,44,ok,900,0.010909455625048862,0.019077804259268305,0.019077804259268305,0.011171376227419942,0.011482288848231098,0.014919367865888943,0.016003277112190517,0.163027968970001,628.8765089937561,,,,,,,,
replicate,003,False,full_span_random,91,44,ok,900,0.003660321194773935,0.013964296064727932,0.013964296064727932,0.004198929746824863,0.004759283739002769,0.007382094806388295,0.008304562756052292,0.17031059916752297,628.8543718111353,,,,,,,,
replicate,003,False,full_span_random,92,44,ok,900,0.011509050607970084,-0.03936370219219043,0.03936370219219043,-0.020644061951509862,0.020980666573213104,0.02595952144412763,0.027488571215258162,0.15674865404748098,628.8311129684834,,,,,,,,
replicate,003,False,full_span_random,93,44,ok,900,0.004170237078215562,0.017759767326879228,0.017759767326879228,0.0034354948116328563,0.005043886178749113,0.008677735335095348,0.010200522909826759,0.16394597961237073,628.8604729334681,,,,,,,,
replicate,003,False,full_span_random,94,44,ok,900,0.005226086716051733,-0.022562377195868066,0.022562377195868066,-0.008081425157918147,0.008738281724882191,0.012801920590203507,0.014168534510872632,0.13531896730517404,628.8374402160296,,,,,,,,
replicate,003,False,full_span_random,95,44,ok,900,0.002632445283189951,-0.004802677441830383,0.004802677441830383,0.0047911578586728055,0.005371462202957515,0.00864958111822034,0.009924859523493978,0.14730774595459184,628.8493908427263,,,,,,,,
replicate,003,False,full_span_random,96,44,ok,900,0.0048692074863465745,0.01864554874055102,0.01864554874055102,0.0038923927300918925,0.005226840618315,0.00884913342139839,0.010287769333103824,0.16045776860437416,628.855954958135,,,,,,,,
replicate,003,False,full_span_random,97,44,ok,900,0.004868847889189412,0.010500245833327426,0.010500245833327426,0.009095559533602682,0.009115554092711125,0.009939464862776503,0.010179018769235881,0.1502330609251929,628.8638585210756,,,,,,,,
replicate,003,False,full_span_random,98,44,ok,900,0.012003296627939985,-0.013085299000636041,0.013085299000636041,-0.008780368511547117,0.008781028307919039,0.008944254792743323,0.008992813024406132,0.14470076159193906,628.8511905145622,,,,,,,,
replicate,003,False,full_span_random,99,44,ok,900,0.006292779191059415,-0.030753645385516393,0.030753645385516393,-0.008401015776032764,0.010016956924004587,0.016147147262648785,0.01839405752878065,0.1632205962979882,628.831480547879,,,,,,,,
replicate,004,False,checkerboard_A,0,44,ok,900,0.010097908946601267,-0.005584794147125649,0.005584794147125649,0.004127903156018344,0.007460320435964582,0.013554039620476032,0.014492174483393683,0.1009611226545805,642.5956767272452,,,,,,,,
replicate,004,False,checkerboard_B,0,44,ok,900,0.010356002370771816,0.004538732744663321,0.004538732744663321,-0.0053145284961826494,0.00820390167212526,0.01479463962328964,0.015737770465875656,0.09758269623510316,642.225648291236,,,,,,,,
replicate,004,False,uniform_sparse,0,30,ok,900,0.0033953465867133208,0.013675017915375065,0.013675017915375065,0.010470280672563932,0.010663576483368827,0.013582988901720227,0.013837225899806072,0.10449583339114428,642.2245650350646,,,,,,,,
replicate,004,False,full_span_random,0,44,ok,900,0.0045539586824327955,0.0210428914891736,0.0210428914891736,0.016540594718609834,0.016823650042332383,0.021274500906912408,0.02165919313847553,0.0956725629660508,642.23201105919,,,,,,,,
replicate,004,False,full_span_random,1,44,ok,900,0.007893869527052752,0.007430330341321678,0.007430330341321678,0.0003606541234190293,0.005730060181684389,0.009178762078016689,0.009883505445486662,0.10010478769591487,642.2137772989728,,,,,,,,
replicate,004,False,full_span_random,2,44,ok,900,0.006835570310596455,0.020073170568593923,0.020073170568593923,0.015396898909225076,0.01599914433127914,0.02210046359775788,0.022638654917955137,0.10484969701663031,642.2214129281663,,,,,,,,
replicate,004,False,full_span_random,3,44,ok,900,0.010464606948498293,0.014811472013434468,0.014811472013434468,0.005570342681923219,0.009374708439099152,0.017191279370172195,0.018126433719999113,0.10523701792464693,642.2207276522271,,,,,,,,
replicate,004,False,full_span_random,4,44,ok,900,0.009862760174145353,0.02338606713817626,0.02338606713817626,0.02458213923492192,0.024614780616434774,0.026543604644228936,0.02670369928148375,0.10229253269092824,642.2102566667857,,,,,,,,
replicate,004,False,full_span_random,5,44,ok,900,0.007760865426477385,0.00688299075170562,0.00688299075170562,-0.0006023389217177232,0.00486677099561463,0.007927578332902386,0.008656759496034283,0.10631695449239073,642.2235698125983,,,,,,,,
replicate,004,False,full_span_random,6,44,ok,900,0.017445378121969665,0.020002214747705693,0.020002214747705693,0.0026929410297035854,0.012833961672580888,0.022026089121499125,0.02359219943843982,0.10528885935219127,642.2394279343545,,,,,,,,
replicate,004,False,full_span_random,7,44,ok,900,0.006107615551303319,0.011045101458307727,0.011045101458307727,0.005094100318302202,0.0067700257573219385,0.011964795586163745,0.012520222422836014,0.09929240145863355,642.2202722865973,,,,,,,,
replicate,004,False,full_span_random,8,44,ok,900,0.002588528917358805,0.004254398890111588,0.004254398890111588,0.0050328012833314355,0.005032826937428689,0.005057739461739175,0.005059101529809595,0.09930038990431882,642.204900464344,,,,,,,,
replicate,004,False,full_span_random,9,44,ok,900,0.005036421957571594,0.004929907865289351,0.004929907865289351,0.0007908861578682213,0.0024259323096506636,0.004321275165699489,0.004612383991457136,0.1003000548835665,642.219999035717,,,,,,,,
replicate,004,False,full_span_random,10,44,ok,900,0.006712648525546862,0.02205532683126421,0.02205532683126421,0.019458212296004324,0.019711451724987044,0.024316018117144723,0.024706834791459187,0.11190764173584229,642.2192306377403,,,,,,,,
replicate,004,False,full_span_random,11,44,ok,900,0.013393228013731077,0.018271775847892968,0.018271775847892968,0.004923204132452257,0.010679310606334801,0.019523260380589134,0.020707354602450323,0.10211429435336322,642.2361874020172,,,,,,,,
replicate,004,False,full_span_random,12,44,ok,900,0.007116214408766293,0.01884863037150808,0.01884863037150808,0.01691982812612183,0.01715398420775563,0.021277805877707577,0.02162881734534494,0.10461630377908786,642.2141022306164,,,,,,,,
replicate,004,False,full_span_random,13,44,ok,900,0.00821922231807801,0.0074558791699246285,0.0074558791699246285,-0.0006624850905412434,0.005488038314488429,0.008925260776521782,0.009748777236723072,0.10319257289987464,642.2234027784853,,,,,,,,
replicate,004,False,full_span_random,14,44,ok,900,0.013673601861846619,0.020116795469107274,0.020116795469107274,0.0067545952656202085,0.01110434396923286,0.020330185652812815,0.021436189243559056,0.11036116240822556,642.2437217996771,,,,,,,,
replicate,004,False,full_span_random,15,44,ok,900,0.009238493065640388,0.010440441069135886,0.010440441069135886,0.0013200156635804837,0.006829894969013317,0.011644785770710086,0.01248045164834366,0.10413104757026495,642.2225983975579,,,,,,,,
replicate,004,False,full_span_random,16,44,ok,900,0.011017811609319092,0.015408556485567715,0.015408556485567715,0.007447575370287546,0.008437757147562036,0.01355029383930173,0.014057750679171477,0.10611529210904583,642.2427946382813,,,,,,,,
replicate,004,False,full_span_random,17,44,ok,900,0.006991965870859868,0.004891518971930964,0.004891518971930964,-0.0011361177632517815,0.0036584819304739413,0.0064123592833084326,0.006935593798516493,0.10835684822041966,642.2229405951275,,,,,,,,
replicate,004,False,full_span_random,18,44,ok,900,0.0063737028750875035,0.025019909894126613,0.025019909894126613,0.019697539984357238,0.020199580022500312,0.02659554163578832,0.027149618038833978,0.11469193609048448,642.2297701552632,,,,,,,,
replicate,004,False,full_span_random,19,44,ok,900,0.010552989761357908,0.01415220463775313,0.01415220463775313,0.0037147938149146536,0.00848694982967213,0.015471774771185665,0.016423625836409883,0.10663329371581723,642.2276006831349,,,,,,,,
replicate,004,False,full_span_random,20,44,ok,900,0.004901588787277047,0.006738676165127799,0.006738676165127799,0.001970359842981048,0.004090600370606558,0.00749395635805854,0.007940413426695159,0.1014306209419543,642.2153011116886,,,,,,,,
replicate,004,False,full_span_random,21,44,ok,900,0.012325664711446084,0.02820513955828119,0.02820513955828119,0.01614843010480993,0.018471126935410538,0.029965184006317713,0.031082609550935558,0.09423584316729314,642.2414428078579,,,,,,,,
replicate,004,False,full_span_random,22,44,ok,900,0.015450067068126128,0.011413869373654961,0.011413869373654961,-0.0031409821753158617,0.009667526002080257,0.01701005523906929,0.018389373383229213,0.10020901510376118,642.2406124568681,,,,,,,,
replicate,004,False,full_span_random,23,44,ok,900,0.004868315406067904,0.013329089893773016,0.013329089893773016,0.009058456221553747,0.009708389498985222,0.014440942494604769,0.014873953561050257,0.1053978176898244,642.219162098581,,,,,,,,
replicate,004,False,full_span_random,24,44,ok,900,0.009802091621838413,0.005051119274867233,0.005051119274867233,-0.0046998017672281855,0.008153726358679315,0.014805056073674903,0.015812728486253036,0.09722789915684067,642.2218983400595,,,,,,,,
replicate,004,False,full_span_random,25,44,ok,900,0.011915171000521736,0.021983887761166443,0.021983887761166443,0.011269576722424594,0.014196369750534166,0.024574565180034823,0.025645915194900226,0.10230059638696189,642.228850324999,,,,,,,,
replicate,004,False,full_span_random,26,44,ok,900,0.007244661253204721,0.024421253906666607,0.024421253906666607,0.01913066429903059,0.019716022856049016,0.026481562993882334,0.027071562124319826,0.08844957172937498,642.2265532538329,,,,,,,,
replicate,004,False,full_span_random,27,44,ok,900,0.011228116364267182,0.006385857695818231,0.006385857695818231,-0.00428895639170302,0.008012054724954296,0.014554250403830337,0.015575481242194655,0.10413873367712871,642.2287681119717,,,,,,,,
