candidate_type,candidate_id,omitted_frame_id,bootstrap_unique_count,status,fit_rms_px,error,fx_baseline,fx,delta_fx,delta_fx_pct,fy_baseline,fy,delta_fy,delta_fy_pct,cx_baseline,cx,delta_cx,delta_cx_pct,cy_baseline,cy,delta_cy,delta_cy_pct,k1_baseline,k1,delta_k1,delta_k1_pct,k2_baseline,k2,delta_k2,delta_k2_pct,p1_baseline,p1,delta_p1,delta_p1_pct,p2_baseline,p2,delta_p2,delta_p2_pct,k3_baseline,k3,delta_k3,delta_k3_pct
bootstrap,bootstrap_0448,,10,ok,0.11646975923764548,,7347.865114440015,7341.432049250547,-6.433065189467925,-0.08755012631935327,7348.841146643875,7342.6309115317545,-6.210235112120245,-0.08450631859087582,2070.216530147837,2069.9951019267564,-0.22142822108071414,-0.010695896678252378,1512.4364541050136,1512.0318806006258,-0.4045735043878267,-0.026749785307656686,-0.049137165151413566,-0.048594592979419385,0.0005425721719941809,-1.1041991745398285,0.2272759720228212,0.2232064939030084,-0.004069478119812814,-1.7905448092877103,-0.0005131542263022916,-0.000526695863472505,-1.3541637170213345e-05,2.6389020056976333,-0.00047837789954461685,-0.00042495934313781225,5.341855640680459e-05,-11.166602064530034,0.0,0.0,0.0,nan
bootstrap,bootstrap_0449,,12,ok,0.11954376855311634,,7347.865114440015,7351.022884800303,3.157770360287941,0.042975344690014725,7348.841146643875,7352.110199987503,3.269053343628002,0.0444839298930953,2070.216530147837,2070.252331578477,0.035801430639821774,0.0017293568145388706,1512.4364541050136,1512.9364211428824,0.4999670378688279,0.03305706077844336,-0.049137165151413566,-0.049454009447232036,-0.00031684429581847057,0.6448159857047749,0.2272759720228212,0.22563660629129392,-0.001639365731527287,-0.7213106237920633,-0.0005131542263022916,-0.0005214775908864483,-8.323364584156669e-06,1.6220005911543438,-0.00047837789954461685,-0.0005043681707231619,-2.5990271178545046e-05,5.432999978319653,0.0,0.0,0.0,nan
bootstrap,bootstrap_0450,,12,ok,0.1271613165880688,,7347.865114440015,7351.300741809564,3.4356273695493655,0.04675681052987316,7348.841146643875,7351.997235447553,3.156088803678358,0.042946755014832576,2070.216530147837,2072.106316853871,1.8897867060336466,0.09128449505224916,1512.4364541050136,1511.0343513680884,-1.4021027369251442,-0.09270490228661148,-0.049137165151413566,-0.048405603415238564,0.0007315617361750015,-1.4888155104608352,0.2272759720228212,0.2192441020809725,-0.008031869941848707,-3.5339723202425515,-0.0005131542263022916,-0.0005935210233554206,-8.036679705312902e-05,15.661333948711574,-0.00047837789954461685,-0.00036335013616858647,0.00011502776337603038,-24.045375734441112,0.0,0.0,0.0,nan
bootstrap,bootstrap_0451,,11,ok,0.11409134405560403,,7347.865114440015,7354.879406123067,7.014291683052761,0.09546026735395952,7348.841146643875,7356.25995353579,7.418806891915665,0.10095206501100848,2070.216530147837,2071.9054647012686,1.6889345534314089,0.08158250737717758,1512.4364541050136,1512.3913375836403,-0.04511652137330202,-0.0029830358327351866,-0.049137165151413566,-0.05173185384635053,-0.002594688694936967,5.280501402434535,0.2272759720228212,0.2471521636742252,0.019876191651404,8.74539946942046,-0.0005131542263022916,-0.0004595754572315748,5.3578769070716814e-05,-10.441065536339234,-0.00047837789954461685,-0.0005576261941648337,-7.924829462021687e-05,16.566044270785888,0.0,0.0,0.0,nan
bootstrap,bootstrap_0452,,10,ok,0.12065310976468674,,7347.865114440015,7358.834048691765,10.968934251750397,0.14928056082839983,7348.841146643875,7360.38355797786,11.542411333985001,0.15706437387418937,2070.216530147837,2070.7527062039544,0.5361760561172559,0.025899515741909705,1512.4364541050136,1516.6127809975767,4.176326892563111,0.27613238766017834,-0.049137165151413566,-0.049409688237688584,-0.0002725230862750186,0.5546170305821534,0.2272759720228212,0.21536447312678986,-0.011911498896031353,-5.24098468923732,-0.0005131542263022916,-0.00022183604177809015,0.00029131818452420147,-56.77010333197377,-0.00047837789954461685,-0.0005606888726179487,-8.231097307333181e-05,17.206265831194596,0.0,0.0,0.0,nan
bootstrap,bootstrap_0453,,12,ok,0.11699298917058973,,7347.865114440015,7350.739826538465,2.8747120984508,0.03912309294847315,7348.841146643875,7351.601083400952,2.759936757077412,0.03755608131954031,2070.216530147837,2069.217452212055,-0.9990779357822248,-0.04825958643615309,1512.4364541050136,1511.8846318199603,-0.5518222850532766,-0.03648565092143446,-0.049137165151413566,-0.04921373187510025,-7.65667236866871e-05,0.15582242779116542,0.2272759720228212,0.23753449083647868,0.010258518813657469,4.513683836594654,-0.0005131542263022916,-0.0004549153956794093,5.823883062288233e-05,-11.349186587147914,-0.00047837789954461685,-0.0004993290417724004,-2.0951142227783543e-05,4.37962168564384,0.0,0.0,0.0,nan
bootstrap,bootstrap_0454,,12,ok,0.11979516595735898,,7347.865114440015,7342.243654850525,-5.621459589489859,-0.07650466498687591,7348.841146643875,7343.529294883159,-5.311851760715399,-0.07228148839686453,2070.216530147837,2066.0109515030294,-4.2055786448077015,-0.2031468005188508,1512.4364541050136,1516.794645417145,4.358191312131339,0.2881569867152075,-0.049137165151413566,-0.04839801221676014,0.000739152934653424,-1.5042645060531339,0.2272759720228212,0.223241435565628,-0.004034536457193205,-1.7751706972297492,-0.0005131542263022916,-0.0003961580204295408,0.00011699620587275083,-22.799423618861532,-0.00047837789954461685,-0.000642172949146586,-0.00016379504960196912,34.239677409406,0.0,0.0,0.0,nan
bootstrap,bootstrap_0455,,13,ok,0.12142811055911086,,7347.865114440015,7355.101189543547,7.23607510353213,0.0984786055654697,7348.841146643875,7356.267794602429,7.4266479585539855,0.1010587630125281,2070.216530147837,2071.7410958323976,1.5245656845604572,0.07364281283424907,1512.4364541050136,1512.9151331194155,0.4786790144019051,0.03164952901675225,-0.049137165151413566,-0.05021825472817217,-0.0010810895767586065,2.2001464134678637,0.2272759720228212,0.23278810132938121,0.005512129306560004,2.425302269087434,-0.0005131542263022916,-0.0004426744693101985,7.047975699209311e-05,-13.734614932426675,-0.00047837789954461685,-0.00047402855207093203,4.3493474736848166e-06,-0.9091865401443292,0.0,0.0,0.0,nan
bootstrap,bootstrap_0456,,13,ok,0.11716091200704377,,7347.865114440015,7351.37996735583,3.514852915815027,0.0478350222965803,7348.841146643875,7352.309125301447,3.46797865757253,0.0471908235376174,2070.216530147837,2072.9184713135364,2.7019411656992816,0.13051490635650234,1512.4364541050136,1512.0026480726863,-0.4338060323273112,-0.028682595632357758,-0.049137165151413566,-0.05009364779171389,-0.0009564826403003213,1.9465564147890315,0.2272759720228212,0.23033641626005855,0.0030604442372373364,1.3465762394495584,-0.0005131542263022916,-0.0005212498333404201,-8.095607038128487e-06,1.577616752075522,-0.00047837789954461685,-0.0003607686659934495,0.00011760923355116736,-24.585005633229155,0.0,0.0,0.0,nan
bootstrap,bootstrap_0457,,11,ok,0.12508731954914984,,7347.865114440015,7346.32695600833,-1.5381584316846784,-0.020933405931226085,7348.841146643875,7347.177809375075,-1.663337268799296,-0.022634007670160643,2070.216530147837,2068.208733583637,-2.007796564200362,-0.09698485810356186,1512.4364541050136,1516.4403199552428,4.003865850229204,0.2647295256182183,-0.049137165151413566,-0.04833021678188909,0.0008069483695244753,-1.6422363134664093,0.2272759720228212,0.22346697435343862,-0.0038089976693825855,-1.6759350473705672,-0.0005131542263022916,-0.00037907759381179066,0.00013407663249050095,-26.127940805756587,-0.00047837789954461685,-0.0005809589331910775,-0.00010258103364646064,21.443514373074258,0.0,0.0,0.0,nan
bootstrap,bootstrap_0458,,14,ok,0.11653842452943032,,7347.865114440015,7344.933412950672,-2.931701489342231,-0.039898684089625644,7348.841146643875,7345.895966172627,-2.9451804712480225,-0.04007680139600038,2070.216530147837,2069.072430726906,-1.1440994209310702,-0.055264722519115836,1512.4364541050136,1513.40883772261,0.9723836175965062,0.06429252713112601,-0.049137165151413566,-0.049389143192104384,-0.0002519780406908187,0.5128054089289884,0.2272759720228212,0.23018515836180176,0.002909186338980546,1.2800237143803435,-0.0005131542263022916,-0.0004765034433985758,3.665078290371581e-05,-7.142254906057302,-0.00047837789954461685,-0.0005273078820540898,-4.892998250947294e-05,10.228311666582204,0.0,0.0,0.0,nan
bootstrap,bootstrap_0459,,12,ok,0.11149701644453555,,7347.865114440015,7350.65826148602,2.793147046005288,0.038013041917661215,7348.841146643875,7351.616053963364,2.7749073194891025,0.037759794559668346,2070.216530147837,2071.5931726898866,1.376642542049467,0.06649751472862402,1512.4364541050136,1508.6125530773888,-3.8239010276247427,-0.25283052502774683,-0.049137165151413566,-0.05091991059569372,-0.0017827454442801566,3.6280999092778776,0.2272759720228212,0.23607922256578762,0.008803250542966407,3.8733749391169496,-0.0005131542263022916,-0.000599258091485026,-8.61038651827344e-05,16.779334704731024,-0.00047837789954461685,-0.0004991334374865433,-2.0755537941926478e-05,4.338732613208999,0.0,0.0,0.0,nan
bootstrap,bootstrap_0460,,13,ok,0.11659015723714487,,7347.865114440015,7343.115071436278,-4.750043003736209,-0.0646452123134573,7348.841146643875,7344.02106412763,-4.820082516244838,-0.06558969530108989,2070.216530147837,2067.143987433567,-3.0725427142701847,-0.1484164902330661,1512.4364541050136,1514.6246524459223,2.1881983409086843,0.14468034904670118,-0.049137165151413566,-0.049603916753449405,-0.0004667516020358392,0.9498952587060505,0.2272759720228212,0.23312719451194178,0.005851222489120567,2.5745011393166695,-0.0005131542263022916,-0.00045722202743740794,5.593219886488367e-05,-10.899685902993,-0.00047837789954461685,-0.0006338132832682797,-0.00015543538372366286,32.4921748834189,0.0,0.0,0.0,nan
bootstrap,bootstrap_0461,,13,ok,0.1190076864993695,,7347.865114440015,7352.356145720602,4.491031280587777,0.06112021941940671,7348.841146643875,7353.75512014396,4.913973500085376,0.06686732509287573,2070.216530147837,2068.352247130209,-1.8642830176281677,-0.09005256167551887,1512.4364541050136,1514.7924131323282,2.3559590273146114,0.1557724306975101,-0.049137165151413566,-0.04972841997860433,-0.0005912548271907667,1.2032741924953267,0.2272759720228212,0.23174535276578417,0.004469380742962964,1.9664994513868739,-0.0005131542263022916,-0.00038595814197444885,0.00012719608432784277,-24.787106450315665,-0.00047837789954461685,-0.0006594435092233138,-0.00018106560967869696,37.84991109561271,0.0,0.0,0.0,nan
bootstrap,bootstrap_0462,,13,ok,0.1226196522623437,,7347.865114440015,7350.679716927533,2.8146024875186413,0.03830503749976831,7348.841146643875,7351.709766495557,2.8686198516825243,0.03903499605502546,2070.216530147837,2069.328229461616,-0.8883006862211005,-0.04290858822181589,1512.4364541050136,1511.5711520546383,-0.8653020503752487,-0.057212456630932794,-0.049137165151413566,-0.047954897396136544,0.0011822677552770222,-2.406056091420673,0.2272759720228212,0.21620958331545292,-0.011066388707368285,-4.869141514993538,-0.0005131542263022916,-0.0005586319700328811,-4.547774373058952e-05,8.86239290247982,-0.00047837789954461685,-0.000494570415166003,-1.6192515621386134e-05,3.3848795349451355,0.0,0.0,0.0,nan
bootstrap,bootstrap_0463,,11,ok,0.11679902065216986,,7347.865114440015,7339.192591657061,-8.67252278295382,-0.11802778967608686,7348.841146643875,7340.142345674191,-8.698800969683361,-0.11836969661068258,2070.216530147837,2067.3341011664966,-2.8824289813405812,-0.13923321253428225,1512.4364541050136,1517.1189258311274,4.682471726113818,0.30959791490113725,-0.049137165151413566,-0.04951958769032541,-0.000382422538911846,0.778275543030273,0.2272759720228212,0.23363150368701238,0.006355531664191172,2.796394008405341,-0.0005131542263022916,-0.0004073268161496323,0.0001058274101526593,-20.62292479109739,-0.00047837789954461685,-0.0005451516228260159,-6.677372328139908e-05,13.958362906180055,0.0,0.0,0.0,nan
bootstrap,bootstrap_0464,,12,ok,0.11631455487691948,,7347.865114440015,7340.680711274264,-7.184403165751064,-0.09777538174499535,7348.841146643875,7341.405937483838,-7.43520916003672,-0.10117526031206008,2070.216530147837,2067.2737787951355,-2.9427513527016345,-0.14214703195764206,1512.4364541050136,1509.8124226332432,-2.6240314717704223,-0.17349697335371334,-0.049137165151413566,-0.04926790880153828,-0.00013074365012471362,0.2660789439558306,0.2272759720228212,0.2345846242274946,0.007308652204673388,3.215761058955899,-0.0005131542263022916,-0.0006445827915165441,-0.00013142856521425252,25.61190349367402,-0.00047837789954461685,-0.0005129148790176416,-3.4536979473024764e-05,7.219601805581239,0.0,0.0,0.0,nan
bootstrap,bootstrap_0465,,12,ok,0.12277848355857163,,7347.865114440015,7353.561923244828,5.696808804813372,0.07753012223398074,7348.841146643875,7354.538179974012,5.6970333301369465,0.07752288036241893,2070.216530147837,2071.5483983855565,1.331868237719391,0.06433473109328715,1512.4364541050136,1511.23906189676,-1.197392208253632,-0.07916975321533032,-0.049137165151413566,-0.048456643248934235,0.0006805219024793308,-1.3849433527195527,0.2272759720228212,0.21027521988928988,-0.017000752133531333,-7.480224144338609,-0.0005131542263022916,-0.0005561432259168103,-4.2988999614518644e-05,8.377403402538569,-0.00047837789954461685,-0.000399083715032789,7.929418451182784e-05,-16.575637082588997,0.0,0.0,0.0,nan
