row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
1372.0,13.6176655,0.1091325,-0.01900944812079816,0.12814194812079815,2,0.03975566455865127
1373.0,13.521007,0.097484,-0.019076913574387122,0.11656091357438712,2,0.05614427842621188
1374.0,13.424247999999999,0.0894225,-0.01914444917471006,0.10856694917471006,2,0.055726378318530626
1375.0,13.3274685,0.082043,-0.019211999083570772,0.10125499908357077,2,0.04114795781080757
1376.0,13.231125500000001,0.05849699999999999,-0.019279244325273483,0.07777624432527347,2,0.033327356810884355
1377.0,13.134563,0.04285,-0.01934664277302701,0.062196642773027014,2,0.01252003266768901
1378.0,13.037336,0.0517665,-0.0194145050267977,0.0711810050267977,2,0.011267746558207638
1379.0,12.9404395,0.048443,-0.01948213659902035,0.06792513659902036,2,0.0018441344853345155
1380.0,12.842729,0.075688,-0.019550336324889308,0.09523833632488932,3,0.06408375008793832
1381.0,12.745268,0.093784,-0.019618361905383873,0.11340236190538389,3,0.050742898284718944
1382.0,12.648043999999999,0.103088,-0.019686222065222206,0.1227742220652222,2,0.010790449480906713
1383.0,12.5513235,0.0932595,-0.01975373079341322,0.11301323079341322,2,0.011204106947900845
1384.0,12.454614,0.082941,-0.019821231843852264,0.10276223184385226,2,0.013074404384139269
1385.0,12.3580065,0.0685795,-0.01988866170059115,0.08846816170059116,2,0.0024854803358707075
1386.0,12.261492,0.050456,-0.01995602664542696,0.07041202664542696,2,0.019916369598900294
1387.0,12.164585500000001,0.047453999999999996,-0.020023665197424136,0.06747766519742412,2,0.02987101886444451
1388.0,12.067184000000001,0.0638225,-0.02009164924826028,0.08391414924826028,2,0.021718784784144806
1389.0,11.969494000000001,0.091747,-0.020159834665591462,0.11190683466559145,2,0.018516298172150936
1390.0,11.8718565,0.1179135,-0.020227983439106388,0.1381414834391064,2,0.023456853252301346
1391.0,11.7747745,0.122251,-0.02029574448614647,0.14254674448614646,2,0.02142957811063951
1560.0,-4.6102325,0.04035,-0.03173210993060664,0.07208210993060664,2,0.01997859499564471
1598.0,-8.294416,-0.0344215,-0.0343035869443455,-0.00011791305565449911,2,0.022044053903490617
1599.0,-8.39138,-0.0373855,-0.034371265630046194,-0.0030142343699538082,2,0.020509632188315807
1600.0,-8.488329,-0.0364815,-0.034438933846085096,-0.0020425661539149043,2,0.018261032624142592
1601.0,-8.5852525,-0.029059,-0.034506584263698965,0.005447584263698964,2,0.022221537705568443
1602.0,-8.682164499999999,-0.019232,-0.034574226654572125,0.015342226654572126,2,0.034570450532210306
1603.0,-8.779081,-0.011303,-0.034641872186343826,0.023338872186343826,2,0.04476551610335795
1604.0,-8.8759965,-0.003680000000000001,-0.034709517020138074,0.03102951702013807,2,0.04334988832742248
1605.0,-8.9728995,0.006295499999999999,-0.034777153129214165,0.04107265312921417,2,0.03142453246271136
1606.0,-9.069804999999999,0.0150495,-0.034844790983233884,0.049894290983233884,2,0.0220030417101818
1607.0,-9.166748,0.015377,-0.03491245501140808,0.05028945501140808,2,0.022258307258190144
1608.0,-9.2637275,0.008174500000000001,-0.03498014451575929,0.04315464451575929,2,0.019809596474941127
1609.0,-9.3607125,0.0004105000000000003,-0.03504783785898648,0.03545833785898648,2,0.011386540497446973
1610.0,-9.4577055,-0.008645,-0.03511553678603329,0.02647053678603329,2,0.0064148727189243596
1611.0,-9.5547055,-0.0185675,-0.03518324059892227,0.01661574059892227,2,0.012129002617692852
1612.0,-9.651695499999999,-0.0261265,-0.03525093743203673,0.009124437432036728,2,0.02033285549301917
1613.0,-9.7486625,-0.029331999999999997,-0.035318618211669775,0.005986618211669778,2,0.020144057982442364
1614.0,-9.845590000000001,-0.025412,-0.03538627142119345,0.009974271421193451,2,0.010808834257217566
1615.0,-9.942480499999999,-0.015412499999999999,-0.03545389880555139,0.020041398805551388,2,0.002806506814529406
1616.0,-10.039350500000001,-0.002511,-0.03552151188137155,0.03301051188137155,2,0.007949294434099167
1617.0,-10.136301,-0.0032635,-0.03558918114437663,0.03232568114437663,2,0.003638064389204787
1618.0,-10.2332175,0.0013825,-0.035656826676148334,0.037039326676148336,2,0.013585642586937138
1619.0,-10.3302285,-0.008854,-0.03572453816678929,0.02687053816678929,2,0.002067580228189465
1620.0,-10.42719,-0.0112325,-0.03579221510754635,0.02455971510754635,2,0.007722313157338285
1621.0,-10.5241995,-0.020666999999999998,-0.03585992555122113,0.015192925551221134,2,0.012443665135320862
1622.0,-10.621119,-0.016492,-0.03592757317692519,0.019435573176925187,2,0.024402255018747755
1623.0,-10.7180185,-0.009739999999999999,-0.03599520684308019,0.026255206843080192,2,0.024060015336653466
1624.0,-10.8149575,-0.008864499999999999,-0.03606286807934458,0.02719836807934458,2,0.012021522386952494
1625.0,-10.9119475,-0.014953999999999999,-0.03613056491245903,0.02117656491245903,2,0.012388510806388312
1626.0,-11.0089805,-0.026709499999999997,-0.036198291758603944,0.009488791758603947,2,0.01316137851822521
1627.0,-11.1059935,-0.035355,-0.03626600464519981,0.0009110046451998102,2,0.02672439368816438
1628.0,-11.203027500000001,-0.046504000000000004,-0.03633373218932217,-0.010170267810677834,2,0.018926420105239136
1629.0,-11.299992499999998,-0.0483705,-0.03640141157300031,-0.011969088426999688,2,0.015583926350570319
1630.0,-11.396991,-0.0544125,-0.036469114338923116,-0.017943385661076887,2,0.006739434731488988
1631.0,-11.493905000000002,-0.049831,-0.03653675812575119,-0.01329424187424881,2,0.014335882881776065
1632.0,-11.590851,-0.049316,-0.03660442424785773,-0.012711575752142268,2,0.019337956251889703
1633.0,-11.687724,-0.040113499999999996,-0.03667203941761025,-0.003441460582389748,2,0.03467863786973185
1634.0,-11.7845995,-0.031457,-0.0367396563323064,0.005282656332306401,2,0.02560575076032726
1635.0,-11.881556,-0.032575,-0.0368073297831762,0.0042323297831761975,2,0.008014348257968328
1636.0,-11.9784825,-0.030181,-0.03687498229472242,0.006693982294722421,2,0.014409421987019468
1637.0,-12.075393,-0.026064999999999998,-0.03694262363862941,0.01087762363862941,2,0.01795768381501356
1638.0,-12.1722935,-0.020967,-0.037010258002761864,0.016043258002761865,2,0.0160371817973109
1639.0,-12.26925,-0.022212,-0.03707793145363167,0.01486593145363167,2,0.01728168973219922
1640.0,-12.3662755,-0.030832500000000002,-0.03714565306494568,0.006313153064945679,2,0.01646073875924164
1641.0,-12.463327,-0.0418785,-0.03721339282367347,-0.0046651071763265314,2,0.01013637570830916
1642.0,-12.560345,-0.0491915,-0.03728110920015659,-0.011910390799843407,2,0.0016383664120092304
1643.0,-12.657265500000001,-0.046286499999999994,-0.0373487575238381,-0.008937742476161893,2,0.0024670955595598636
1644.0,-12.7541325,-0.0380605,-0.037416368505725904,-0.000644131494274093,2,0.0016496801205082119
1645.0,-12.851109000000001,-0.041009500000000004,-0.03748405591614475,-0.0035254440838552517,2,0.0010938941904955887
1646.0,-12.9482405,-0.0591695,-0.03755185151306873,-0.02161764848693127,2,0.0009072180002623449
1647.0,-13.0454305,-0.082471,-0.03761968794167368,-0.04485131205832632,2,0.0010550033175303242
1648.0,-13.142589000000001,-0.10218050000000001,-0.03768750238398887,-0.06449299761601113,2,0.0009439875528840331
1649.0,-13.2395715,-0.104793,-0.037755193982272436,-0.06703780601772756,2,0.011309465858297646
1650.0,-13.3365705,-0.108822,-0.03782289709718396,-0.07099910290281604,2,0.0061207162979507535
1651.0,-13.433435,-0.1004195,-0.03789050633412814,-0.06252899366587186,2,0.005216326724813167
1652.0,-13.530352,-0.096898,-0.03795815221488856,-0.05893984778511144,2,0.002592253459829885
1653.0,-13.627259500000001,-0.092745,-0.03802579146486319,-0.0547192085351368,2,0.000841457069611999
1654.0,-13.724244500000001,-0.095522,-0.03809348480809038,-0.05742851519190961,2,0.003971111683143648
1655.0,-13.821170500000001,-0.0930825,-0.03816113697064788,-0.05492136302935212,2,0.010197186891491194
1656.0,-13.917995000000001,-0.0818805,-0.03822871828849396,-0.043651781711506035,2,0.010931163730362839
1657.0,-14.014784500000001,-0.0680075,-0.03829627517712919,-0.029711224822870808,2,0.007831207601641015
1658.0,-14.1116095,-0.057472499999999996,-0.03836385684396399,-0.019108643156036005,2,0.004702967201671726
1659.0,-14.208535000000001,-0.055546,-0.03843150865753277,-0.01711449134246723,2,0.0009376235918533626
1660.0,-14.30561,-0.0661135,-0.03849926481873068,-0.027614235181269327,2,0.00841386358933873
1661.0,-14.402722,-0.079446,-0.03856704680509433,-0.04087895319490567,2,0.003008032247167579
1662.0,-14.499774500000001,-0.087633,-0.03863478726179957,-0.04899821273820043,2,0.01552240806060709
1663.0,-14.5967705,-0.0912085,-0.03870248828277874,-0.05250601171722126,2,0.03308340497137499
1664.0,-14.6937715,-0.09506,-0.03877019279364517,-0.05628980720635483,2,0.034655303345952695
1665.0,-14.790794,-0.1004855,-0.03883791231102683,-0.061647587688973174,2,0.019812424902065875
1666.0,-14.887716000000001,-0.0981055,-0.03890556168167453,-0.05919993831832547,2,0.009021975421159154
1667.0,-14.984556,-0.0894405,-0.03897315381817111,-0.050467346181828895,2,0.010849139343745205
1668.0,-15.0814715,-0.0867115,-0.03904079865196536,-0.04767070134803464,2,0.019784140630818417
1669.0,-15.178479,-0.0909595,-0.03910850769968523,-0.05185099230031477,2,0.02477914293312018
1670.0,-15.27545,-0.0924155,-0.03917619127122809,-0.05323930872877191,2,0.015366137461964864
1671.0,-15.37235,-0.0886135,-0.039243825286371825,-0.04936967471362817,2,0.0003387041481883614
1672.0,-15.4692185,-0.08264099999999999,-0.03931143731522581,-0.043329562684774184,2,0.01137593389572918
1673.0,-15.566056,-0.0744815,-0.03937902770677876,-0.03510247229322125,2,0.01121824908352458
1674.0,-15.662916,-0.06817999999999999,-0.0394466338028244,-0.02873336619717559,2,0.005068541407545168
1675.0,-15.7598375,-0.066297,-0.03951428282448336,-0.026782717175516634,2,0.0009404520189781067
1676.0,-15.8567945,-0.0669965,-0.039581956624341885,-0.027414543375658115,2,0.004710038269483593
1677.0,-15.953783000000001,-0.06980549999999999,-0.03964965241049016,-0.03015584758950983,2,0.005206427229876545
1678.0,-16.0508425,-0.07748150000000001,-0.039717397753037564,-0.037764102246962444,2,0.004038286827356378
1679.0,-16.1479585,-0.08885950000000001,-0.03978518253131103,-0.049074317468688976,2,0.004541746855561193
1680.0,-16.244992500000002,-0.0945255,-0.039852910075433394,-0.054672589924566604,2,0.0023200173490730666
1681.0,-16.341849500000002,-0.08825649999999999,-0.039920514077546675,-0.04833598592245331,2,0.007486139492421978
1682.0,-16.43862,-0.07641200000000001,-0.039988057704610315,-0.03642394229538969,2,0.01814011736455969
1683.0,-16.5354395,-0.0679795,-0.04005563553256912,-0.02792386446743088,2,0.024866824173987317
1684.0,-16.632375500000002,-0.06724949999999999,-0.040123294674901146,-0.027126205325098844,2,0.02353604921179423
1685.0,-16.729399,-0.07221649999999999,-0.04019101489026026,-0.03202548510973973,2,0.014294163581686056
1686.0,-16.8264195,-0.076895,-0.04025873301168702,-0.03663626698831299,2,0.008164254895579879
1687.0,-16.9234395,-0.08140800000000001,-0.04032645078412504,-0.041081549215874966,2,0.016143247814488882
1688.0,-17.020508,-0.0889925,-0.04039420240846952,-0.04859829759153048,2,0.03297875316775939
1689.0,-17.1175605,-0.0953735,-0.04046194286517475,-0.05491155713482525,2,0.03759333202178279
1690.0,-17.2145695,-0.09902849999999999,-0.04052965295986081,-0.05849884704013918,2,0.025030872947222595
1691.0,-17.311573,-0.102253,-0.04059735921567087,-0.06165564078432913,2,0.0060655619690182065
1692.0,-17.408597,-0.10668749999999999,-0.04066507978001871,-0.06602242021998128,2,0.009392499374500913
1693.0,-17.505633500000002,-0.11179800000000001,-0.040732809069084705,-0.0710651909309153,2,0.01819668590705461
1694.0,-17.6026425,-0.1151865,-0.04080051916377076,-0.07438598083622924,2,0.01914633031418815
1695.0,-17.699589500000002,-0.114898,-0.04086818598385476,-0.07402981401614524,2,0.010312445296824608
1696.0,-17.796458,-0.1099855,-0.04093579801270874,-0.06904970198729127,2,0.003235013523928452
1697.0,-17.893235500000003,-0.09986500000000001,-0.04100334652561455,-0.05886165347438546,2,0.010014046235163882
1698.0,-17.990032499999998,-0.0910475,-0.04107090864908068,-0.04997659135091932,2,0.01074165911300484
1699.0,-18.086917999999997,-0.08744299999999999,-0.04113853254355135,-0.046304467456448645,2,0.012449321989570354
1700.0,-18.183777,-0.0823705,-0.041206137941619536,-0.04116436205838046,2,0.013575743092000521
1701.0,-18.280549,-0.0724875,-0.04127368261564936,-0.03121381738435064,2,0.012967631260180091
1702.0,-18.377312500000002,-0.0623165,-0.04134122135687083,-0.020975278643129168,2,0.011725951752416523
