frame_index,filename,platform_id,scan_start,scan_end,point_count,z_median_mm,z_spatial_sigma_mm,height_relative_mm,reference_platform_id
24,laser 001_25.tif,h1p001,2590,2640,50,0.7966506957598085,0.02148453718972615,1.0749586931925137,base
25,laser 001_26.tif,h1p001,2590,2640,51,0.8042511084665875,0.024443467718866293,1.0807860579345174,base
26,laser 001_27.tif,h1p001,2590,2640,50,0.8011682378850651,0.021317784560900596,1.076674691478388,base
27,laser 001_28.tif,h1p001,2590,2640,50,0.8015361841734148,0.023095605452112228,1.0771551504518015,base
28,laser 001_29.tif,h1p001,2590,2640,50,0.8050279116656611,0.02342106936682636,1.0801808544742926,base
29,laser 001_30.tif,h1p001,2590,2640,50,0.799263241422068,0.025024403960746656,1.0766782183110877,base
30,laser 001_31.tif,h1p001,2590,2640,50,0.798226172361808,0.022131068963542486,1.074878872645911,base
31,laser 001_32.tif,h1p001,2590,2640,50,0.8055123561454138,0.02330135531973205,1.08026880387564,base
32,laser 001_33.tif,h1p001,2590,2640,50,0.800262527037944,0.02354646838851252,1.0768283928725282,base
33,laser 001_34.tif,h1p001,2590,2640,50,0.7985620174408723,0.025601504878448367,1.077474152384923,base
34,laser 001_35.tif,h1p001,2590,2640,50,0.8005726514499543,0.02478679642888266,1.0771417864538648,base
35,laser 001_36.tif,h1p001,2590,2640,50,0.799056775712927,0.02435823666320571,1.0774526880165922,base
36,laser 001_37.tif,h1p001,2590,2640,50,0.8048269699418142,0.023856862337393706,1.080755529274029,base
37,laser 001_38.tif,h1p001,2590,2640,50,0.8039602456506714,0.02439002198490961,1.0799399732123902,base
38,laser 001_39.tif,h1p001,2590,2640,51,0.8012862651331716,0.021997114933560494,1.0791222502684263,base
39,laser 001_40.tif,h1p001,2590,2640,50,0.80072135706979,0.024768751885770546,1.0774303242615133,base
40,laser 001_41.tif,h1p001,2590,2640,50,0.7967898409615373,0.023226780590802992,1.0751080288799812,base
41,laser 001_42.tif,h1p001,2590,2640,50,0.8013958240931629,0.02506729225150007,1.0788726582862864,base
42,laser 001_43.tif,h1p001,2590,2640,51,0.7946773814780954,0.022032881523070078,1.0727253915297297,base
43,laser 001_44.tif,h1p001,2590,2640,51,0.7968278114991563,0.025341149682403908,1.0747235721037214,base
44,laser 001_45.tif,h1p001,2590,2640,50,0.7999971788113953,0.022406223167093595,1.0785092101627924,base
45,laser 001_46.tif,h1p001,2590,2640,50,0.805394007341306,0.022715247825261613,1.0823030466501677,base
46,laser 001_47.tif,h1p001,2590,2640,50,0.8008666128179129,0.025695540549719866,1.075735710648189,base
47,laser 001_48.tif,h1p001,2590,2640,51,0.8044297083629317,0.02328501640041932,1.0811309201628205,base
48,laser 001_49.tif,h1p001,2590,2640,50,0.8036353007893808,0.02477778004885208,1.0820185318613653,base
49,laser 001_50.tif,h1p001,2590,2640,50,0.8035614877609305,0.024829342590145763,1.0805006460665822,base
0,laser 001.tif,base,2678,2791,114,-0.278302992683507,0.03798664474739427,0.0,base
1,laser 001_02.tif,base,2678,2791,114,-0.2803033796625982,0.038431814073175904,0.0,base
2,laser 001_03.tif,base,2678,2791,114,-0.2797512294156945,0.03830551484553152,0.0,base
3,laser 001_04.tif,base,2678,2791,114,-0.2809034331428393,0.03820523457198091,0.0,base
4,laser 001_05.tif,base,2678,2791,114,-0.27778155801627236,0.0383692742006594,0.0,base
5,laser 001_06.tif,base,2678,2791,114,-0.2795115231713794,0.03713116110431976,0.0,base
6,laser 001_07.tif,base,2678,2791,114,-0.277854697138082,0.03814520700157196,0.0,base
7,laser 001_08.tif,base,2678,2791,114,-0.27524620378665077,0.03832031115368957,0.0,base
8,laser 001_09.tif,base,2678,2791,114,-0.27938028757859,0.038345859337499025,0.0,base
9,laser 001_10.tif,base,2678,2791,114,-0.2795758873865566,0.03812530150666144,0.0,base
10,laser 001_11.tif,base,2678,2791,114,-0.27829028929960486,0.038389914382875666,0.0,base
11,laser 001_12.tif,base,2678,2791,114,-0.27873909240287276,0.03820404322552915,0.0,base
12,laser 001_13.tif,base,2678,2791,114,-0.27631731248408187,0.03809577160447183,0.0,base
13,laser 001_14.tif,base,2678,2791,114,-0.2804392323339471,0.03841727022538968,0.0,base
14,laser 001_15.tif,base,2678,2791,114,-0.27813469346745023,0.0380970437483778,0.0,base
15,laser 001_16.tif,base,2678,2791,114,-0.2771938100033253,0.03805020047061906,0.0,base
16,laser 001_17.tif,base,2678,2791,114,-0.27634088594032846,0.03750906772686516,0.0,base
17,laser 001_18.tif,base,2678,2791,114,-0.2761889483682012,0.038728036486369764,0.0,base
18,laser 001_19.tif,base,2678,2791,114,-0.2767982924772241,0.03763521781473016,0.0,base
19,laser 001_20.tif,base,2678,2791,114,-0.2766248205520583,0.03764565815275766,0.0,base
20,laser 001_21.tif,base,2678,2791,114,-0.2762500929337648,0.037790370549821345,0.0,base
21,laser 001_22.tif,base,2678,2791,114,-0.27407337811251864,0.0382878434318313,0.0,base
22,laser 001_23.tif,base,2678,2791,114,-0.2756018740337822,0.03855936967056632,0.0,base
23,laser 001_24.tif,base,2678,2791,114,-0.27628084118407514,0.03785299798978695,0.0,base
24,laser 001_25.tif,base,2678,2791,114,-0.2783079974327052,0.03809903439354635,0.0,base
25,laser 001_26.tif,base,2678,2791,114,-0.2765349494679299,0.03800927264494226,0.0,base
26,laser 001_27.tif,base,2678,2791,114,-0.27550645359332293,0.03799651134193843,0.0,base
27,laser 001_28.tif,base,2678,2791,114,-0.2756189662783868,0.03807212087762613,0.0,base
28,laser 001_29.tif,base,2678,2791,114,-0.27515294280863145,0.03753679921879136,0.0,base
29,laser 001_30.tif,base,2678,2791,114,-0.2774149768890197,0.03767889185903666,0.0,base
30,laser 001_31.tif,base,2678,2791,114,-0.27665270028410305,0.038288432394539995,0.0,base
31,laser 001_32.tif,base,2678,2791,114,-0.2747564477302262,0.03815491205546732,0.0,base
32,laser 001_33.tif,base,2678,2791,114,-0.2765658658345842,0.038194974885807226,0.0,base
33,laser 001_34.tif,base,2678,2791,114,-0.27891213494405065,0.037927769140266916,0.0,base
34,laser 001_35.tif,base,2678,2791,114,-0.27656913500391056,0.037857283123038266,0.0,base
35,laser 001_36.tif,base,2678,2791,114,-0.2783959123036652,0.03803482815905564,0.0,base
36,laser 001_37.tif,base,2678,2791,114,-0.2759285593322147,0.038058997594927355,0.0,base
37,laser 001_38.tif,base,2678,2791,114,-0.27597972756171885,0.03775413159849994,0.0,base
38,laser 001_39.tif,base,2678,2791,114,-0.27783598513525476,0.038020768267032726,0.0,base
39,laser 001_40.tif,base,2678,2791,114,-0.27670896719172333,0.03759037706615736,0.0,base
40,laser 001_41.tif,base,2678,2791,114,-0.278318187918444,0.03828282409272131,0.0,base
41,laser 001_42.tif,base,2678,2791,114,-0.2774768341931235,0.03795008834326942,0.0,base
42,laser 001_43.tif,base,2678,2791,114,-0.27804801005163426,0.03824229147610226,0.0,base
43,laser 001_44.tif,base,2678,2791,114,-0.2778957606045651,0.03786574178413652,0.0,base
44,laser 001_45.tif,base,2678,2791,114,-0.2785120313513971,0.03766051091687837,0.0,base
45,laser 001_46.tif,base,2678,2791,114,-0.2769090393088618,0.03759467298594639,0.0,base
46,laser 001_47.tif,base,2678,2791,114,-0.27486909783027613,0.03779377423715912,0.0,base
47,laser 001_48.tif,base,2678,2791,114,-0.2767012117998888,0.03847725154101206,0.0,base
48,laser 001_49.tif,base,2678,2791,114,-0.2783832310719845,0.038680461414921465,0.0,base
49,laser 001_50.tif,base,2678,2791,114,-0.27693915830565174,0.03817999684405736,0.0,base
