scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
208,2163.7148301154375,0.018829757848393826,nan,0.0,1.0,0.0,False
209,2163.740162871778,0.016853081189945024,nan,0.0,1.0,0.0,False
210,2163.737862288952,0.0039524050128061095,nan,0.0,1.0,0.0,False
211,2163.670628145337,0.00616741156287189,nan,0.0,1.0,0.0,False
212,2163.5882259607315,0.007836574277873081,nan,0.0,1.0,0.0,False
213,2163.5603672266006,0.01136274821168852,nan,0.0,1.0,0.0,False
214,2163.5781769305468,0.022660822084337073,nan,0.0,1.0,0.0,False
215,2163.6104209572077,0.03933618055082379,nan,0.0,1.0,0.0,False
216,2163.615233823657,0.05031121990306059,nan,0.0,1.0,0.0,False
217,2163.6064741909504,0.014798222127508514,nan,0.0,1.0,0.0,False
218,2163.56044536829,0.0114226388834225,nan,0.0,1.0,0.0,False
219,2163.5442821383476,0.03776079457375933,nan,0.0,1.0,0.0,False
220,2163.524005755782,0.03457434531236596,nan,0.0,1.0,0.0,False
221,2163.543699800968,0.035707315820611554,nan,0.0,1.0,0.0,False
222,2163.5492388159037,0.03487670680358311,nan,0.0,1.0,0.0,False
223,2163.5676301270723,0.02962740111524828,nan,0.0,1.0,0.0,False
224,2163.5324241369963,0.012715050919584811,nan,0.0,1.0,0.0,False
225,2163.4598259031773,0.0013642513394491289,nan,0.0,1.0,0.0,False
226,2163.3802988380194,0.012073112269915384,nan,0.0,1.0,0.0,False
227,2163.3246677666903,0.016960250088996102,nan,0.0,1.0,0.0,False
228,2163.260111525655,0.008862323203506965,nan,0.0,1.0,0.0,False
229,2163.1695189327,0.0041090859221453585,nan,0.0,1.0,0.0,False
230,2163.1076945625246,0.01184677842505582,nan,0.0,1.0,0.0,False
231,2163.13839648664,0.005987170565215052,nan,0.0,1.0,0.0,False
232,2163.2092245668173,0.00471448325415584,nan,0.0,1.0,0.0,False
233,2163.2581147551537,0.007206563186332238,nan,0.0,1.0,0.0,False
234,2163.2587790191174,0.000814951462806647,nan,0.0,1.0,0.0,False
235,2163.198814943433,0.013157782489767497,nan,0.0,1.0,0.0,False
236,2163.12676082924,0.026254404633989623,nan,0.0,1.0,0.0,False
237,2163.105429045856,0.037488030706908954,nan,0.0,1.0,0.0,False
238,2163.1217406988144,0.03913796392227705,nan,0.0,1.0,0.0,False
239,2163.1334886811674,0.032409161605596114,nan,0.0,1.0,0.0,False
240,2163.128218676895,0.020401166216630063,nan,0.0,1.0,0.0,False
241,2163.120443701744,0.003482393894924747,nan,0.0,1.0,0.0,False
242,2163.119589038193,0.011127747921103902,nan,0.0,1.0,0.0,False
243,2163.119231302291,0.011027169735488718,nan,0.0,1.0,0.0,False
244,2163.100810870528,0.0021331046866969855,nan,0.0,1.0,0.0,False
245,2163.0511337965727,0.018676691031314387,nan,0.0,1.0,0.0,False
246,2162.9878065094817,0.02310232777391815,nan,0.0,1.0,0.0,False
247,2162.964392805472,0.013999710569799147,nan,0.0,1.0,0.0,False
