bin_width_px,v_start_px,v_end_px,v_center_px,region,model,status,unique_frame_count,point_count,lambda_ref_mm,lambda_min_mm,lambda_max_mm,lambda_span_mm,crossframe_median_lambda_span_mm,b0_offset_only_mm,b0_mm,b1_mm_per_mm,design_condition_number_standardized,corr_lambda_residual,total_energy,offset_remaining_energy,depth_remaining_energy,offset_explained_fraction,offset_plus_depth_explained_fraction,incremental_depth_explained_fraction,offset_rmse_mm,depth_rmse_mm,depth_usable,bootstrap_count,b0_p05_mm,b0_p50_mm,b0_p95_mm,b1_p05_mm_per_mm,b1_p50_mm_per_mm,b1_p95_mm_per_mm,b1_bootstrap_sign_consistency,b1_loo_min_mm_per_mm,b1_loo_max_mm_per_mm,b1_loo_sign_consistency,b1_stable,row_type,total_energy_frame_equal,offset_remaining_energy_frame_equal,offset_plus_depth_remaining_energy_frame_equal,before_rmse_mm,offset_plus_depth_rmse_mm,depth_rmse_reduction_vs_offset_fraction,frame_mean_std_before_mm,frame_mean_std_after_offset_mm,frame_mean_std_after_offset_plus_depth_mm
30,2790,2820,2805.0,bottom_formal_edge,M_current29_circular,single_frame_only,1,18,690.212368734261,689.7449796613898,690.6832605209743,0.9382808595844381,0.0,-0.09068493192840935,-0.09074753947505661,-0.05364638557213359,1.0040717140421604,-0.9044181501691484,0.008513975334001594,0.0002902184551413575,5.28278297078255e-05,0.9659126972118025,0.9937951629367716,0.027882465724969125,0.01703579922226596,0.00726827556631045,False,,,,,,,,,,,,,,,,,,,,,,
30,2820,2850,2835.0,bottom_formal_edge,M0,single_frame_only,1,17,691.167334828247,690.7473434989273,691.6227772190032,0.8754337200758755,0.0,-0.14892936552724437,-0.1488637283356183,-0.004052366798415154,1.060811097999774,-0.13501445730797304,0.022247753122285593,6.77972059380305e-05,6.656133720106614e-05,0.9969526268308813,0.9970081771028647,5.555027198348363e-05,0.00823390587376553,0.008158513173432164,False,,,,,,,,,,,,,,,,,,,,,,
30,2820,2850,2835.0,bottom_formal_edge,M_current29_circular,single_frame_only,1,17,691.167334828247,690.7473434989273,691.6227772190032,0.8754337200758755,0.0,-0.09740989315231646,-0.09740724209328022,-0.00016367341979383734,1.060811097999774,-0.005511377436340983,0.009555060193333614,6.637290938790442e-05,6.637089329211468e-05,0.9930536377537201,0.993053848751427,2.10997706864378e-07,0.008146957063094443,0.008146833329098779,False,,,,,,,,,,,,,,,,,,,,,,
30,2850,2880,2865.0,bottom_formal_edge,M0,single_frame_only,1,15,692.0769108016308,691.6876032755332,692.4680526737894,0.7804493982562235,0.0,-0.15595746249288522,-0.15594680054112928,-0.020319242303039192,1.002178657250034,-0.36209348439198746,0.024505792583271586,0.00018306247605189493,0.0001590608451776957,0.9925298283893557,0.9935092552245678,0.000979426835212157,0.01353005824273846,0.012611932650378995,False,,,,,,,,,,,,,,,,,,,,,,
30,2850,2880,2865.0,bottom_formal_edge,M_current29_circular,single_frame_only,1,15,692.0769108016308,691.6876032755332,692.4680526737894,0.7804493982562235,0.0,-0.10088886671025347,-0.10088033860760093,-0.016252613794259723,1.002178657250034,-0.297067634830509,0.010352568329921144,0.00017400490384185787,0.00015864911382033677,0.9831921028389693,0.9846753859753037,0.0014832831363343496,0.0131910918366092,0.012595598986167224,False,,,,,,,,,,,,,,,,,,,,,,
30,2880,2910,2895.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2880,2910,2895.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2910,2940,2925.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2910,2940,2925.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2940,2970,2955.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2940,2970,2955.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2970,3000,2985.0,bottom_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2970,3000,2985.0,bottom_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,60,30.0,top_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,60,30.0,top_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,120,90.0,top_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,60,120,90.0,top_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,120,180,150.0,top_formal_edge,M0,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,120,180,150.0,top_formal_edge,M_current29_circular,unsupported,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,180,240,210.0,top_formal_edge,M0,single_frame_only,1,1,694.7087404922958,694.7087404922958,694.7087404922958,0.0,0.0,0.04464677815144569,0.04464677815144569,0.0,1.0,nan,0.001993334799304408,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,
60,180,240,210.0,top_formal_edge,M_current29_circular,single_frame_only,1,1,694.7087404922958,694.7087404922958,694.7087404922958,0.0,0.0,0.0673111995531599,0.0673111995531599,0.0,1.0,nan,0.004530797585285313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,
60,240,300,270.0,top_formal_edge,M0,depth_informative,7,80,693.3922836747587,641.5263058431607,713.6828851676036,72.15657932444287,72.10425091173556,0.15521491563669315,0.1293868448500451,-0.002223690914188009,1.566468829687102,-0.3014548877200337,0.2903991006604891,0.12175741040774858,0.10006443708193125,0.5807238723163355,0.6554244250263075,0.07470055270997203,0.1318859953616589,0.11956136325390838,True,500,0.07716447823894812,0.1315513572152055,0.1847884700602828,-0.007045490065796283,-0.0022344711490873553,0.0007491506823880963,0.828,-0.0054419400914578805,6.871404087732135e-05,0.8571428571428571,False,,,,,,,,,,
60,240,300,270.0,top_formal_edge,M_current29_circular,depth_informative,7,80,693.3922836747587,641.5263058431607,713.6828851676036,72.15657932444287,72.10425091173556,0.18003082674295473,0.15082178853913636,-0.002514778335654029,1.566468829687102,-0.35749725096315815,0.3548905667368797,0.12801287669261716,0.1002688393894474,0.6392891536406278,0.7174654702394838,0.07817631659885603,0.13523148233022894,0.11968341536227231,True,500,0.10245872310065038,0.14778518090395323,0.20071232525696692,-0.0073316116205062315,-0.0024035027422409077,0.0004817603809464682,0.882,-0.005738706261210789,-0.00022263897475655942,1.0,False,,,,,,,,,,
60,300,360,330.0,middle_formal,M0,depth_informative,8,208,693.41021356948,641.5707929324437,713.6567005792656,72.08590764682185,72.01027758961425,0.1268140785104429,0.11840978011033958,-0.0009414220786070143,1.4274924019639228,-0.46499754946938177,0.18209056429840417,0.05343608023078199,0.04915658031976139,0.706541190441847,0.730043231459236,0.02350204101738897,0.08172826945951901,0.07838732384748298,True,500,0.08573242543160914,0.12216271491203874,0.15076742196568943,-0.003361128278056027,-0.00098537899228371,0.0008427983537035944,0.762,-0.0028282955147800916,9.023530131328267e-05,0.875,False,,,,,,,,,,
60,300,360,330.0,middle_formal,M_current29_circular,depth_informative,8,208,693.41021356948,641.5707929324437,713.6567005792656,72.08590764682185,72.01027758961425,0.14960916176392308,0.13856089232728272,-0.00123759108528612,1.4274924019639228,-0.5274011268613122,0.23587851449170527,0.0568153042220757,0.04941961577385941,0.7591331947103914,0.7904869975955472,0.03135380288515581,0.08427284869849519,0.078596768201577,True,500,0.10739583010857033,0.1408378738565123,0.17042979514838102,-0.003680258184387109,-0.0013108068247199563,0.00040838344398997766,0.868,-0.00313164208920183,-0.00020526131334486455,1.0,False,,,,,,,,,,
60,360,420,390.0,middle_formal,M0,depth_informative,13,301,690.317884620051,631.5503788651798,713.604473173647,82.05409430846714,81.9427869695387,0.08121891566161932,0.08028570559286699,-9.837930609920371e-05,1.4653940137683157,-0.10802930502534343,0.13542169408778243,0.04966703469154242,0.04958712625083702,0.6332416676212345,0.633831738815098,0.0005900711938635285,0.06181052604628638,0.06176078308269304,True,500,0.05732229277919433,0.08066818333767273,0.10223317423426737,-0.0011873119850761274,-8.350679725846111e-05,0.001005588540387641,0.554,-0.0005660389606741517,0.0002102722044681843,0.7692307692307693,False,,,,,,,,,,
60,360,420,390.0,middle_formal,M_current29_circular,depth_informative,13,301,690.317884620051,631.5503788651798,713.604473173647,82.05409430846714,81.9427869695387,0.10346963575457033,0.09974954144760198,-0.00039217354033952654,1.4653940137683157,-0.22278819058697424,0.19021685771142857,0.05103930591004357,0.049769487194667984,0.7316783248124437,0.7383539619281717,0.006675637115728103,0.06265860239918167,0.06187424417233342,True,500,0.07727051912765563,0.10181336106545869,0.12176469072329307,-0.001460677087629613,-0.0003772736610678607,0.0007781959061444339,0.732,-0.0008595163093900191,-8.325356545631953e-05,1.0,False,,,,,,,,,,
60,420,480,450.0,middle_formal,M0,depth_informative,14,378,688.2024214047922,632.2281429406121,713.5513980270506,81.32325508643851,80.39035156865907,0.03660118330704494,0.037167344692162846,6.0542896300042606e-05,1.522726566697734,-0.11353882227468165,0.0719910083475434,0.053235955674880736,0.05320375390691767,0.2605193773939223,0.2609666800321574,0.0004473026382351342,0.061664967870675824,0.06164631486316441,True,500,0.016236605701905653,0.03779697069561133,0.05862235545904138,-0.0009001275577983899,0.00012302847304338922,0.0010181324706658983,0.592,-0.00030952177877474423,0.00040898791213614123,0.6428571428571429,False,,,,,,,,,,
60,420,480,450.0,middle_formal,M_current29_circular,depth_informative,14,378,688.2024214047922,632.2281429406121,713.5513980270506,81.32325508643851,80.39035156865907,0.0581262611846204,0.05589258668708437,-0.00023885967327887163,1.522726566697734,-0.2264562005510265,0.10118878735482707,0.05388751600458916,0.05338628376465357,0.4674556597300844,0.4724090963018458,0.004953436571761415,0.062041182177986286,0.06175197149233003,True,500,0.029778481316895977,0.05823786833891377,0.07930011912264122,-0.001391661926850983,-0.00027638640156829396,0.0006401742007013618,0.682,-0.0006094121001362914,0.0001099221322995473,0.8571428571428571,False,,,,,,,,,,
60,480,540,510.0,middle_formal,M0,depth_informative,17,477,687.1526305247871,630.0800738345737,713.4988957155011,83.41882188092745,83.02021939417716,0.01538947514631371,0.016187699228903236,7.703345417497552e-05,1.5436810306587267,-0.0006822078973100386,0.05898764095474633,0.0549614298850032,0.05489409928959606,0.06825516336264281,0.06939659899758877,0.0011414356349459497,0.05685969826997968,0.05682485956070534,True,500,-0.003504422913973419,0.01780842446213555,0.032672752737073915,-0.0007188175967859224,0.00010178438456913676,0.0008700557268762407,0.588,-0.00017306053169594595,0.0003274016479199679,0.7647058823529411,False,,,,,,,,,,
60,480,540,510.0,middle_formal,M_current29_circular,depth_informative,17,477,687.1526305247871,630.0800738345737,713.4988957155011,83.41882188092745,83.02021939417716,0.036188662764091,0.03387768455349071,-0.00022302338148972548,1.5436810306587267,-0.13152903140205321,0.07794303759727723,0.055679509282174425,0.05511515151891474,0.285638448300359,0.29287909198909556,0.007240643688736614,0.05722993318092039,0.056939158198964876,True,500,0.016590916786712488,0.03515871351874902,0.05065469044749209,-0.0010920663217073993,-0.00015595738565742887,0.0004438906251178989,0.656,-0.00047313811947592417,2.797949569450503e-05,0.8823529411764706,False,,,,,,,,,,
60,540,600,570.0,middle_formal,M0,depth_informative,21,608,687.0962341693473,630.862361368145,713.4460435619725,82.58368219382749,81.61384051266202,-0.018568047468242994,-0.023048854699173508,-0.0006903095652643092,1.304181554118129,-0.24701736949680775,0.07105418141690498,0.06381396129446354,0.05745320397821847,0.10189717168029844,0.19141698866226897,0.08951981698197055,0.05512494953867188,0.0523055145859941,True,500,-0.03753078734516956,-0.02266282904403174,-0.007157685895251287,-0.0012278670368995207,-0.0006858325653811055,-9.935605234582752e-05,0.972,-0.0008796354853683835,-0.000532863135954774,1.0,True,,,,,,,,,,
60,540,600,570.0,middle_formal,M_current29_circular,depth_informative,21,608,687.0962341693473,630.862361368145,713.4460435619725,82.58368219382749,81.61384051266202,-0.00016080301877642456,-0.0066247670235891455,-0.000995833105973586,1.304181554118129,-0.3701863693664532,0.07094409189425273,0.07094354888442492,0.057706408831555894,7.654052836758574e-06,0.18659317089333605,0.18658551684049932,0.058122837444430246,0.052420646982597324,True,500,-0.024865195584428745,-0.0069726763840093735,0.008862877318428504,-0.0015789716412237362,-0.000997637017554049,-0.0003245472927451382,0.99,-0.0011857842367173459,-0.0008383211430260266,1.0,True,,,,,,,,,,
60,600,660,630.0,middle_formal,M0,depth_informative,23,713,687.8113783143699,632.8253243826526,713.418539036001,80.59321465334835,79.61725969860743,-0.05216328064583941,-0.055663999558474606,-0.0007486866628038215,1.2165186367031817,-0.21330521738525668,0.14446775349289404,0.08188457299495215,0.07381739148067096,0.433198267328357,0.48903897447050815,0.055840707142151245,0.05966740170199709,0.05665202382534478,True,500,-0.0741141660794818,-0.05574630783668574,-0.03873617827543396,-0.0014537583743153505,-0.0007792403897443954,3.9469938029746425e-06,0.946,-0.0010167790236775898,-0.0004646624192533461,1.0,False,,,,,,,,,,
60,600,660,630.0,middle_formal,M_current29_circular,depth_informative,23,713,687.8113783143699,632.8253243826526,713.418539036001,80.59321465334835,79.61725969860743,-0.03569669421726057,-0.04061431020965086,-0.00105171354746729,1.2165186367031817,-0.3387758122849388,0.11932886329832323,0.09002102180338933,0.07410199287060451,0.24560563710109296,0.37901031802047036,0.13340468091937746,0.06256162937226444,0.056761129102430696,True,500,-0.05964754995402227,-0.03973728797207418,-0.024907651011848223,-0.001804850238485776,-0.0010505360073975714,-0.0002383853015981966,0.986,-0.0013203325633317756,-0.0007661556002470013,1.0,True,,,,,,,,,,
60,660,720,690.0,middle_formal,M0,depth_informative,24,729,686.9875137707606,634.8305920925287,713.3630312430505,78.53243915052178,77.74394254279571,-0.0839709939912382,-0.08402774270339401,-1.1689214675329164e-05,1.217286340280676,0.022424577982379363,0.2597593936968514,0.09053232573181391,0.09053035193423979,0.6514762201921813,0.6514838187530883,7.598560906804734e-06,0.061418077459536126,0.06141740793341894,True,500,-0.10194836537855062,-0.08427527481873315,-0.06795532250719584,-0.0007345527790728958,1.124931112432749e-05,0.0008611789397240836,0.494,-0.00024294866541000408,0.00019113052823353902,0.5833333333333334,False,,,,,,,,,,
60,660,720,690.0,middle_formal,M_current29_circular,depth_informative,24,729,686.9875137707606,634.8305920925287,713.3630312430505,78.53243915052178,77.74394254279571,-0.06825646194216205,-0.06977071594543995,-0.00031190910674267565,1.217286340280676,-0.10272238787648046,0.20393057482169405,0.0921159044970105,0.09071054299809674,0.5482977254511654,0.5551890976749849,0.006891372223819493,0.061952907013113095,0.06147849996750108,True,500,-0.0893773289437126,-0.07082010297466898,-0.05398580450649798,-0.001014089859855739,-0.00032611254543055563,0.0007063359235551805,0.718,-0.0005439550139183025,-0.000109011307870906,1.0,False,,,,,,,,,,
60,720,780,750.0,middle_formal,M0,depth_informative,25,613,686.0081564198654,630.0582600014183,713.3040690943866,83.24580909296833,82.94613268182525,-0.11549139901104573,-0.1115437256948788,0.0006661156031320713,1.2712599767125732,0.1393684201268557,0.4606522633824175,0.12719568224420316,0.11989184091114932,0.7238791766478097,0.739734610157295,0.01585543350948532,0.07132900735162467,0.06925080242456381,True,500,-0.1301194638669218,-0.11045687532586435,-0.09400060507337235,-0.000289369375130693,0.0006203002298850397,0.0016395863194780132,0.874,0.00022108487343483295,0.000890185822867672,1.0,False,,,,,,,,,,
60,720,780,750.0,middle_formal,M_current29_circular,depth_informative,25,613,686.0081564198654,630.0582600014183,713.3040690943866,83.24580909296833,82.94613268182525,-0.10026574084485487,-0.09804001333902178,0.00037556091936078145,1.2712599767125732,0.02365357190066791,0.3738813560093116,0.12255088633012166,0.12022914996502027,0.6722198516711555,0.6784296728558299,0.0062098211846743565,0.07001453744191179,0.0693481506501854,True,500,-0.11429889035373128,-0.09709949831239728,-0.07996628843298996,-0.000721558314598614,0.00039434723410821266,0.0012735119689170928,0.77,-7.118644453950877e-05,0.000600061419774947,0.96,False,,,,,,,,,,
60,780,840,810.0,middle_formal,M0,depth_informative,25,653,685.0937653394766,630.8319002567716,713.2490595484592,82.41715929168754,81.56160142175293,-0.09916763518646046,-0.09952695556296073,-7.178277355658811e-05,1.218145196084651,0.004395661528305434,0.3464976027052355,0.10064210599336273,0.10056004110094924,0.7095445821050061,0.7097814232599602,0.00023684115495399078,0.06344828003763782,0.06342240648255133,True,500,-0.11471830532058903,-0.09924851759080212,-0.08514973242367287,-0.0005355440509353218,-5.14352520671767e-05,0.0005638970497070875,0.566,-0.00022314130275991325,5.5754674927331195e-05,0.76,False,,,,,,,,,,
60,780,840,810.0,middle_formal,M_current29_circular,depth_informative,25,653,685.0937653394766,630.8319002567716,713.2490595484592,82.41715929168754,81.56160142175293,-0.08489679981255895,-0.08668553650256441,-0.00035734260890429403,1.218145196084651,-0.11739050435498827,0.2826921352852919,0.10250546982494917,0.10047177144472658,0.6373953958022178,0.6445894352761854,0.007194039473967639,0.06403295083781449,0.06339456489155094,True,500,-0.10412197103743703,-0.08664923260424012,-0.07303759043200501,-0.0008636368414240191,-0.00035421586957922407,0.0003149548305933516,0.848,-0.0005089260201236657,-0.00023133348467461347,1.0,False,,,,,,,,,,
60,840,900,870.0,middle_formal,M0,depth_informative,26,704,685.371324444444,632.82387431771,713.1939529218481,80.37007860413814,79.56997123856661,-0.08830945086396044,-0.08944908271033687,-0.0002659099423342919,1.189284115061566,-0.03843617674959641,0.30632847583803574,0.10356593892878538,0.10244119959773129,0.6619121397530685,0.6655838171182794,0.0036716773652109543,0.06311343235330195,0.06276978682753576,True,500,-0.1048904645745935,-0.08944045905385804,-0.07390626668676645,-0.000863344310616667,-0.00026725486848346453,0.0005047702681362354,0.736,-0.0005242422463328598,-9.171608328419648e-05,1.0,False,,,,,,,,,,
60,840,900,870.0,middle_formal,M_current29_circular,depth_informative,26,704,685.371324444444,632.82387431771,713.1939529218481,80.37007860413814,79.56997123856661,-0.07524614314362983,-0.07756809297814306,-0.0005417798287769502,1.189284115061566,-0.15448247235747456,0.2542873901442726,0.10707585663649027,0.10240680804424719,0.5789179456529887,0.5972792516917743,0.01836130603878568,0.06417399923899514,0.06275924940849117,True,500,-0.09179059450703893,-0.07658431438606786,-0.06207143940006166,-0.001190464044816313,-0.0005747348493680565,0.00019792720731111416,0.886,-0.0008004205931284821,-0.0003671265245244131,1.0,False,,,,,,,,,,
60,900,960,930.0,middle_formal,M0,depth_informative,26,778,684.9640826948453,633.8837947027299,713.1320842910429,79.24828958831301,78.44378499333311,-0.06590116468361464,-0.06499463378715079,0.00023674490661703462,1.175942693725613,0.12856402810151007,0.19522255321786014,0.08230550204478077,0.08144084657782696,0.5784016718963239,0.5828307475983965,0.004429075702072608,0.05626363152598282,0.055967314148468346,True,500,-0.07992041991694852,-0.06520466354979929,-0.050957763210632494,-0.0004867585377988194,0.000223976941673849,0.0009133781753974214,0.726,1.2566799172975367e-05,0.00037481963106759746,1.0,False,,,,,,,,,,
60,900,960,930.0,middle_formal,M_current29_circular,depth_informative,26,778,684.9640826948453,633.8837947027299,713.1320842910429,79.24828958831301,78.44378499333311,-0.053673165127973224,-0.053781476856719204,-2.828612925110015e-05,1.175942693725613,0.01413863573687638,0.156367488738286,0.08146646371206427,0.08145412048136369,0.47900638189300593,0.4790853192143134,7.893732130750424e-05,0.05597611568684529,0.05597187497078115,True,500,-0.06723434027598557,-0.052713007840522186,-0.038385700479438324,-0.0006569705757953617,-6.421130063957056e-05,0.0006259501514637039,0.568,-0.0002533492838707769,0.00010970881068671112,0.6538461538461539,False,,,,,,,,,,
60,960,1020,990.0,middle_formal,M0,depth_informative,26,754,683.8966306938657,635.5187344309923,713.0796698645046,77.56093543351233,77.13259587344032,-0.04053059742877785,-0.03972632995143746,0.0002980624996551129,1.1798234335098492,0.1526823977670836,0.14775236939612507,0.1050414068698501,0.10371755792685247,0.28907125280520274,0.298031169647202,0.008959916841999191,0.0635614199839718,0.06315961402146533,True,500,-0.054491335759056986,-0.039813153468698764,-0.025347834845431204,-0.00045114740622477473,0.0003002039118803237,0.0010582450991085816,0.742,3.683395436551632e-05,0.0005731685412101543,1.0,False,,,,,,,,,,
60,960,1020,990.0,middle_formal,M_current29_circular,depth_informative,26,754,683.8966306938657,635.5187344309923,713.0796698645046,77.56093543351233,77.13259587344032,-0.02912823880322798,-0.029000870945722807,4.7202682009791306e-05,1.1798234335098492,0.06026148581130087,0.1258122067793253,0.1037523950891005,0.10371919363493162,0.17533920002625603,0.17560309694865173,0.000263896922395734,0.06317022031144243,0.0631601120580836,True,500,-0.04324789104742597,-0.029356928151663082,-0.014842087246863544,-0.0007223202542374562,5.602749331385436e-05,0.0007246910266363414,0.556,-0.0002141961900597659,0.0003228424639503156,0.7692307692307693,False,,,,,,,,,,
60,1020,1080,1050.0,middle_formal,M0,depth_informative,26,746,682.5140985697938,637.4551063341784,713.0268537893426,75.5717474551642,75.28112537712525,-0.010652973790899724,-0.01026390614488267,0.00031374234280864317,1.151143147250894,0.17105141383750666,0.08692452301865727,0.08397389090332777,0.08255151426676222,0.03394476049867068,0.05030811329222307,0.016363352793552374,0.05683102176402757,0.05634765515111801,True,500,-0.02576850288340341,-0.00965269034617581,0.0038555451888436553,-0.0003463424238057705,0.000290309554895912,0.0009136110011842293,0.756,5.852069220899581e-05,0.0004716570035511377,1.0,False,,,,,,,,,,
60,1020,1080,1050.0,middle_formal,M_current29_circular,depth_informative,26,746,682.5140985697938,637.4551063341784,713.0268537893426,75.5717474551642,75.28112537712525,-2.1682116279812066e-05,7.676128998384123e-05,7.938430561215904e-05,1.151143147250894,0.08173464785355271,0.08258927597051877,0.08258926374755042,0.08249820165199517,1.4799703962342647e-07,0.0011027378246554198,0.0011025898276157892,0.056360537117175834,0.0563294572656791,True,500,-0.014858612210722473,0.0010363750962296722,0.014332225315659721,-0.000576685871393488,9.145396702666479e-05,0.0007742266369491083,0.592,-0.00017610566336740132,0.00023737901086054244,0.8461538461538461,False,,,,,,,,,,
60,1080,1140,1110.0,middle_formal,M0,depth_informative,28,762,681.3215814074902,639.3785822016833,712.9757766771431,73.59719447545979,73.57284351429996,-0.004862641849229027,-0.004975323280181395,0.00024995703035720837,1.0301584419558993,0.10750333491405976,0.13915679471096448,0.13849472670985602,0.13760779031956702,0.00475771235234046,0.011131360093589504,0.006373647741249078,0.07032951186833103,0.07010395095844839,True,500,-0.024929744986402966,-0.00463339590283187,0.011938147145021227,-0.0003985663907286146,0.00024342592248928973,0.0009474055816758074,0.728,-3.4260003424973894e-05,0.0004158618893995334,0.9642857142857143,False,,,,,,,,,,
60,1080,1140,1110.0,middle_formal,M_current29_circular,depth_informative,28,762,681.3215814074902,639.3785822016833,712.9757766771431,73.59719447545979,73.57284351429996,0.004953725696879206,0.004938495814322963,3.378388243983836e-05,1.0301584419558993,0.03539389404305039,0.1383828057037223,0.13769570255188449,0.1376795000949539,0.004965235011269442,0.005082319332895935,0.0001170843216265385,0.07012634071850109,0.07012221476387644,True,500,-0.013955264286100926,0.006339787066829539,0.023812107800753216,-0.0006263284124944635,-1.2102808324797888e-05,0.0007406726278442935,0.492,-0.00025070935831945126,0.0001996484565003095,0.7857142857142857,False,,,,,,,,,,
60,1140,1200,1170.0,middle_formal,M0,depth_informative,29,774,679.9507492159269,640.7888668546599,712.9254169153771,72.13655006071724,71.08620765676164,0.038346250683007635,0.03611518463846579,0.000819860967866875,1.1333972632206042,0.3091544782902688,0.19513375044607328,0.15249113714419543,0.14275762517490037,0.2185301784258099,0.2684114108986362,0.04988123247282634,0.07251424049066345,0.07016178967336123,True,500,0.02094192901255223,0.035766697797682795,0.050927449671747414,0.00018721522726877066,0.0008352305939428992,0.0014713409752364413,0.98,0.0005539068425068144,0.000960408210856032,1.0,True,,,,,,,,,,
60,1140,1200,1170.0,middle_formal,M_current29_circular,depth_informative,29,774,679.9507492159269,640.7888668546599,712.9254169153771,72.13655006071724,71.08620765676164,0.047327258412939326,0.045625323562885164,0.0006254184885406694,1.1333972632206042,0.243211848113593,0.21320454776832817,0.14824833549065924,0.14258423986614027,0.30466616663473567,0.33123265259296986,0.026566485958234243,0.07149833262841465,0.07011916946469511,True,500,0.0315470959003627,0.04604759502353455,0.06075433901442169,2.3676026909944093e-05,0.0005936475461184041,0.0012784620822151383,0.956,0.000359686288927921,0.0007660388065795794,1.0,True,,,,,,,,,,
60,1200,1260,1230.0,middle_formal,M0,depth_informative,29,884,680.1415055402439,642.4239750689137,712.8734978730937,70.44952280417999,70.3719639514552,0.05616822880671116,0.05451001424359146,0.0006545451271214304,1.1217073647609053,0.3197754739378818,0.1794992296072357,0.08800800171602702,0.0819657409307206,0.5097026215176614,0.5433643859638241,0.03366176444616261,0.05508864383757328,0.053163943229222764,True,500,0.04051269499571318,0.05501802971848597,0.06906387480863975,-7.102888928850773e-05,0.0006497998063544645,0.001293864603214707,0.926,0.00047997974971787806,0.000894291109379464,1.0,False,,,,,,,,,,
60,1200,1260,1230.0,middle_formal,M_current29_circular,depth_informative,29,884,680.1415055402439,642.4239750689137,712.8734978730937,70.44952280417999,70.3719639514552,0.06456893657315171,0.06334322480274676,0.0004838237972440492,1.1217073647609053,0.25003793090959264,0.20620315033429384,0.08529787079885084,0.08199649678228876,0.5863406031354659,0.6023509017715922,0.01601029863612625,0.05423380762601448,0.05317391659719847,True,500,0.049197155162585396,0.06371642932419773,0.07737522742085559,-0.00021780360503774083,0.000516533326766233,0.0012092977515865439,0.874,0.0003088559816573665,0.0007236285022411889,1.0,False,,,,,,,,,,
60,1260,1320,1290.0,middle_formal,M0,depth_informative,29,953,681.3658691111806,642.4987730842724,712.8201728369704,70.32139975269797,70.28358757954095,0.05324378638087374,0.05210111017434503,0.0009122939763964945,1.0606554629792544,0.37352250195885545,0.16902659141351628,0.08681446855652497,0.07534417625335224,0.4863857347502375,0.5542466092271484,0.06786087447691087,0.054713822421926454,0.05097131588667339,True,500,0.03839411920911546,0.05223208934546263,0.06474242594541985,0.00030279882601590006,0.0009315751333435934,0.0015248357338010048,0.992,0.0006990942387249306,0.0010496655381027331,1.0,True,,,,,,,,,,
60,1260,1320,1290.0,middle_formal,M_current29_circular,depth_informative,29,953,681.3658691111806,642.4987730842724,712.8201728369704,70.32139975269797,70.28358757954095,0.06115352562957174,0.06019454119482481,0.0007656374730470792,1.0606554629792544,0.3207662783910266,0.19198197377409437,0.08352911656322043,0.0754502351541959,0.5649116689387237,0.6069931271621452,0.04208145822342139,0.05366856029603347,0.05100717838399229,True,500,0.04708041923112198,0.06011461554779822,0.07224689239233764,0.00017409674617355385,0.0007910049666206549,0.0013887613211870922,0.978,0.000552434790434007,0.0009029475538684897,1.0,True,,,,,,,,,,
