weighting,t,region,v_min_px,v_max_px,sample_count,invalid_count,before_bias_mm,before_mae_mm,before_rmse_mm,before_p95_abs_mm,before_residual_energy,linear_bias_mm,linear_mae_mm,linear_rmse_mm,linear_p95_abs_mm,linear_residual_energy,exact_bias_mm,exact_mae_mm,exact_rmse_mm,exact_p95_abs_mm,exact_residual_energy,linearization_gap_bias_mm,linearization_gap_mae_mm,linearization_gap_rmse_mm,linearization_gap_p95_abs_mm,linearization_gap_residual_energy,exact_explained_fraction
frame_equal,0.1015625,bin_0600_0899,600,900,1717,0,-0.138964654435,0.163921505043,0.177432511513,0.288902696403,53.9115893633,-0.12480635133,0.146922672559,0.159048311109,0.258382202812,43.3185448256,0.165942152256,0.166217491253,0.193492619371,0.436326207459,64.1127703269,0.290748503586,0.290748503586,0.290750033518,0.293268395135,144.762235966,-0.189220556917
frame_equal,0.1015625,bin_0900_1199,900,1200,1875,0,-0.0936907138625,0.112612971273,0.1379567258,0.254844200208,36.4385387041,-0.0844525383367,0.101796989584,0.124504690376,0.230929687846,29.6788193535,0.20638129063,0.206407450369,0.226048260262,0.346965964856,97.8312343261,0.290833828967,0.290833828967,0.290834818956,0.291941155928,161.94516781,-1.68482869526
frame_equal,0.1015625,bin_1200_1499,1200,1500,1490,0,-0.00932976752532,0.0584703925301,0.0697268717622,0.1209337215,7.16401282581,-0.00841457622869,0.0529310918303,0.0629360497478,0.107970372046,5.83653310006,0.282862957415,0.282862957415,0.289774090039,0.383697501397,123.730022916,0.291277533644,0.291277533644,0.291278083945,0.292151669978,125.017730338,-16.2710498884
frame_equal,0.1015625,bin_1500_1799,1500,1800,1945,0,-0.0874000261735,0.0955023969594,0.114220452595,0.202463873767,25.6238119742,-0.078244321163,0.0858553077124,0.102745535693,0.181574185539,20.7339433229,0.212134514308,0.212134514308,0.222511454143,0.313637743894,97.2435330543,0.290378835471,0.290378835471,0.290379435582,0.291277054641,165.610435396,-2.79504552844
frame_equal,0.1015625,bin_1800_2099,1800,2100,1732,0,-0.075958263494,0.083006489909,0.0998179993596,0.179854957962,17.4203390465,-0.0682979773363,0.075034800951,0.0904146963268,0.164044128779,14.2927875074,0.222024458541,0.222024458541,0.229908343968,0.305396061014,92.4162511657,0.290322435878,0.290322435878,0.290322814703,0.290962464501,147.36732915,-4.30507764052
frame_equal,0.1015625,bin_2100_2399,2100,2400,1561,0,-0.0930666137189,0.0954954272722,0.108885450842,0.179099752059,18.0993109585,-0.0834361741586,0.0856211331998,0.0979673746681,0.161275389922,14.6516074424,0.20657997025,0.20657997025,0.212964620993,0.280511504039,69.2368430991,0.290016144409,0.290016144409,0.290016487291,0.290529074773,128.400794287,-2.82538557726
frame_equal,0.1015625,bin_2400_2699,2400,2700,1759,0,-0.11061886776,0.124046560441,0.142061446516,0.24052023172,36.0232015452,-0.0998158228104,0.112085027834,0.128831617102,0.217911839113,29.626118743,0.190013508616,0.190013508616,0.206978264151,0.289395279966,76.4679281938,0.289829331426,0.289829331426,0.289830046024,0.290536718076,149.939705854,-1.12274103671
frame_equal,0.1015625,bin_2700_2999,2700,3000,1980,0,-0.229949836303,0.295943184205,0.308161049877,0.410228368583,193.435261468,-0.20641033703,0.265855607186,0.276984600877,0.370384277245,156.275682586,0.0823269345867,0.118904474265,0.20371837747,0.511852880618,84.5357814912,0.288737271617,0.288737271617,0.288742000484,0.292593124142,169.824395307,0.562976362999
frame_equal,0.1015625,extrap_top_v_lt_242,0,241.997693497,1141,0,0.30313726771,0.315218808272,0.392308392434,0.730880570828,162.075187525,0.272197865666,0.282766218008,0.352793752288,0.657543879918,131.069941644,0.567245364438,0.567245364438,0.610766959765,0.956271102608,392.837017978,0.295047498772,0.295047498772,0.295054346707,0.298541181686,91.6780503857,-1.42379493108
frame_equal,0.1015625,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.248499816585,0.30080875986,0.313207026879,0.412384234489,181.194136487,-0.223112188398,0.270217147943,0.281500622008,0.373139649195,146.365885069,0.0654747982671,0.10572944,0.185135948515,0.473178691311,63.3085922561,0.288586986665,0.288586986665,0.288591077193,0.292229825023,153.832091262,0.650603526782
frame_equal,0.109375,top_0_299,0,300,1605,0,0.266643439221,0.28721257077,0.365154141298,0.708281707276,202.166201471,0.237414853045,0.255360296534,0.325562417268,0.631962536882,160.703234917,0.577820061848,0.577820061848,0.620113626122,0.976748876952,583.04038695,0.340405208802,0.340405208802,0.340413277429,0.344614177701,175.698911958,-1.88396568125
frame_equal,0.109375,middle_300_2699,300,2700,13979,0,-0.0817058447148,0.108067588184,0.13124657233,0.237046762612,241.346218381,-0.072791253876,0.0964906591294,0.117232306968,0.210911904162,192.556942282,0.26297603979,0.262982491728,0.278893328496,0.411816810918,1089.7849579,0.335767293666,0.335767293666,0.335769288587,0.33788716214,1579.59772361,-3.51544244285
frame_equal,0.109375,bottom_2700_2999,2700,3000,1980,0,-0.229949836303,0.295943184205,0.308161049877,0.410228368583,193.435261468,-0.204599606317,0.263541207928,0.274587342745,0.367628376857,153.58230574,0.128937216525,0.137908830405,0.225515897371,0.555484447398,103.593970563,0.333536822842,0.333536822842,0.333542260235,0.337980893555,226.611470814,0.464451466724
frame_equal,0.109375,bin_0000_0299,0,300,1605,0,0.266643439221,0.28721257077,0.365154141298,0.708281707276,202.166201471,0.237414853045,0.255360296534,0.325562417268,0.631962536882,160.703234917,0.577820061848,0.577820061848,0.620113626122,0.976748876952,583.04038695,0.340405208802,0.340405208802,0.340413277429,0.344614177701,175.698911958,-1.88396568125
frame_equal,0.109375,bin_0300_0599,300,600,1900,0,-0.0369420322879,0.122858238065,0.157287159175,0.359171347126,46.6654139634,-0.0327526021283,0.109531995202,0.140182839929,0.321633002257,37.0679265398,0.304438167576,0.304438167576,0.334159849041,0.660528906261,210.628491698,0.337190769704,0.337190769704,0.337194045325,0.340697834499,214.470902285,-3.5135888404
frame_equal,0.109375,bin_0600_0899,600,900,1717,0,-0.138964654435,0.163921505043,0.177432511513,0.288902696403,53.9115893633,-0.123717251091,0.14561507006,0.157635400108,0.255937537582,42.5523199136,0.212142476854,0.212195265309,0.234000602866,0.480371755239,93.7669280724,0.335859727945,0.335859727945,0.33586148681,0.338763595542,193.168429087,-0.73927218952
frame_equal,0.109375,bin_0900_1199,900,1200,1875,0,-0.0936907138625,0.112612971273,0.1379567258,0.254844200208,36.4385387041,-0.08374190945,0.100966061975,0.123471262041,0.229118031223,29.1881768961,0.25221593881,0.25221593881,0.268328353522,0.391819409134,137.850494001,0.33595784826,0.33595784826,0.335958986295,0.337233946186,216.096493339,-2.78309610932
frame_equal,0.109375,bin_1200_1499,1200,1500,1490,0,-0.00932976752532,0.0584703925301,0.0697268717622,0.1209337215,7.16401282581,-0.00834417689818,0.0525092831552,0.0624161259924,0.106903495702,5.74049854488,0.328124675766,0.328124675766,0.334019482859,0.428279622877,164.399158622,0.336468852664,0.336468852664,0.33646948536,0.33747623595,166.819709169,-21.9479151725
frame_equal,0.109375,bin_1500_1799,1500,1800,1945,0,-0.0874000261735,0.0955023969594,0.114220452595,0.202463873767,25.6238119742,-0.0775400361622,0.0851149787323,0.101864287879,0.179993662807,20.3797988083,0.257892550888,0.257892550888,0.26638157215,0.358777583391,139.368408567,0.33543258705,0.33543258705,0.335433277087,0.336467946303,220.98778846,-4.43901932729
frame_equal,0.109375,bin_1800_2099,1800,2100,1732,0,-0.075958263494,0.083006489909,0.0998179993596,0.179854957962,17.4203390465,-0.0677087245549,0.0744231628387,0.0896930018541,0.162865389861,14.0655267048,0.267658118916,0.267658118916,0.274156201422,0.350592479192,131.412001283,0.335366843471,0.335366843471,0.335367279071,0.336104259292,196.643798956,-6.54359607655
