weighting,t,total_points,invalid_count,valid_rate,bounds_ok,axis_norm,max_normalized_parameter_displacement,theta_axis_rad,phi_axis_rad,A_x_mm,A_y_mm,A_z_mm,alpha_rad,alpha_deg,before_bias_mm,before_mae_mm,before_rmse_mm,before_p95_abs_mm,before_residual_energy,linear_bias_mm,linear_mae_mm,linear_rmse_mm,linear_p95_abs_mm,linear_residual_energy,linear_explained_fraction,exact_bias_mm,exact_mae_mm,exact_rmse_mm,exact_p95_abs_mm,exact_residual_energy,linearization_gap_bias_mm,linearization_gap_mae_mm,linearization_gap_rmse_mm,linearization_gap_p95_abs_mm,linearization_gap_residual_energy,exact_explained_fraction,exact_to_linear_gain_ratio,gap_to_baseline_rmse
v_region_equal,0.046875,17564,0,1,True,1,0.731398836958,1.86847527286,0.00989688878891,-121.771814922,1.76076900221,324.644524044,1.55452787214,89.067886209,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0475066853845,0.138282599165,0.184050337065,0.390481650174,594.97218474,0.0904494539598,0.12734294144,0.155459781781,0.219021727863,0.50016273043,842.554165437,0.174849626824,0.174849626824,0.174850115928,0.175704550333,536.976497233,-0.288036013946,-3.18449699071,0.90603031055
v_region_equal,0.0546875,17564,0,1,True,1,0.853298643118,1.87060282584,0.00987467847981,-122.800499506,1.76391559998,324.246432424,1.55451430499,89.0671088684,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0471172840341,0.13716170889,0.182561797014,0.38731229655,585.387214083,0.105102265501,0.189490964138,0.20167758661,0.259227715025,0.559670391946,1180.28338068,0.236608248172,0.236608248172,0.236608909305,0.237763083807,983.299041007,-0.80433206948,-7.65285187378,1.22604919327
v_region_equal,0.0625,17564,0,1,True,1,0.975198449277,1.87273037881,0.0098524681707,-123.82918409,1.76706219776,323.848340804,1.55450073783,89.0663315278,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0467278826837,0.136040927642,0.181073422625,0.384054337675,575.881132072,0.119634477771,0.260531921596,0.263919605449,0.31419294917,0.628094548256,1733.86906429,0.307259804279,0.307259804279,0.307260661888,0.308756836508,1658.20168434,-1.65061391882,-13.797142342,1.5921492041
v_region_equal,0.0703125,17564,0,1,True,1,1.09709825544,1.87485793179,0.0098302578616,-124.857868673,1.77020879554,323.450249184,1.55448717068,89.0655541872,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0463384813333,0.134920259396,0.179585218017,0.38126235423,566.45393871,0.134046090768,0.34031584443,0.340614440094,0.382378512819,0.705284658603,2568.09087658,0.386654325763,0.386654325763,0.386655403796,0.38853490035,2625.86017616,-2.9259120325,-21.82765656,2.00355323597
v_region_equal,0.078125,17564,0,1,True,1,1.2189980616,1.87698548476,0.0098080475525,-125.886553257,1.77335539331,323.052157564,1.55447360353,89.0647768466,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0459490799829,0.133799778977,0.178097187444,0.378323117644,557.105633994,0.148337104494,0.428696849563,0.428696849563,0.462328115122,0.791094285332,3754.25733187,0.474645929546,0.474645929546,0.474647251465,0.47695048286,3956.99379401,-4.73923772196,-31.9491049668,2.45950535615
v_region_equal,0.0859375,17564,0,1,True,1,1.34089786776,1.87911303774,0.00978583724339,-126.915237841,1.77650199109,322.654065943,1.55446003638,89.063999506,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0455596786325,0.132679579263,0.176609335307,0.375402052576,547.836217926,0.162507518948,0.525533003112,0.525533003112,0.552927248614,0.8853809562,5369.81611626,0.571092681745,0.571092681745,0.571094270544,0.573860768893,5728.47516695,-7.20898742151,-44.3609469161,2.9592700957
v_region_equal,0.09375,17564,0,1,True,1,1.46279767392,1.88124059071,0.00976362693429,-127.943922424,1.77964858887,322.255974323,1.55444646922,89.0632221655,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0451702772822,0.131559481301,0.175121666153,0.372430974525,538.645690505,0.17655733413,0.630686188766,0.630686188766,0.653372174798,0.988006032129,7497.98727173,0.675856466048,0.675856466048,0.675858344261,0.679126787947,8022.96298448,-10.4623819266,-59.2577021974,3.50213176749
v_region_equal,0.1015625,17564,0,1,True,1,1.58469748008,1.88336814369,0.00974141662518,-128.972607008,1.78279518664,321.857882703,1.55443290207,89.0624448249,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0447808759318,0.130439560959,0.173634184687,0.369348422372,529.534051732,0.190486550039,0.744021981411,0.744021981411,0.763082134321,1.09883458032,10227.4178531,0.788802857343,0.788802857343,0.788805047057,0.792613286713,10928.5561973,-14.6349384584,-76.8292483399,4.08739381131
v_region_equal,0.109375,17564,0,1,True,1,1.70659728624,1.88549569666,0.00971920631608,-130.001291591,1.78594178442,321.459791083,1.55441933492,89.0616674843,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0443914745814,0.129319901202,0.172146895772,0.366265870219,520.501301606,0.204295166677,0.86540952574,0.86540952574,0.88162550807,1.21773525233,13651.8567547,0.909801000322,0.909801000322,0.90980352319,0.914188606703,14538.468406,-19.8699735621,-97.2611045346,4.71437816487
v_region_equal,0.1171875,17564,0,1,True,1,1.8284970924,1.88762324964,0.00969699600697,-131.029976175,1.7890883822,321.061699463,1.55440576776,89.0608901437,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.044002073231,0.128200616014,0.170659804443,0.363183318066,511.547440128,0.217983184043,0.994721419644,0.994721419644,1.00866910992,1.34458016692,17869.8484889,1.03872349287,1.03872349287,1.03872637013,1.0437245667,18950.7212181,-26.3181349778,-120.734702969,5.38242465959
v_region_equal,0.125,17564,0,1,True,1,1.95039689855,1.88975080261,0.00967478569787,-132.058660759,1.79223497997,320.663607843,1.55439220061,89.0601128031,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0436126718806,0.127081604225,0.169172915912,0.360100765914,502.672467296,0.231550602137,1.13183360214,1.13183360214,1.143945395,1.47924479753,22984.4447762,1.17544627402,1.17544627402,1.17544952647,1.1810976755,24267.8554342,-34.13696074,-147.427648319,6.09089043983
v_region_equal,0.1875,17564,0,1,True,1,2.92559534783,1.90677122641,0.00949710322503,-140.288137427,1.81740776219,317.478874881,1.55428366339,89.0538940785,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0404974610774,0.118136366742,0.157285798346,0.335619892085,434.512675953,0.335748373099,2.49567508543,2.49567508543,2.50064036381,2.82422020615,109831.243952,2.53617254651,2.53617254651,2.53617950371,2.54825615033,112975.274527,-166.902080922,-497.1046602,13.1418586208
v_region_equal,0.25,17564,0,1,True,1,3.90079379711,1.92379165021,0.00931942075219,-148.517614096,1.8425805444,314.29414192,1.55417512617,89.0476753538,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0373822502743,0.109206272112,0.145415353491,0.311420605363,371.401758043,0.432227790656,4.29666172871,4.29666172871,4.29927695957,4.60742662655,324649.153636,4.33404397899,4.33404397899,4.33405576557,4.35445244712,329922.867655,-495.300201143,-1145.92400547,22.4580113681
v_region_equal,0.5,17564,0,1,True,1,7.80158759422,1.99187334542,0.00860869086083,-181.435520772,1.94327167326,301.555210075,1.55374097729,89.0228004551,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0249214070617,0.0737528287867,0.0982211462659,0.216415490662,169.44682073,0.740961926839,15.0749733504,15.0749733504,15.0755113061,15.3286795258,3991788.56659,15.0998947575,15.0998947575,15.0999343841,15.168108057,4004732.83527,-6101.35833462,-8234.37495723,78.2441473759
v_region_equal,0.75,17564,0,1,True,1,11.7023813913,2.05995504062,0.00789796096948,-214.353427447,2.04396280212,288.81627823,1.5533068284,88.9979255565,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,-0.0124605638491,0.0396444668912,0.052425706476,0.115591380332,48.2738583421,0.926202408548,30.3250723033,30.3250723033,30.325288876,30.5388382885,16152260.926,30.3375328671,30.3375328671,30.337609497,30.4707675127,16165388.3401,-24691.4110434,-26658.7635873,157.202033342
v_region_equal,1,17564,0,1,True,1,15.6031751884,2.12803673582,0.00718723107812,-247.271334123,2.14465393098,276.077346385,1.55287267952,88.9730506578,-0.0498430934869,0.145011560145,0.192984841557,0.408968366869,654.138670281,2.79363558491e-07,0.0167750757379,0.021185098727,0.0467506276345,7.88287087942,0.987949235785,49.0544774758,49.0544774758,49.0546006589,49.2726086211,42265198.9476,49.0544771964,49.0544771964,49.0545960849,49.2632245903,42265191.0658,-64610.9865219,-65399.0956028,254.188855918
