frame_id,is_frame027,subset,solver,subset_point_count,status,valid_lambda_count,normal_angle_diff_deg,plane_distance_diff_mm,abs_plane_distance_diff_mm,subset_reprojection_rmse_px,subset_depth_min_mm,lambda_delta_bias_mm,lambda_delta_rmse_mm,lambda_delta_p95_abs_mm,lambda_delta_max_abs_mm
030,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.13097439600221755,666.8651241019113,0.0,0.0,0.0,0.0
030,False,left_half,iterative_lm,48,ok,900,0.025176524604395817,-0.0180970669563294,0.0180970669563294,0.11545359429793911,666.877801413872,-0.029018836523119942,0.03920465734914818,0.06804911680386568,0.0778677534384542
030,False,right_half,iterative_lm,48,ok,900,0.024913678420654835,-0.10954515767002704,0.10954515767002704,0.12421152878190374,667.2893772736146,-0.030789077215854378,0.031971656201673186,0.04379694019805811,0.04468425256459341
030,False,top_half,iterative_lm,44,ok,900,0.07211570078095077,0.19437184487048853,0.19437184487048853,0.12720533247240487,666.9638838456176,-0.03789370012781938,0.045092180613164744,0.0741816221781562,0.0834072107652446
030,False,bottom_half,iterative_lm,55,ok,900,0.03181565306572199,-0.14429397889250595,0.14429397889250595,0.124249651691412,682.934428299058,-0.04277849344712599,0.043421593443182784,0.053998191331612586,0.05475961486661163
030,False,central_subset,iterative_lm,35,ok,900,0.011058133104830418,-0.018610919743423437,0.018610919743423437,0.10805115821387812,672.4146829023722,-0.015740212794298714,0.01948151262849716,0.03314074049853275,0.03433968910826479
031,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.11366432285426602,661.7810183997505,0.0,0.0,0.0,0.0
031,False,left_half,iterative_lm,48,ok,900,0.03410236753488077,-0.01626311857080509,0.01626311857080509,0.1018389304454277,661.8187521780168,-0.039184723671681035,0.03965354502805561,0.04920120641057792,0.0520323988414475
031,False,right_half,iterative_lm,48,ok,900,0.008901331528714479,-0.015556079695329572,0.015556079695329572,0.12275022841514865,680.6592265107463,-0.003322818130135627,0.005810318842816064,0.010352089999918233,0.011287534682082878
031,False,top_half,iterative_lm,44,ok,900,0.05984430431751476,-0.026915257291761918,0.026915257291761918,0.09752213771652862,661.8458802587695,-0.07770467643757507,0.07938120328498581,0.10439256701642989,0.11191290795693476
031,False,bottom_half,iterative_lm,55,ok,900,0.04716568606930358,-0.0785849316570193,0.0785849316570193,0.1040329078019012,664.4749271858824,-0.023518802098920762,0.030709823712711495,0.052616899472201335,0.056469443265882546
031,False,central_subset,iterative_lm,35,ok,900,0.02386273190035756,0.03255343109321984,0.03255343109321984,0.11189406656158966,670.2943087414048,-0.012927694220456058,0.02466744845655719,0.04738481553764018,0.05705538457914372
032,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.12936397098229507,667.5312210416993,0.0,0.0,0.0,0.0
032,False,left_half,iterative_lm,48,ok,900,0.020152512947327193,-0.04728403221520239,0.04728403221520239,0.10607364790153477,668.1366774096734,-0.04167136295727523,0.04629998416526611,0.07302800737122651,0.07667991086566417
032,False,right_half,iterative_lm,48,ok,900,0.019090425764529562,-0.07222510530539239,0.07222510530539239,0.10891705553899522,667.4961219906254,-0.024204823025029708,0.024319810185901354,0.02792547459247885,0.02834201380403556
032,False,top_half,iterative_lm,44,ok,900,0.08273497108680168,0.23580233469795076,0.23580233469795076,0.10209663808257174,667.5756626637883,0.031226663141469293,0.04172648466185145,0.07449941818737216,0.07931530958819621
032,False,bottom_half,iterative_lm,55,ok,900,0.04127109535925752,-0.18435778958337323,0.18435778958337323,0.1133952429296912,679.7015851764681,-0.0869156500340033,0.08889459334850534,0.11603839318345877,0.11927543189665357
032,False,central_subset,iterative_lm,35,ok,900,0.005391734363289528,-0.013901009669780251,0.013901009669780251,0.08051774061440857,671.8371598746618,-0.020257448322938038,0.020939514825616404,0.02848928304375704,0.029445074922819003
033,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.12213124401352428,663.6527038583879,0.0,0.0,0.0,0.0
033,False,left_half,iterative_lm,48,ok,900,0.01304530926827265,-0.02614308033389534,0.02614308033389534,0.11357867353047982,665.2766191425992,0.010997647039760068,0.014701425967257865,0.025860345950951567,0.027044278688322265
033,False,right_half,iterative_lm,48,ok,900,0.00742195507885683,-0.005689334406838498,0.005689334406838498,0.1252175820132114,663.6363358120509,-0.0013060267132981255,0.007248082733189632,0.01214576974927013,0.013001901048824038
033,False,top_half,iterative_lm,44,ok,900,0.05226513522729948,-0.21396584061005797,0.21396584061005797,0.11233791756594845,685.655546006466,-0.041134309478270174,0.04175848297322296,0.05229354364963114,0.054484051900317354
033,False,bottom_half,iterative_lm,55,ok,900,0.05368287175608658,0.14524101877702833,0.14524101877702833,0.10674254626484911,663.698791165744,-0.035272387377164656,0.038235852810723454,0.057839221350809565,0.05966549924141873
033,False,central_subset,iterative_lm,35,ok,900,0.01822319502468546,-0.08582311502107132,0.08582311502107132,0.09904033071793451,675.2965723388666,-0.03489135908009972,0.03725899380934382,0.05539840168927412,0.05945846822032763
034,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.10025242603529741,664.1690908354994,0.0,0.0,0.0,0.0
034,False,left_half,iterative_lm,48,ok,900,0.008990299503283379,-0.012843967103208342,0.012843967103208342,0.09510206246059932,664.1649917581798,-0.012040183496055129,0.014605983117531404,0.024788071869585336,0.02665993902246555
034,False,right_half,iterative_lm,48,ok,900,0.02808615568867513,0.007295219187653856,0.007295219187653856,0.11430454247704942,664.7231086188531,-0.009841427535384355,0.010111929264672345,0.013528354599793601,0.013880548026577344
034,False,top_half,iterative_lm,44,ok,900,0.04053777648425781,-0.03469919522467535,0.03469919522467535,0.10077339805780879,669.4904198559174,-0.01218207741501222,0.01692694228236683,0.03024312121753496,0.032851327246362416
034,False,bottom_half,iterative_lm,55,ok,900,0.03564846149507377,-0.019687087906731904,0.019687087906731904,0.1064926424192114,664.1614030058661,-0.03735380176982252,0.040244684623800986,0.06085285441892552,0.06303874004674981
034,False,central_subset,iterative_lm,35,ok,900,0.01992121250104658,-0.020221558468847434,0.020221558468847434,0.10059858490427162,667.023709273478,-0.01301768065316676,0.01846493598723042,0.03319131804310018,0.036141305720320815
035,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.13316052201322937,655.2326531867953,0.0,0.0,0.0,0.0
035,False,left_half,iterative_lm,48,ok,900,0.0313312088845498,0.019916952104836128,0.019916952104836128,0.1150104694025821,655.1982443472003,0.0398514209428111,0.04023047829950725,0.04895726610555471,0.051785224926334195
035,False,right_half,iterative_lm,48,ok,900,0.018254193030824123,0.058583505045589845,0.058583505045589845,0.13787866313668962,675.7135824658491,0.02339187673193174,0.026310191958748157,0.04062821088091937,0.042028494831242824
035,False,top_half,iterative_lm,44,ok,900,0.07602103289438676,0.04373639311313582,0.04373639311313582,0.08721993536638839,658.7121623357691,0.05872911569029674,0.05873074536282623,0.05953299080351258,0.05990082360915494
035,False,bottom_half,iterative_lm,55,ok,900,0.05915228140466945,-0.18149666323370184,0.18149666323370184,0.11634367198198411,655.1718317925599,-0.16106891086997938,0.16140222855009592,0.1759907257147745,0.17724959573126853
035,False,central_subset,iterative_lm,35,ok,900,0.030262127799741245,0.046493524348193205,0.046493524348193205,0.09231715766796811,665.142934268314,0.041122782000345394,0.04130262252377791,0.046688606604851655,0.047166687465505674
036,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.09079797262944811,705.9673422914565,0.0,0.0,0.0,0.0
036,False,left_half,iterative_lm,48,ok,900,0.02230936088027615,0.047316697427390864,0.047316697427390864,0.07190602515848378,707.5270894734152,0.04706861910829313,0.05157030141275584,0.07920048301437532,0.08540475695178884
036,False,right_half,iterative_lm,48,ok,900,0.044169205744338184,0.07160272542569146,0.07160272542569146,0.0878923184410678,706.0143893813027,0.05142482857131502,0.06325680139577118,0.10760058112087449,0.11670532194796124
036,False,top_half,iterative_lm,44,ok,900,0.0682994222955896,-0.05800476780416375,0.05800476780416375,0.07139611931314002,709.3434176177668,-0.015427397291277506,0.01646583993772705,0.024107261717057325,0.025680302575437963
036,False,bottom_half,iterative_lm,55,ok,900,0.05187572545701821,-0.0635379231260913,0.0635379231260913,0.08060403099876107,705.9954678933694,-0.09500872222663323,0.09518797481280458,0.10401599516883948,0.10556825685512194
036,False,central_subset,iterative_lm,35,ok,900,0.039881651242668285,-0.027050533018154965,0.027050533018154965,0.07101662853299695,708.2389823339422,-0.0019065672951438096,0.002329922424721182,0.003891232650391884,0.004223417615889957
