roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h030,30.0,1979,1.0,true,0.018672675049534453,1.5288022175952127,0.012213924623229774,true
h030,30.0,1980,1.0,true,0.020612533000827653,1.528175046295098,0.013488332407207277,true
h030,30.0,1981,1.0,true,0.0206677476621152,1.5269569908852305,0.013535251998246121,true
h030,30.0,1982,1.0,true,0.019635853865326902,1.5262496074609961,0.012865427626869154,true
h030,30.0,1983,1.0,true,0.020874288585271277,1.5267503137513851,0.013672365675813073,true
h030,30.0,1984,1.0,true,0.02035196901106031,1.5284659378885408,0.013315291173040469,true
h030,30.0,1985,1.0,true,0.01889468263065664,1.5305056646620339,0.012345385624449135,true
h030,30.0,1986,1.0,true,0.019781539107562095,1.5312038164925033,0.012918945795782599,true
h030,30.0,1987,1.0,true,0.019971724226012125,1.5300157112824004,0.013053280485121681,true
h030,30.0,1988,1.0,true,0.017761381069594944,1.528121979753261,0.01162301262917689,true
h030,30.0,1989,1.0,true,0.016424776461282153,1.526155896838922,0.010762187857283957,true
h030,30.0,1990,1.0,true,0.019557651451495153,1.52471602816125,0.012827078019951652,true
h030,30.0,1991,1.0,true,0.02247987945289943,1.5244068239570272,0.01474664052903317,true
h030,30.0,1992,1.0,true,0.019729119325323424,1.5255805488740974,0.01293220429421693,true
h030,30.0,1993,1.0,true,0.015362670313884722,1.5282217394361965,0.010052644794565243,true
h030,30.0,1994,1.0,true,0.016918240178227066,1.5319104416366032,0.011043883322678192,true
h030,30.0,1995,1.0,true,0.01979614442490306,1.5352722339136904,0.012894224221354578,true
h030,30.0,1996,1.0,true,0.021066871368968485,1.5369367910350624,0.013707051254060248,true
h030,30.0,1997,1.0,true,0.020618555559835532,1.5359912794939836,0.013423614987337755,true
h030,30.0,1998,1.0,true,0.02095436537159663,1.532696531158255,0.013671568340904033,true
h030,30.0,1999,1.0,true,0.020564671940136097,1.529462374973078,0.013445686717529146,true
h030,30.0,2000,1.0,true,0.01652753412767479,1.5279075344108455,0.010817103624040795,true
h030,30.0,2001,1.0,true,0.013121734277249913,1.5277953148424142,0.008588672939217232,true
h030,30.0,2002,1.0,true,0.014820484310547857,1.5288466300003316,0.009693898668269061,true
h030,30.0,2003,1.0,true,0.019296797212683073,1.5294604214323462,0.012616735250076979,true
h030,30.0,2004,1.0,true,0.023033197311786047,1.5284869952998557,0.015069279217038703,true
h030,30.0,2005,1.0,true,0.025303914047515294,1.52715974712083,0.016569264672684717,true
h030,30.0,2006,1.0,true,0.0258435252306857,1.5266805833783754,0.016927918984531023,true
h030,30.0,2007,1.0,true,0.02281224853107206,1.5276344642707802,0.01493305438219577,true
h030,30.0,2008,1.0,true,0.016619902403381927,1.530774494898113,0.010857185339038546,true
h030,30.0,2009,1.0,true,0.014748237813008784,1.5340364560132533,0.009614007382417362,true
h030,30.0,2010,1.0,true,0.01720465566723381,1.534457116510085,0.011212210157012056,true
h030,30.0,2011,1.0,true,0.02207717792001156,1.5338413448484252,0.014393390812002943,true
h030,30.0,2012,1.0,true,0.026288015684699857,1.5338178324384444,0.017138942531987323,true
h030,30.0,2013,1.0,true,0.028568913696536885,1.5337512980303964,0.01862682283185308,true
h030,30.0,2014,1.0,true,0.028940075280388125,1.5331001546541378,0.018876832796952465,true
h030,30.0,2015,1.0,true,0.027593433555905437,1.5322076303966166,0.018008938872574858,true
