bin_width_px,v_start_px,v_end_px,v_center_px,model,point_count,unique_frame_count,u_ref_px,u_span_px,residual_span_mm,status,b_mm,delta_g_mm_per_px,b_p05_mm,b_p50_mm,b_p95_mm,delta_g_p05_mm_per_px,delta_g_p50_mm_per_px,delta_g_p95_mm_per_px,bootstrap_count,weighted_rmse_mm,weighted_r2,fit_mae_mm,fit_rmse_mm,fit_p95_mm
30,2250,2280,2265.0,M0,219,20,2028.8629738263094,239.50233309533837,0.3688217033527508,ok,-0.018611153114990536,-0.00028412237595758385,-0.038395591024777555,-0.018695141454863232,0.002181938324559692,-0.0006084943550396382,-0.00028265865891025446,-7.236936077161487e-07,1000,0.06528413333884331,0.1027705473843139,0.0484015197117324,0.0622628602499056,0.11945414674642088
30,2250,2280,2265.0,M_local_fullfit,219,20,2028.8629738263094,239.50233309533837,0.36044334809275824,ok,-0.00463362520051434,-0.00014815562572774186,-0.024562117834221818,-0.004514836197393334,0.01740704692967353,-0.0004620179870365882,-0.00014779810635338084,0.0001585095595076673,1000,0.06515667775019542,0.030319135524352392,0.048384008663396545,0.06216862783119847,0.11862560371748389
30,2280,2310,2295.0,M0,259,20,2030.2415835122874,239.5113655532125,0.3373535220865733,ok,-0.020540170271686285,-0.0003128096713213873,-0.039630962142493086,-0.021113168730331366,-0.0028003105833341157,-0.0005367198218037791,-0.00033121251373208747,-0.00013196331829273654,1000,0.05653557117997547,0.1585101661968895,0.04647738602269597,0.05717254172957905,0.10904140174224879
30,2280,2310,2295.0,M_local_fullfit,259,20,2030.2415835122874,239.5113655532125,0.3047366562167326,ok,-0.0051145994104277665,-0.00016996671016882673,-0.02349680950383048,-0.004786812216827603,0.014329757190446896,-0.00037827858194256576,-0.00018119590407041528,2.8110158900871296e-05,1000,0.05650519286681192,0.052736728441103775,0.046461515653996636,0.05710507592538669,0.10956172647814079
30,2310,2340,2325.0,M0,241,20,2015.1536999147597,241.55526883033826,0.2747372456208268,ok,-0.011320457478796552,-5.2582271235888397e-05,-0.024860241874755523,-0.010881721368100906,0.006145197756401421,-0.00030670918378474047,-4.7368792995299266e-05,0.00014836196772703388,1000,0.050405587108840695,0.006441285036700606,0.0388392006621604,0.048200902620081275,0.09381761512490648
30,2310,2340,2325.0,M_local_fullfit,241,20,2015.1536999147597,241.55526883033826,0.29899699009376945,ok,0.0031091575842599754,9.671947464899511e-05,-0.011411122781261803,0.0041493737589544995,0.021455453210488563,-0.00015056430630758008,9.200865285527939e-05,0.000290992131684163,1000,0.05027212906553769,0.0215753738591673,0.038763454882577736,0.0480410844782639,0.09296582111650763
30,2340,2370,2355.0,M0,219,19,2002.093804815278,246.10476329256267,0.22103978247321265,ok,-0.0018288393705962417,7.871341650689342e-06,-0.01818864543560988,-0.0014046260634887884,0.016628385503067385,-0.00024384754174721623,-2.5155297015264945e-06,0.00021910887146919464,1000,0.04971676880453338,0.00015299132187396314,0.03729421342937576,0.045883436132542095,0.09472367851145962
30,2340,2370,2355.0,M_local_fullfit,219,19,2002.093804815278,246.10476329256267,0.24703563214086444,ok,0.01189995243611269,0.00016444983030716097,-0.002991007597721082,0.012671483871418577,0.029652053336769527,-9.25884859135262e-05,0.00015605769751794404,0.0003725102184253809,1000,0.0494649054631495,0.06320597216770851,0.0370514495229414,0.04558303666862612,0.09410225064782966
30,2370,2400,2385.0,M0,235,17,1988.0283396213154,250.17253021059696,0.22418364377904254,ok,0.00983789923008849,8.97126955672234e-05,-0.009585218593236333,0.009813279559340086,0.03052973366078698,-0.0001660175905248162,8.473896235921684e-05,0.0003086746621686699,1000,0.05151694492422683,0.01996186193425975,0.0408384203644243,0.050241893248888184,0.09444739980385111
30,2370,2400,2385.0,M_local_fullfit,235,17,1988.0283396213154,250.17253021059696,0.23896690085052796,ok,0.02261226236705664,0.0002533903375750467,0.0037284269133756077,0.023649429161852704,0.04163772232053509,-4.487811622758356e-06,0.0002519775680349665,0.0004856857856958545,1000,0.051323244790583575,0.1406869336287342,0.04059196744276359,0.05003247331581844,0.09409908959330202
30,2400,2430,2415.0,M0,257,15,1985.3640540610222,254.70878949962525,0.20908958782297304,ok,-0.0026137028012307986,-1.6932714919136415e-07,-0.01946813759706876,-0.0010240258712604805,0.019020429450832273,-0.00025909592178875924,-5.398956329134346e-07,0.00024105921519806432,1000,0.04702716065386092,8.728790901191275e-08,0.04127174831127166,0.04836136249109697,0.08674269097411755
30,2400,2430,2415.0,M_local_fullfit,257,15,1985.3640540610222,254.70878949962525,0.2298793273599813,ok,0.011002436874709514,0.00017133040123932245,-0.004536369115000631,0.012644250227503474,0.030862692038272133,-9.314134770011293e-05,0.00016935191819962493,0.000405264731244718,1000,0.04677061893250485,0.08286206261897988,0.04099286515299468,0.04806590509274565,0.08610713431008388
30,2430,2460,2445.0,M0,275,16,1989.4842414076847,259.24533824465925,0.29887805200337425,ok,0.009312162280957726,2.545641331847137e-05,-0.011577255928132042,0.009704437595676747,0.03605103964937303,-0.00024746947980034214,1.3874129802482908e-05,0.00034749018011876056,1000,0.061408868372516814,0.0011531157941846448,0.04022915618805139,0.052216218483723806,0.10629254800506066
30,2430,2460,2445.0,M_local_fullfit,275,16,1989.4842414076847,259.24533824465925,0.33012717298151983,ok,0.02494703808182767,0.0002041433237283489,0.0025302366933039875,0.02559032474447659,0.0522456836069953,-6.19185332905958e-05,0.0002058172956887842,0.0004942949688819631,1000,0.061149287924136014,0.06965814085758837,0.03999569007306683,0.05190992135935586,0.10495830804127695
30,2460,2490,2475.0,M0,250,16,1990.897826592408,263.3463964869147,0.29122793747092146,ok,0.00840295506887733,-7.88540435522553e-06,-0.01463644480706515,0.009617040769877967,0.03593585362386473,-0.0003443446547249173,-1.9097208173809073e-05,0.00030450521845506214,1000,0.06125423180572644,0.00011446546813331793,0.04744246807715776,0.05602564363213431,0.09917375599105813
30,2460,2490,2475.0,M_local_fullfit,250,16,1990.897826592408,263.3463964869147,0.3153901980537057,ok,0.025774976027467242,0.0001791814134844125,0.005272233528714948,0.02734273528018944,0.05161844183355966,-0.00013715732936395915,0.00017433156969403469,0.0005014158705132654,1000,0.06111218346279583,0.05605635365214123,0.04719478457309785,0.055719563630117916,0.09831790116942607
30,2490,2520,2505.0,M0,239,15,1999.9487162269468,265.87150115578766,0.2967763337409224,ok,0.003799413768523679,2.188769990004374e-05,-0.01967715230727165,0.004002530738912361,0.02782313305847089,-0.00039370696275567413,5.330886435407244e-06,0.0003235523687024185,1000,0.05947812238183078,0.001011361324321447,0.044673020920359775,0.05570301757421486,0.10271647118992544
30,2490,2520,2505.0,M_local_fullfit,239,15,1999.9487162269468,265.87150115578766,0.33168169882731036,ok,0.024458396236765465,0.00021637399439531965,0.00299145310517425,0.026120865614961943,0.0498730693822392,-0.00015800047239035054,0.00022114440079261944,0.0005205109216154938,1000,0.05925608054519621,0.09064384767824751,0.04434657759433322,0.05538657050982763,0.10210439756390025
30,2520,2550,2535.0,M0,184,13,2001.6923639352583,250.43749509204804,0.2957904195958463,ok,-0.00933409738053249,-0.0001943294913714489,-0.026326368645984116,-0.008856873522610737,0.01102543210117906,-0.00042127239761547385,-0.0001914004012576861,-1.1647734367816065e-05,1000,0.051792674656056914,0.08535464978607277,0.038925975831781964,0.04759380014247318,0.0849978523577262
30,2520,2550,2535.0,M_local_fullfit,184,13,2001.6923639352583,250.43749509204804,0.26606432314326867,ok,0.013198848485223943,9.532323780530549e-06,-0.0032207640832263374,0.014453245238123883,0.032676423430054606,-0.00022052113628732366,1.3485901176607977e-05,0.00019833012000517413,1000,0.05165905333804336,0.0002256526186460439,0.038765183312119866,0.047446721995743,0.0850787965568232
30,2550,2580,2565.0,M0,162,12,2003.9713625430425,253.33601832175623,0.27547205744417624,ok,-0.004604644607815265,-0.0003825910315107572,-0.020142103390742738,-0.003145357710996246,0.013005344744107156,-0.0007267877269735406,-0.00039413790191975576,-0.00015986526181854214,1000,0.0434907096955325,0.311305489857879,0.034025496743898966,0.042022271382331264,0.07967761194361807
30,2550,2580,2565.0,M_local_fullfit,162,12,2003.9713625430425,253.33601832175623,0.2269680200060975,ok,0.02015122028160065,-0.00016982051353622396,0.004411870256933292,0.02207318924879543,0.03768564717638741,-0.0004888639729625787,-0.0001733942370116096,6.722158708447859e-05,1000,0.04323491655867664,0.08266516071024876,0.03377903868728304,0.04170638251116025,0.07821583562241607
30,2580,2610,2595.0,M0,133,11,2001.709460794581,256.7498628998037,0.33737543725521846,ok,-0.010418452454551887,-0.000490124914824993,-0.025385025626874516,-0.008590472330410086,0.009244000762993336,-0.00086768737418254,-0.0005001585817821203,-0.00021513154350428514,1000,0.04240441310030596,0.4522297356426591,0.03352515667230203,0.042608754349740374,0.09168718149368382
30,2580,2610,2595.0,M_local_fullfit,133,11,2001.709460794581,256.7498628998037,0.28785957745253654,ok,0.015541208887443989,-0.00026926419673278036,-0.0007320045137567462,0.017748471755124576,0.034317359302199237,-0.0006302422607963497,-0.00026298185466606825,-1.2067928542705827e-05,1000,0.042030202058323834,0.20231753555185417,0.033223091077014724,0.04217691165862281,0.09043183439098516
30,2610,2640,2625.0,M0,88,11,2012.947617821556,256.56391609331945,0.2653956983918988,ok,-0.04379916207642446,-0.00045694347031691987,-0.06044939774870438,-0.04169772986315014,-0.022404161996444148,-0.0009142101448366554,-0.00045434260028282713,-0.0002848146135246871,1000,0.04409331790811736,0.41366902233175584,0.029844857090370294,0.03939849479523352,0.08081923995397267
30,2610,2640,2625.0,M_local_fullfit,88,11,2012.947617821556,256.56391609331945,0.23223429677670993,ok,-0.01326042998089843,-0.00022756369970206662,-0.03147725471549588,-0.010696044306979461,0.009617069505710805,-0.0006377532895718199,-0.00023201828681398891,-5.011632261551392e-05,1000,0.043998106393756536,0.14947127938774352,0.02966389948408611,0.03919716589344441,0.08019226211432716
30,2640,2670,2655.0,M0,87,9,2016.2741037791595,222.1097731188936,0.3114956656125969,ok,-0.03870887860617851,-0.0006863022383971102,-0.05298200373032811,-0.03927004015740838,-0.01939022560320754,-0.0009791737319151108,-0.0006699653812496936,-0.0005080257778344989,1000,0.038715883402157536,0.6028713073100722,0.029894329145559933,0.03785554565694394,0.07935018896666585
30,2640,2670,2655.0,M_local_fullfit,87,9,2016.2741037791595,222.1097731188936,0.25752997811309797,ok,-0.005519943119654602,-0.0004471689738940719,-0.01923722659563881,-0.00553202163432227,0.011631493326822603,-0.0006958942489542816,-0.00043957666752671295,-0.0002817595504309699,1000,0.03852407555905953,0.3942727986500655,0.029635773695283123,0.03767590370776527,0.07889052680696257
30,2670,2700,2685.0,M0,80,8,2001.6153580014425,222.54012534962158,0.36199758027828466,ok,-0.05444158486972428,-0.000871063066791539,-0.08036846863323878,-0.05682379141865668,-0.035171366222427905,-0.0012799038394967956,-0.0008462418656631672,-0.0003257416659270383,1000,0.045501997644956715,0.6144104843838949,0.026813149730283502,0.035601835441098004,0.06722490931449523
30,2670,2700,2685.0,M_local_fullfit,80,8,2001.6153580014425,222.54012534962158,0.3158288421936959,ok,-0.02269734631979579,-0.0006211735427511945,-0.04960898071223836,-0.025498323683081334,-0.00042688773823168323,-0.001021344287684202,-0.0006040358757612386,-5.975354266866695e-05,1000,0.04583499366588057,0.44401051494386157,0.026897295810661227,0.03578489174196857,0.06805437131426725
30,2700,2730,2715.0,M0,60,7,2021.8564420496275,222.65745597398995,0.2397165777082364,ok,-0.10266719419296129,-0.0005935055904664074,-0.11594560750538269,-0.10252283581697108,-0.08902419834334743,-0.0007643904403069458,-0.0005903858441430684,-0.00036931697070448106,1000,0.031988707509870117,0.6253956804021124,0.027455439307463112,0.03195111838327992,0.05270300790708715
30,2700,2730,2715.0,M_local_fullfit,60,7,2021.8564420496275,222.65745597398995,0.18332208691242613,ok,-0.06364289925298029,-0.000337227891859673,-0.07683243040959015,-0.06364289925298028,-0.04890686185782091,-0.0004916685729488875,-0.0003351238078291432,-0.0001117263059026283,1000,0.03197276597797989,0.3504494413528353,0.027428649199681354,0.03198529473840154,0.053876989836711485
30,2730,2760,2745.0,M0,26,5,1984.440675831441,190.51842452677465,0.14598762540356347,ok,-0.1051594644392101,-0.0006127323999949385,-0.12449447075716832,-0.10454037692040137,-0.08196315159541458,-0.0009160076397030508,-0.0006127323999949383,0.000296063253039891,1000,0.033803400866086845,0.5802599077837827,0.03185366989387914,0.04001992265035889,0.07296769126120173
30,2730,2760,2745.0,M_local_fullfit,26,5,1984.440675831441,190.51842452677465,0.14271319028955531,ok,-0.07383345020921527,-0.0003420414051517763,-0.09409245590760576,-0.0738334502092153,-0.050127447791305284,-0.0006462812715916995,-0.0003420414051517762,0.0005459033311912395,1000,0.033609287438718015,0.3035108984520696,0.03158040094558816,0.03956708959803253,0.0715212386168746
30,2760,2790,2775.0,M0,20,2,2048.841615655598,43.487134240994465,0.08736458908458644,ok,-0.13345570432344572,-0.0010084844550674273,-0.9601436469040828,-0.5523839813011353,-0.13345570432344567,-0.02106902404845749,-0.0010084844550674267,0.03841570826175808,1000,0.015587467467041852,0.6471425187071967,0.016404786776471343,0.019598272147816807,0.03365153881108172
30,2760,2790,2775.0,M_local_fullfit,20,2,2048.841615655598,43.487134240994465,0.07459037198293572,ok,-0.0823801529411177,-0.0007240959492669292,-0.9464462337963624,-0.08238015294111767,-0.08238015294111767,-0.02001139709073284,-0.0007240959492669295,0.04048098936629275,1000,0.015218555240250044,0.49796147193206186,0.015974868657654562,0.019046408070084814,0.032633131527313
30,2790,2820,2805.0,M0,18,1,2031.1785409396266,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2790,2820,2805.0,M_local_fullfit,18,1,2031.1785409396266,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2820,2850,2835.0,M0,17,1,2034.203520568591,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2820,2850,2835.0,M_local_fullfit,17,1,2034.203520568591,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2850,2880,2865.0,M0,15,1,2037.1272960291676,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2850,2880,2865.0,M_local_fullfit,15,1,2037.1272960291676,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2880,2910,2895.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2880,2910,2895.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2910,2940,2925.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2910,2940,2925.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2940,2970,2955.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2940,2970,2955.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2970,3000,2985.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
30,2970,3000,2985.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,0,60,30.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,0,60,30.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,60,120,90.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,60,120,90.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,120,180,150.0,M0,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,120,180,150.0,M_local_fullfit,0,0,nan,nan,nan,no_data,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,180,240,210.0,M0,1,1,2071.423531377006,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,180,240,210.0,M_local_fullfit,1,1,2071.423531377006,nan,nan,insufficient_frames,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan
60,240,300,270.0,M0,80,7,2066.152074826886,251.3045480129008,0.5879085847343504,ok,0.12826489254116272,-0.0006340032980440455,0.08046609490957479,0.12968159802132997,0.17737718638888542,-0.0020147965869755386,-0.0006265420969238237,0.00022987765561879888,1000,0.1196605121135428,0.17680191473135465,0.08850216879398504,0.12237623821086124,0.25632735394456724
60,240,300,270.0,M_local_fullfit,80,7,2066.152074826886,251.3045480129008,0.5864036997414814,ok,0.14928620862436145,-0.0006584308034455119,0.10168116503531105,0.1483502092741337,0.19668252291337676,-0.002038517263134948,-0.000638683123681622,0.00019175070667456034,1000,0.11976623351096037,0.18780709008566976,0.08872051911886063,0.12246315756926873,0.2569711202706736
60,300,360,330.0,M0,208,8,2065.513354771004,251.22864622625457,0.5183810039649188,ok,0.11813368703701167,-0.00026244293106516804,0.08461209440988847,0.12156486473036968,0.15148905233241683,-0.0009780046117089996,-0.000286026833701256,0.00021835552947937318,1000,0.0785758312791982,0.0756565624496709,0.05692736465888848,0.0837743395563373,0.21069142942797284
60,300,360,330.0,M_local_fullfit,208,8,2065.513354771004,251.22864622625457,0.5190887519062244,ok,0.13722347335422133,-0.0002899205372136056,0.10601899950339608,0.1400188999589765,0.16777966379936607,-0.0010214013095130661,-0.0003106045140611018,0.00020759228271434208,1000,0.07880041469765686,0.09034405311297056,0.05715246717758131,0.08402549384655741,0.21066828576711125
60,360,420,390.0,M0,311,14,2049.0757604982537,296.2513445775171,0.3245403482103484,ok,0.07861168481378493,0.00010704111329839295,0.05418479929612393,0.07982572503972185,0.10269052179811505,-0.0002006844465194824,0.00010882806961909504,0.0003940479314677393,1000,0.06536986838987559,0.025096332656049047,0.05274474840955713,0.06459908589892849,0.12125936820532782
60,360,420,390.0,M_local_fullfit,310,14,2049.0757604982537,296.1470424496083,0.3256675334494048,ok,0.0956955196355137,7.978877538000153e-05,0.06940078411970606,0.09608946342750652,0.1184746420567734,-0.00023596778114198423,7.183211349251823e-05,0.0003368390205748607,1000,0.06570170426447278,0.01395863036708489,0.05293829625060308,0.0648387383739195,0.12219956750337296
60,420,480,450.0,M0,421,15,2043.3019306868468,287.2332215394988,0.6454970115597689,ok,0.034268181313378596,0.00022773162307538329,0.009307827850124933,0.036716763204038674,0.059731108677222824,-0.00018378935785977468,0.00020937597063892078,0.0005416609418394972,1000,0.08149827233975471,0.0654184140886328,0.05510848811913961,0.08669806326815503,0.1566179538431533
60,420,480,450.0,M_local_fullfit,421,15,2043.3019306868468,287.2332215394988,0.6443225191698048,ok,0.04948001568308867,0.00019617858565347865,0.024177812195453778,0.050887608045224415,0.07415859205351621,-0.00017747423301124222,0.00020152289381812697,0.0005313550958629328,1000,0.08159842436243306,0.04926430560302997,0.05522999404838464,0.08683159172931774,0.15769690480745097
60,480,540,510.0,M0,536,18,2017.1027695697176,296.13784223217203,0.41409583789811677,ok,0.016069029102675277,1.2560097649669023e-05,-0.0021426586559370026,0.015719056022950588,0.03097067394216364,-0.00017294014222420112,1.2849706775201361e-05,0.00018146517539279153,1000,0.05600843024346299,0.0004571359023015642,0.03812615725280757,0.05176473490468276,0.10609568873661367
60,480,540,510.0,M_local_fullfit,536,18,2017.1027695697176,296.13784223217203,0.42027437500269116,ok,0.03014571853476763,-2.1769531006028117e-05,0.012425046223191835,0.030008108483417166,0.04586185990098496,-0.00020592228937588874,-1.9381518624938862e-05,0.00014624517076648622,1000,0.056138719337918364,0.0013656654273785929,0.03826344153983544,0.05187442372961808,0.10610399020808742
60,540,600,570.0,M0,668,22,2038.1117366246885,292.47034142086727,0.5916664793315931,ok,-0.02285011716976803,-0.00019898680886346818,-0.03886554212386701,-0.022825943726534174,-0.006296558216963643,-0.000344561561040769,-0.00019704422286172127,-4.207369654077472e-05,1000,0.05192549452739598,0.11126411861306063,0.0375092110420335,0.05078860609844996,0.09367417110737898
60,540,600,570.0,M_local_fullfit,668,22,2038.1117366246885,292.47034142086727,0.5919889811631265,ok,-0.01141116139874921,-0.0002371065102188042,-0.028908285202213235,-0.011357584485666542,0.0038021438124072374,-0.00039196052543263973,-0.0002349104917435123,-7.839509124505026e-05,1000,0.052076399858002394,0.15018441526259063,0.03765000798129402,0.05089921313637856,0.09358206982666645
60,600,660,630.0,M0,724,24,2041.853875168053,285.03755548710683,0.5663107295233658,ok,-0.055871623630650125,-0.00021842158509849683,-0.0739235106002927,-0.05593283859583156,-0.039389802136543195,-0.0003977589104884634,-0.00021268820830931624,-3.817808629761683e-05,1000,0.056360852376083834,0.11101491093552229,0.03985821742917883,0.051313313853096613,0.097104462719861
60,600,660,630.0,M_local_fullfit,724,24,2041.853875168053,285.03755548710683,0.5771963626729075,ok,-0.04627837915698717,-0.00025833892678819815,-0.06600442772287102,-0.046492976440264164,-0.029206001630456373,-0.00044595810356160335,-0.00025757559663727497,-7.787267925109283e-05,1000,0.05650033355764807,0.14808898213616672,0.03996831296053458,0.05141148395160841,0.09755246800501874
60,660,720,690.0,M0,735,25,2039.5960096889705,276.66661745038505,0.456539550742491,ok,-0.08283964882211527,-4.4697961349195083e-05,-0.0990208975246498,-0.08236516391235874,-0.06620073974877214,-0.00022756612796014073,-4.750829195937514e-05,0.00021277796471144925,1000,0.06131435417379939,0.004108561677376277,0.045972589553379795,0.059913091962821484,0.11341784719046591
60,660,720,690.0,M_local_fullfit,735,25,2039.5960096889705,276.66661745038505,0.45795168125391683,ok,-0.07471737352348491,-8.552203710223982e-05,-0.09232875835649212,-0.07482840411571698,-0.057526247570896714,-0.00027060073169882866,-8.479956489717752e-05,0.00012737631420114325,1000,0.06134880617993881,0.01486167481454126,0.04600170490592594,0.05995924090418489,0.11355794669351216
60,720,780,750.0,M0,615,26,2025.4429672155895,295.52912659443746,0.5404046318502651,ok,-0.10635545737225763,6.814643872899373e-05,-0.12738787245729533,-0.10614764121814747,-0.08569736773761677,-0.0002721698433557933,7.798415314853795e-05,0.00040625434650043874,1000,0.08088076229990229,0.005881957228379697,0.046972659884059714,0.06278836349904543,0.128160410863133
60,720,780,750.0,M_local_fullfit,615,26,2025.4429672155895,295.52912659443746,0.5391146092972576,ok,-0.09915380331857064,2.7759495502049933e-05,-0.11742504680337627,-0.09867037024019308,-0.07599420136419593,-0.0003235437164052551,3.8218148334121196e-05,0.00032972427537658773,1000,0.08092998275547722,0.000979640269896609,0.04697792418215294,0.06280237439893258,0.12790513376075074
60,780,840,810.0,M0,673,26,2020.4857412237006,291.8409216786006,0.43038647098762794,ok,-0.09526606683417647,-9.307870370742967e-05,-0.11238176250586958,-0.09469087109748006,-0.07987610047534834,-0.00028944152110272535,-9.557557099847553e-05,9.515332966606444e-05,1000,0.06698000183026306,0.01516349103203285,0.04785738387462249,0.06301986163513874,0.13598973594595132
60,780,840,810.0,M_local_fullfit,673,26,2020.4857412237006,291.8409216786006,0.43329255137689415,ok,-0.08920170439498552,-0.0001342892282525445,-0.10564223467918483,-0.0884007487746302,-0.07256883814621101,-0.00030511014822447234,-0.00014015141088511188,4.7767115956783995e-05,1000,0.06689787781103099,0.031127831788991478,0.04774805747574607,0.06291053195341136,0.13586897363148212
60,840,900,870.0,M0,764,27,2026.83051330622,283.83438454677685,0.48338212211626796,ok,-0.08476257583293956,-0.00016014682848343152,-0.10184141743759027,-0.08464103413096599,-0.06830829081041606,-0.00037394654079814514,-0.0001598528732199831,5.997163206008233e-05,1000,0.06850250967328031,0.0399450311197207,0.05305108445363305,0.07066508743403797,0.1539716027884996
60,840,900,870.0,M_local_fullfit,764,27,2026.83051330622,283.83438454677685,0.48401650155415155,ok,-0.08018231868061855,-0.00020114812427289068,-0.09747851928497954,-0.0806576586551157,-0.0650592083177714,-0.0004286742795465841,-0.00018790708781248093,4.484665984026227e-05,1000,0.068463882558789,0.06166114309079107,0.05302089966016967,0.07060889318424975,0.15411680766837357
60,900,960,930.0,M0,837,27,2023.6575693142192,279.3542413449818,0.3988151809589908,ok,-0.05931880614970864,-2.5476298479056956e-05,-0.07553343237662961,-0.05906135713208843,-0.04327538702938169,-0.00028166129720030126,-2.9093370948479372e-05,0.0002018836963494129,1000,0.06570648124427982,0.00109587144262846,0.05286575133416199,0.0715174553320723,0.16659078581256556
60,900,960,930.0,M_local_fullfit,837,27,2023.6575693142192,279.3542413449818,0.40042660977292144,ok,-0.05568229206246749,-6.574038953731028e-05,-0.07244929179844156,-0.056213109235681014,-0.039346806215634106,-0.0003151393590362062,-6.583219195997248e-05,0.00016281705847180284,1000,0.06568639791041307,0.0072565509306486975,0.05283074757109614,0.07149058349874099,0.16674409359153444
60,960,1020,990.0,M0,813,27,2019.688221945164,272.34356607370864,0.5021076495427224,ok,-0.03244306218446103,-2.038828476559484e-05,-0.050883697102717486,-0.032190862977296966,-0.012129244739184888,-0.0003455917343827545,-1.8173927997078057e-05,0.00023082228099688656,1000,0.07559640199752439,0.000507057291545876,0.05687187464240143,0.08100754497632132,0.20652535265692243
60,960,1020,990.0,M_local_fullfit,813,27,2019.688221945164,272.34356607370864,0.4984805870351465,ok,-0.02965317901324671,-5.904715326335685e-05,-0.04730889938771608,-0.02987338252491622,-0.010584856454934658,-0.0003787078237109071,-6.6067908324539e-05,0.00018417632941786626,1000,0.07558453854964073,0.0042384349930838505,0.05684568245241063,0.08099429643608128,0.20674444333838657
60,1020,1080,1050.0,M0,771,27,2015.7793377108887,265.05169742996327,0.5496486575137851,ok,-0.0011812478177811816,-2.9704154856646558e-05,-0.02129316206849132,-0.0015573203800252917,0.02123060352013284,-0.00033338535781865476,-1.884681072155732e-05,0.00022654587577647405,1000,0.07497585541205831,0.0010518776768787541,0.04972554878941431,0.07090893832033261,0.14044496316394117
60,1020,1080,1050.0,M_local_fullfit,771,27,2015.7793377108887,265.05169742996327,0.5475408305554765,ok,0.0008684842251639888,-6.621626282863653e-05,-0.018310372214894868,0.0003187427016501569,0.024121878674344413,-0.00037258760070625694,-6.875196243323438e-05,0.00018954362881053787,1000,0.07497630445223151,0.00520529679532078,0.04970460588822236,0.0709129925371148,0.14060979845210786
60,1080,1140,1110.0,M0,777,29,2011.8805931807167,257.85012430213624,0.6050345294927411,ok,0.004448549295531194,-4.244240996861298e-05,-0.020568880007609907,0.0036572227485108287,0.02916554518262777,-0.00034307984586841956,-3.5553030299832796e-05,0.00023134766439186392,1000,0.08545899699632754,0.0014958703492978787,0.05182562014112785,0.0753719505539694,0.16094047807156026
60,1080,1140,1110.0,M_local_fullfit,777,29,2011.8805931807167,257.85012430213624,0.6071428900138471,ok,0.005827843839160098,-7.610518095473117e-05,-0.01853380034009036,0.00486477006278913,0.028772704827413467,-0.0003570955195344385,-7.296008405316388e-05,0.0001693373064967111,1000,0.08544389179510238,0.004795548767885238,0.05177583349578685,0.07534525136180892,0.1608516249545162
