scope,frame_id,centering,predictor,n_points,x_min,x_max,x_span,y_mean_mm,y_std_mm,y_p05_mm,y_p95_mm,slope_mm_per_x,slope_mm_per_x_span,pearson_r,linear_r2,binned_explained_fraction,low_frequency_amplitude_mm,low_frequency_bin_mean_std_mm,low_frequency_bin_count,frame_count,global_slope_mm_per_x_span,frame_slope_median_mm_per_x_span,frame_slope_p05_mm_per_x_span,frame_slope_p95_mm_per_x_span,frame_same_sign_fraction,frame_binned_ev_median,frame_low_frequency_amplitude_median_mm,frame_low_frequency_amplitude_p75_mm
frame,013,frame_median_subtracted,t,900.0,-0.01719029287952986,-0.015171723377174654,0.0020185695023552074,-0.011094136073777842,0.06811241405626489,-0.12845260239353706,0.08154051731166305,44.589842034218144,0.09000769524510903,0.386466135677646,0.14935607402561246,0.5305075450376129,0.1613081681030826,0.051787497696445424,12.0,,,,,,,,,
frame,014,raw,v,900.0,65.01446176523719,1918.941137762432,1853.9266759971947,0.022835523307116242,0.08909205858144473,-0.10043470101019807,0.17429902033092615,-7.483964054894195e-05,-0.13874720603572482,-0.4284070338408429,0.18353258664430927,0.8101194624345881,0.2825646518338211,0.08370789068296554,12.0,,,,,,,,,
frame,014,raw,s,900.0,-0.1836787120107944,0.06887939035100925,0.25255810236180365,0.022835523307116242,0.08909205858144473,-0.10043470101019807,0.17429902033092615,-0.5497772480650323,-0.13885069849299914,-0.4286318156424278,0.1837252333809245,0.8101194624345881,0.2825646518338211,0.08370789068296554,12.0,,,,,,,,,
frame,014,raw,t,900.0,-0.017651677827221247,-0.015582777196460942,0.0020689006307603054,0.022835523307116242,0.08909205858144473,-0.10043470101019807,0.17429902033092615,-64.15294947417716,-0.13272607763225913,-0.4114074874139033,0.1692561207002211,0.7897932363600837,0.283638806361411,0.082651087191642,12.0,,,,,,,,,
frame,014,frame_median_subtracted,v,900.0,65.01446176523719,1918.941137762432,1853.9266759971947,0.002824211735138912,0.08909205858144473,-0.1204460125821754,0.15428770875894882,-7.483964054894195e-05,-0.13874720603572482,-0.4284070338408429,0.18353258664430927,0.8101194624345881,0.2825646518338211,0.08370789068296554,12.0,,,,,,,,,
frame,014,frame_median_subtracted,s,900.0,-0.1836787120107944,0.06887939035100925,0.25255810236180365,0.002824211735138912,0.08909205858144473,-0.1204460125821754,0.15428770875894882,-0.5497772480650321,-0.1388506984929991,-0.4286318156424278,0.1837252333809245,0.8101194624345881,0.2825646518338211,0.08370789068296554,12.0,,,,,,,,,
frame,014,frame_median_subtracted,t,900.0,-0.017651677827221247,-0.015582777196460942,0.0020689006307603054,0.002824211735138912,0.08909205858144473,-0.1204460125821754,0.15428770875894882,-64.15294947417716,-0.13272607763225913,-0.4114074874139033,0.1692561207002211,0.7897932363600837,0.283638806361411,0.08265108719164202,12.0,,,,,,,,,
frame,015,raw,v,900.0,36.00082319824006,1952.9916742657845,1916.9908510675443,-0.044983133961294726,0.09770403999775691,-0.1568926335303445,0.16523858551538506,-0.0001340730495058954,-0.25701680927752746,-0.6957584238773276,0.4840797843962632,0.8610076831997552,0.3411217003255979,0.09463873070963365,12.0,,,,,,,,,
frame,015,raw,s,900.0,-0.18759075105759038,0.07364805028201908,0.26123880133960947,-0.044983133961294726,0.09770403999775691,-0.1568926335303445,0.16523858551538506,-0.9844560154214803,-0.25717810944027564,-0.6959735288412934,0.4843791528478022,0.8610076831997552,0.3411217003255979,0.09463873070963365,12.0,,,,,,,,,
frame,015,raw,t,900.0,-0.010324954078998848,0.004546839977558611,0.014871794056557459,-0.044983133961294726,0.09770403999775691,-0.1568926335303445,0.16523858551538506,-17.33213340536703,-0.2577599185653984,-0.6960673507761721,0.48450975681655806,0.8610076831997552,0.3411217003255979,0.09463873070963365,12.0,,,,,,,,,
frame,015,frame_median_subtracted,v,900.0,36.00082319824006,1952.9916742657845,1916.9908510675443,0.022488833734713328,0.09770403999775691,-0.08942066583433643,0.2327105532113931,-0.00013407304950589544,-0.2570168092775275,-0.6957584238773277,0.4840797843962632,0.8610076831997552,0.34112170032559785,0.09463873070963365,12.0,,,,,,,,,
frame,015,frame_median_subtracted,s,900.0,-0.18759075105759038,0.07364805028201908,0.26123880133960947,0.022488833734713328,0.09770403999775691,-0.08942066583433643,0.2327105532113931,-0.9844560154214803,-0.25717810944027564,-0.6959735288412934,0.4843791528478022,0.8610076831997552,0.34112170032559785,0.09463873070963365,12.0,,,,,,,,,
frame,015,frame_median_subtracted,t,900.0,-0.010324954078998848,0.004546839977558611,0.014871794056557459,0.022488833734713328,0.09770403999775691,-0.08942066583433643,0.2327105532113931,-17.332133405367035,-0.2577599185653985,-0.6960673507761721,0.48450975681655795,0.8610076831997552,0.34112170032559785,0.09463873070963365,12.0,,,,,,,,,
frame,016,raw,v,900.0,325.00679677088664,2842.945174958788,2517.9383781879014,0.020850104876591835,0.06069123662123563,-0.09288732656566481,0.1024508506446125,-2.1496164904300134e-05,-0.05412601859639316,-0.24553680725835203,0.060288323718624914,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,016,raw,s,900.0,-0.14816938133498786,0.19515779537545475,0.3433271767104426,0.020850104876591835,0.06069123662123563,-0.09288732656566481,0.1024508506446125,-0.15786597426583232,-0.0541996792433316,-0.24575906619012217,0.06039751861464071,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,016,raw,t,900.0,-0.01427416216402611,0.022896855205099122,0.03717101736912523,0.020850104876591835,0.06069123662123563,-0.09288732656566481,0.1024508506446125,-1.4081807107420268,-0.05234350965785899,-0.23731948895479935,0.05632053983776697,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,016,frame_median_subtracted,v,900.0,325.00679677088664,2842.945174958788,2517.9383781879014,-0.0047346764365222,0.06069123662123563,-0.11847210787877885,0.07686606933149846,-2.1496164904300127e-05,-0.05412601859639315,-0.24553680725835197,0.060288323718624914,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,016,frame_median_subtracted,s,900.0,-0.14816938133498786,0.19515779537545475,0.3433271767104426,-0.0047346764365222,0.06069123662123563,-0.11847210787877885,0.07686606933149846,-0.15786597426583238,-0.05419967924333162,-0.24575906619012217,0.06039751861464082,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,016,frame_median_subtracted,t,900.0,-0.01427416216402611,0.022896855205099122,0.03717101736912523,-0.0047346764365222,0.06069123662123563,-0.11847210787877885,0.07686606933149846,-1.4081807107420277,-0.05234350965785902,-0.23731948895479935,0.05632053983776719,0.5437536230439413,0.16927652744216176,0.04671753719452134,12.0,,,,,,,,,
frame,017,raw,v,900.0,201.0328943250704,2082.986326448683,1881.9534321236126,-0.011623911489011915,0.08907139873191322,-0.13334744728222175,0.16048451407809236,-6.577141676309013e-05,-0.12377874351292999,-0.40707646056815483,0.16571124474869658,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,017,raw,s,900.0,-0.16505770224019536,0.09143843702548118,0.25649613926567655,-0.011623911489011915,0.08907139873191322,-0.13334744728222175,0.16048451407809236,-0.4828913435066057,-0.12385976529425999,-0.4072701671259531,0.16586898903080205,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,017,raw,t,900.0,-0.009969663934124594,0.017297669438675296,0.02726733337279989,-0.011623911489011915,0.08907139873191322,-0.13334744728222175,0.16048451407809236,-4.501461605610113,-0.12274285426503001,-0.4056180241451919,0.16452598151144948,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,017,frame_median_subtracted,v,900.0,201.0328943250704,2082.986326448683,1881.9534321236126,0.012627278647328113,0.08907139873191322,-0.10909625714588174,0.1847357042144324,-6.577141676309013e-05,-0.12377874351292999,-0.40707646056815483,0.16571124474869647,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,017,frame_median_subtracted,s,900.0,-0.16505770224019536,0.09143843702548118,0.25649613926567655,0.012627278647328113,0.08907139873191322,-0.10909625714588174,0.1847357042144324,-0.4828913435066057,-0.12385976529425999,-0.4072701671259531,0.16586898903080183,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,017,frame_median_subtracted,t,900.0,-0.009969663934124594,0.017297669438675296,0.02726733337279989,0.012627278647328113,0.08907139873191322,-0.10909625714588174,0.1847357042144324,-4.501461605610114,-0.12274285426503004,-0.4056180241451919,0.16452598151144948,0.8133001315666214,0.28341307040701547,0.08385260616869243,12.0,,,,,,,,,
frame,018,raw,v,900.0,88.00166796783536,2580.9953014356247,2492.9936334677896,-0.03683569919566278,0.08746373056437388,-0.16354972200961698,0.1250281335324246,7.94985787468413e-06,0.019818945068561307,0.06639359860343098,0.004408109935513327,0.6705134888177644,0.27563940725377656,0.07476263994338217,12.0,,,,,,,,,
frame,018,raw,s,900.0,-0.18050947777640108,0.15913220508706552,0.33964168286346663,-0.03683569919566278,0.08746373056437388,-0.16354972200961698,0.1250281335324246,0.058200654931253565,0.019767368384606878,0.0661940620562506,0.004381653851506795,0.6705134888177644,0.27563940725377656,0.07476263994338217,12.0,,,,,,,,,
frame,018,raw,t,900.0,-0.014895220423361792,-0.013118335057392828,0.001776885365968964,-0.03683569919566278,0.08746373056437388,-0.16354972200961698,0.1250281335324246,-19.947823764747245,-0.035444996130507306,-0.11421130726087576,0.013044222706238062,0.6496664417120475,0.26458911035456517,0.0735912340795826,12.0,,,,,,,,,
frame,018,frame_median_subtracted,v,900.0,88.00166796783536,2580.9953014356247,2492.9936334677896,0.0006760448942916103,0.08746373056437388,-0.1260379779196626,0.16253987762237898,7.949857874684117e-06,0.019818945068561276,0.06639359860343094,0.004408109935513549,0.6705134888177644,0.27563940725377656,0.07476263994338217,12.0,,,,,,,,,
frame,018,frame_median_subtracted,s,900.0,-0.18050947777640108,0.15913220508706552,0.33964168286346663,0.0006760448942916103,0.08746373056437388,-0.1260379779196626,0.16253987762237898,0.058200654931253495,0.019767368384606854,0.0661940620562506,0.004381653851506795,0.6705134888177644,0.27563940725377656,0.07476263994338217,12.0,,,,,,,,,
frame,018,frame_median_subtracted,t,900.0,-0.014895220423361792,-0.013118335057392828,0.001776885365968964,0.0006760448942916103,0.08746373056437388,-0.1260379779196626,0.16253987762237898,-19.947823764747245,-0.035444996130507306,-0.11421130726087564,0.013044222706238173,0.6496664417120475,0.2645891103545652,0.0735912340795826,12.0,,,,,,,,,
frame,025,raw,v,900.0,9.06713542161734,2530.992297101552,2521.9251616799347,0.052378675894238995,0.09021542129963375,-0.09468895281667072,0.19301456173126888,3.804259132507545e-06,0.009594056827821457,0.029156859593782485,0.0008501224613716163,0.5601572832972898,0.2701499725882786,0.07048369232631387,12.0,,,,,,,,,
frame,025,raw,s,900.0,-0.1909920746334259,0.1523288231704036,0.3433208978038295,0.052378675894238995,0.09021542129963375,-0.09468895281667072,0.19301456173126888,0.02769988297613221,0.009509948692426723,0.028889670402788538,0.0008346130559818699,0.5601572832972898,0.2701499725882786,0.07048369232631387,12.0,,,,,,,,,
frame,025,raw,t,900.0,-0.011603424477355283,0.0318451817174892,0.04344860619484448,0.052378675894238995,0.09021542129963375,-0.09468895281667072,0.19301456173126888,-0.2294854324971906,-0.009970822184024002,-0.030063254363893514,0.0009037992629482572,0.5610178409444122,0.27118758346421296,0.07053781284233832,12.0,,,,,,,,,
frame,025,frame_median_subtracted,v,900.0,9.06713542161734,2530.992297101552,2521.9251616799347,-0.005442294701730362,0.09021542129963375,-0.15250992341264008,0.13519359113529952,3.804259132507551e-06,0.009594056827821475,0.029156859593782485,0.0008501224613715053,0.5601572832972898,0.2701499725882786,0.07048369232631387,12.0,,,,,,,,,
frame,025,frame_median_subtracted,s,900.0,-0.1909920746334259,0.1523288231704036,0.3433208978038295,-0.005442294701730362,0.09021542129963375,-0.15250992341264008,0.13519359113529952,0.027699882976132285,0.009509948692426749,0.028889670402788538,0.0008346130559818699,0.5601572832972898,0.2701499725882786,0.07048369232631387,12.0,,,,,,,,,
frame,025,frame_median_subtracted,t,900.0,-0.011603424477355283,0.0318451817174892,0.04344860619484448,-0.005442294701730362,0.09021542129963375,-0.15250992341264008,0.13519359113529952,-0.22948543249719072,-0.009970822184024005,-0.030063254363893514,0.0009037992629481462,0.5610178409444122,0.27118758346421296,0.07053781284233832,12.0,,,,,,,,,
frame,026,raw,v,900.0,149.07772209990313,2999.064716731013,2849.98699463111,-0.020580862315893633,0.0712991449502168,-0.13981751790220187,0.07881545942739761,2.2638404656141588e-05,0.0645191588491999,0.27910492014033106,0.07789955644654045,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,026,raw,s,900.0,-0.17187708933359075,0.2162866690883688,0.38816375842195955,-0.020580862315893633,0.0712991449502168,-0.13981751790220187,0.07881545942739761,0.1661519577474095,0.0644941683884011,0.2788639777334038,0.07776511807729636,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,026,raw,t,900.0,-0.00884233692023708,0.03171325791144938,0.04055559483168646,-0.020580862315893633,0.0712991449502168,-0.13981751790220187,0.07881545942739761,-1.5431460771203576,-0.06258320706979961,-0.2701346082943675,0.07297270659835142,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,026,frame_median_subtracted,v,900.0,149.07772209990313,2999.064716731013,2849.98699463111,-0.009027273950193326,0.0712991449502168,-0.12826392953650156,0.09036904779309791,2.2638404656141588e-05,0.0645191588491999,0.27910492014033106,0.07789955644654045,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,026,frame_median_subtracted,s,900.0,-0.17187708933359075,0.2162866690883688,0.38816375842195955,-0.009027273950193326,0.0712991449502168,-0.12826392953650156,0.09036904779309791,0.16615195774740957,0.06449416838840112,0.2788639777334038,0.07776511807729658,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,026,frame_median_subtracted,t,900.0,-0.00884233692023708,0.03171325791144938,0.04055559483168646,-0.009027273950193326,0.0712991449502168,-0.12826392953650156,0.09036904779309791,-1.543146077120357,-0.06258320706979958,-0.2701346082943675,0.07297270659835142,0.5007731295505309,0.1793279168860757,0.05266931886517459,12.0,,,,,,,,,
frame,027,raw,v,900.0,145.95335962554094,1933.9973773537088,1788.0440177281678,0.21300733091312724,0.26266037579799034,-0.11901154621821206,0.5921954946295273,0.00047614412368357777,0.8513666519288421,0.9586331015336756,0.9189774233560741,0.9565032818016125,0.7119875124947794,0.2681579427225581,12.0,,,,,,,,,
frame,027,raw,s,900.0,-0.17232638613966522,0.07096779705498024,0.24329418319464546,0.21300733091312724,0.26266037579799034,-0.11901154621821206,0.5921954946295273,3.499473183994882,0.8514014699116,0.9585740085207474,0.9188641298115332,0.9565032818016125,0.7119875124947794,0.2681579427225581,12.0,,,,,,,,,
frame,027,raw,t,900.0,-0.009710092499241945,0.02809532982813977,0.03780542232738172,0.21300733091312724,0.26266037579799034,-0.11901154621821206,0.5921954946295273,-22.59610062470477,-0.8542551270689778,-0.9581537108446164,0.9180585336053081,0.9564770929375538,0.7119875124947794,0.2681542716426398,12.0,,,,,,,,,
frame,027,frame_median_subtracted,v,900.0,145.95335962554094,1933.9973773537088,1788.0440177281678,0.06375288688361808,0.26266037579799034,-0.26826599024772124,0.4429410506000181,0.00047614412368357777,0.8513666519288421,0.9586331015336756,0.9189774233560741,0.9565032818016125,0.7119875124947794,0.2681579427225581,12.0,,,,,,,,,
frame,027,frame_median_subtracted,s,900.0,-0.17232638613966522,0.07096779705498024,0.24329418319464546,0.06375288688361808,0.26266037579799034,-0.26826599024772124,0.4429410506000181,3.499473183994883,0.8514014699116003,0.9585740085207474,0.9188641298115332,0.9565032818016125,0.7119875124947794,0.2681579427225581,12.0,,,,,,,,,
frame,027,frame_median_subtracted,t,900.0,-0.009710092499241945,0.02809532982813977,0.03780542232738172,0.06375288688361808,0.26266037579799034,-0.26826599024772124,0.4429410506000181,-22.596100624704768,-0.8542551270689775,-0.9581537108446164,0.9180585336053081,0.9564770929375538,0.7119875124947794,0.2681542716426397,12.0,,,,,,,,,
frame,028,raw,v,900.0,30.039777984908785,2773.9544690458315,2743.914691060923,-0.04079296107772317,0.07658300472583687,-0.1730981366421929,0.07164700004951213,1.553571158356748e-05,0.04262866725023617,0.16159163613932628,0.026111856870184358,0.5090862013589412,0.19166173055190636,0.05704018643308455,12.0,,,,,,,,,
frame,028,raw,s,900.0,-0.18822515551099026,0.18569066668026868,0.37391582219125896,-0.04079296107772317,0.07658300472583687,-0.1730981366421929,0.07164700004951213,0.1139046860228034,0.042590764325653736,0.16136521281554764,0.026038731907007118,0.5090862013589412,0.19166173055190636,0.05704018643308455,12.0,,,,,,,,,
frame,028,raw,t,900.0,0.016694744177322536,0.01730669811166749,0.000611953934344954,-0.04079296107772317,0.07658300472583687,-0.1730981366421929,0.07164700004951213,108.89756650279891,0.06664029426197907,0.21706529756584858,0.0471173434073503,0.3826578054961842,0.17333808073014098,0.049452763046771146,12.0,,,,,,,,,
frame,028,frame_median_subtracted,v,900.0,30.039777984908785,2773.9544690458315,2743.914691060923,-0.00818000273471436,0.07658300472583687,-0.14048517829918408,0.10425995839252095,1.5535711583567477e-05,0.04262866725023615,0.16159163613932628,0.026111856870184358,0.5090862013589412,0.19166173055190636,0.05704018643308455,12.0,,,,,,,,,
frame,028,frame_median_subtracted,s,900.0,-0.18822515551099026,0.18569066668026868,0.37391582219125896,-0.00818000273471436,0.07658300472583687,-0.14048517829918408,0.10425995839252095,0.11390468602280342,0.04259076432565374,0.16136521281554764,0.026038731907007118,0.5090862013589412,0.19166173055190636,0.05704018643308455,12.0,,,,,,,,,
frame,028,frame_median_subtracted,t,900.0,0.016694744177322536,0.01730669811166749,0.000611953934344954,-0.00818000273471436,0.07658300472583687,-0.14048517829918408,0.10425995839252095,108.89756650279892,0.06664029426197908,0.21706529756584858,0.0471173434073503,0.3826578054961842,0.17333808073014098,0.049452763046771146,12.0,,,,,,,,,
frame,029,raw,v,900.0,65.99601519690545,2691.9946237315903,2625.998608534685,0.011180379524880915,0.06977023479694824,-0.10543667182083141,0.15074212972091913,-1.503768736323907e-05,-0.03948894609144541,-0.16578861109863458,0.027485863570014146,0.8337849592944571,0.2668918058682175,0.0665043547906852,12.0,,,,,,,,,
frame,029,raw,s,900.0,-0.18342168999099498,0.17441653270303392,0.3578382226940289,0.011180379524880915,0.06977023479694824,-0.10543667182083141,0.15074212972091913,-0.1105749531027845,-0.039567944692776004,-0.1660422419761858,0.027570026120478097,0.8337849592944571,0.2668918058682175,0.0665043547906852,12.0,,,,,,,,,
frame,029,raw,t,900.0,0.0005586830760843392,0.005040027932560143,0.004481344856475803,0.011180379524880915,0.06977023479694824,-0.10543667182083141,0.15074212972091913,-9.73046959007985,-0.04360558984859855,-0.18752621887881468,0.03516608276698496,0.8272748766769664,0.2666172159207523,0.06624421741563183,12.0,,,,,,,,,
frame,029,frame_median_subtracted,v,900.0,65.99601519690545,2691.9946237315903,2625.998608534685,-0.0016987854766123038,0.06977023479694824,-0.11831583682232463,0.1378629647194259,-1.5037687363239073e-05,-0.03948894609144542,-0.16578861109863458,0.027485863570014146,0.8337849592944571,0.2668918058682175,0.0665043547906852,12.0,,,,,,,,,
frame,029,frame_median_subtracted,s,900.0,-0.18342168999099498,0.17441653270303392,0.3578382226940289,-0.0016987854766123038,0.06977023479694824,-0.11831583682232463,0.1378629647194259,-0.11057495310278448,-0.03956794469277599,-0.1660422419761859,0.027570026120478097,0.8337849592944571,0.2668918058682175,0.0665043547906852,12.0,,,,,,,,,
frame,029,frame_median_subtracted,t,900.0,0.0005586830760843392,0.005040027932560143,0.004481344856475803,-0.0016987854766123038,0.06977023479694824,-0.11831583682232463,0.1378629647194259,-9.73046959007985,-0.04360558984859855,-0.18752621887881468,0.035166082766985185,0.8272748766769664,0.2666172159207523,0.06624421741563183,12.0,,,,,,,,,
frame,030,raw,v,900.0,27.010582096981388,2581.000731086345,2553.990148989363,-0.010171472950445251,0.07071413760459497,-0.11297995716817014,0.07923157842528777,1.565255689571705e-05,0.03997647611815687,0.1554027999770031,0.024150030240692177,0.5774090316107316,0.21421356720974624,0.05609199765690376,12.0,,,,,,,,,
frame,030,raw,s,900.0,-0.18881299211635422,0.15919854762804683,0.348011539744401,-0.010171472950445251,0.07071413760459497,-0.11297995716817014,0.07923157842528777,0.11482303275246776,0.039959740426308094,0.15524949863648657,0.024102406826880363,0.5774090316107316,0.21421356720974624,0.05609199765690376,12.0,,,,,,,,,
frame,030,raw,t,900.0,-0.00952437095270695,-0.004729284462585429,0.004795086490121521,-0.010171472950445251,0.07071413760459497,-0.11297995716817014,0.07923157842528777,8.258863147046219,0.03960196310016383,0.15126549221705432,0.02288124913566758,0.5674780075204315,0.2140158998054676,0.055607534311545,12.0,,,,,,,,,
frame,030,frame_median_subtracted,v,900.0,27.010582096981388,2581.000731086345,2553.990148989363,-0.0052059302486769515,0.07071413760459497,-0.10801441446640184,0.08419712112705607,1.565255689571705e-05,0.03997647611815687,0.1554027999770031,0.0241500302406924,0.5774090316107316,0.21421356720974624,0.05609199765690376,12.0,,,,,,,,,
frame,030,frame_median_subtracted,s,900.0,-0.18881299211635422,0.15919854762804683,0.348011539744401,-0.0052059302486769515,0.07071413760459497,-0.10801441446640184,0.08419712112705607,0.11482303275246777,0.0399597404263081,0.15524949863648657,0.024102406826880363,0.5774090316107316,0.21421356720974624,0.05609199765690376,12.0,,,,,,,,,
frame,030,frame_median_subtracted,t,900.0,-0.00952437095270695,-0.004729284462585429,0.004795086490121521,-0.0052059302486769515,0.07071413760459497,-0.10801441446640184,0.08419712112705607,8.25886314704622,0.03960196310016384,0.15126549221705432,0.02288124913566758,0.5674780075204315,0.2140158998054676,0.055607534311545,12.0,,,,,,,,,
frame,031,raw,v,900.0,432.03072659625377,2962.9942220386897,2530.963495442436,-0.0310783500618537,0.05976087460003565,-0.13617749732837864,0.04269237148807858,9.719177505031244e-06,0.02459888347095937,0.11856046977147494,0.014056584992433008,0.7384107192441685,0.15410745874335133,0.05360666784703978,12.0,,,,,,,,,
frame,031,raw,s,900.0,-0.13357797326749535,0.21145740488043768,0.34503537814793306,-0.0310783500618537,0.05976087460003565,-0.13617749732837864,0.04269237148807858,0.07109405528489615,0.0245299642492942,0.1181804993702139,0.013966630431393234,0.7384107192441685,0.15410745874335133,0.05360666784703978,12.0,,,,,,,,,
frame,031,raw,t,900.0,-0.015353354966910896,0.006822605077406093,0.02217596004431699,-0.0310783500618537,0.05976087460003565,-0.13617749732837864,0.04269237148807858,1.2643808684578979,0.02803885961972116,0.13545790303883903,0.018348843495679668,0.7384107192441685,0.15410745874335133,0.05360666784703978,12.0,,,,,,,,,
frame,031,frame_median_subtracted,v,900.0,432.03072659625377,2962.9942220386897,2530.963495442436,-0.017609740572118983,0.05976087460003565,-0.12270888783864393,0.056160980977813295,9.719177505031249e-06,0.024598883470959385,0.11856046977147494,0.014056584992433008,0.7384107192441685,0.15410745874335136,0.05360666784703978,12.0,,,,,,,,,
frame,031,frame_median_subtracted,s,900.0,-0.13357797326749535,0.21145740488043768,0.34503537814793306,-0.017609740572118983,0.05976087460003565,-0.12270888783864393,0.056160980977813295,0.07109405528489617,0.024529964249294208,0.1181804993702139,0.013966630431393234,0.7384107192441685,0.15410745874335136,0.05360666784703978,12.0,,,,,,,,,
frame,031,frame_median_subtracted,t,900.0,-0.015353354966910896,0.006822605077406093,0.02217596004431699,-0.017609740572118983,0.05976087460003565,-0.12270888783864393,0.056160980977813295,1.2643808684578977,0.028038859619721152,0.13545790303883903,0.018348843495679668,0.7384107192441685,0.15410745874335136,0.05360666784703978,12.0,,,,,,,,,
frame,032,raw,v,900.0,343.9960346604296,2955.0049662224865,2611.008931562057,-0.058501227342745654,0.06314146241760879,-0.1793400859322219,0.02070885153596578,1.6830841217527717e-05,0.04394547674466768,0.2016955344544076,0.040681088618849115,0.6882881575411857,0.14732940783688567,0.05468304078643878,12.0,,,,,,,,,
frame,032,raw,s,900.0,-0.145480783738345,0.21032264096858003,0.35580342470692505,-0.058501227342745654,0.06314146241760879,-0.1793400859322219,0.02070885153596578,0.12341206568183762,0.0439104356197538,0.20143845404459756,0.04057745076787744,0.6882881575411857,0.14732940783688567,0.05468304078643878,12.0,,,,,,,,,
frame,032,raw,t,900.0,0.0003105048557429822,0.0008269117553760526,0.0005164068996330704,-0.058501227342745654,0.06314146241760879,-0.1793400859322219,0.02070885153596578,240.79644765868107,0.1243489469780764,0.5894921246569488,0.3475009650325638,0.6007778222168152,0.14555227641484178,0.051088653214423185,12.0,,,,,,,,,
frame,032,frame_median_subtracted,v,900.0,343.9960346604296,2955.0049662224865,2611.008931562057,-0.015558131993274047,0.06314146241760879,-0.1363969905827503,0.06365194688543738,1.6830841217527717e-05,0.04394547674466768,0.2016955344544076,0.040681088618849115,0.6882881575411857,0.14732940783688567,0.05468304078643877,12.0,,,,,,,,,
frame,032,frame_median_subtracted,s,900.0,-0.145480783738345,0.21032264096858003,0.35580342470692505,-0.015558131993274047,0.06314146241760879,-0.1363969905827503,0.06365194688543738,0.12341206568183762,0.0439104356197538,0.20143845404459756,0.04057745076787744,0.6882881575411857,0.14732940783688567,0.05468304078643877,12.0,,,,,,,,,
frame,032,frame_median_subtracted,t,900.0,0.0003105048557429822,0.0008269117553760526,0.0005164068996330704,-0.015558131993274047,0.06314146241760879,-0.1363969905827503,0.06365194688543738,240.7964476586811,0.12434894697807641,0.5894921246569488,0.34750096503256345,0.6007778222168152,0.1455522764148418,0.05108865321442319,12.0,,,,,,,,,
frame,033,raw,v,900.0,332.9987765567695,2920.002193310568,2587.003416753799,-0.026871249132037874,0.05481692291212572,-0.14750237653841508,0.042335774258583564,3.595440437061354e-05,0.09301416695412494,0.4782681656367208,0.2287404382615137,0.6370925833235215,0.15000521671349967,0.045673973910486665,12.0,,,,,,,,,
frame,033,raw,s,900.0,-0.1470197792510052,0.20548163520060447,0.35250141445160965,-0.026871249132037874,0.05481692291212572,-0.14750237653841508,0.042335774258583564,0.2639699530523217,0.09304978182366838,0.47818122003292174,0.2286572791921735,0.6370925833235215,0.15000521671349967,0.045673973910486665,12.0,,,,,,,,,
frame,033,raw,t,900.0,-0.008279150427369217,-0.005488902456591958,0.002790247970777259,-0.026871249132037874,0.05481692291212572,-0.14750237653841508,0.042335774258583564,-31.781569029485528,-0.08867845849263938,-0.4241222427725058,0.17987967681438022,0.6251580565664734,0.15457432171329552,0.04524415077996603,12.0,,,,,,,,,
frame,033,frame_median_subtracted,v,900.0,332.9987765567695,2920.002193310568,2587.003416753799,-0.007521659251020891,0.05481692291212572,-0.1281527866573981,0.061685364139600546,3.5954404370613533e-05,0.09301416695412493,0.4782681656367208,0.2287404382615137,0.6370925833235215,0.15000521671349967,0.045673973910486665,12.0,,,,,,,,,
frame,033,frame_median_subtracted,s,900.0,-0.1470197792510052,0.20548163520060447,0.35250141445160965,-0.007521659251020891,0.05481692291212572,-0.1281527866573981,0.061685364139600546,0.26396995305232174,0.09304978182366841,0.47818122003292174,0.22865727919217327,0.6370925833235215,0.15000521671349967,0.045673973910486665,12.0,,,,,,,,,
frame,033,frame_median_subtracted,t,900.0,-0.008279150427369217,-0.005488902456591958,0.002790247970777259,-0.007521659251020891,0.05481692291212572,-0.1281527866573981,0.061685364139600546,-31.78156902948553,-0.08867845849263939,-0.4241222427725058,0.17987967681438022,0.6251580565664734,0.15457432171329555,0.04524415077996603,12.0,,,,,,,,,
